Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0099,119.38578,131331073.78079,116355.8927,1.21761,0.81731,56.58448,29.73267,57.74427,4569.34647,45432.66923,0.00446,0.00446,0.02447,0.0115,3240856.94308,0.0
0.01,119.44001,131445757.05926,116457.49908,1.21464,0.81451,56.42317,29.73012,57.7951,4559.66498,45266.30545,0.0045,0.0045,0.02442,0.01146,3243686.98237,0.0
0.0101,119.494,131560012.2688,116558.72621,1.21167,0.81169,56.26172,29.72744,57.84574,4549.99217,45100.76904,0.00455,0.00455,0.02438,0.01141,3246506.45821,0.0
0.0102,119.54777,131673837.95476,116659.57278,1.20869,0.80888,56.10013,29.72462,57.89619,4540.32806,44936.05406,0.0046,0.0046,0.02433,0.01136,3249315.33469,0.0
0.0103,119.60132,131787232.66665,116760.03753,1.20572,0.80605,55.9384,29.72168,57.94646,4530.67267,44772.15467,0.00464,0.00464,0.02429,0.01132,3252113.57603,0.0
0.0104,119.65464,131900194.95817,116860.11916,1.20275,0.80323,55.77653,29.7186,57.99653,4521.02602,44609.06505,0.00469,0.00469,0.02424,0.01127,3254901.14652,0.0
0.0105,119.70773,132012723.38729,116959.8164,1.19978,0.80039,55.61453,29.7154,58.04642,4511.38811,44446.77943,0.00473,0.00473,0.02419,0.01123,3257678.0106,0.0
0.0106,119.76059,132124816.51626,117059.12798,1.19681,0.79755,55.45238,29.71206,58.09611,4501.75898,44285.29212,0.00478,0.00478,0.02415,0.01118,3260444.13277,0.0
0.0107,119.81323,132236472.91161,117158.05262,1.19384,0.79471,55.2901,29.70859,58.14561,4492.13863,44124.59747,0.00483,0.00483,0.0241,0.01113,3263199.47767,0.0
0.0108,119.86564,132347691.14425,117256.58907,1.19087,0.79186,55.12768,29.70498,58.19492,4482.52709,43964.68988,0.00487,0.00487,0.02405,0.01109,3265944.01003,0.0
0.0109,119.91783,132458469.78944,117354.73604,1.1879,0.78901,54.96513,29.70125,58.24404,4472.92436,43805.5638,0.00492,0.00492,0.02401,0.01104,3268677.69469,0.0
0.011,119.96978,132568807.42687,117452.4923,1.18493,0.78615,54.80244,29.69738,58.29297,4463.33046,43647.21374,0.00497,0.00497,0.02396,0.01099,3271400.49659,0.0
0.0111,120.0215,132678702.64067,117549.85658,1.18196,0.78328,54.63961,29.69338,58.3417,4453.74542,43489.63424,0.00501,0.00501,0.02392,0.01095,3274112.38082,0.0
0.0112,120.073,132788154.01943,117646.82764,1.17899,0.78041,54.47665,29.68925,58.39024,4444.16925,43332.81993,0.00506,0.00506,0.02387,0.0109,3276813.31252,0.0
0.0113,120.12426,132897160.15628,117743.40422,1.17602,0.77754,54.31356,29.68499,58.43858,4434.60196,43176.76544,0.0051,0.0051,0.02382,0.01086,3279503.25699,0.0
0.0114,120.1753,133005719.64888,117839.58509,1.17305,0.77466,54.15033,29.68059,58.48673,4425.04357,43021.46549,0.00515,0.00515,0.02378,0.01081,3282182.17962,0.0
0.0115,120.22611,133113831.09945,117935.36901,1.17008,0.77177,53.98696,29.67606,58.53468,4415.4941,42866.91482,0.0052,0.0052,0.02373,0.01076,3284850.04591,0.0
0.0116,120.27668,133221493.11484,118030.75473,1.16712,0.76888,53.82347,29.6714,58.58243,4405.95357,42713.10823,0.00524,0.00524,0.02368,0.01072,3287506.82149,0.0
0.0117,120.32702,133328704.30654,118125.74104,1.16415,0.76598,53.65984,29.6666,58.62999,4396.42198,42560.04057,0.00529,0.00529,0.02364,0.01067,3290152.4721,0.0
0.0118,120.37713,133435463.2907,118220.32671,1.16118,0.76308,53.49608,29.66167,58.67734,4386.89936,42407.70674,0.00534,0.00534,0.02359,0.01062,3292786.96358,0.0
0.0119,120.42701,133541768.68819,118314.5105,1.15822,0.76018,53.33219,29.65661,58.7245,4377.38572,42256.10167,0.00538,0.00538,0.02354,0.01058,3295410.2619,0.0
0.012,120.47666,133647619.12463,118408.29122,1.15525,0.75726,53.16817,29.65141,58.77146,4367.88108,42105.22035,0.00543,0.00543,0.0235,0.01053,3298022.33315,0.0
0.0121,120.52607,133753013.23039,118501.66764,1.15229,0.75435,53.00402,29.64609,58.81822,4358.38546,41955.0578,0.00548,0.00548,0.02345,0.01048,3300623.14353,0.0
0.0122,120.57526,133857949.64065,118594.63855,1.14932,0.75142,52.83975,29.64062,58.86478,4348.89886,41805.60911,0.00552,0.00552,0.02341,0.01044,3303212.65935,0.0
0.0123,120.6242,133962426.99544,118687.20275,1.14636,0.7485,52.67534,29.63503,58.91114,4339.42132,41656.8694,0.00557,0.00557,0.02336,0.01039,3305790.84706,0.0
0.0124,120.67292,134066443.93964,118779.35904,1.1434,0.74556,52.5108,29.6293,58.9573,4329.95283,41508.83381,0.00562,0.00562,0.02331,0.01034,3308357.67322,0.0
0.0125,120.7214,134169999.12305,118871.10622,1.14043,0.74263,52.34614,29.62343,59.00325,4320.49343,41361.49757,0.00566,0.00566,0.02327,0.0103,3310913.10451,0.0
0.0126,120.76964,134273091.2004,118962.4431,1.13747,0.73968,52.18135,29.61743,59.04901,4311.04311,41214.85592,0.00571,0.00571,0.02322,0.01025,3313457.10773,0.0
0.0127,120.81765,134375718.83136,119053.3685,1.13451,0.73673,52.01643,29.6113,59.09455,4301.60191,41068.90416,0.00576,0.00576,0.02317,0.0102,3315989.64981,0.0
0.0128,120.86542,134477880.68064,119143.88122,1.13155,0.73378,51.85139,29.60503,59.1399,4292.16984,40923.63761,0.0058,0.0058,0.02313,0.01016,3318510.69779,0.0
0.0129,120.91296,134579575.41795,119233.98009,1.12859,0.73082,51.68622,29.59863,59.18504,4282.74691,40779.05165,0.00585,0.00585,0.02308,0.01011,3321020.21885,0.0
0.013,120.96027,134680801.71807,119323.66395,1.12563,0.72786,51.52093,29.5921,59.22997,4273.33313,40635.1417,0.0059,0.0059,0.02303,0.01006,3323518.18029,0.0
0.0131,121.00733,134781558.26086,119412.9316,1.12267,0.72489,51.35551,29.58543,59.2747,4263.92853,40491.90322,0.00594,0.00594,0.02299,0.01002,3326004.54952,0.0
0.0132,121.05416,134881843.73132,119501.7819,1.11972,0.72192,51.18997,29.57862,59.31922,4254.53312,40349.3317,0.00599,0.00599,0.02294,0.00997,3328479.2941,0.0
0.0133,121.10075,134981656.81961,119590.21369,1.11676,0.71894,51.02431,29.57168,59.36354,4245.14691,40207.42267,0.00604,0.00604,0.02289,0.00992,3330942.38171,0.0
0.0134,121.14711,135080996.22105,119678.2258,1.1138,0.71595,50.85852,29.56461,59.40764,4235.76992,40066.17172,0.00608,0.00608,0.02285,0.00988,3333393.78015,0.0
0.0135,121.19322,135179860.63621,119765.81708,1.11085,0.71296,50.69261,29.5574,59.45154,4226.40217,39925.57445,0.00613,0.00613,0.0228,0.00983,3335833.45735,0.0
0.0136,121.2391,135278248.77089,119852.98639,1.10789,0.70997,50.52659,29.55005,59.49523,4217.04367,39785.62653,0.00618,0.00618,0.02275,0.00978,3338261.38137,0.0
0.0137,121.28474,135376159.33616,119939.73259,1.10494,0.70697,50.36044,29.54258,59.53872,4207.69444,39646.32363,0.00622,0.00622,0.02271,0.00974,3340677.52042,0.0
0.0138,121.33014,135473591.04844,120026.05453,1.10198,0.70396,50.19417,29.53496,59.58199,4198.35449,39507.6615,0.00627,0.00627,0.02266,0.00969,3343081.84281,0.0
0.0139,121.3753,135570542.62945,120111.9511,1.09903,0.70095,50.02778,29.52721,59.62505,4189.02383,39369.6359,0.00632,0.00632,0.02261,0.00964,3345474.317,0.0
0.014,121.42023,135667012.8063,120197.42115,1.09608,0.69794,49.86127,29.51933,59.6679,4179.70249,39232.24263,0.00636,0.00636,0.02256,0.0096,3347854.91158,0.0
0.0141,121.46491,135763000.31152,120282.46356,1.09313,0.69492,49.69464,29.51131,59.71054,4170.39048,39095.47752,0.00641,0.00641,0.02252,0.00955,3350223.59527,0.0
0.0142,121.50935,135858503.88304,120367.07723,1.09018,0.69189,49.5279,29.50315,59.75296,4161.0878,38959.33646,0.00646,0.00646,0.02247,0.0095,3352580.33693,0.0
0.0143,121.55355,135953522.26428,120451.26103,1.08723,0.68886,49.36104,29.49486,59.79518,4151.79449,38823.81536,0.0065,0.0065,0.02242,0.00946,3354925.10555,0.0
0.0144,121.59751,136048054.20415,120535.01385,1.08428,0.68583,49.19406,29.48643,59.83718,4142.51055,38688.91016,0.00655,0.00655,0.02238,0.00941,3357257.87026,0.0
0.0145,121.64123,136142098.45709,120618.33459,1.08133,0.68279,49.02697,29.47787,59.87896,4133.236,38554.61685,0.0066,0.0066,0.02233,0.00936,3359578.60031,0.0
0.0146,121.68471,136235653.78307,120701.22216,1.07839,0.67974,48.85976,29.46917,59.92053,4123.97085,38420.93143,0.00664,0.00664,0.02228,0.00932,3361887.26512,0.0
0.0147,121.72794,136328718.94768,120783.67546,1.07544,0.67669,48.69243,29.46034,59.96189,4114.71512,38287.84997,0.00669,0.00669,0.02224,0.00927,3364183.83421,0.0
0.0148,121.77094,136421292.7221,120865.6934,1.07249,0.67364,48.52499,29.45137,60.00303,4105.46882,38155.36854,0.00674,0.00674,0.02219,0.00922,3366468.27726,0.0
0.0149,121.81369,136513373.88316,120947.2749,1.06955,0.67058,48.35744,29.44226,60.04396,4096.23197,38023.48327,0.00678,0.00678,0.02214,0.00917,3368740.5641,0.0
