Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0037,1003.56669,158131903.4154,29164.35533,2.31225,4.96945,0.84056,79.66845,4.90082,12.57869,15.30261,2133.58275,4405.28071,8855.8506,0.00024,0.00024,0.00024,0.02881,0.03793,0.02233,6135497.80306,0.0
0.0038,1003.64307,158151078.55132,29167.89181,2.31176,4.96868,0.84029,79.65344,4.90148,12.58036,15.30446,2132.83067,4403.93484,8851.9548,0.00025,0.00025,0.00025,0.0288,0.03793,0.02232,6136241.7959,0.0
0.0039,1003.71941,158170246.54645,29171.42698,2.31127,4.96791,0.84001,79.63842,4.90214,12.58204,15.30632,2132.07894,4402.5895,8848.0614,0.00026,0.00026,0.00026,0.02879,0.03792,0.02232,6136985.51169,0.0
0.004,1003.79572,158189407.39809,29174.96082,2.31078,4.96714,0.83974,79.6234,4.90279,12.58371,15.30818,2131.32758,4401.2447,8844.17039,0.00026,0.00026,0.00026,0.02879,0.03791,0.02231,6137728.9503,0.0
0.0041,1003.872,158208561.10354,29178.49335,2.31029,4.96637,0.83947,79.60838,4.90345,12.58539,15.31003,2130.57659,4399.90042,8840.28177,0.00027,0.00027,0.00027,0.02878,0.03791,0.0223,6138472.11164,0.0
0.0042,1003.94825,158227707.66011,29182.02456,2.3098,4.96561,0.8392,79.59335,4.90411,12.58706,15.31189,2129.82596,4398.55666,8836.39555,0.00028,0.00028,0.00028,0.02877,0.0379,0.0223,6139214.99561,0.0
0.0043,1004.02446,158246847.06509,29185.55445,2.30931,4.96484,0.83892,79.57833,4.90476,12.58874,15.31374,2129.07569,4397.21344,8832.51171,0.00028,0.00028,0.00028,0.02877,0.03789,0.02229,6139957.6021,0.0
0.0044,1004.10064,158265979.31579,29189.08302,2.30882,4.96407,0.83865,79.5633,4.90542,12.59041,15.31559,2128.32578,4395.87074,8828.63025,0.00029,0.00029,0.00029,0.02876,0.03789,0.02228,6140699.931,0.0
0.0045,1004.1768,158285104.40952,29192.61028,2.30833,4.9633,0.83838,79.54827,4.90608,12.59209,15.31744,2127.57624,4394.52857,8824.75118,0.0003,0.0003,0.0003,0.02875,0.03788,0.02228,6141441.98221,0.0
0.0046,1004.25291,158304222.34358,29196.13621,2.30784,4.96253,0.83811,79.53324,4.90673,12.59376,15.3193,2126.82706,4393.18692,8820.87449,0.0003,0.0003,0.0003,0.02875,0.03787,0.02227,6142183.75563,0.0
0.0047,1004.329,158323333.11526,29199.66082,2.30735,4.96176,0.83783,79.51821,4.90739,12.59543,15.32115,2126.07824,4391.84581,8817.00017,0.00031,0.00031,0.00031,0.02874,0.03787,0.02226,6142925.25115,0.0
0.0048,1004.40506,158342436.72189,29203.18411,2.30686,4.96099,0.83756,79.50317,4.90804,12.5971,15.323,2125.32979,4390.50521,8813.12823,0.00032,0.00032,0.00032,0.02873,0.03786,0.02226,6143666.46866,0.0
0.0049,1004.48108,158361533.16077,29206.70607,2.30637,4.96022,0.83729,79.48814,4.9087,12.59877,15.32485,2124.58169,4389.16514,8809.25867,0.00032,0.00032,0.00032,0.02873,0.03785,0.02225,6144407.40807,0.0
0.005,1004.55707,158380622.4292,29210.22672,2.30588,4.95945,0.83702,79.4731,4.90935,12.60045,15.3267,2123.83396,4387.8256,8805.39148,0.00033,0.00033,0.00033,0.02872,0.03785,0.02224,6145148.06926,0.0
0.0051,1004.63303,158399704.52449,29213.74604,2.30539,4.95869,0.83674,79.45806,4.91001,12.60212,15.32854,2123.08659,4386.48658,8801.52666,0.00034,0.00034,0.00034,0.02871,0.03784,0.02224,6145888.45214,0.0
0.0052,1004.70896,158418779.44396,29217.26404,2.30489,4.95792,0.83647,79.44302,4.91066,12.60379,15.33039,2122.33958,4385.14809,8797.66421,0.00034,0.00034,0.00034,0.02871,0.03783,0.02223,6146628.5566,0.0
0.0053,1004.78486,158437847.18491,29220.78071,2.3044,4.95715,0.8362,79.42797,4.91131,12.60546,15.33224,2121.59293,4383.81012,8793.80412,0.00035,0.00035,0.00035,0.0287,0.03783,0.02223,6147368.38253,0.0
0.0054,1004.86072,158456907.74466,29224.29606,2.30391,4.95638,0.83593,79.41293,4.91197,12.60712,15.33408,2120.84664,4382.47267,8789.94639,0.00036,0.00036,0.00036,0.02869,0.03782,0.02222,6148107.92983,0.0
0.0055,1004.93655,158475961.12052,29227.81009,2.30342,4.95561,0.83565,79.39788,4.91262,12.60879,15.33593,2120.10071,4381.13575,8786.09103,0.00036,0.00036,0.00036,0.02869,0.03781,0.02221,6148847.1984,0.0
0.0056,1005.01235,158495007.3098,29231.32278,2.30293,4.95484,0.83538,79.38283,4.91328,12.61046,15.33777,2119.35514,4379.79935,8782.23803,0.00037,0.00037,0.00037,0.02868,0.03781,0.02221,6149586.18813,0.0
0.0057,1005.08812,158514046.30982,29234.83416,2.30244,4.95407,0.83511,79.36778,4.91393,12.61213,15.33962,2118.60993,4378.46348,8778.38739,0.00038,0.00038,0.00038,0.02868,0.0378,0.0222,6150324.89891,0.0
0.0058,1005.16386,158533078.11789,29238.34421,2.30195,4.9533,0.83484,79.35273,4.91458,12.6138,15.34146,2117.86508,4377.12812,8774.5391,0.00038,0.00038,0.00038,0.02867,0.03779,0.02219,6151063.33065,0.0
0.0059,1005.23956,158552102.73132,29241.85293,2.30146,4.95253,0.83456,79.33768,4.91523,12.61546,15.3433,2117.12059,4375.79329,8770.69316,0.00039,0.00039,0.00039,0.02866,0.03779,0.02219,6151801.48324,0.0
0.006,1005.31523,158571120.14745,29245.36032,2.30096,4.95176,0.83429,79.32262,4.91589,12.61713,15.34515,2116.37645,4374.45898,8766.84957,0.00039,0.00039,0.00039,0.02866,0.03778,0.02218,6152539.35658,0.0
0.0061,1005.39087,158590130.36357,29248.86638,2.30047,4.95099,0.83402,79.30756,4.91654,12.6188,15.34699,2115.63268,4373.12519,8763.00834,0.0004,0.0004,0.0004,0.02865,0.03777,0.02217,6153276.95055,0.0
0.0062,1005.46648,158609133.37702,29252.37112,2.29998,4.95022,0.83374,79.2925,4.91719,12.62046,15.34883,2114.88926,4371.79193,8759.16945,0.00041,0.00041,0.00041,0.02864,0.03777,0.02217,6154014.26506,0.0
0.0063,1005.54205,158628129.1851,29255.87453,2.29949,4.94945,0.83347,79.27744,4.91784,12.62213,15.35067,2114.14621,4370.45918,8755.3329,0.00041,0.00041,0.00041,0.02864,0.03776,0.02216,6154751.30001,0.0
0.0064,1005.6176,158647117.78515,29259.3766,2.299,4.94868,0.8332,79.26238,4.9185,12.62379,15.35251,2113.40351,4369.12696,8751.4987,0.00042,0.00042,0.00042,0.02863,0.03775,0.02215,6155488.05528,0.0
0.0065,1005.69311,158666099.17448,29262.87735,2.2985,4.94791,0.83293,79.24731,4.91915,12.62545,15.35434,2112.66116,4367.79525,8747.66684,0.00043,0.00043,0.00043,0.02862,0.03775,0.02215,6156224.53078,0.0
0.0066,1005.76859,158685073.35041,29266.37677,2.29801,4.94714,0.83265,79.23224,4.9198,12.62712,15.35618,2111.91918,4366.46407,8743.83731,0.00043,0.00043,0.00043,0.02862,0.03774,0.02214,6156960.7264,0.0
0.0067,1005.84404,158704040.31027,29269.87486,2.29752,4.94636,0.83238,79.21718,4.92045,12.62878,15.35802,2111.17755,4365.1334,8740.01013,0.00044,0.00044,0.00044,0.02861,0.03773,0.02213,6157696.64204,0.0
0.0068,1005.91945,158723000.05139,29273.37161,2.29703,4.94559,0.83211,79.2021,4.9211,12.63044,15.35986,2110.43628,4363.80326,8736.18528,0.00045,0.00045,0.00045,0.0286,0.03773,0.02213,6158432.27759,0.0
0.0069,1005.99483,158741952.57108,29276.86704,2.29654,4.94482,0.83183,79.18703,4.92175,12.63211,15.36169,2109.69536,4362.47363,8732.36276,0.00045,0.00045,0.00045,0.0286,0.03772,0.02212,6159167.63295,0.0
0.007,1006.07019,158760897.86667,29280.36113,2.29604,4.94405,0.83156,79.17196,4.9224,12.63377,15.36353,2108.9548,4361.14453,8728.54257,0.00046,0.00046,0.00046,0.02859,0.03772,0.02211,6159902.70802,0.0
0.0071,1006.1455,158779835.93548,29283.85389,2.29555,4.94328,0.83129,79.15688,4.92305,12.63543,15.36536,2108.2146,4359.81594,8724.7247,0.00047,0.00047,0.00047,0.02858,0.03771,0.02211,6160637.50269,0.0
0.0072,1006.22079,158798766.77486,29287.34531,2.29506,4.94251,0.83101,79.1418,4.9237,12.63709,15.36719,2107.47475,4358.48787,8720.90917,0.00047,0.00047,0.00047,0.02858,0.0377,0.0221,6161372.01686,0.0
0.0073,1006.29605,158817690.38212,29290.8354,2.29457,4.94174,0.83074,79.12672,4.92435,12.63875,15.36903,2106.73526,4357.16031,8717.09596,0.00048,0.00048,0.00048,0.02857,0.0377,0.02209,6162106.25042,0.0
0.0074,1006.37127,158836606.75459,29294.32416,2.29407,4.94097,0.83047,79.11164,4.925,12.64041,15.37086,2105.99612,4355.83328,8713.28507,0.00049,0.00049,0.00049,0.02856,0.03769,0.02209,6162840.20327,0.0
0.0075,1006.44646,158855515.8896,29297.81158,2.29358,4.94019,0.8302,79.09656,4.92565,12.64207,15.37269,2105.25734,4354.50676,8709.4765,0.00049,0.00049,0.00049,0.02856,0.03768,0.02208,6163573.87531,0.0
0.0076,1006.52162,158874417.78449,29301.29767,2.29309,4.93942,0.82992,79.08148,4.9263,12.64373,15.37452,2104.51891,4353.18076,8705.67025,0.0005,0.0005,0.0005,0.02855,0.03768,0.02207,6164307.26644,0.0
0.0077,1006.59674,158893312.43659,29304.78242,2.2926,4.93865,0.82965,79.06639,4.92695,12.64539,15.37635,2103.78084,4351.85528,8701.86631,0.00051,0.00051,0.00051,0.02854,0.03767,0.02207,6165040.37655,0.0
0.0078,1006.67184,158912199.84322,29308.26584,2.2921,4.93788,0.82938,79.0513,4.9276,12.64704,15.37818,2103.04312,4350.53031,8698.06469,0.00051,0.00051,0.00051,0.02854,0.03766,0.02206,6165773.20553,0.0
0.0079,1006.7469,158931080.00173,29311.74792,2.29161,4.93711,0.8291,79.03621,4.92824,12.6487,15.38001,2102.30575,4349.20586,8694.26538,0.00052,0.00052,0.00052,0.02853,0.03766,0.02205,6166505.75328,0.0
0.008,1006.82193,158949952.90945,29315.22866,2.29112,4.93633,0.82883,79.02112,4.92889,12.65036,15.38184,2101.56874,4347.88192,8690.46838,0.00053,0.00053,0.00053,0.02852,0.03765,0.02205,6167238.01971,0.0
0.0081,1006.89693,158968818.5637,29318.70806,2.29063,4.93556,0.82856,79.00602,4.92954,12.65201,15.38366,2100.83208,4346.5585,8686.67369,0.00053,0.00053,0.00053,0.02852,0.03764,0.02204,6167970.0047,0.0
0.0082,1006.97189,158987676.96184,29322.18612,2.29013,4.93479,0.82828,78.99093,4.93019,12.65367,15.38549,2100.09577,4345.23559,8682.8813,0.00054,0.00054,0.00054,0.02851,0.03764,0.02203,6168701.70816,0.0
0.0083,1007.04683,159006528.10119,29325.66285,2.28964,4.93402,0.82801,78.97583,4.93084,12.65533,15.38732,2099.35982,4343.9132,8679.09122,0.00055,0.00055,0.00055,0.0285,0.03763,0.02203,6169433.12998,0.0
0.0084,1007.12173,159025371.9791,29329.13824,2.28915,4.93324,0.82774,78.96073,4.93148,12.65698,15.38914,2098.62422,4342.59133,8675.30343,0.00055,0.00055,0.00055,0.0285,0.03762,0.02202,6170164.27005,0.0
0.0085,1007.1966,159044208.59289,29332.61228,2.28865,4.93247,0.82746,78.94563,4.93213,12.65864,15.39097,2097.88897,4341.26996,8671.51795,0.00056,0.00056,0.00056,0.02849,0.03762,0.02201,6170895.12828,0.0
0.0086,1007.27144,159063037.93993,29336.08499,2.28816,4.9317,0.82719,78.93053,4.93278,12.66029,15.39279,2097.15407,4339.94912,8667.73476,0.00057,0.00057,0.00057,0.02848,0.03761,0.02201,6171625.70456,0.0
0.0087,1007.34624,159081860.01753,29339.55636,2.28767,4.93093,0.82692,78.91542,4.93342,12.66194,15.39461,2096.41953,4338.62878,8663.95387,0.00057,0.00057,0.00057,0.02848,0.0376,0.022,6172355.99878,0.0
0.0088,1007.42101,159100674.82305,29343.02638,2.28717,4.93015,0.82664,78.90032,4.93407,12.6636,15.39643,2095.68533,4337.30896,8660.17528,0.00058,0.00058,0.00058,0.02847,0.0376,0.02199,6173086.01085,0.0
0.0089,1007.49575,159119482.35383,29346.49507,2.28668,4.92938,0.82637,78.88521,4.93472,12.66525,15.39826,2094.95149,4335.98965,8656.39897,0.00059,0.00059,0.00059,0.02846,0.03759,0.02199,6173815.74066,0.0
0.009,1007.57046,159138282.60721,29349.96241,2.28619,4.92861,0.8261,78.8701,4.93536,12.6669,15.40008,2094.218,4334.67085,8652.62496,0.00059,0.00059,0.00059,0.02846,0.03758,0.02198,6174545.18811,0.0
0.0091,1007.64514,159157075.58053,29353.42841,2.28569,4.92783,0.82582,78.85499,4.93601,12.66855,15.4019,2093.48486,4333.35257,8648.85323,0.0006,0.0006,0.0006,0.02845,0.03758,0.02197,6175274.35309,0.0
0.0092,1007.71978,159175861.27115,29356.89306,2.2852,4.92706,0.82555,78.83987,4.93665,12.6702,15.40372,2092.75207,4332.0348,8645.08378,0.00061,0.00061,0.00061,0.02844,0.03757,0.02197,6176003.2355,0.0
0.0093,1007.79439,159194639.6764,29360.35637,2.2847,4.92629,0.82528,78.82476,4.9373,12.67186,15.40554,2092.01963,4330.71754,8641.31662,0.00061,0.00061,0.00061,0.02844,0.03756,0.02196,6176731.83524,0.0
0.0094,1007.86897,159213410.79363,29363.81834,2.28421,4.92551,0.825,78.80964,4.93794,12.67351,15.40735,2091.28754,4329.40079,8637.55175,0.00062,0.00062,0.00062,0.02843,0.03756,0.02195,6177460.15221,0.0
0.0095,1007.94352,159232174.6202,29367.27896,2.28372,4.92474,0.82473,78.79452,4.93859,12.67516,15.40917,2090.5558,4328.08455,8633.78915,0.00063,0.00063,0.00063,0.02842,0.03755,0.02195,6178188.18631,0.0
0.0096,1008.01803,159250931.15345,29370.73824,2.28322,4.92397,0.82446,78.7794,4.93923,12.67681,15.41099,2089.8244,4326.76883,8630.02882,0.00063,0.00063,0.00063,0.02842,0.03754,0.02194,6178915.93742,0.0
0.0097,1008.09252,159269680.39072,29374.19617,2.28273,4.92319,0.82418,78.76428,4.93988,12.67845,15.4128,2089.09336,4325.45361,8626.27078,0.00064,0.00064,0.00064,0.02841,0.03754,0.02194,6179643.40545,0.0
0.0098,1008.16697,159288422.32938,29377.65276,2.28223,4.92242,0.82391,78.74915,4.94052,12.6801,15.41462,2088.36267,4324.1389,8622.515,0.00065,0.00065,0.00065,0.0284,0.03753,0.02193,6180370.59029,0.0
0.0099,1008.24139,159307156.96677,29381.108,2.28174,4.92164,0.82364,78.73403,4.94116,12.68175,15.41643,2087.63232,4322.82471,8618.7615,0.00065,0.00065,0.00065,0.0284,0.03752,0.02192,6181097.49185,0.0
0.01,1008.31577,159325884.30024,29384.56189,2.28125,4.92087,0.82336,78.7189,4.94181,12.6834,15.41825,2086.90233,4321.51102,8615.01026,0.00066,0.00066,0.00066,0.02839,0.03752,0.02192,6181824.11001,0.0
0.0101,1008.39012,159344604.32716,29388.01444,2.28075,4.9201,0.82309,78.70377,4.94245,12.68504,15.42006,2086.17268,4320.19785,8611.2613,0.00067,0.00067,0.00067,0.02838,0.03751,0.02191,6182550.44468,0.0
0.0102,1008.46445,159363317.04486,29391.46563,2.28026,4.91932,0.82282,78.68864,4.94309,12.68669,15.42187,2085.44338,4318.88518,8607.5146,0.00067,0.00067,0.00067,0.02838,0.0375,0.0219,6183276.49575,0.0
0.0103,1008.53874,159382022.45071,29394.91548,2.27976,4.91855,0.82254,78.6735,4.94374,12.68834,15.42368,2084.71442,4317.57302,8603.77016,0.00068,0.00068,0.00068,0.02837,0.0375,0.0219,6184002.26313,0.0
0.0104,1008.61299,159400720.54206,29398.36398,2.27927,4.91777,0.82227,78.65837,4.94438,12.68998,15.4255,2083.98582,4316.26137,8600.02798,0.00068,0.00068,0.00068,0.02837,0.03749,0.02189,6184727.7467,0.0
0.0105,1008.68722,159419411.31628,29401.81113,2.27877,4.917,0.822,78.64323,4.94502,12.69163,15.42731,2083.25756,4314.95022,8596.28806,0.00069,0.00069,0.00069,0.02836,0.03748,0.02188,6185452.94637,0.0
0.0106,1008.76141,159438094.77071,29405.25693,2.27828,4.91622,0.82172,78.62809,4.94567,12.69327,15.42912,2082.52965,4313.63959,8592.5504,0.0007,0.0007,0.0007,0.02835,0.03748,0.02188,6186177.86204,0.0
0.0107,1008.83557,159456770.90271,29408.70138,2.27779,4.91545,0.82145,78.61295,4.94631,12.69492,15.43092,2081.80208,4312.32946,8588.815,0.0007,0.0007,0.0007,0.02835,0.03747,0.02187,6186902.49359,0.0
0.0108,1008.9097,159475439.70965,29412.14448,2.27729,4.91467,0.82117,78.59781,4.94695,12.69656,15.43273,2081.07486,4311.01984,8585.08185,0.00071,0.00071,0.00071,0.02834,0.03746,0.02186,6187626.84093,0.0
0.0109,1008.98379,159494101.18889,29415.58623,2.2768,4.9139,0.8209,78.58267,4.94759,12.6982,15.43454,2080.34799,4309.71073,8581.35095,0.00072,0.00072,0.00072,0.02833,0.03746,0.02186,6188350.90396,0.0
0.011,1009.05785,159512755.33779,29419.02662,2.2763,4.91312,0.82063,78.56752,4.94823,12.69985,15.43635,2079.62146,4308.40212,8577.6223,0.00072,0.00072,0.00072,0.02833,0.03745,0.02185,6189074.68257,0.0
0.0111,1009.13188,159531402.1537,29422.46567,2.27581,4.91235,0.82035,78.55238,4.94887,12.70149,15.43815,2078.89528,4307.09402,8573.89589,0.00073,0.00073,0.00073,0.02832,0.03744,0.02184,6189798.17667,0.0
0.0112,1009.20588,159550041.634,29425.90336,2.27531,4.91157,0.82008,78.53723,4.94951,12.70313,15.43996,2078.16944,4305.78642,8570.17173,0.00074,0.00074,0.00074,0.02831,0.03744,0.02184,6190521.38614,0.0
0.0113,1009.27985,159568673.77605,29429.33969,2.27482,4.9108,0.81981,78.52208,4.95015,12.70477,15.44176,2077.44395,4304.47933,8566.44982,0.00074,0.00074,0.00074,0.02831,0.03743,0.02183,6191244.31089,0.0
