Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0012,725.6282,72837259.2184,9412.25442,0.93336,2.32247,83.64577,1.57161,4.37938,3234.24201,1971.73167,5e-05,5e-05,0.01748,0.03628,2416285.85693,0.0
0.0013,725.70386,72850250.30041,9413.93317,0.9332,2.32219,83.63451,1.57209,4.38016,3233.09053,1971.47408,5e-05,5e-05,0.01748,0.03627,2416716.81999,0.0
0.0014,725.77951,72863240.87683,9415.61185,0.93304,2.32191,83.62325,1.57257,4.38094,3231.93979,1971.21649,6e-05,6e-05,0.01747,0.03627,2417147.76627,0.0
0.0015,725.85516,72876230.94663,9417.29047,0.93288,2.32162,83.61199,1.57306,4.38172,3230.78978,1970.95892,6e-05,6e-05,0.01747,0.03626,2417578.69575,0.0
0.0016,725.93079,72889220.50878,9418.96902,0.93273,2.32134,83.60073,1.57354,4.3825,3229.6405,1970.70135,7e-05,7e-05,0.01747,0.03626,2418009.60838,0.0
0.0017,726.00642,72902209.56224,9420.64751,0.93257,2.32106,83.58947,1.57402,4.38329,3228.49195,1970.44379,7e-05,7e-05,0.01746,0.03626,2418440.50414,0.0
0.0018,726.08204,72915198.10598,9422.32592,0.93241,2.32078,83.5782,1.57451,4.38407,3227.34412,1970.18624,7e-05,7e-05,0.01746,0.03625,2418871.38299,0.0
0.0019,726.15764,72928186.13896,9424.00428,0.93225,2.3205,83.56693,1.57499,4.38485,3226.19703,1969.9287,8e-05,8e-05,0.01745,0.03625,2419302.2449,0.0
0.002,726.23324,72941173.66016,9425.68257,0.9321,2.32022,83.55566,1.57547,4.38563,3225.05066,1969.67116,8e-05,8e-05,0.01745,0.03624,2419733.08983,0.0
0.0021,726.30884,72954160.66854,9427.36079,0.93194,2.31994,83.54439,1.57596,4.38641,3223.90502,1969.41364,9e-05,9e-05,0.01745,0.03624,2420163.91775,0.0
0.0022,726.38442,72967147.16306,9429.03894,0.93178,2.31966,83.53311,1.57644,4.38719,3222.7601,1969.15612,9e-05,9e-05,0.01744,0.03624,2420594.72862,0.0
0.0023,726.45999,72980133.14269,9430.71703,0.93162,2.31938,83.52184,1.57692,4.38797,3221.61591,1968.89861,0.0001,0.0001,0.01744,0.03623,2421025.52241,0.0
0.0024,726.53556,72993118.6064,9432.39505,0.93147,2.3191,83.51056,1.57741,4.38875,3220.47244,1968.64111,0.0001,0.0001,0.01743,0.03623,2421456.29908,0.0
0.0025,726.61112,73006103.55315,9434.07301,0.93131,2.31881,83.49928,1.57789,4.38954,3219.3297,1968.38362,0.0001,0.0001,0.01743,0.03622,2421887.05861,0.0
0.0026,726.68667,73019087.98191,9435.75089,0.93115,2.31853,83.48799,1.57837,4.39032,3218.18768,1968.12614,0.00011,0.00011,0.01743,0.03622,2422317.80095,0.0
0.0027,726.76221,73032071.89164,9437.42871,0.93099,2.31825,83.47671,1.57886,4.3911,3217.04638,1967.86867,0.00011,0.00011,0.01742,0.03621,2422748.52607,0.0
0.0028,726.83774,73045055.28131,9439.10647,0.93084,2.31797,83.46542,1.57934,4.39188,3215.90581,1967.6112,0.00012,0.00012,0.01742,0.03621,2423179.23394,0.0
0.0029,726.91326,73058038.14989,9440.78415,0.93068,2.31769,83.45413,1.57982,4.39266,3214.76595,1967.35374,0.00012,0.00012,0.01741,0.03621,2423609.92453,0.0
0.003,726.98878,73071020.49634,9442.46177,0.93052,2.31741,83.44284,1.58031,4.39344,3213.62681,1967.09629,0.00012,0.00012,0.01741,0.0362,2424040.59779,0.0
0.0031,727.06428,73084002.31962,9444.13932,0.93036,2.31713,83.43155,1.58079,4.39422,3212.4884,1966.83885,0.00013,0.00013,0.0174,0.0362,2424471.2537,0.0
0.0032,727.13978,73096983.6187,9445.81681,0.9302,2.31685,83.42026,1.58127,4.395,3211.3507,1966.58142,0.00013,0.00013,0.0174,0.03619,2424901.89221,0.0
0.0033,727.21527,73109964.39254,9447.49422,0.93004,2.31656,83.40896,1.58176,4.39578,3210.21372,1966.324,0.00014,0.00014,0.0174,0.03619,2425332.51331,0.0
0.0034,727.29075,73122944.64011,9449.17157,0.92989,2.31628,83.39766,1.58224,4.39656,3209.07745,1966.06658,0.00014,0.00014,0.01739,0.03619,2425763.11694,0.0
0.0035,727.36622,73135924.36038,9450.84885,0.92973,2.316,83.38636,1.58272,4.39734,3207.94191,1965.80918,0.00015,0.00015,0.01739,0.03618,2426193.70309,0.0
0.0036,727.44168,73148903.55231,9452.52606,0.92957,2.31572,83.37506,1.58321,4.39812,3206.80707,1965.55178,0.00015,0.00015,0.01738,0.03618,2426624.2717,0.0
0.0037,727.51714,73161882.21486,9454.2032,0.92941,2.31544,83.36375,1.58369,4.3989,3205.67296,1965.29439,0.00015,0.00015,0.01738,0.03617,2427054.82276,0.0
0.0038,727.59258,73174860.347,9455.88028,0.92925,2.31516,83.35244,1.58417,4.39969,3204.53956,1965.03701,0.00016,0.00016,0.01738,0.03617,2427485.35622,0.0
0.0039,727.66802,73187837.94769,9457.55728,0.92909,2.31488,83.34114,1.58466,4.40047,3203.40687,1964.77964,0.00016,0.00016,0.01737,0.03616,2427915.87204,0.0
0.004,727.74345,73200815.01589,9459.23422,0.92894,2.31459,83.32983,1.58514,4.40125,3202.27489,1964.52227,0.00017,0.00017,0.01737,0.03616,2428346.37021,0.0
0.0041,727.81887,73213791.55057,9460.91109,0.92878,2.31431,83.31851,1.58562,4.40203,3201.14363,1964.26492,0.00017,0.00017,0.01736,0.03616,2428776.85067,0.0
0.0042,727.89428,73226767.5507,9462.58789,0.92862,2.31403,83.3072,1.58611,4.40281,3200.01308,1964.00757,0.00017,0.00017,0.01736,0.03615,2429207.31341,0.0
0.0043,727.96968,73239743.01524,9464.26462,0.92846,2.31375,83.29588,1.58659,4.40359,3198.88323,1963.75023,0.00018,0.00018,0.01735,0.03615,2429637.75837,0.0
0.0044,728.04507,73252717.94314,9465.94128,0.9283,2.31347,83.28456,1.58708,4.40437,3197.7541,1963.49291,0.00018,0.00018,0.01735,0.03614,2430068.18553,0.0
0.0045,728.12046,73265692.33339,9467.61787,0.92814,2.31318,83.27324,1.58756,4.40515,3196.62568,1963.23559,0.00019,0.00019,0.01735,0.03614,2430498.59486,0.0
0.0046,728.19583,73278666.18492,9469.29439,0.92798,2.3129,83.26192,1.58804,4.40593,3195.49797,1962.97827,0.00019,0.00019,0.01734,0.03614,2430928.98631,0.0
0.0047,728.2712,73291639.49673,9470.97084,0.92783,2.31262,83.25059,1.58853,4.40671,3194.37096,1962.72097,0.0002,0.0002,0.01734,0.03613,2431359.35986,0.0
0.0048,728.34656,73304612.26775,9472.64722,0.92767,2.31234,83.23927,1.58901,4.40749,3193.24466,1962.46367,0.0002,0.0002,0.01733,0.03613,2431789.71547,0.0
0.0049,728.42191,73317584.49696,9474.32353,0.92751,2.31206,83.22794,1.58949,4.40827,3192.11907,1962.20639,0.0002,0.0002,0.01733,0.03612,2432220.05311,0.0
0.005,728.49725,73330556.18333,9475.99977,0.92735,2.31178,83.21661,1.58998,4.40905,3190.99418,1961.94911,0.00021,0.00021,0.01733,0.03612,2432650.37274,0.0
0.0051,728.57258,73343527.32581,9477.67594,0.92719,2.31149,83.20527,1.59046,4.40983,3189.87,1961.69184,0.00021,0.00021,0.01732,0.03611,2433080.67432,0.0
0.0052,728.64791,73356497.92336,9479.35204,0.92703,2.31121,83.19394,1.59095,4.41061,3188.74653,1961.43458,0.00022,0.00022,0.01732,0.03611,2433510.95783,0.0
0.0053,728.72322,73369467.97495,9481.02807,0.92687,2.31093,83.1826,1.59143,4.41139,3187.62375,1961.17733,0.00022,0.00022,0.01731,0.03611,2433941.22323,0.0
0.0054,728.79853,73382437.47955,9482.70403,0.92671,2.31065,83.17126,1.59191,4.41217,3186.50168,1960.92009,0.00022,0.00022,0.01731,0.0361,2434371.47048,0.0
0.0055,728.87383,73395406.43611,9484.37992,0.92655,2.31037,83.15992,1.5924,4.41295,3185.38032,1960.66285,0.00023,0.00023,0.0173,0.0361,2434801.69955,0.0
0.0056,728.94912,73408374.84359,9486.05574,0.92639,2.31008,83.14858,1.59288,4.41373,3184.25965,1960.40563,0.00023,0.00023,0.0173,0.03609,2435231.9104,0.0
0.0057,729.0244,73421342.70097,9487.73148,0.92623,2.3098,83.13723,1.59337,4.41451,3183.13969,1960.14841,0.00024,0.00024,0.0173,0.03609,2435662.10301,0.0
0.0058,729.09967,73434310.00719,9489.40716,0.92607,2.30952,83.12589,1.59385,4.41529,3182.02042,1959.8912,0.00024,0.00024,0.01729,0.03609,2436092.27733,0.0
0.0059,729.17493,73447276.76123,9491.08276,0.92592,2.30924,83.11454,1.59433,4.41607,3180.90186,1959.634,0.00025,0.00025,0.01729,0.03608,2436522.43334,0.0
0.006,729.25019,73460242.96204,9492.7583,0.92576,2.30895,83.10319,1.59482,4.41685,3179.78399,1959.37681,0.00025,0.00025,0.01728,0.03608,2436952.57099,0.0
0.0061,729.32543,73473208.60859,9494.43376,0.9256,2.30867,83.09183,1.5953,4.41763,3178.66682,1959.11963,0.00025,0.00025,0.01728,0.03607,2437382.69025,0.0
0.0062,729.40067,73486173.69984,9496.10915,0.92544,2.30839,83.08048,1.59579,4.41841,3177.55035,1958.86245,0.00026,0.00026,0.01728,0.03607,2437812.7911,0.0
0.0063,729.4759,73499138.23475,9497.78446,0.92528,2.30811,83.06912,1.59627,4.41919,3176.43458,1958.60529,0.00026,0.00026,0.01727,0.03606,2438242.87349,0.0
0.0064,729.55111,73512102.21228,9499.45971,0.92512,2.30783,83.05776,1.59675,4.41997,3175.3195,1958.34813,0.00027,0.00027,0.01727,0.03606,2438672.93738,0.0
0.0065,729.62633,73525065.6314,9501.13488,0.92496,2.30754,83.0464,1.59724,4.42075,3174.20512,1958.09099,0.00027,0.00027,0.01726,0.03606,2439102.98275,0.0
0.0066,729.70153,73538028.49105,9502.80998,0.9248,2.30726,83.03504,1.59772,4.42153,3173.09143,1957.83385,0.00027,0.00027,0.01726,0.03605,2439533.00957,0.0
0.0067,729.77672,73550990.79022,9504.48501,0.92464,2.30698,83.02368,1.59821,4.42231,3171.97844,1957.57672,0.00028,0.00028,0.01725,0.03605,2439963.01779,0.0
0.0068,729.8519,73563952.52785,9506.15996,0.92448,2.3067,83.01231,1.59869,4.42309,3170.86614,1957.3196,0.00028,0.00028,0.01725,0.03604,2440393.00738,0.0
0.0069,729.92708,73576913.7029,9507.83485,0.92432,2.30641,83.00094,1.59917,4.42387,3169.75453,1957.06248,0.00029,0.00029,0.01725,0.03604,2440822.97831,0.0
0.007,730.00225,73589874.31435,9509.50966,0.92416,2.30613,82.98957,1.59966,4.42465,3168.64362,1956.80538,0.00029,0.00029,0.01724,0.03604,2441252.93054,0.0
0.0071,730.0774,73602834.36114,9511.18439,0.924,2.30585,82.9782,1.60014,4.42543,3167.5334,1956.54828,0.0003,0.0003,0.01724,0.03603,2441682.86404,0.0
0.0072,730.15255,73615793.84225,9512.85906,0.92384,2.30557,82.96682,1.60063,4.42621,3166.42386,1956.2912,0.0003,0.0003,0.01723,0.03603,2442112.77877,0.0
0.0073,730.22769,73628752.75662,9514.53365,0.92368,2.30528,82.95544,1.60111,4.42699,3165.31502,1956.03412,0.0003,0.0003,0.01723,0.03602,2442542.67471,0.0
0.0074,730.30283,73641711.10323,9516.20817,0.92352,2.305,82.94406,1.6016,4.42777,3164.20687,1955.77705,0.00031,0.00031,0.01723,0.03602,2442972.5518,0.0
0.0075,730.37795,73654668.88102,9517.88261,0.92336,2.30472,82.93268,1.60208,4.42855,3163.0994,1955.51999,0.00031,0.00031,0.01722,0.03601,2443402.41003,0.0
0.0076,730.45306,73667626.08897,9519.55698,0.9232,2.30444,82.9213,1.60256,4.42932,3161.99263,1955.26294,0.00032,0.00032,0.01722,0.03601,2443832.24936,0.0
0.0077,730.52817,73680582.72603,9521.23128,0.92304,2.30415,82.90992,1.60305,4.4301,3160.88654,1955.0059,0.00032,0.00032,0.01721,0.03601,2444262.06974,0.0
0.0078,730.60326,73693538.79116,9522.9055,0.92288,2.30387,82.89853,1.60353,4.43088,3159.78114,1954.74886,0.00032,0.00032,0.01721,0.036,2444691.87116,0.0
0.0079,730.67835,73706494.28332,9524.57965,0.92272,2.30359,82.88714,1.60402,4.43166,3158.67642,1954.49184,0.00033,0.00033,0.0172,0.036,2445121.65356,0.0
0.008,730.75343,73719449.20147,9526.25372,0.92256,2.3033,82.87575,1.6045,4.43244,3157.57239,1954.23482,0.00033,0.00033,0.0172,0.03599,2445551.41692,0.0
0.0081,730.8285,73732403.54457,9527.92772,0.9224,2.30302,82.86436,1.60499,4.43322,3156.46904,1953.97782,0.00034,0.00034,0.0172,0.03599,2445981.16121,0.0
0.0082,730.90356,73745357.31158,9529.60165,0.92223,2.30274,82.85296,1.60547,4.434,3155.36638,1953.72082,0.00034,0.00034,0.01719,0.03599,2446410.88639,0.0
0.0083,730.97861,73758310.50147,9531.2755,0.92207,2.30246,82.84156,1.60596,4.43478,3154.2644,1953.46383,0.00035,0.00035,0.01719,0.03598,2446840.59242,0.0
0.0084,731.05366,73771263.11318,9532.94928,0.92191,2.30217,82.83016,1.60644,4.43556,3153.16311,1953.20685,0.00035,0.00035,0.01718,0.03598,2447270.27927,0.0
0.0085,731.12869,73784215.14568,9534.62298,0.92175,2.30189,82.81876,1.60692,4.43634,3152.06249,1952.94988,0.00035,0.00035,0.01718,0.03597,2447699.9469,0.0
0.0086,731.20372,73797166.59793,9536.2966,0.92159,2.30161,82.80736,1.60741,4.43712,3150.96256,1952.69291,0.00036,0.00036,0.01717,0.03597,2448129.59529,0.0
0.0087,731.27874,73810117.46888,9537.97015,0.92143,2.30132,82.79596,1.60789,4.4379,3149.86331,1952.43596,0.00036,0.00036,0.01717,0.03596,2448559.22439,0.0
0.0088,731.35374,73823067.7575,9539.64363,0.92127,2.30104,82.78455,1.60838,4.43867,3148.76473,1952.17901,0.00037,0.00037,0.01717,0.03596,2448988.83418,0.0
0.0089,731.42874,73836017.46274,9541.31703,0.92111,2.30076,82.77314,1.60886,4.43945,3147.66684,1951.92208,0.00037,0.00037,0.01716,0.03596,2449418.42461,0.0
0.009,731.50373,73848966.58357,9542.99036,0.92095,2.30048,82.76173,1.60935,4.44023,3146.56963,1951.66515,0.00037,0.00037,0.01716,0.03595,2449847.99565,0.0
0.0091,731.57872,73861915.11894,9544.66361,0.92079,2.30019,82.75032,1.60983,4.44101,3145.47309,1951.40823,0.00038,0.00038,0.01715,0.03595,2450277.54728,0.0
0.0092,731.65369,73874863.06781,9546.33678,0.92063,2.29991,82.7389,1.61032,4.44179,3144.37723,1951.15132,0.00038,0.00038,0.01715,0.03594,2450707.07944,0.0
0.0093,731.72865,73887810.42914,9548.00988,0.92047,2.29963,82.72748,1.6108,4.44257,3143.28205,1950.89442,0.00039,0.00039,0.01715,0.03594,2451136.59212,0.0
0.0094,731.80361,73900757.20189,9549.6829,0.9203,2.29934,82.71606,1.61129,4.44335,3142.18754,1950.63753,0.00039,0.00039,0.01714,0.03593,2451566.08527,0.0
0.0095,731.87855,73913703.38501,9551.35584,0.92014,2.29906,82.70464,1.61177,4.44413,3141.09371,1950.38064,0.0004,0.0004,0.01714,0.03593,2451995.55886,0.0
0.0096,731.95349,73926648.97746,9553.02871,0.91998,2.29878,82.69322,1.61226,4.4449,3140.00055,1950.12377,0.0004,0.0004,0.01713,0.03593,2452425.01285,0.0
0.0097,732.02842,73939593.97821,9554.70151,0.91982,2.29849,82.6818,1.61274,4.44568,3138.90807,1949.86691,0.0004,0.0004,0.01713,0.03592,2452854.44722,0.0
0.0098,732.10334,73952538.3862,9556.37422,0.91966,2.29821,82.67037,1.61323,4.44646,3137.81626,1949.61005,0.00041,0.00041,0.01712,0.03592,2453283.86192,0.0
0.0099,732.17825,73965482.2004,9558.04686,0.9195,2.29793,82.65894,1.61371,4.44724,3136.72513,1949.3532,0.00041,0.00041,0.01712,0.03591,2453713.25692,0.0
0.01,732.25315,73978425.41977,9559.71943,0.91934,2.29764,82.64751,1.61419,4.44802,3135.63466,1949.09636,0.00042,0.00042,0.01712,0.03591,2454142.63219,0.0
0.0101,732.32805,73991368.04326,9561.39191,0.91918,2.29736,82.63608,1.61468,4.4488,3134.54487,1948.83953,0.00042,0.00042,0.01711,0.03591,2454571.9877,0.0
0.0102,732.40293,74004310.06983,9563.06432,0.91901,2.29708,82.62464,1.61516,4.44958,3133.45575,1948.58271,0.00042,0.00042,0.01711,0.0359,2455001.3234,0.0
0.0103,732.4778,74017251.49844,9564.73665,0.91885,2.29679,82.6132,1.61565,4.45035,3132.3673,1948.3259,0.00043,0.00043,0.0171,0.0359,2455430.63926,0.0
0.0104,732.55267,74030192.32804,9566.4089,0.91869,2.29651,82.60176,1.61613,4.45113,3131.27952,1948.0691,0.00043,0.00043,0.0171,0.03589,2455859.93526,0.0
0.0105,732.62753,74043132.5576,9568.08108,0.91853,2.29623,82.59032,1.61662,4.45191,3130.1924,1947.8123,0.00044,0.00044,0.0171,0.03589,2456289.21134,0.0
0.0106,732.70238,74056072.18606,9569.75318,0.91837,2.29594,82.57888,1.6171,4.45269,3129.10596,1947.55552,0.00044,0.00044,0.01709,0.03588,2456718.46749,0.0
0.0107,732.77722,74069011.21239,9571.4252,0.91821,2.29566,82.56744,1.61759,4.45347,3128.02018,1947.29874,0.00045,0.00045,0.01709,0.03588,2457147.70366,0.0
0.0108,732.85205,74081949.63554,9573.09714,0.91804,2.29537,82.55599,1.61807,4.45425,3126.93507,1947.04198,0.00045,0.00045,0.01708,0.03588,2457576.91983,0.0
0.0109,732.92687,74094887.45448,9574.76901,0.91788,2.29509,82.54454,1.61856,4.45502,3125.85063,1946.78522,0.00045,0.00045,0.01708,0.03587,2458006.11594,0.0
0.011,733.00168,74107824.66814,9576.44079,0.91772,2.29481,82.53309,1.61904,4.4558,3124.76685,1946.52847,0.00046,0.00046,0.01707,0.03587,2458435.29198,0.0
0.0111,733.07649,74120761.27551,9578.1125,0.91756,2.29452,82.52164,1.61953,4.45658,3123.68373,1946.27173,0.00046,0.00046,0.01707,0.03586,2458864.44791,0.0
0.0112,733.15128,74133697.27552,9579.78413,0.9174,2.29424,82.51018,1.62001,4.45736,3122.60128,1946.015,0.00047,0.00047,0.01707,0.03586,2459293.58369,0.0
0.0113,733.22607,74146632.66713,9581.45568,0.91723,2.29396,82.49872,1.6205,4.45814,3121.5195,1945.75828,0.00047,0.00047,0.01706,0.03586,2459722.69928,0.0
0.0114,733.30084,74159567.44931,9583.12715,0.91707,2.29367,82.48726,1.62098,4.45891,3120.43838,1945.50156,0.00048,0.00048,0.01706,0.03585,2460151.79466,0.0
0.0115,733.37561,74172501.62101,9584.79855,0.91691,2.29339,82.4758,1.62147,4.45969,3119.35791,1945.24486,0.00048,0.00048,0.01705,0.03585,2460580.86978,0.0
0.0116,733.45037,74185435.18119,9586.46986,0.91675,2.2931,82.46434,1.62195,4.46047,3118.27812,1944.98817,0.00048,0.00048,0.01705,0.03584,2461009.92462,0.0
0.0117,733.52512,74198368.12879,9588.1411,0.91659,2.29282,82.45288,1.62244,4.46125,3117.19898,1944.73148,0.00049,0.00049,0.01705,0.03584,2461438.95914,0.0
0.0118,733.59986,74211300.46278,9589.81225,0.91642,2.29254,82.44141,1.62292,4.46203,3116.1205,1944.4748,0.00049,0.00049,0.01704,0.03583,2461867.9733,0.0
0.0119,733.67459,74224232.18211,9591.48333,0.91626,2.29225,82.42994,1.62341,4.4628,3115.04268,1944.21814,0.0005,0.0005,0.01704,0.03583,2462296.96707,0.0
0.012,733.74932,74237163.28574,9593.15433,0.9161,2.29197,82.41847,1.6239,4.46358,3113.96553,1943.96148,0.0005,0.0005,0.01703,0.03583,2462725.94042,0.0
0.0121,733.82403,74250093.77262,9594.82524,0.91594,2.29168,82.407,1.62438,4.46436,3112.88903,1943.70483,0.0005,0.0005,0.01703,0.03582,2463154.89331,0.0
0.0122,733.89874,74263023.64171,9596.49608,0.91577,2.2914,82.39552,1.62487,4.46514,3111.81319,1943.44819,0.00051,0.00051,0.01702,0.03582,2463583.8257,0.0
0.0123,733.97343,74275952.89197,9598.16684,0.91561,2.29112,82.38404,1.62535,4.46591,3110.738,1943.19156,0.00051,0.00051,0.01702,0.03581,2464012.73756,0.0
0.0124,734.04812,74288881.52234,9599.83752,0.91545,2.29083,82.37257,1.62584,4.46669,3109.66347,1942.93493,0.00052,0.00052,0.01702,0.03581,2464441.62886,0.0
0.0125,734.1228,74301809.53179,9601.50811,0.91529,2.29055,82.36108,1.62632,4.46747,3108.5896,1942.67832,0.00052,0.00052,0.01701,0.03581,2464870.49956,0.0
0.0126,734.19747,74314736.91928,9603.17863,0.91512,2.29026,82.3496,1.62681,4.46825,3107.51639,1942.42172,0.00053,0.00053,0.01701,0.0358,2465299.34963,0.0
0.0127,734.27213,74327663.68374,9604.84907,0.91496,2.28998,82.33812,1.62729,4.46902,3106.44383,1942.16512,0.00053,0.00053,0.017,0.0358,2465728.17903,0.0
0.0128,734.34678,74340589.82414,9606.51942,0.9148,2.2897,82.32663,1.62778,4.4698,3105.37192,1941.90853,0.00053,0.00053,0.017,0.03579,2466156.98773,0.0
0.0129,734.42142,74353515.33944,9608.1897,0.91463,2.28941,82.31514,1.62826,4.47058,3104.30067,1941.65196,0.00054,0.00054,0.017,0.03579,2466585.77569,0.0
0.013,734.49606,74366440.22859,9609.85989,0.91447,2.28913,82.30365,1.62875,4.47136,3103.23007,1941.39539,0.00054,0.00054,0.01699,0.03578,2467014.54287,0.0
0.0131,734.57068,74379364.49055,9611.53,0.91431,2.28884,82.29216,1.62923,4.47213,3102.16012,1941.13883,0.00055,0.00055,0.01699,0.03578,2467443.28926,0.0
0.0132,734.6453,74392288.12426,9613.20004,0.91415,2.28856,82.28066,1.62972,4.47291,3101.09082,1940.88228,0.00055,0.00055,0.01698,0.03578,2467872.0148,0.0
0.0133,734.7199,74405211.12868,9614.86999,0.91398,2.28827,82.26916,1.6302,4.47369,3100.02217,1940.62574,0.00055,0.00055,0.01698,0.03577,2468300.71946,0.0
0.0134,734.7945,74418133.50277,9616.53985,0.91382,2.28799,82.25767,1.63069,4.47447,3098.95418,1940.36921,0.00056,0.00056,0.01697,0.03577,2468729.40322,0.0
0.0135,734.86909,74431055.24548,9618.20964,0.91366,2.28771,82.24616,1.63118,4.47524,3097.88683,1940.11269,0.00056,0.00056,0.01697,0.03576,2469158.06603,0.0
0.0136,734.94367,74443976.35577,9619.87935,0.91349,2.28742,82.23466,1.63166,4.47602,3096.82014,1939.85617,0.00057,0.00057,0.01697,0.03576,2469586.70786,0.0
0.0137,735.01824,74456896.83258,9621.54897,0.91333,2.28714,82.22316,1.63215,4.4768,3095.75409,1939.59967,0.00057,0.00057,0.01696,0.03575,2470015.32867,0.0
0.0138,735.0928,74469816.67488,9623.21851,0.91317,2.28685,82.21165,1.63263,4.47758,3094.68869,1939.34318,0.00058,0.00058,0.01696,0.03575,2470443.92844,0.0
0.0139,735.16735,74482735.88162,9624.88797,0.913,2.28657,82.20014,1.63312,4.47835,3093.62394,1939.08669,0.00058,0.00058,0.01695,0.03575,2470872.50712,0.0
0.014,735.24189,74495654.45175,9626.55735,0.91284,2.28628,82.18863,1.6336,4.47913,3092.55983,1938.83021,0.00058,0.00058,0.01695,0.03574,2471301.06468,0.0
0.0141,735.31643,74508572.38422,9628.22664,0.91268,2.286,82.17712,1.63409,4.47991,3091.49637,1938.57375,0.00059,0.00059,0.01694,0.03574,2471729.60109,0.0
0.0142,735.39095,74521489.67799,9629.89586,0.91251,2.28571,82.1656,1.63457,4.48068,3090.43355,1938.31729,0.00059,0.00059,0.01694,0.03573,2472158.11631,0.0
0.0143,735.46547,74534406.33201,9631.56499,0.91235,2.28543,82.15409,1.63506,4.48146,3089.37138,1938.06084,0.0006,0.0006,0.01694,0.03573,2472586.61031,0.0
0.0144,735.53998,74547322.34523,9633.23403,0.91219,2.28514,82.14257,1.63555,4.48224,3088.30986,1937.8044,0.0006,0.0006,0.01693,0.03573,2473015.08305,0.0
0.0145,735.61447,74560237.71661,9634.903,0.91202,2.28486,82.13105,1.63603,4.48301,3087.24898,1937.54797,0.00061,0.00061,0.01693,0.03572,2473443.5345,0.0
0.0146,735.68896,74573152.44511,9636.57188,0.91186,2.28458,82.11952,1.63652,4.48379,3086.18874,1937.29155,0.00061,0.00061,0.01692,0.03572,2473871.96462,0.0
0.0147,735.76344,74586066.52967,9638.24068,0.9117,2.28429,82.108,1.637,4.48457,3085.12914,1937.03514,0.00061,0.00061,0.01692,0.03571,2474300.37338,0.0
0.0148,735.83791,74598979.96924,9639.90939,0.91153,2.28401,82.09647,1.63749,4.48534,3084.07018,1936.77873,0.00062,0.00062,0.01692,0.03571,2474728.76074,0.0
0.0149,735.91237,74611892.76278,9641.57802,0.91137,2.28372,82.08494,1.63797,4.48612,3083.01187,1936.52234,0.00062,0.00062,0.01691,0.0357,2475157.12667,0.0
