Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0042,45.91542,4929566.70268,4941.05418,1.6737,90.09606,2.14251,1791.39197,0.0002,0.03707,87575.39064,0.0
0.0043,45.91843,4930117.98704,4941.60675,1.67349,90.08452,2.14275,1790.67663,0.0002,0.03706,87585.18439,0.0
0.0044,45.92144,4930669.09878,4942.15915,1.67327,90.07298,2.14299,1789.96169,0.0002,0.03706,87594.97507,0.0
0.0045,45.92446,4931220.03781,4942.71137,1.67306,90.06144,2.14322,1789.24718,0.00021,0.03705,87604.76269,0.0
0.0046,45.92747,4931770.80407,4943.26342,1.67284,90.0499,2.14346,1788.53308,0.00021,0.03705,87614.54724,0.0
0.0047,45.93048,4932321.39749,4943.8153,1.67263,90.03836,2.1437,1787.81939,0.00022,0.03704,87624.32871,0.0
0.0048,45.93349,4932871.818,4944.367,1.67241,90.02682,2.14394,1787.10611,0.00022,0.03704,87634.10711,0.0
0.0049,45.93649,4933422.06554,4944.91853,1.6722,90.01527,2.14418,1786.39325,0.00023,0.03703,87643.88244,0.0
0.005,45.9395,4933972.14004,4945.46989,1.67199,90.00373,2.14442,1785.6808,0.00023,0.03703,87653.6547,0.0
0.0051,45.9425,4934522.04142,4946.02107,1.67177,89.99218,2.14466,1784.96876,0.00024,0.03702,87663.42388,0.0
0.0052,45.94551,4935071.76963,4946.57208,1.67156,89.98063,2.1449,1784.25714,0.00024,0.03702,87673.18999,0.0
0.0053,45.94851,4935621.32458,4947.12291,1.67134,89.96908,2.14514,1783.54592,0.00025,0.03701,87682.95301,0.0
0.0054,45.95151,4936170.70622,4947.67358,1.67113,89.95753,2.14538,1782.83512,0.00025,0.03701,87692.71296,0.0
0.0055,45.95452,4936719.91447,4948.22406,1.67091,89.94598,2.14562,1782.12473,0.00026,0.03701,87702.46983,0.0
0.0056,45.95752,4937268.94927,4948.77438,1.6707,89.93442,2.14586,1781.41475,0.00026,0.037,87712.22361,0.0
0.0057,45.96051,4937817.81055,4949.32452,1.67048,89.92287,2.14609,1780.70518,0.00026,0.037,87721.97431,0.0
0.0058,45.96351,4938366.49823,4949.87449,1.67027,89.91131,2.14633,1779.99602,0.00027,0.03699,87731.72193,0.0
0.0059,45.96651,4938915.01226,4950.42428,1.67005,89.89975,2.14657,1779.28727,0.00027,0.03699,87741.46647,0.0
0.006,45.9695,4939463.35256,4950.9739,1.66984,89.88819,2.14681,1778.57893,0.00028,0.03698,87751.20792,0.0
0.0061,45.9725,4940011.51906,4951.52334,1.66963,89.87663,2.14705,1777.871,0.00028,0.03698,87760.94628,0.0
0.0062,45.97549,4940559.5117,4952.07261,1.66941,89.86507,2.14729,1777.16347,0.00029,0.03697,87770.68155,0.0
0.0063,45.97848,4941107.33041,4952.6217,1.6692,89.85351,2.14753,1776.45636,0.00029,0.03697,87780.41373,0.0
0.0064,45.98148,4941654.97512,4953.17063,1.66898,89.84194,2.14776,1775.74965,0.0003,0.03696,87790.14282,0.0
0.0065,45.98447,4942202.44576,4953.71937,1.66877,89.83038,2.148,1775.04335,0.0003,0.03696,87799.86882,0.0
0.0066,45.98745,4942749.74226,4954.26794,1.66855,89.81881,2.14824,1774.33745,0.00031,0.03695,87809.59172,0.0
0.0067,45.99044,4943296.86456,4954.81634,1.66834,89.80724,2.14848,1773.63197,0.00031,0.03695,87819.31153,0.0
0.0068,45.99343,4943843.81258,4955.36456,1.66812,89.79567,2.14872,1772.92689,0.00032,0.03694,87829.02824,0.0
0.0069,45.99642,4944390.58626,4955.91261,1.66791,89.7841,2.14895,1772.22221,0.00032,0.03694,87838.74186,0.0
0.007,45.9994,4944937.18554,4956.46048,1.66769,89.77253,2.14919,1771.51794,0.00033,0.03694,87848.45238,0.0
0.0071,46.00238,4945483.61033,4957.00818,1.66748,89.76096,2.14943,1770.81408,0.00033,0.03693,87858.1598,0.0
0.0072,46.00537,4946029.86059,4957.55571,1.66726,89.74938,2.14967,1770.11062,0.00033,0.03693,87867.86411,0.0
0.0073,46.00835,4946575.93622,4958.10305,1.66705,89.73781,2.1499,1769.40757,0.00034,0.03692,87877.56533,0.0
0.0074,46.01133,4947121.83718,4958.65023,1.66683,89.72623,2.15014,1768.70492,0.00034,0.03692,87887.26344,0.0
0.0075,46.01431,4947667.56338,4959.19723,1.66662,89.71465,2.15038,1768.00267,0.00035,0.03691,87896.95845,0.0
0.0076,46.01729,4948213.11477,4959.74405,1.6664,89.70307,2.15062,1767.30083,0.00035,0.03691,87906.65035,0.0
0.0077,46.02026,4948758.49128,4960.2907,1.66619,89.69149,2.15085,1766.59939,0.00036,0.0369,87916.33914,0.0
0.0078,46.02324,4949303.69282,4960.83717,1.66597,89.67991,2.15109,1765.89836,0.00036,0.0369,87926.02483,0.0
0.0079,46.02621,4949848.71935,4961.38346,1.66576,89.66833,2.15133,1765.19773,0.00037,0.03689,87935.70741,0.0
0.008,46.02919,4950393.57079,4961.92958,1.66554,89.65674,2.15156,1764.4975,0.00037,0.03689,87945.38687,0.0
0.0081,46.03216,4950938.24707,4962.47553,1.66533,89.64515,2.1518,1763.79767,0.00038,0.03688,87955.06323,0.0
0.0082,46.03513,4951482.74812,4963.0213,1.66511,89.63357,2.15204,1763.09824,0.00038,0.03688,87964.73647,0.0
0.0083,46.0381,4952027.07389,4963.56689,1.6649,89.62198,2.15227,1762.39921,0.00039,0.03688,87974.4066,0.0
0.0084,46.04107,4952571.22429,4964.11231,1.66468,89.61039,2.15251,1761.70059,0.00039,0.03687,87984.07361,0.0
0.0085,46.04404,4953115.19926,4964.65756,1.66447,89.5988,2.15275,1761.00237,0.0004,0.03687,87993.73751,0.0
0.0086,46.04701,4953658.99873,4965.20262,1.66425,89.58721,2.15298,1760.30454,0.0004,0.03686,88003.39829,0.0
0.0087,46.04997,4954202.62264,4965.74751,1.66403,89.57561,2.15322,1759.60712,0.0004,0.03686,88013.05595,0.0
0.0088,46.05294,4954746.07091,4966.29223,1.66382,89.56402,2.15346,1758.91009,0.00041,0.03685,88022.71049,0.0
0.0089,46.0559,4955289.34349,4966.83677,1.6636,89.55242,2.15369,1758.21347,0.00041,0.03685,88032.3619,0.0
0.009,46.05887,4955832.4403,4967.38113,1.66339,89.54082,2.15393,1757.51724,0.00042,0.03684,88042.0102,0.0
0.0091,46.06183,4956375.36127,4967.92531,1.66317,89.52922,2.15417,1756.82141,0.00042,0.03684,88051.65537,0.0
0.0092,46.06479,4956918.10633,4968.46932,1.66296,89.51762,2.1544,1756.12598,0.00043,0.03683,88061.29742,0.0
0.0093,46.06775,4957460.67543,4969.01316,1.66274,89.50602,2.15464,1755.43095,0.00043,0.03683,88070.93634,0.0
0.0094,46.07071,4958003.06849,4969.55682,1.66253,89.49442,2.15487,1754.73631,0.00044,0.03682,88080.57213,0.0
0.0095,46.07366,4958545.28544,4970.1003,1.66231,89.48282,2.15511,1754.04208,0.00044,0.03682,88090.20479,0.0
0.0096,46.07662,4959087.32621,4970.6436,1.6621,89.47121,2.15535,1753.34823,0.00045,0.03681,88099.83433,0.0
0.0097,46.07957,4959629.19074,4971.18673,1.66188,89.45961,2.15558,1752.65479,0.00045,0.03681,88109.46073,0.0
0.0098,46.08253,4960170.87897,4971.72968,1.66166,89.448,2.15582,1751.96174,0.00046,0.03681,88119.084,0.0
0.0099,46.08548,4960712.39081,4972.27245,1.66145,89.43639,2.15605,1751.26909,0.00046,0.0368,88128.70414,0.0
0.01,46.08843,4961253.72621,4972.81505,1.66123,89.42478,2.15629,1750.57683,0.00047,0.0368,88138.32114,0.0
0.0101,46.09138,4961794.8851,4973.35747,1.66102,89.41317,2.15652,1749.88497,0.00047,0.03679,88147.93501,0.0
0.0102,46.09433,4962335.8674,4973.89971,1.6608,89.40155,2.15676,1749.1935,0.00047,0.03679,88157.54574,0.0
0.0103,46.09728,4962876.67306,4974.44178,1.66059,89.38994,2.15699,1748.50243,0.00048,0.03678,88167.15333,0.0
0.0104,46.10023,4963417.302,4974.98367,1.66037,89.37833,2.15723,1747.81175,0.00048,0.03678,88176.75779,0.0
0.0105,46.10318,4963957.75416,4975.52538,1.66016,89.36671,2.15746,1747.12147,0.00049,0.03677,88186.3591,0.0
0.0106,46.10612,4964498.02947,4976.06691,1.65994,89.35509,2.1577,1746.43157,0.00049,0.03677,88195.95727,0.0
0.0107,46.10907,4965038.12786,4976.60827,1.65972,89.34347,2.15793,1745.74208,0.0005,0.03676,88205.5523,0.0
0.0108,46.11201,4965578.04927,4977.14945,1.65951,89.33185,2.15817,1745.05297,0.0005,0.03676,88215.14418,0.0
0.0109,46.11495,4966117.79362,4977.69045,1.65929,89.32023,2.1584,1744.36426,0.00051,0.03675,88224.73292,0.0
0.011,46.11789,4966657.36085,4978.23127,1.65908,89.30861,2.15864,1743.67594,0.00051,0.03675,88234.31851,0.0
0.0111,46.12083,4967196.75089,4978.77192,1.65886,89.29698,2.15887,1742.98801,0.00052,0.03674,88243.90095,0.0
0.0112,46.12377,4967735.96368,4979.31239,1.65864,89.28536,2.15911,1742.30047,0.00052,0.03674,88253.48025,0.0
0.0113,46.12671,4968274.99915,4979.85268,1.65843,89.27373,2.15934,1741.61332,0.00053,0.03674,88263.05639,0.0
0.0114,46.12965,4968813.85722,4980.3928,1.65821,89.2621,2.15958,1740.92657,0.00053,0.03673,88272.62938,0.0
0.0115,46.13258,4969352.53784,4980.93273,1.658,89.25047,2.15981,1740.2402,0.00054,0.03673,88282.19922,0.0
0.0116,46.13552,4969891.04093,4981.47249,1.65778,89.23884,2.16004,1739.55422,0.00054,0.03672,88291.76591,0.0
0.0117,46.13845,4970429.36643,4982.01207,1.65756,89.22721,2.16028,1738.86864,0.00054,0.03672,88301.32944,0.0
0.0118,46.14138,4970967.51428,4982.55147,1.65735,89.21558,2.16051,1738.18344,0.00055,0.03671,88310.88982,0.0
0.0119,46.14431,4971505.48439,4983.0907,1.65713,89.20395,2.16075,1737.49864,0.00055,0.03671,88320.44704,0.0
0.012,46.14724,4972043.27671,4983.62974,1.65692,89.19231,2.16098,1736.81422,0.00056,0.0367,88330.00109,0.0
0.0121,46.15017,4972580.89117,4984.16861,1.6567,89.18067,2.16121,1736.13019,0.00056,0.0367,88339.55199,0.0
0.0122,46.1531,4973118.3277,4984.7073,1.65648,89.16904,2.16145,1735.44655,0.00057,0.03669,88349.09973,0.0
0.0123,46.15603,4973655.58624,4985.24581,1.65627,89.1574,2.16168,1734.76329,0.00057,0.03669,88358.64431,0.0
0.0124,46.15895,4974192.66671,4985.78414,1.65605,89.14576,2.16192,1734.08042,0.00058,0.03668,88368.18572,0.0
0.0125,46.16188,4974729.56905,4986.32229,1.65584,89.13411,2.16215,1733.39795,0.00058,0.03668,88377.72397,0.0
0.0126,46.1648,4975266.2932,4986.86027,1.65562,89.12247,2.16238,1732.71585,0.00059,0.03667,88387.25905,0.0
0.0127,46.16772,4975802.83908,4987.39807,1.6554,89.11083,2.16262,1732.03415,0.00059,0.03667,88396.79097,0.0
0.0128,46.17064,4976339.20663,4987.93568,1.65519,89.09918,2.16285,1731.35283,0.0006,0.03667,88406.31972,0.0
0.0129,46.17356,4976875.39578,4988.47312,1.65497,89.08754,2.16308,1730.67189,0.0006,0.03666,88415.8453,0.0
0.013,46.17648,4977411.40646,4989.01038,1.65475,89.07589,2.16332,1729.99135,0.00061,0.03666,88425.3677,0.0
0.0131,46.1794,4977947.23861,4989.54746,1.65454,89.06424,2.16355,1729.31118,0.00061,0.03665,88434.88694,0.0
0.0132,46.18232,4978482.89216,4990.08436,1.65432,89.05259,2.16378,1728.6314,0.00061,0.03665,88444.403,0.0
0.0133,46.18523,4979018.36705,4990.62109,1.6541,89.04094,2.16401,1727.95201,0.00062,0.03664,88453.91589,0.0
0.0134,46.18815,4979553.6632,4991.15763,1.65389,89.02928,2.16425,1727.273,0.00062,0.03664,88463.42561,0.0
0.0135,46.19106,4980088.78055,4991.69399,1.65367,89.01763,2.16448,1726.59438,0.00063,0.03663,88472.93214,0.0
0.0136,46.19397,4980623.71903,4992.23018,1.65346,89.00597,2.16471,1725.91613,0.00063,0.03663,88482.4355,0.0
0.0137,46.19688,4981158.47857,4992.76618,1.65324,88.99432,2.16495,1725.23827,0.00064,0.03662,88491.93569,0.0
0.0138,46.19979,4981693.05912,4993.30201,1.65302,88.98266,2.16518,1724.5608,0.00064,0.03662,88501.43269,0.0
0.0139,46.2027,4982227.4606,4993.83766,1.65281,88.971,2.16541,1723.88371,0.00065,0.03661,88510.92651,0.0
0.014,46.20561,4982761.68293,4994.37313,1.65259,88.95934,2.16564,1723.20699,0.00065,0.03661,88520.41714,0.0
0.0141,46.20852,4983295.72607,4994.90841,1.65237,88.94768,2.16588,1722.53067,0.00066,0.0366,88529.9046,0.0
0.0142,46.21142,4983829.58994,4995.44352,1.65216,88.93601,2.16611,1721.85472,0.00066,0.0366,88539.38887,0.0
0.0143,46.21433,4984363.27447,4995.97845,1.65194,88.92435,2.16634,1721.17915,0.00067,0.0366,88548.86995,0.0
0.0144,46.21723,4984896.7796,4996.5132,1.65172,88.91268,2.16657,1720.50397,0.00067,0.03659,88558.34785,0.0
0.0145,46.22013,4985430.10526,4997.04777,1.65151,88.90102,2.1668,1719.82916,0.00068,0.03659,88567.82255,0.0
0.0146,46.22304,4985963.25138,4997.58215,1.65129,88.88935,2.16704,1719.15474,0.00068,0.03658,88577.29407,0.0
0.0147,46.22594,4986496.21789,4998.11636,1.65107,88.87768,2.16727,1718.4807,0.00068,0.03658,88586.7624,0.0
0.0148,46.22883,4987029.00474,4998.65039,1.65086,88.86601,2.1675,1717.80703,0.00069,0.03657,88596.22753,0.0
0.0149,46.23173,4987561.61185,4999.18424,1.65064,88.85434,2.16773,1717.13375,0.00069,0.03657,88605.68948,0.0
0.015,46.23463,4988094.03915,4999.71791,1.65042,88.84267,2.16796,1716.46084,0.0007,0.03656,88615.14822,0.0
0.0151,46.23753,4988626.28659,5000.2514,1.65021,88.83099,2.16819,1715.78831,0.0007,0.03656,88624.60378,0.0
0.0152,46.24042,4989158.35408,5000.7847,1.64999,88.81932,2.16843,1715.11617,0.00071,0.03655,88634.05613,0.0
0.0153,46.24331,4989690.24158,5001.31783,1.64977,88.80764,2.16866,1714.4444,0.00071,0.03655,88643.50529,0.0
0.0154,46.24621,4990221.949,5001.85078,1.64955,88.79596,2.16889,1713.773,0.00072,0.03654,88652.95125,0.0
0.0155,46.2491,4990753.47628,5002.38354,1.64934,88.78428,2.16912,1713.10199,0.00072,0.03654,88662.39401,0.0
0.0156,46.25199,4991284.82336,5002.91613,1.64912,88.7726,2.16935,1712.43135,0.00073,0.03653,88671.83357,0.0
0.0157,46.25488,4991815.99017,5003.44853,1.6489,88.76092,2.16958,1711.76109,0.00073,0.03653,88681.26992,0.0
0.0158,46.25776,4992346.97664,5003.98076,1.64869,88.74924,2.16981,1711.09121,0.00074,0.03653,88690.70307,0.0
0.0159,46.26065,4992877.78271,5004.5128,1.64847,88.73755,2.17004,1710.4217,0.00074,0.03652,88700.13302,0.0
0.016,46.26354,4993408.40831,5005.04466,1.64825,88.72587,2.17027,1709.75257,0.00075,0.03652,88709.55976,0.0
0.0161,46.26642,4993938.85337,5005.57634,1.64804,88.71418,2.1705,1709.08381,0.00075,0.03651,88718.98329,0.0
0.0162,46.26931,4994469.11783,5006.10784,1.64782,88.70249,2.17074,1708.41543,0.00075,0.03651,88728.40361,0.0
0.0163,46.27219,4994999.20161,5006.63916,1.6476,88.6908,2.17097,1707.74742,0.00076,0.0365,88737.82073,0.0
0.0164,46.27507,4995529.10466,5007.1703,1.64738,88.67911,2.1712,1707.07979,0.00076,0.0365,88747.23463,0.0
0.0165,46.27795,4996058.82691,5007.70126,1.64717,88.66742,2.17143,1706.41253,0.00077,0.03649,88756.64532,0.0
0.0166,46.28083,4996588.36829,5008.23203,1.64695,88.65573,2.17166,1705.74565,0.00077,0.03649,88766.0528,0.0
0.0167,46.28371,4997117.72873,5008.76263,1.64673,88.64403,2.17189,1705.07914,0.00078,0.03648,88775.45707,0.0
0.0168,46.28658,4997646.90817,5009.29304,1.64652,88.63234,2.17212,1704.413,0.00078,0.03648,88784.85812,0.0
0.0169,46.28946,4998175.90654,5009.82327,1.6463,88.62064,2.17235,1703.74724,0.00079,0.03647,88794.25595,0.0
0.017,46.29233,4998704.72377,5010.35332,1.64608,88.60894,2.17258,1703.08185,0.00079,0.03647,88803.65056,0.0
0.0171,46.29521,4999233.35981,5010.88319,1.64586,88.59725,2.17281,1702.41683,0.0008,0.03646,88813.04196,0.0
0.0172,46.29808,4999761.81457,5011.41287,1.64565,88.58555,2.17304,1701.75219,0.0008,0.03646,88822.43013,0.0
0.0173,46.30095,5000290.088,5011.94238,1.64543,88.57384,2.17327,1701.08791,0.00081,0.03645,88831.81508,0.0
0.0174,46.30382,5000818.18003,5012.4717,1.64521,88.56214,2.1735,1700.42401,0.00081,0.03645,88841.19681,0.0
0.0175,46.30669,5001346.0906,5013.00084,1.64499,88.55044,2.17373,1699.76048,0.00082,0.03645,88850.57532,0.0
0.0176,46.30956,5001873.81963,5013.5298,1.64478,88.53873,2.17396,1699.09732,0.00082,0.03644,88859.9506,0.0
0.0177,46.31243,5002401.36706,5014.05858,1.64456,88.52703,2.17419,1698.43453,0.00082,0.03644,88869.32266,0.0
0.0178,46.31529,5002928.73283,5014.58717,1.64434,88.51532,2.17441,1697.77211,0.00083,0.03643,88878.69149,0.0
0.0179,46.31816,5003455.91686,5015.11558,1.64413,88.50361,2.17464,1697.11007,0.00083,0.03643,88888.05709,0.0
0.018,46.32102,5003982.9191,5015.64381,1.64391,88.4919,2.17487,1696.44839,0.00084,0.03642,88897.41946,0.0
0.0181,46.32388,5004509.73947,5016.17186,1.64369,88.48019,2.1751,1695.78708,0.00084,0.03642,88906.77859,0.0
0.0182,46.32675,5005036.37791,5016.69973,1.64347,88.46847,2.17533,1695.12614,0.00085,0.03641,88916.1345,0.0
0.0183,46.32961,5005562.83435,5017.22741,1.64326,88.45676,2.17556,1694.46556,0.00085,0.03641,88925.48718,0.0
0.0184,46.33246,5006089.10874,5017.75491,1.64304,88.44505,2.17579,1693.80536,0.00086,0.0364,88934.83661,0.0
0.0185,46.33532,5006615.20099,5018.28223,1.64282,88.43333,2.17602,1693.14553,0.00086,0.0364,88944.18282,0.0
0.0186,46.33818,5007141.11105,5018.80937,1.6426,88.42161,2.17625,1692.48606,0.00087,0.03639,88953.52579,0.0
0.0187,46.34104,5007666.83885,5019.33632,1.64238,88.40989,2.17648,1691.82696,0.00087,0.03639,88962.86551,0.0
0.0188,46.34389,5008192.38432,5019.86309,1.64217,88.39817,2.1767,1691.16823,0.00088,0.03638,88972.202,0.0
0.0189,46.34674,5008717.74739,5020.38968,1.64195,88.38645,2.17693,1690.50986,0.00088,0.03638,88981.53525,0.0
0.019,46.3496,5009242.92801,5020.91608,1.64173,88.37473,2.17716,1689.85186,0.00089,0.03638,88990.86526,0.0
0.0191,46.35245,5009767.92611,5021.4423,1.64151,88.36301,2.17739,1689.19423,0.00089,0.03637,89000.19203,0.0
0.0192,46.3553,5010292.74161,5021.96834,1.6413,88.35128,2.17762,1688.53696,0.0009,0.03637,89009.51555,0.0
0.0193,46.35815,5010817.37445,5022.4942,1.64108,88.33955,2.17785,1687.88006,0.0009,0.03636,89018.83583,0.0
0.0194,46.36099,5011341.82458,5023.01987,1.64086,88.32783,2.17807,1687.22353,0.0009,0.03636,89028.15286,0.0
0.0195,46.36384,5011866.09191,5023.54536,1.64064,88.3161,2.1783,1686.56736,0.00091,0.03635,89037.46664,0.0
0.0196,46.36669,5012390.17639,5024.07066,1.64042,88.30437,2.17853,1685.91155,0.00091,0.03635,89046.77718,0.0
0.0197,46.36953,5012914.07795,5024.59579,1.64021,88.29264,2.17876,1685.25611,0.00092,0.03634,89056.08446,0.0
0.0198,46.37238,5013437.79652,5025.12072,1.63999,88.2809,2.17899,1684.60103,0.00092,0.03634,89065.3885,0.0
0.0199,46.37522,5013961.33204,5025.64548,1.63977,88.26917,2.17921,1683.94632,0.00093,0.03633,89074.68928,0.0
0.02,46.37806,5014484.68444,5026.17005,1.63955,88.25744,2.17944,1683.29197,0.00093,0.03633,89083.98681,0.0
0.0201,46.3809,5015007.85366,5026.69444,1.63934,88.2457,2.17967,1682.63799,0.00094,0.03632,89093.28108,0.0
0.0202,46.38374,5015530.83962,5027.21864,1.63912,88.23396,2.1799,1681.98436,0.00094,0.03632,89102.5721,0.0
0.0203,46.38658,5016053.64227,5027.74267,1.6389,88.22222,2.18012,1681.3311,0.00095,0.03631,89111.85986,0.0
0.0204,46.38941,5016576.26154,5028.2665,1.63868,88.21049,2.18035,1680.6782,0.00095,0.03631,89121.14437,0.0
0.0205,46.39225,5017098.69737,5028.79016,1.63846,88.19874,2.18058,1680.02567,0.00096,0.03631,89130.42562,0.0
0.0206,46.39508,5017620.94968,5029.31363,1.63824,88.187,2.18081,1679.3735,0.00096,0.0363,89139.7036,0.0
0.0207,46.39792,5018143.01841,5029.83691,1.63803,88.17526,2.18103,1678.72168,0.00097,0.0363,89148.97833,0.0
0.0208,46.40075,5018664.90349,5030.36001,1.63781,88.16351,2.18126,1678.07023,0.00097,0.03629,89158.24979,0.0
0.0209,46.40358,5019186.60487,5030.88293,1.63759,88.15177,2.18149,1677.41914,0.00097,0.03629,89167.51799,0.0
0.021,46.40641,5019708.12247,5031.40566,1.63737,88.14002,2.18171,1676.76841,0.00098,0.03628,89176.78292,0.0
0.0211,46.40924,5020229.45623,5031.92821,1.63715,88.12827,2.18194,1676.11804,0.00098,0.03628,89186.04459,0.0
0.0212,46.41207,5020750.60608,5032.45057,1.63694,88.11652,2.18217,1675.46803,0.00099,0.03627,89195.30299,0.0
0.0213,46.4149,5021271.57197,5032.97275,1.63672,88.10477,2.18239,1674.81839,0.00099,0.03627,89204.55812,0.0
0.0214,46.41772,5021792.35381,5033.49475,1.6365,88.09302,2.18262,1674.1691,0.001,0.03626,89213.80998,0.0
