Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.002,640.21916,200109330.84359,25042.60577,5.30332,88.7501,13.62319,8012.29128,0.00026,0.04189,4973792.43624,0.0
0.0021,640.38884,200194841.70555,25053.307,5.30196,88.72727,13.62901,8006.40324,0.00028,0.04188,4975917.84077,0.0
0.0022,640.55848,200280342.94526,25064.00702,5.3006,88.70444,13.63484,8000.52202,0.00029,0.04186,4978043.00614,0.0
0.0023,640.72807,200365834.52644,25074.70583,5.29923,88.6816,13.64066,7994.6476,0.0003,0.04185,4980167.93144,0.0
0.0024,640.89761,200451316.41282,25085.40343,5.29787,88.65874,13.64649,7988.77998,0.00032,0.04184,4982292.61577,0.0
0.0025,641.06711,200536788.56811,25096.09981,5.2965,88.63588,13.65231,7982.91914,0.00033,0.04182,4984417.05823,0.0
0.0026,641.23655,200622250.95603,25106.79497,5.29514,88.61301,13.65814,7977.06507,0.00034,0.04181,4986541.25792,0.0
0.0027,641.40596,200707703.54027,25117.4889,5.29377,88.59013,13.66396,7971.21776,0.00036,0.0418,4988665.21394,0.0
0.0028,641.57531,200793146.28455,25128.1816,5.2924,88.56723,13.66978,7965.37719,0.00037,0.04179,4990788.92538,0.0
0.0029,641.74462,200878579.15256,25138.87306,5.29104,88.54433,13.6756,7959.54337,0.00038,0.04177,4992912.39134,0.0
0.003,641.91388,200964002.10799,25149.56328,5.28967,88.52142,13.68142,7953.71626,0.0004,0.04176,4995035.61092,0.0
0.0031,642.08309,201049415.11454,25160.25226,5.2883,88.4985,13.68724,7947.89586,0.00041,0.04175,4997158.58322,0.0
0.0032,642.25226,201134818.13587,25170.93999,5.28693,88.47557,13.69306,7942.08216,0.00042,0.04173,4999281.30733,0.0
0.0033,642.42138,201220211.13567,25181.62646,5.28556,88.45263,13.69888,7936.27515,0.00044,0.04172,5001403.78236,0.0
0.0034,642.59045,201305594.07761,25192.31168,5.28419,88.42968,13.7047,7930.47481,0.00045,0.04171,5003526.00739,0.0
0.0035,642.75948,201390966.92535,25202.99563,5.28282,88.40672,13.71052,7924.68113,0.00046,0.04169,5005647.98152,0.0
0.0036,642.92846,201476329.64257,25213.67832,5.28145,88.38375,13.71633,7918.89411,0.00048,0.04168,5007769.70386,0.0
0.0037,643.09739,201561682.19292,25224.35973,5.28007,88.36077,13.72215,7913.11372,0.00049,0.04167,5009891.1735,0.0
0.0038,643.26627,201647024.54005,25235.03986,5.2787,88.33778,13.72797,7907.33996,0.0005,0.04165,5012012.38953,0.0
0.0039,643.43511,201732356.64761,25245.71872,5.27733,88.31478,13.73378,7901.57282,0.00052,0.04164,5014133.35105,0.0
0.004,643.6039,201817678.47924,25256.39629,5.27595,88.29177,13.73959,7895.81228,0.00053,0.04163,5016254.05716,0.0
0.0041,643.77264,201902989.99859,25267.07256,5.27458,88.26876,13.74541,7890.05833,0.00054,0.04161,5018374.50696,0.0
0.0042,643.94133,201988291.16929,25277.74755,5.2732,88.24573,13.75122,7884.31096,0.00055,0.0416,5020494.69953,0.0
0.0043,644.10998,202073581.95497,25288.42123,5.27183,88.22269,13.75703,7878.57016,0.00057,0.04159,5022614.63399,0.0
0.0044,644.27858,202158862.31925,25299.09361,5.27045,88.19964,13.76284,7872.83592,0.00058,0.04157,5024734.30941,0.0
0.0045,644.44713,202244132.22576,25309.76468,5.26908,88.17658,13.76865,7867.10822,0.00059,0.04156,5026853.7249,0.0
0.0046,644.61563,202329391.63811,25320.43443,5.2677,88.15352,13.77446,7861.38706,0.00061,0.04155,5028972.87956,0.0
0.0047,644.78409,202414640.51991,25331.10287,5.26632,88.13044,13.78027,7855.67241,0.00062,0.04153,5031091.77248,0.0
0.0048,644.9525,202499878.83477,25341.76999,5.26494,88.10735,13.78608,7849.96428,0.00063,0.04152,5033210.40275,0.0
0.0049,645.12086,202585106.5463,25352.43578,5.26356,88.08426,13.79189,7844.26265,0.00065,0.04151,5035328.76947,0.0
0.005,645.28917,202670323.61808,25363.10024,5.26218,88.06115,13.7977,7838.5675,0.00066,0.04149,5037446.87173,0.0
0.0051,645.45743,202755530.01373,25373.76336,5.2608,88.03804,13.8035,7832.87883,0.00067,0.04148,5039564.70864,0.0
0.0052,645.62565,202840725.69682,25384.42514,5.25942,88.01491,13.80931,7827.19663,0.00069,0.04147,5041682.27928,0.0
0.0053,645.79382,202925910.63094,25395.08558,5.25804,87.99178,13.81511,7821.52088,0.0007,0.04145,5043799.58275,0.0
0.0054,645.96194,203011084.77967,25405.74466,5.25666,87.96863,13.82092,7815.85157,0.00071,0.04144,5045916.61815,0.0
0.0055,646.13001,203096248.10659,25416.40239,5.25528,87.94548,13.82672,7810.18869,0.00073,0.04143,5048033.38457,0.0
0.0056,646.29803,203181400.57527,25427.05877,5.25389,87.92231,13.83252,7804.53223,0.00074,0.04141,5050149.8811,0.0
0.0057,646.46601,203266542.14928,25437.71378,5.25251,87.89914,13.83832,7798.88218,0.00075,0.0414,5052266.10684,0.0
0.0058,646.63393,203351672.79218,25448.36742,5.25112,87.87596,13.84412,7793.23852,0.00077,0.04139,5054382.06088,0.0
0.0059,646.80181,203436792.46753,25459.01969,5.24974,87.85276,13.84992,7787.60125,0.00078,0.04137,5056497.74232,0.0
0.006,646.96964,203521901.13888,25469.67058,5.24835,87.82956,13.85572,7781.97036,0.00079,0.04136,5058613.15026,0.0
0.0061,647.13742,203606998.7698,25480.32009,5.24697,87.80635,13.86152,7776.34582,0.00081,0.04135,5060728.28377,0.0
0.0062,647.30516,203692085.32382,25490.96821,5.24558,87.78313,13.86732,7770.72764,0.00082,0.04133,5062843.14197,0.0
0.0063,647.47284,203777160.76449,25501.61495,5.24419,87.75989,13.87312,7765.1158,0.00083,0.04132,5064957.72394,0.0
0.0064,647.64048,203862225.05534,25512.26029,5.24281,87.73665,13.87891,7759.51029,0.00085,0.04131,5067072.02878,0.0
0.0065,647.80807,203947278.15991,25522.90422,5.24142,87.7134,13.88471,7753.9111,0.00086,0.04129,5069186.05558,0.0
0.0066,647.97561,204032320.04173,25533.54676,5.24003,87.69014,13.89051,7748.31822,0.00087,0.04128,5071299.80343,0.0
0.0067,648.1431,204117350.66433,25544.18788,5.23864,87.66687,13.8963,7742.73163,0.00089,0.04127,5073413.27144,0.0
0.0068,648.31054,204202369.99123,25554.82759,5.23725,87.64359,13.90209,7737.15133,0.0009,0.04125,5075526.45868,0.0
0.0069,648.47793,204287377.98595,25565.46589,5.23586,87.6203,13.90789,7731.5773,0.00091,0.04124,5077639.36426,0.0
0.007,648.64527,204372374.612,25576.10276,5.23447,87.597,13.91368,7726.00953,0.00093,0.04123,5079751.98726,0.0
0.0071,648.81257,204457359.83289,25586.7382,5.23307,87.57369,13.91947,7720.44802,0.00094,0.04121,5081864.32679,0.0
0.0072,648.97982,204542333.61213,25597.37221,5.23168,87.55037,13.92526,7714.89275,0.00095,0.0412,5083976.38192,0.0
0.0073,649.14701,204627295.91322,25608.00479,5.23029,87.52704,13.93105,7709.34371,0.00097,0.04119,5086088.15177,0.0
0.0074,649.31416,204712246.69967,25618.63592,5.22889,87.5037,13.93684,7703.80089,0.00098,0.04117,5088199.63541,0.0
0.0075,649.48126,204797185.93495,25629.26561,5.2275,87.48035,13.94263,7698.26428,0.00099,0.04116,5090310.83195,0.0
0.0076,649.64831,204882113.58258,25639.89385,5.22611,87.45699,13.94841,7692.73387,0.00101,0.04115,5092421.74047,0.0
0.0077,649.81531,204967029.60602,25650.52063,5.22471,87.43363,13.9542,7687.20965,0.00102,0.04113,5094532.36006,0.0
0.0078,649.98226,205051933.96877,25661.14595,5.22331,87.41025,13.95999,7681.6916,0.00103,0.04112,5096642.68983,0.0
0.0079,650.14917,205136826.63431,25671.76981,5.22192,87.38686,13.96577,7676.17972,0.00105,0.04111,5098752.72886,0.0
0.008,650.31602,205221707.56612,25682.39221,5.22052,87.36346,13.97155,7670.67399,0.00106,0.04109,5100862.47624,0.0
0.0081,650.48282,205306576.72765,25693.01312,5.21912,87.34006,13.97734,7665.17441,0.00107,0.04108,5102971.93106,0.0
0.0082,650.64958,205391434.08239,25703.63257,5.21772,87.31664,13.98312,7659.68097,0.00109,0.04107,5105081.09243,0.0
0.0083,650.81628,205476279.5938,25714.25053,5.21633,87.29322,13.9889,7654.19364,0.0011,0.04105,5107189.95942,0.0
0.0084,650.98294,205561113.22533,25724.867,5.21493,87.26978,13.99468,7648.71243,0.00111,0.04104,5109298.53114,0.0
0.0085,651.14955,205645934.94046,25735.48198,5.21353,87.24634,14.00046,7643.23732,0.00113,0.04103,5111406.80666,0.0
0.0086,651.3161,205730744.70262,25746.09546,5.21213,87.22288,14.00624,7637.76831,0.00114,0.04101,5113514.7851,0.0
0.0087,651.48261,205815542.47527,25756.70745,5.21072,87.19942,14.01202,7632.30537,0.00115,0.041,5115622.46553,0.0
0.0088,651.64907,205900328.22186,25767.31793,5.20932,87.17594,14.0178,7626.8485,0.00117,0.04099,5117729.84704,0.0
0.0089,651.81547,205985101.90583,25777.9269,5.20792,87.15246,14.02358,7621.3977,0.00118,0.04097,5119836.92874,0.0
0.009,651.98183,206069863.49063,25788.53436,5.20652,87.12896,14.02935,7615.95294,0.00119,0.04096,5121943.7097,0.0
0.0091,652.14814,206154612.93968,25799.14029,5.20511,87.10546,14.03513,7610.51423,0.00121,0.04095,5124050.18903,0.0
0.0092,652.3144,206239350.21642,25809.74471,5.20371,87.08195,14.0409,7605.08154,0.00122,0.04093,5126156.36581,0.0
0.0093,652.48061,206324075.28428,25820.34759,5.2023,87.05843,14.04667,7599.65487,0.00123,0.04092,5128262.23913,0.0
0.0094,652.64676,206408788.10668,25830.94895,5.2009,87.03489,14.05245,7594.23421,0.00125,0.04091,5130367.80809,0.0
0.0095,652.81287,206493488.64706,25841.54876,5.19949,87.01135,14.05822,7588.81955,0.00126,0.04089,5132473.07178,0.0
0.0096,652.97893,206578176.86882,25852.14704,5.19809,86.9878,14.06399,7583.41087,0.00127,0.04088,5134578.02928,0.0
0.0097,653.14494,206662852.73538,25862.74377,5.19668,86.96424,14.06976,7578.00817,0.00129,0.04087,5136682.67968,0.0
0.0098,653.3109,206747516.21016,25873.33895,5.19527,86.94067,14.07553,7572.61144,0.0013,0.04085,5138787.02209,0.0
0.0099,653.47681,206832167.25657,25883.93257,5.19386,86.91709,14.0813,7567.22067,0.00131,0.04084,5140891.05558,0.0
0.01,653.64266,206916805.83801,25894.52463,5.19246,86.8935,14.08707,7561.83584,0.00133,0.04083,5142994.77925,0.0
0.0101,653.80847,207001431.91788,25905.11513,5.19105,86.8699,14.09283,7556.45695,0.00134,0.04081,5145098.19219,0.0
0.0102,653.97423,207086045.45959,25915.70406,5.18964,86.84629,14.0986,7551.08398,0.00135,0.0408,5147201.29349,0.0
0.0103,654.13994,207170646.42653,25926.29142,5.18823,86.82267,14.10436,7545.71693,0.00137,0.04079,5149304.08224,0.0
0.0104,654.30559,207255234.78209,25936.87719,5.18682,86.79904,14.11013,7540.35578,0.00138,0.04077,5151406.55753,0.0
0.0105,654.4712,207339810.48967,25947.46139,5.1854,86.7754,14.11589,7535.00053,0.00139,0.04076,5153508.71845,0.0
0.0106,654.63675,207424373.51265,25958.04399,5.18399,86.75175,14.12165,7529.65117,0.00141,0.04075,5155610.56409,0.0
0.0107,654.80226,207508923.81441,25968.62501,5.18258,86.7281,14.12742,7524.30768,0.00142,0.04073,5157712.09353,0.0
0.0108,654.96771,207593461.35834,25979.20443,5.18117,86.70443,14.13318,7518.97006,0.00143,0.04072,5159813.30588,0.0
0.0109,655.13312,207677986.10781,25989.78225,5.17975,86.68075,14.13894,7513.63829,0.00145,0.04071,5161914.20022,0.0
0.011,655.29847,207762498.0262,26000.35846,5.17834,86.65707,14.1447,7508.31237,0.00146,0.04069,5164014.77563,0.0
0.0111,655.46377,207846997.07689,26010.93306,5.17692,86.63337,14.15045,7502.99228,0.00147,0.04068,5166115.03121,0.0
0.0112,655.62903,207931483.22323,26021.50605,5.17551,86.60966,14.15621,7497.67802,0.00149,0.04067,5168214.96605,0.0
0.0113,655.79423,208015956.4286,26032.07741,5.17409,86.58595,14.16197,7492.36958,0.0015,0.04065,5170314.57924,0.0
0.0114,655.95938,208100416.65635,26042.64716,5.17267,86.56222,14.16772,7487.06694,0.00151,0.04064,5172413.86986,0.0
0.0115,656.12448,208184863.86986,26053.21527,5.17126,86.53849,14.17348,7481.77009,0.00153,0.04063,5174512.83701,0.0
0.0116,656.28952,208269298.03246,26063.78175,5.16984,86.51474,14.17923,7476.47904,0.00154,0.04061,5176611.47978,0.0
0.0117,656.45452,208353719.10753,26074.34659,5.16842,86.49099,14.18498,7471.19375,0.00155,0.0406,5178709.79725,0.0
0.0118,656.61947,208438127.05842,26084.90979,5.167,86.46723,14.19074,7465.91424,0.00157,0.04059,5180807.78851,0.0
0.0119,656.78436,208522521.84846,26095.47135,5.16558,86.44345,14.19649,7460.64048,0.00158,0.04057,5182905.45265,0.0
0.012,656.94921,208606903.441,26106.03125,5.16416,86.41967,14.20224,7455.37247,0.0016,0.04056,5185002.78877,0.0
0.0121,657.114,208691271.7994,26116.5895,5.16274,86.39588,14.20799,7450.11019,0.00161,0.04055,5187099.79595,0.0
0.0122,657.27874,208775626.88699,26127.14608,5.16132,86.37207,14.21374,7444.85364,0.00162,0.04053,5189196.47327,0.0
0.0123,657.44343,208859968.6671,26137.701,5.1599,86.34826,14.21948,7439.60281,0.00164,0.04052,5191292.81983,0.0
0.0124,657.60807,208944297.10308,26148.25425,5.15847,86.32444,14.22523,7434.35769,0.00165,0.04051,5193388.83472,0.0
0.0125,657.77266,209028612.15825,26158.80583,5.15705,86.30061,14.23098,7429.11827,0.00166,0.04049,5195484.51703,0.0
0.0126,657.9372,209112913.79594,26169.35572,5.15563,86.27677,14.23672,7423.88453,0.00168,0.04048,5197579.86584,0.0
0.0127,658.10168,209197201.97949,26179.90394,5.1542,86.25292,14.24246,7418.65647,0.00169,0.04047,5199674.88024,0.0
0.0128,658.26612,209281476.67221,26190.45046,5.15278,86.22906,14.24821,7413.43409,0.0017,0.04045,5201769.55932,0.0
0.0129,658.4305,209365737.83743,26200.99529,5.15135,86.20519,14.25395,7408.21736,0.00172,0.04044,5203863.90217,0.0
0.013,658.59483,209449985.43847,26211.53843,5.14993,86.18131,14.25969,7403.00628,0.00173,0.04043,5205957.90788,0.0
0.0131,658.75911,209534219.43864,26222.07986,5.1485,86.15742,14.26543,7397.80084,0.00174,0.04041,5208051.57553,0.0
0.0132,658.92333,209618439.80126,26232.61958,5.14707,86.13352,14.27117,7392.60104,0.00176,0.0404,5210144.90421,0.0
0.0133,659.08751,209702646.48964,26243.1576,5.14565,86.10962,14.27691,7387.40685,0.00177,0.04038,5212237.89302,0.0
0.0134,659.25163,209786839.4671,26253.69389,5.14422,86.0857,14.28265,7382.21828,0.00178,0.04037,5214330.54104,0.0
0.0135,659.4157,209871018.69692,26264.22847,5.14279,86.06177,14.28838,7377.03531,0.0018,0.04036,5216422.84735,0.0
0.0136,659.57972,209955184.14244,26274.76132,5.14136,86.03784,14.29412,7371.85794,0.00181,0.04034,5218514.81105,0.0
0.0137,659.74369,210039335.76693,26285.29245,5.13993,86.01389,14.29985,7366.68615,0.00182,0.04033,5220606.43123,0.0
0.0138,659.90761,210123473.53371,26295.82184,5.1385,85.98993,14.30559,7361.51993,0.00184,0.04032,5222697.70696,0.0
0.0139,660.07147,210207597.40607,26306.34949,5.13707,85.96597,14.31132,7356.35928,0.00185,0.0403,5224788.63735,0.0
0.014,660.23529,210291707.34731,26316.87539,5.13564,85.94199,14.31705,7351.20418,0.00186,0.04029,5226879.22147,0.0
0.0141,660.39905,210375803.32072,26327.39955,5.1342,85.91801,14.32278,7346.05463,0.00188,0.04028,5228969.45842,0.0
0.0142,660.56275,210459885.28959,26337.92196,5.13277,85.89401,14.32851,7340.91062,0.00189,0.04026,5231059.34727,0.0
0.0143,660.72641,210543953.21721,26348.44261,5.13134,85.87001,14.33424,7335.77213,0.0019,0.04025,5233148.88713,0.0
0.0144,660.89001,210628007.06687,26358.96149,5.1299,85.846,14.33997,7330.63917,0.00192,0.04024,5235238.07707,0.0
0.0145,661.05356,210712046.80185,26369.47861,5.12847,85.82197,14.3457,7325.51171,0.00193,0.04022,5237326.91619,0.0
0.0146,661.21706,210796072.38543,26379.99396,5.12703,85.79794,14.35142,7320.38976,0.00194,0.04021,5239415.40357,0.0
0.0147,661.38051,210880083.78089,26390.50754,5.1256,85.7739,14.35715,7315.27329,0.00196,0.0402,5241503.5383,0.0
0.0148,661.5439,210964080.95151,26401.01933,5.12416,85.74985,14.36287,7310.16231,0.00197,0.04018,5243591.31947,0.0
0.0149,661.70725,211048063.86057,26411.52934,5.12272,85.72579,14.3686,7305.0568,0.00199,0.04017,5245678.74615,0.0
0.015,661.87054,211132032.47134,26422.03756,5.12129,85.70171,14.37432,7299.95675,0.002,0.04016,5247765.81745,0.0
0.0151,662.03377,211215986.74709,26432.54398,5.11985,85.67763,14.38004,7294.86216,0.00201,0.04014,5249852.53245,0.0
0.0152,662.19696,211299926.65109,26443.04861,5.11841,85.65354,14.38576,7289.77302,0.00203,0.04013,5251938.89023,0.0
0.0153,662.36009,211383852.14661,26453.55144,5.11697,85.62944,14.39148,7284.68931,0.00204,0.04012,5254024.88989,0.0
0.0154,662.52317,211467763.19692,26464.05245,5.11553,85.60534,14.3972,7279.61102,0.00205,0.0401,5256110.5305,0.0
0.0155,662.68619,211551659.76527,26474.55166,5.11409,85.58122,14.40291,7274.53816,0.00207,0.04009,5258195.81116,0.0
0.0156,662.84917,211635541.81493,26485.04904,5.11265,85.55709,14.40863,7269.4707,0.00208,0.04008,5260280.73095,0.0
0.0157,663.01209,211719409.30916,26495.54461,5.11121,85.53295,14.41435,7264.40865,0.00209,0.04006,5262365.28896,0.0
0.0158,663.17496,211803262.21122,26506.03835,5.10977,85.5088,14.42006,7259.35198,0.00211,0.04005,5264449.48427,0.0
0.0159,663.33777,211887100.48437,26516.53026,5.10832,85.48465,14.42577,7254.3007,0.00212,0.04003,5266533.31598,0.0
0.016,663.50053,211970924.09185,26527.02033,5.10688,85.46048,14.43149,7249.25479,0.00213,0.04002,5268616.78317,0.0
0.0161,663.66324,212054732.99693,26537.50856,5.10544,85.4363,14.4372,7244.21425,0.00215,0.04001,5270699.88492,0.0
0.0162,663.8259,212138527.16285,26547.99495,5.10399,85.41212,14.44291,7239.17906,0.00216,0.03999,5272782.62033,0.0
0.0163,663.9885,212222306.55286,26558.47949,5.10255,85.38792,14.44862,7234.14922,0.00217,0.03998,5274864.98848,0.0
0.0164,664.15105,212306071.13021,26568.96218,5.1011,85.36372,14.45433,7229.12472,0.00219,0.03997,5276946.98845,0.0
0.0165,664.31355,212389820.85814,26579.44301,5.09966,85.3395,14.46003,7224.10554,0.0022,0.03995,5279028.61933,0.0
0.0166,664.47599,212473555.69991,26589.92197,5.09821,85.31528,14.46574,7219.09169,0.00221,0.03994,5281109.88022,0.0
0.0167,664.63838,212557275.61874,26600.39907,5.09676,85.29105,14.47144,7214.08314,0.00223,0.03993,5283190.77019,0.0
0.0168,664.80072,212640980.57789,26610.87429,5.09532,85.2668,14.47715,7209.0799,0.00224,0.03991,5285271.28832,0.0
0.0169,664.963,212724670.54059,26621.34764,5.09387,85.24255,14.48285,7204.08196,0.00226,0.0399,5287351.43372,0.0
0.017,665.12523,212808345.47008,26631.81911,5.09242,85.21829,14.48855,7199.0893,0.00227,0.03989,5289431.20546,0.0
0.0171,665.28741,212892005.3296,26642.28869,5.09097,85.19402,14.49426,7194.10191,0.00228,0.03987,5291510.60263,0.0
0.0172,665.44953,212975650.08237,26652.75638,5.08952,85.16974,14.49996,7189.11979,0.0023,0.03986,5293589.62432,0.0
0.0173,665.6116,213059279.69164,26663.22218,5.08807,85.14544,14.50566,7184.14293,0.00231,0.03985,5295668.26961,0.0
0.0174,665.77362,213142894.12064,26673.68607,5.08662,85.12114,14.51135,7179.17133,0.00232,0.03983,5297746.53759,0.0
0.0175,665.93558,213226493.33259,26684.14806,5.08517,85.09683,14.51705,7174.20496,0.00234,0.03982,5299824.42734,0.0
0.0176,666.09749,213310077.29072,26694.60815,5.08371,85.07252,14.52275,7169.24383,0.00235,0.0398,5301901.93796,0.0
0.0177,666.25935,213393645.95827,26705.06631,5.08226,85.04819,14.52844,7164.28792,0.00236,0.03979,5303979.06852,0.0
0.0178,666.42115,213477199.29845,26715.52257,5.08081,85.02385,14.53414,7159.33722,0.00238,0.03978,5306055.81811,0.0
0.0179,666.5829,213560737.2745,26725.97689,5.07935,84.9995,14.53983,7154.39174,0.00239,0.03976,5308132.18582,0.0
0.018,666.74459,213644259.84963,26736.42929,5.0779,84.97514,14.54552,7149.45145,0.0024,0.03975,5310208.17074,0.0
0.0181,666.90623,213727766.98707,26746.87976,5.07644,84.95078,14.55121,7144.51635,0.00242,0.03974,5312283.77195,0.0
0.0182,667.06782,213811258.65003,26757.3283,5.07499,84.9264,14.5569,7139.58644,0.00243,0.03972,5314358.98853,0.0
0.0183,667.22935,213894734.80175,26767.77489,5.07353,84.90201,14.56259,7134.6617,0.00244,0.03971,5316433.81957,0.0
0.0184,667.39083,213978195.40543,26778.21953,5.07207,84.87762,14.56828,7129.74212,0.00246,0.0397,5318508.26417,0.0
0.0185,667.55225,214061640.4243,26788.66223,5.07062,84.85321,14.57397,7124.8277,0.00247,0.03968,5320582.32139,0.0
0.0186,667.71362,214145069.82157,26799.10297,5.06916,84.8288,14.57965,7119.91843,0.00249,0.03967,5322655.99034,0.0
0.0187,667.87494,214228483.56045,26809.54175,5.0677,84.80437,14.58534,7115.01429,0.0025,0.03966,5324729.27009,0.0
0.0188,668.0362,214311881.60415,26819.97856,5.06624,84.77994,14.59102,7110.11529,0.00251,0.03964,5326802.15973,0.0
0.0189,668.1974,214395263.9159,26830.41341,5.06478,84.7555,14.5967,7105.22141,0.00253,0.03963,5328874.65835,0.0
0.019,668.35856,214478630.4589,26840.84629,5.06332,84.73104,14.60238,7100.33265,0.00254,0.03962,5330946.76503,0.0
0.0191,668.51966,214561981.19637,26851.27718,5.06186,84.70658,14.60806,7095.44899,0.00255,0.0396,5333018.47885,0.0
0.0192,668.6807,214645316.0915,26861.7061,5.0604,84.68211,14.61374,7090.57043,0.00257,0.03959,5335089.79891,0.0
0.0193,668.84169,214728635.10752,26872.13302,5.05894,84.65763,14.61942,7085.69695,0.00258,0.03957,5337160.72429,0.0
0.0194,669.00263,214811938.20762,26882.55796,5.05748,84.63314,14.6251,7080.82856,0.00259,0.03956,5339231.25407,0.0
0.0195,669.16351,214895225.35502,26892.98089,5.05601,84.60864,14.63077,7075.96524,0.00261,0.03955,5341301.38734,0.0
0.0196,669.32433,214978496.51291,26903.40183,5.05455,84.58413,14.63645,7071.10699,0.00262,0.03953,5343371.12319,0.0
0.0197,669.48511,215061751.64452,26913.82076,5.05308,84.55961,14.64212,7066.25379,0.00263,0.03952,5345440.4607,0.0
0.0198,669.64582,215144990.71303,26924.23769,5.05162,84.53508,14.6478,7061.40564,0.00265,0.03951,5347509.39895,0.0
0.0199,669.80649,215228213.68165,26934.65259,5.05015,84.51054,14.65347,7056.56253,0.00266,0.03949,5349577.93704,0.0
0.02,669.96709,215311420.51358,26945.06548,5.04869,84.486,14.65914,7051.72445,0.00268,0.03948,5351646.07404,0.0
0.0201,670.12765,215394611.17203,26955.47634,5.04722,84.46144,14.66481,7046.8914,0.00269,0.03947,5353713.80904,0.0
0.0202,670.28814,215477785.62019,26965.88518,5.04575,84.43687,14.67048,7042.06336,0.0027,0.03945,5355781.14113,0.0
0.0203,670.44859,215560943.82127,26976.29198,5.04429,84.4123,14.67614,7037.24033,0.00272,0.03944,5357848.06939,0.0
0.0204,670.60898,215644085.73846,26986.69674,5.04282,84.38771,14.68181,7032.42229,0.00273,0.03943,5359914.59291,0.0
0.0205,670.76931,215727211.33496,26997.09946,5.04135,84.36312,14.68747,7027.60925,0.00274,0.03941,5361980.71078,0.0
0.0206,670.92959,215810320.57397,27007.50014,5.03988,84.33851,14.69314,7022.80119,0.00276,0.0394,5364046.42207,0.0
0.0207,671.08981,215893413.41869,27017.89876,5.03841,84.3139,14.6988,7017.99811,0.00277,0.03938,5366111.72587,0.0
0.0208,671.24998,215976489.83231,27028.29532,5.03694,84.28927,14.70446,7013.19999,0.00278,0.03937,5368176.62128,0.0
0.0209,671.41009,216059549.77803,27038.68983,5.03547,84.26464,14.71012,7008.40683,0.0028,0.03936,5370241.10737,0.0
0.021,671.57015,216142593.21904,27049.08227,5.034,84.24,14.71578,7003.61862,0.00281,0.03934,5372305.18323,0.0
0.0211,671.73015,216225620.11854,27059.47264,5.03253,84.21535,14.72144,6998.83536,0.00282,0.03933,5374368.84794,0.0
