Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0041,1310.53349,8156334369.92239,1421266.74557,5.48777,1.00549,1.71044,63.21847,321.07968,465.97855,630.99124,60201.49044,109615.03659,234516.10517,0.00865,0.00865,0.00865,0.0363,0.01605,0.02176,131001833.31678,0.0
0.0042,1311.68625,8169259632.94687,1423519.01304,5.45559,0.991,1.69389,62.72682,321.7518,466.6292,632.05734,59701.95123,108514.25104,231490.41166,0.00886,0.00886,0.00886,0.03608,0.01583,0.02154,131209430.6363,0.0
0.0043,1312.7957,8181707847.39618,1425688.15329,5.42335,0.97652,1.67731,62.2344,322.40926,467.25399,633.08675,59206.79212,107425.1724,228512.8915,0.00908,0.00908,0.00908,0.03587,0.01562,0.02132,131409365.90629,0.0
0.0044,1313.86171,8193676666.33094,1427773.75738,5.39105,0.96204,1.66069,61.74123,323.05199,467.85279,634.07929,58715.9586,106347.62972,225582.46168,0.00929,0.00929,0.00929,0.03565,0.0154,0.02111,131601601.43171,0.0
0.0045,1314.88417,8205163829.65732,1429775.43148,5.35868,0.94756,1.64403,61.24736,323.67987,468.42548,635.03476,58229.39728,105281.4558,222698.0717,0.00951,0.00951,0.00951,0.03543,0.01519,0.02089,131786100.91237,0.0
0.0046,1315.86297,8216167164.87212,1431692.79702,5.32625,0.93309,1.62733,60.7528,324.29282,468.97196,635.953,57747.05582,104226.48703,219858.70239,0.00973,0.00973,0.00973,0.03522,0.01497,0.02067,131962829.45492,0.0
0.0047,1316.798,8226684587.78015,1433525.49082,5.29376,0.91863,1.61059,60.25758,324.89076,469.49211,636.83381,57268.8829,103182.5633,217063.36476,0.00994,0.00994,0.00994,0.035,0.01475,0.02046,132131753.58434,0.0
0.0048,1317.68916,8236714103.18363,1435273.16521,5.26121,0.90418,1.59382,59.76174,325.47359,469.98583,637.67704,56794.82823,102149.52795,214311.09893,0.01016,0.01016,0.01016,0.03478,0.01454,0.02024,132292841.25505,0.0
0.0049,1318.53635,8246253805.54321,1436935.48815,5.22861,0.88974,1.57702,59.2653,326.04124,470.45303,638.48254,56324.84248,101127.22763,211600.97311,0.01038,0.01038,0.01038,0.03457,0.01432,0.02003,132446061.86148,0.0
0.005,1319.33948,8255301879.61033,1438512.14333,5.19595,0.87531,1.56019,58.7683,326.59361,470.89361,639.25013,55858.87729,100115.51225,208932.08258,0.01059,0.01059,0.01059,0.03435,0.0141,0.01981,132591386.24827,0.0
0.0051,1320.09846,8263856601.03063,1440002.83026,5.16324,0.86089,1.54332,58.27076,327.13064,471.30747,639.97968,55396.88522,99114.23486,206303.54876,0.01081,0.01081,0.01081,0.03413,0.01389,0.01959,132728786.71994,0.0
0.0052,1320.8132,8271916336.91805,1441407.26442,5.13047,0.84649,1.52642,57.77271,327.65224,471.69454,640.67106,54938.81975,98123.2516,203714.51825,0.01103,0.01103,0.01103,0.03392,0.01367,0.01937,132858237.05013,0.0
0.0053,1321.48362,8279479546.39938,1442725.1773,5.09766,0.8321,1.50949,57.27418,328.15833,472.05473,641.32412,54484.63527,97142.4216,201164.16203,0.01124,0.01124,0.01124,0.0337,0.01345,0.01916,132979712.49031,0.0
0.0054,1322.10966,8286544781.12895,1443956.31652,5.06479,0.81773,1.49254,56.77521,328.64886,472.38798,641.93874,54034.287,96171.6069,198651.67454,0.01146,0.01146,0.01146,0.03348,0.01323,0.01894,133093189.77807,0.0
0.0055,1322.69125,8293110685.77331,1445100.44592,5.03188,0.80337,1.47556,56.27582,329.12375,472.6942,642.51481,53587.73102,95210.67238,196176.27293,0.01168,0.01168,0.01168,0.03327,0.01302,0.01872,133198647.14492,0.0
0.0056,1323.22831,8299175998.46548,1446157.34561,4.99892,0.78903,1.45855,55.77604,329.58293,472.97334,643.05221,53144.92425,94259.48571,193737.19623,0.0119,0.0119,0.0119,0.03305,0.0128,0.01851,133296064.32355,0.0
0.0057,1323.72078,8304739551.22875,1447126.81206,4.96592,0.77471,1.44152,55.27591,330.02634,473.22534,643.55085,52705.82441,93317.91722,191333.70465,0.01211,0.01211,0.01211,0.03283,0.01258,0.01829,133385422.55468,0.0
0.0058,1324.16862,8309800270.36968,1448008.65818,4.93287,0.76041,1.42446,54.77545,330.45392,473.45014,644.01062,52270.38999,92385.8399,188965.07887,0.01233,0.01233,0.01233,0.03261,0.01236,0.01807,133466704.59331,0.0
0.0059,1324.57178,8314357176.84011,1448802.71337,4.89978,0.74613,1.40738,54.27469,330.8656,473.64768,644.43144,51838.58027,91463.12928,186630.6193,0.01255,0.01255,0.01255,0.0324,0.01215,0.01785,133539894.71461,0.0
0.006,1324.93019,8318409386.56806,1449508.82357,4.86666,0.73188,1.39028,53.77367,331.26135,473.81794,644.81323,51410.35526,90549.66339,184329.64546,0.01277,0.01277,0.01277,0.03218,0.01193,0.01764,133604978.71917,0.0
0.0061,1325.24384,8321956110.75738,1450126.85134,4.83349,0.71765,1.37316,53.27241,331.64109,473.96085,645.15591,50985.67573,89645.32269,182061.49534,0.01298,0.01298,0.01298,0.03196,0.01171,0.01742,133661943.93786,0.0
0.0062,1325.51267,8324996656.15583,1450656.67588,4.80029,0.70344,1.35602,52.77094,332.00478,474.0764,645.45941,50564.50312,88749.99001,179825.52479,0.0132,0.0132,0.0132,0.03174,0.01149,0.0172,133710779.2361,0.0
0.0063,1325.73667,8327530425.29171,1451098.19306,4.76706,0.68926,1.33887,52.2693,332.35238,474.16455,645.72369,50146.79961,87863.55049,177621.10692,0.01342,0.01342,0.01342,0.03153,0.01128,0.01698,133751475.01767,0.0
0.0064,1325.91579,8329556916.67862,1451451.31552,4.73379,0.6751,1.3217,51.76752,332.68383,474.22528,645.94867,49732.52804,86985.89151,175447.63154,0.01364,0.01364,0.01364,0.03131,0.01106,0.01677,133784023.22804,0.0
0.0065,1326.05003,8331075724.98858,1451715.97261,4.70049,0.66098,1.30451,51.26562,332.9991,474.25856,646.13433,49321.65191,86116.90267,173304.50463,0.01385,0.01385,0.01385,0.03109,0.01084,0.01655,133808417.35707,0.0
0.0066,1326.13937,8332086541.19314,1451892.11049,4.66716,0.64688,1.28731,50.76364,333.29815,474.26438,646.28062,48914.13538,85256.47569,171191.14778,0.01407,0.01407,0.01407,0.03087,0.01062,0.01633,133824652.44136,0.0
0.0067,1326.18379,8332589152.67253,1451979.69211,4.6338,0.63281,1.27009,50.26161,333.58093,474.24273,646.38752,48509.94325,84404.50437,169106.99776,0.01429,0.01429,0.01429,0.03065,0.01041,0.01611,133832725.06593,0.0
0.0068,1326.18328,8332583443.29284,1451978.69724,4.60042,0.61878,1.25287,49.75956,333.84742,474.19361,646.45499,48109.04091,83560.88455,167051.50593,0.01451,0.01451,0.01451,0.03044,0.01019,0.01589,133832633.36552,0.0
0.0069,1326.13785,8332069393.45102,1451889.12245,4.56701,0.60478,1.23563,49.25751,334.09759,474.11702,646.48304,47711.39439,82725.51407,165024.13788,0.01472,0.01472,0.01472,0.03022,0.00997,0.01568,133824377.02528,0.0
0.007,1326.0475,8331047080.08793,1451710.98115,4.53358,0.59081,1.21838,48.7555,334.33139,474.01296,646.47165,47316.97027,81898.29269,163024.37291,0.01494,0.01494,0.01494,0.03,0.00975,0.01546,133807957.28097,0.0
0.0071,1325.91224,8329516676.66917,1451444.30357,4.50012,0.57688,1.20113,48.25357,334.54882,473.88145,646.42082,46925.73575,81079.12205,161051.70362,0.01516,0.01516,0.01516,0.02978,0.00953,0.01524,133783376.91871,0.0
0.0072,1325.73207,8327478453.13383,1451089.13675,4.46665,0.56298,1.18387,47.75173,334.74985,473.7225,646.33055,46537.65856,80267.90564,159105.63549,0.01538,0.01538,0.01538,0.02957,0.00932,0.01502,133750640.27407,0.0
0.0073,1325.50703,8324932775.81126,1450645.54453,4.43315,0.54912,1.1666,47.25003,334.93445,473.53613,646.20088,46152.70699,79464.54874,157185.68649,0.0156,0.0156,0.0156,0.02935,0.0091,0.01481,133709753.2308,0.0
0.0074,1325.23712,8321880107.30562,1450113.6075,4.39964,0.5353,1.14933,46.74849,335.10261,473.32236,646.03181,45770.84987,78668.9584,155291.38667,0.01581,0.01581,0.01581,0.02913,0.00888,0.01459,133660723.21896,0.0
0.0075,1324.92238,8318321006.34863,1449493.42304,4.36612,0.52151,1.13206,46.24714,335.25432,473.08123,645.82338,45392.05655,77881.04334,153422.2778,0.01603,0.01603,0.01603,0.02891,0.00866,0.01437,133603559.21253,0.0
0.0076,1324.56284,8314256127.62034,1448785.10522,4.33258,0.50777,1.11478,45.74601,335.38955,472.81278,645.57563,45016.29689,77100.71398,151577.91301,0.01625,0.01625,0.01625,0.02869,0.00845,0.01415,133538271.72658,0.0
0.0077,1324.15853,8309686221.53801,1447988.78481,4.29903,0.49407,1.0975,45.24514,335.50832,472.51705,645.2886,44643.54126,76327.88235,149757.85644,0.01647,0.01647,0.01647,0.02848,0.00823,0.01393,133464872.81382,0.0
0.0078,1323.70951,8304612134.01333,1447104.60921,4.26547,0.48041,1.08023,44.74455,335.6106,472.19407,644.96235,44273.76051,75562.46208,147961.68292,0.01668,0.01668,0.01668,0.02826,0.00801,0.01372,133383376.06074,0.0
0.0079,1323.21581,8299034806.17806,1446132.74241,4.2319,0.4668,1.06295,44.24427,335.69639,471.84391,644.59693,43906.92597,74804.36833,146188.97759,0.0169,0.0169,0.0169,0.02804,0.00779,0.0135,133293796.58321,0.0
0.008,1322.67748,8292955274.07807,1445073.36495,4.19832,0.45323,1.04568,43.74434,335.7657,471.46662,644.19241,43543.00944,74053.51779,144439.33568,0.01712,0.01712,0.01712,0.02782,0.00758,0.01328,133196151.02153,0.0
0.0081,1322.09459,8286374668.33621,1443926.67384,4.16474,0.4397,1.02841,43.24478,335.81852,471.06226,643.74887,43181.98317,73309.82861,142712.36213,0.01734,0.01734,0.01734,0.02761,0.00736,0.01306,133090457.53504,0.0
0.0082,1321.4672,8279294213.78386,1442692.88251,4.13115,0.42623,1.01115,42.74563,335.85486,470.6309,643.2664,42823.81985,72573.2204,141007.67133,0.01755,0.01755,0.01755,0.02739,0.00714,0.01285,132976735.79621,0.0
0.0083,1320.79537,8271715229.0616,1441372.22074,4.09756,0.4128,0.99389,42.24692,335.87474,470.17261,642.74507,42468.49263,71843.61414,139324.88683,0.01777,0.01777,0.01777,0.02717,0.00692,0.01263,132855006.98419,0.0
0.0084,1320.07917,8263639126.18905,1439964.93459,4.06398,0.39942,0.97664,41.74867,335.87815,469.68747,642.18499,42115.97505,71120.93222,137663.64109,0.01799,0.01799,0.01799,0.02696,0.00671,0.01241,132725293.77794,0.0
0.0085,1319.31867,8255067410.10408,1438471.28628,4.03039,0.38608,0.9594,41.25091,335.86511,469.17555,641.58626,41766.2411,70405.09835,136023.5752,0.0182,0.0182,0.0182,0.02674,0.00649,0.0122,132587620.34881,0.0
0.0086,1318.51397,8246001678.17172,1436891.55417,3.99681,0.3728,0.94217,40.75368,335.83564,468.63694,640.949,41419.26516,69696.03754,134404.33863,0.01842,0.01842,0.01842,0.02652,0.00627,0.01198,132442012.35267,0.0
0.0087,1317.66513,8236443619.66295,1435226.03261,3.96323,0.35958,0.92495,40.257,335.78976,468.07174,640.27332,41075.022,68993.67609,132805.58897,0.01864,0.01864,0.01864,0.02631,0.00606,0.01176,132288496.92149,0.0
0.0088,1316.77226,8226395015.2035,1433475.03189,3.92965,0.3464,0.90774,39.76091,335.72749,467.48003,639.55934,40733.4868,68297.94155,131226.99173,0.01885,0.01885,0.01885,0.02609,0.00584,0.01155,132127102.65456,0.0
0.0089,1315.83545,8215857736.19322,1431638.87811,3.89609,0.33328,0.89055,39.26543,335.64885,466.86193,638.80721,40394.63508,67608.76268,129668.22008,0.01907,0.01907,0.01907,0.02587,0.00562,0.01133,131957859.60911,0.0
0.009,1314.8548,8204833744.19598,1429717.91306,3.86253,0.32021,0.87337,38.77059,335.55388,466.21753,638.01705,40058.44278,66926.06941,128128.95465,0.01929,0.01929,0.01929,0.02566,0.00541,0.01111,131780799.29051,0.0
0.0091,1313.8304,8193325090.30058,1427712.49416,3.82899,0.3072,0.8562,38.27643,335.44259,465.54695,637.18903,39724.88616,66249.79287,126608.88329,0.0195,0.0195,0.0195,0.02544,0.00519,0.0109,131595954.64206,0.0
0.0092,1312.76238,8181333914.45302,1425622.99431,3.79546,0.29425,0.83905,37.78296,335.31502,464.8503,636.32329,39393.94187,65579.8653,125107.7009,0.01972,0.01972,0.01972,0.02522,0.00497,0.01068,131403360.03418,0.0
0.0093,1311.65084,8168862444.76021,1423449.80175,3.76194,0.28135,0.82192,37.29023,335.17121,464.12769,635.41999,39065.58688,64916.22004,123625.1092,0.01994,0.01994,0.01994,0.02501,0.00476,0.01046,131203051.25332,0.0
0.0094,1310.4959,8155912996.76579,1421193.31998,3.72844,0.26852,0.80481,36.79826,335.0112,463.37927,634.4793,38739.79851,64258.79152,122160.81655,0.02015,0.02015,0.02015,0.02479,0.00454,0.01025,130995065.49026,0.0
0.0095,1309.29768,8142487972.69809,1418853.9676,3.69496,0.25574,0.78773,36.30707,334.83502,462.60514,633.5014,38416.5544,63607.51524,120714.53776,0.02037,0.02037,0.02037,0.02458,0.00433,0.01003,130779441.32806,0.0
0.0096,1308.05631,8128589860.69084,1416432.17816,3.66149,0.24302,0.77066,35.8167,334.64272,461.80545,632.48647,38095.83253,62962.32771,119285.99391,0.02058,0.02058,0.02058,0.02436,0.00411,0.00982,130556218.72952,0.0
0.0097,1306.77192,8114221233.97683,1413928.40007,3.62805,0.23037,0.75361,35.32718,334.43435,460.98034,631.43469,37777.61119,62323.16646,117874.91218,0.0208,0.0208,0.0208,0.02414,0.0039,0.0096,130325439.02427,0.0
0.0098,1305.44465,8099384750.05508,1411343.09639,3.59463,0.21778,0.73659,34.83853,334.20995,460.12994,630.34626,37461.86897,61689.97001,116481.02566,0.02101,0.02101,0.02101,0.02393,0.00368,0.00939,130087144.89537,0.0
0.0099,1304.07464,8084083149.83165,1408676.74475,3.56123,0.20525,0.71959,34.35079,333.96957,459.25441,629.22138,37148.58477,61062.67783,115104.07323,0.02123,0.02123,0.02123,0.02371,0.00347,0.00917,129841380.36549,0.0
0.01,1302.66203,8068319256.73488,1405929.83713,3.52786,0.19278,0.70262,33.86397,333.71327,458.35389,628.06027,36837.73779,60441.23034,113743.79935,0.02144,0.02144,0.02144,0.0235,0.00325,0.00896,129588190.78274,0.0
0.0101,1301.20697,8052095975.80506,1403102.87974,3.49452,0.18039,0.68568,33.37811,333.44111,457.42854,626.86313,36529.30752,59825.56888,112399.95393,0.02166,0.02166,0.02166,0.02328,0.00304,0.00874,129327622.80602,0.0
0.0102,1299.70961,8035416292.75936,1400196.39286,3.4612,0.16805,0.66876,32.89323,333.15314,456.47852,625.63018,36223.27372,59215.63566,111072.2922,0.02187,0.02187,0.02187,0.02307,0.00282,0.00853,129059724.39002,0.0
0.0103,1298.17013,8018283273.03221,1397210.91065,3.42792,0.15579,0.65188,32.40937,332.84942,455.50399,624.36166,35919.61643,58611.37382,109760.57453,0.02209,0.02209,0.02209,0.02286,0.00261,0.00831,128784544.76977,0.0
0.0104,1296.58866,8000700060.79156,1394146.98098,3.39466,0.14359,0.63502,31.92655,332.53002,454.50513,623.05779,35618.31598,58012.72732,108464.56632,0.0223,0.0223,0.0223,0.02264,0.00239,0.0081,128502134.4449,0.0
0.0105,1294.96539,7982669877.9318,1391005.16529,3.36144,0.13146,0.6182,31.44479,332.195,453.4821,621.71882,35319.35294,57419.64096,107184.03784,0.02252,0.02252,0.02252,0.02243,0.00218,0.00789,128212545.16343,0.0
0.0106,1293.30048,7964196023.0434,1387786.03836,3.32826,0.1194,0.60141,30.96413,331.84444,452.43508,620.34499,35022.70814,56832.06037,105918.76411,0.02273,0.02273,0.02273,0.02221,0.00197,0.00767,127915829.9052,0.0
0.0107,1291.59411,7945281870.3601,1384490.18816,3.29511,0.10741,0.58465,30.48459,331.4784,451.36426,618.93655,34728.36269,56249.93199,104668.52479,0.02294,0.02294,0.02294,0.022,0.00175,0.00746,127612042.86499,0.0
0.0108,1289.84646,7925930868.6839,1381118.21567,3.262,0.0955,0.56793,30.00619,331.09695,450.2698,617.49376,34436.29792,55673.20302,103433.10402,0.02316,0.02316,0.02316,0.02179,0.00154,0.00724,127301239.43527,0.0
0.0109,1288.05772,7906146540.28856,1377670.73463,3.22893,0.08365,0.55124,29.52897,330.70018,449.15192,616.01689,34146.4954,55101.82144,102212.29034,0.02337,0.02337,0.02337,0.02157,0.00133,0.00703,126983476.18855,0.0
0.011,1286.22806,7885932479.80194,1374148.37144,3.1959,0.07188,0.53459,29.05295,330.28816,448.01079,614.5062,33858.93697,54535.73598,101005.87655,0.02358,0.02358,0.02358,0.02136,0.00111,0.00682,126658810.85944,0.0
0.0111,1284.35768,7865292353.06785,1370551.76488,3.16292,0.06018,0.51798,28.57815,329.86097,446.84661,612.96196,33573.60466,53974.8961,99813.65959,0.02379,0.02379,0.02379,0.02115,0.0009,0.00661,126327302.32639,0.0
