Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0024,620.63021,11798760775.12131,2202045.53592,0.75903,0.28089,0,12.8663,562.62901,1149.51993,1149.51993,72872.62362,303525.91574,0,0.02221,0.02221,0.01856,0.00996,0.00271,0,155140743.02125,0.0
0.0025,619.76658,11766793918.00476,2196079.44538,0.70323,0.22186,0,11.18413,557.96426,1148.27796,1148.27796,70370.82504,291239.46346,0,0.02293,0.02293,0.01856,0.00923,0.00198,0,154720413.96639,0.0
0.0026,618.60699,11723938787.95806,2188081.23696,0.64795,0.16254,0,9.50692,552.77869,1145.96414,1145.96414,67926.82393,279450.04364,0,0.02366,0.02366,0.01856,0.0085,0.00125,0,154156916.08348,0.0
0.0027,617.15335,11670323804.5439,2178074.87806,0.59324,0.10299,0,7.83623,547.08294,1142.58511,1142.58511,65540.35949,268132.94145,0,0.02439,0.02439,0.01856,0.00777,0.00052,0,153451937.9487,0.0
0.0028,289.13616,2663955833.70048,497183.74356,0.53915,0.04326,0,6.17356,540.88926,1138.15088,1138.15088,63211.14863,257265.29448,0,0.02511,0.02511,0.01856,0.00705,-0.0002,0,35028092.8051,0.0
0.0029,287.5977,2636409286.26815,492042.63145,0.48573,0,0,5.79452,534.21149,534.21149,534.21149,30299.97658,0,0,0.02547,0.02511,0.01856,0.0067,0,0,34665885.96679,0.0
0.003,286.03232,2608523579.61839,486838.22084,0.45991,0,0,5.41941,258.22245,258.22245,258.22245,29652.49587,0,0,0.02582,0.02511,0.01856,0.00634,0,0,34299219.55734,0.0
0.0031,284.44067,2580318089.73466,481574.12791,0.43436,0,0,5.0483,255.53665,255.53665,255.53665,29017.39954,0,0,0.02617,0.02511,0.01856,0.006,0,0,33928348.34966,0.0
0.0032,282.82345,2551812177.15306,476253.96601,0.40908,0,0,4.68122,252.81837,252.81837,252.81837,28394.48583,0,0,0.02651,0.02511,0.01856,0.00565,0,0,33553526.91352,0.0
0.0033,281.18132,2523025163.93093,470881.34128,0.38407,0,0,4.31822,250.0695,250.0695,250.0695,27783.55629,0,0,0.02686,0.02511,0.01856,0.0053,0,0,33175009.31275,0.0
0.0034,279.51499,2493976311.09886,465459.84847,0.35934,0,0,3.95934,247.29191,247.29191,247.29191,27184.41569,0,0,0.0272,0.02511,0.01856,0.00496,0,0,32793048.80875,0.0
0.0035,277.82515,2464684796.6318,459993.06684,0.33489,0,0,3.6046,244.48749,244.48749,244.48749,26596.87188,0,0,0.02754,0.02511,0.01856,0.00462,0,0,32407897.57081,0.0
0.0036,276.11249,2435169693.97289,454484.55613,0.31073,0,0,3.25406,241.65809,241.65809,241.65809,26020.7357,0,0,0.02788,0.02511,0.01856,0.00428,0,0,32019806.39377,0.0
0.0037,274.37772,2405449951.1417,448937.85269,0.28684,0,0,2.90773,238.80559,238.80559,238.80559,25455.8209,0,0,0.02822,0.02511,0.01856,0.00394,0,0,31629024.42326,0.0
0.0038,272.62153,2375544370.45618,443356.46565,0.26325,0,0,2.56565,235.93182,235.93182,235.93182,24901.94397,0,0,0.02856,0.02511,0.01856,0.0036,0,0,31235798.88912,0.0
0.0039,270.84465,2345471588.89557,437743.87331,0.23995,0,0,2.22785,233.03864,233.03864,233.03864,24358.92416,0,0,0.02889,0.02511,0.01856,0.00327,0,0,30840374.84714,0.0
0.004,269.04776,2315250059.1291,432103.51955,0.21693,0,0,1.89434,230.12787,230.12787,230.12787,23826.5833,0,0,0.02922,0.02511,0.01856,0.00294,0,0,30442994.92966,0.0
0.0041,267.23159,2284898031.23335,426438.81045,0.19421,0,0,1.56514,227.20131,227.20131,227.20131,23304.74577,0,0,0.02955,0.02511,0.01856,0.00261,0,0,30043899.10513,0.0
0.0042,265.39685,2254433535.11856,420753.111,0.17179,0,0,1.24028,224.26074,224.26074,224.26074,22793.23844,0,0,0.02988,0.02511,0.01856,0.00228,0,0,29643324.44707,0.0
0.0043,263.54423,2223874363.68221,415049.74195,0.14966,0,0,0.91978,221.30794,221.30794,221.30794,22291.89056,0,0,0.03021,0.02511,0.01856,0.00195,0,0,29241504.91254,0.0
0.0044,261.67446,2193238056.70572,409331.97681,0.12782,0,0,0.60363,218.34466,218.34466,218.34466,21800.53373,0,0,0.03053,0.02511,0.01856,0.00163,0,0,28838671.13038,0.0
0.0045,259.78825,2162541885.5081,403603.039,0.10629,0,0,0.29185,215.37262,215.37262,215.37262,21319.00185,0,0,0.03085,0.02511,0.01856,0.00131,0,0,28435050.19949,0.0
0.0046,257.88629,2131802838.36797,397866.09909,0.08505,0,0,-0.01554,212.39351,212.39351,212.39351,20847.13101,0,0,0.03117,0.02511,0.01856,0.00099,0,0,28030865.49704,0.0
0.0047,255.9693,2101037606.72329,392124.27227,0.06411,0,0,-0.31854,209.40901,209.40901,209.40901,20384.75952,0,0,0.03149,0.02511,0.01856,0.00067,0,0,27626336.49713,0.0
0.0048,254.03798,2070262572.15617,386380.6159,0.04346,0,0,-0.61716,206.42076,206.42076,206.42076,19931.72778,0,0,0.0318,0.02511,0.01856,0.00036,0,0,27221678.59955,0.0
0.0049,252.09303,2039493794.16756,380638.12722,0.02312,0,0,-0.91139,203.43037,203.43037,203.43037,19487.87831,0,0,0.03211,0.02511,0.01856,5e-05,0,0,26817102.96911,0.0
0.005,0.0,0.0,0.0,0.00308,0,0,-1.20123,200.43944,200.43944,200.43944,19053.05566,0,0,0.03242,0.02511,0.01856,-0.00026,0,0,0.0,0.0
