Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0043,75.68933,10904128.94292,7489.07661,2.87475,88.11724,3.21148,2010.83233,0.00019,0.03805,977355.09498,0.0
0.0044,75.69434,10905381.20439,7489.93668,2.87442,88.1074,3.21185,2010.22822,0.0002,0.03805,977467.33725,0.0
0.0045,75.69934,10906633.23,7490.79659,2.8741,88.09755,3.21222,2009.62437,0.0002,0.03804,977579.55837,0.0
0.0046,75.70434,10907885.01965,7491.65633,2.87378,88.0877,3.21258,2009.02078,0.00021,0.03804,977691.75834,0.0
0.0047,75.70935,10909136.57322,7492.51591,2.87346,88.07785,3.21295,2008.41745,0.00021,0.03803,977803.93716,0.0
0.0048,75.71435,10910387.89061,7493.37533,2.87314,88.068,3.21332,2007.81438,0.00021,0.03803,977916.0948,0.0
0.0049,75.71935,10911638.9717,7494.23458,2.87282,88.05814,3.21369,2007.21157,0.00022,0.03803,978028.23127,0.0
0.005,75.72435,10912889.81637,7495.09368,2.8725,88.04829,3.21406,2006.60902,0.00022,0.03802,978140.34654,0.0
0.0051,75.72934,10914140.42452,7495.95261,2.87217,88.03844,3.21443,2006.00673,0.00023,0.03802,978252.44062,0.0
0.0052,75.73434,10915390.79603,7496.81138,2.87185,88.02858,3.2148,2005.4047,0.00023,0.03801,978364.51348,0.0
0.0053,75.73934,10916640.93079,7497.66999,2.87153,88.01872,3.21516,2004.80294,0.00024,0.03801,978476.56513,0.0
0.0054,75.74433,10917890.82869,7498.52843,2.87121,88.00886,3.21553,2004.20143,0.00024,0.038,978588.59554,0.0
0.0055,75.74932,10919140.48962,7499.38671,2.87089,87.999,3.2159,2003.60018,0.00025,0.038,978700.60472,0.0
0.0056,75.75431,10920389.91346,7500.24483,2.87057,87.98914,3.21627,2002.99919,0.00025,0.03799,978812.59264,0.0
0.0057,75.75931,10921639.1001,7501.10278,2.87025,87.97928,3.21664,2002.39846,0.00026,0.03799,978924.5593,0.0
0.0058,75.76429,10922888.04944,7501.96058,2.86992,87.96942,3.21701,2001.79798,0.00026,0.03799,979036.5047,0.0
0.0059,75.76928,10924136.76135,7502.81821,2.8696,87.95955,3.21737,2001.19777,0.00026,0.03798,979148.42881,0.0
0.006,75.77427,10925385.23573,7503.67567,2.86928,87.94969,3.21774,2000.59782,0.00027,0.03798,979260.33163,0.0
0.0061,75.77926,10926633.47247,7504.53297,2.86896,87.93982,3.21811,1999.99812,0.00027,0.03797,979372.21315,0.0
0.0062,75.78424,10927881.47145,7505.39011,2.86864,87.92995,3.21848,1999.39868,0.00028,0.03797,979484.07336,0.0
0.0063,75.78922,10929129.23255,7506.24709,2.86831,87.92009,3.21884,1998.7995,0.00028,0.03796,979595.91225,0.0
0.0064,75.79421,10930376.75568,7507.1039,2.86799,87.91022,3.21921,1998.20058,0.00029,0.03796,979707.72981,0.0
0.0065,75.79919,10931624.04071,7507.96055,2.86767,87.90034,3.21958,1997.60192,0.00029,0.03795,979819.52603,0.0
0.0066,75.80417,10932871.08754,7508.81704,2.86735,87.89047,3.21995,1997.00351,0.0003,0.03795,979931.3009,0.0
0.0067,75.80915,10934117.89605,7509.67336,2.86703,87.8806,3.22031,1996.40536,0.0003,0.03795,980043.0544,0.0
0.0068,75.81412,10935364.46613,7510.52952,2.8667,87.87072,3.22068,1995.80747,0.0003,0.03794,980154.78654,0.0
0.0069,75.8191,10936610.79766,7511.38551,2.86638,87.86085,3.22105,1995.20983,0.00031,0.03794,980266.49729,0.0
0.007,75.82407,10937856.89055,7512.24134,2.86606,87.85097,3.22142,1994.61245,0.00031,0.03793,980378.18666,0.0
0.0071,75.82905,10939102.74467,7513.09701,2.86574,87.8411,3.22178,1994.01533,0.00032,0.03793,980489.85462,0.0
0.0072,75.83402,10940348.35991,7513.95251,2.86542,87.83122,3.22215,1993.41847,0.00032,0.03792,980601.50117,0.0
0.0073,75.83899,10941593.73616,7514.80785,2.86509,87.82134,3.22252,1992.82186,0.00033,0.03792,980713.12631,0.0
0.0074,75.84396,10942838.87331,7515.66302,2.86477,87.81146,3.22288,1992.22551,0.00033,0.03791,980824.73001,0.0
0.0075,75.84893,10944083.77125,7516.51803,2.86445,87.80157,3.22325,1991.62941,0.00034,0.03791,980936.31227,0.0
0.0076,75.8539,10945328.42987,7517.37288,2.86413,87.79169,3.22362,1991.03357,0.00034,0.0379,981047.87307,0.0
0.0077,75.85887,10946572.84905,7518.22756,2.8638,87.78181,3.22398,1990.43798,0.00034,0.0379,981159.41242,0.0
0.0078,75.86383,10947817.02868,7519.08208,2.86348,87.77192,3.22435,1989.84265,0.00035,0.0379,981270.9303,0.0
0.0079,75.8688,10949060.96864,7519.93643,2.86316,87.76203,3.22472,1989.24758,0.00035,0.03789,981382.42669,0.0
0.008,75.87376,10950304.66884,7520.79061,2.86284,87.75215,3.22508,1988.65276,0.00036,0.03789,981493.9016,0.0
0.0081,75.87872,10951548.12916,7521.64464,2.86251,87.74226,3.22545,1988.0582,0.00036,0.03788,981605.355,0.0
0.0082,75.88368,10952791.34947,7522.49849,2.86219,87.73237,3.22582,1987.46389,0.00037,0.03788,981716.78689,0.0
0.0083,75.88864,10954034.32968,7523.35219,2.86187,87.72248,3.22618,1986.86984,0.00037,0.03787,981828.19726,0.0
0.0084,75.8936,10955277.06968,7524.20571,2.86155,87.71258,3.22655,1986.27604,0.00038,0.03787,981939.5861,0.0
0.0085,75.89856,10956519.56934,7525.05908,2.86122,87.70269,3.22692,1985.68249,0.00038,0.03786,982050.9534,0.0
0.0086,75.90351,10957761.82856,7525.91227,2.8609,87.69279,3.22728,1985.0892,0.00039,0.03786,982162.29914,0.0
0.0087,75.90847,10959003.84722,7526.76531,2.86058,87.6829,3.22765,1984.49616,0.00039,0.03786,982273.62333,0.0
0.0088,75.91342,10960245.62522,7527.61817,2.86026,87.673,3.22801,1983.90338,0.00039,0.03785,982384.92594,0.0
0.0089,75.91837,10961487.16244,7528.47087,2.85993,87.6631,3.22838,1983.31085,0.0004,0.03785,982496.20697,0.0
0.009,75.92333,10962728.45877,7529.32341,2.85961,87.65321,3.22875,1982.71857,0.0004,0.03784,982607.46642,0.0
0.0091,75.92828,10963969.5141,7530.17578,2.85929,87.64331,3.22911,1982.12655,0.00041,0.03784,982718.70426,0.0
0.0092,75.93322,10965210.32832,7531.02799,2.85896,87.6334,3.22948,1981.53478,0.00041,0.03783,982829.92048,0.0
0.0093,75.93817,10966450.90131,7531.88003,2.85864,87.6235,3.22984,1980.94327,0.00042,0.03783,982941.11509,0.0
0.0094,75.94312,10967691.23297,7532.7319,2.85832,87.6136,3.23021,1980.352,0.00042,0.03782,983052.28807,0.0
0.0095,75.94806,10968931.32317,7533.58361,2.858,87.60369,3.23057,1979.76099,0.00043,0.03782,983163.4394,0.0
0.0096,75.95301,10970171.17182,7534.43515,2.85767,87.59379,3.23094,1979.17023,0.00043,0.03782,983274.56909,0.0
0.0097,75.95795,10971410.7788,7535.28652,2.85735,87.58388,3.2313,1978.57973,0.00043,0.03781,983385.67711,0.0
0.0098,75.96289,10972650.144,7536.13773,2.85703,87.57397,3.23167,1977.98947,0.00044,0.03781,983496.76346,0.0
0.0099,75.96783,10973889.2673,7536.98878,2.8567,87.56406,3.23203,1977.39947,0.00044,0.0378,983607.82813,0.0
0.01,75.97277,10975128.1486,7537.83966,2.85638,87.55415,3.2324,1976.80972,0.00045,0.0378,983718.8711,0.0
0.0101,75.97771,10976366.78778,7538.69037,2.85606,87.54424,3.23276,1976.22023,0.00045,0.03779,983829.89238,0.0
0.0102,75.98265,10977605.18473,7539.54091,2.85573,87.53433,3.23313,1975.63098,0.00046,0.03779,983940.89195,0.0
0.0103,75.98758,10978843.33934,7540.39129,2.85541,87.52442,3.23349,1975.04198,0.00046,0.03778,984051.86979,0.0
0.0104,75.99252,10980081.2515,7541.2415,2.85509,87.5145,3.23386,1974.45324,0.00047,0.03778,984162.8259,0.0
0.0105,75.99745,10981318.9211,7542.09155,2.85476,87.50459,3.23422,1973.86475,0.00047,0.03777,984273.76027,0.0
0.0106,76.00238,10982556.34802,7542.94143,2.85444,87.49467,3.23459,1973.27651,0.00048,0.03777,984384.67289,0.0
0.0107,76.00731,10983793.53215,7543.79114,2.85412,87.48475,3.23495,1972.68851,0.00048,0.03777,984495.56375,0.0
0.0108,76.01224,10985030.47339,7544.64068,2.85379,87.47483,3.23532,1972.10077,0.00048,0.03776,984606.43284,0.0
0.0109,76.01717,10986267.17162,7545.49006,2.85347,87.46491,3.23568,1971.51328,0.00049,0.03776,984717.28014,0.0
0.011,76.0221,10987503.62673,7546.33927,2.85314,87.45499,3.23605,1970.92604,0.00049,0.03775,984828.10566,0.0
0.0111,76.02702,10988739.8386,7547.18831,2.85282,87.44507,3.23641,1970.33905,0.0005,0.03775,984938.90937,0.0
0.0112,76.03195,10989975.80714,7548.03719,2.8525,87.43514,3.23677,1969.75231,0.0005,0.03774,985049.69127,0.0
0.0113,76.03687,10991211.53221,7548.8859,2.85217,87.42522,3.23714,1969.16582,0.00051,0.03774,985160.45135,0.0
0.0114,76.04179,10992447.01372,7549.73444,2.85185,87.41529,3.2375,1968.57958,0.00051,0.03773,985271.1896,0.0
0.0115,76.04671,10993682.25156,7550.58282,2.85153,87.40537,3.23787,1967.99359,0.00052,0.03773,985381.90601,0.0
0.0116,76.05163,10994917.2456,7551.43103,2.8512,87.39544,3.23823,1967.40785,0.00052,0.03773,985492.60057,0.0
0.0117,76.05655,10996151.99575,7552.27907,2.85088,87.38551,3.23859,1966.82236,0.00052,0.03772,985603.27326,0.0
0.0118,76.06147,10997386.50188,7553.12694,2.85055,87.37558,3.23896,1966.23711,0.00053,0.03772,985713.92409,0.0
0.0119,76.06639,10998620.76389,7553.97464,2.85023,87.36565,3.23932,1965.65212,0.00053,0.03771,985824.55303,0.0
0.012,76.0713,10999854.78167,7554.82218,2.84991,87.35571,3.23969,1965.06737,0.00054,0.03771,985935.16008,0.0
0.0121,76.07622,11001088.5551,7555.66955,2.84958,87.34578,3.24005,1964.48287,0.00054,0.0377,986045.74524,0.0
0.0122,76.08113,11002322.08407,7556.51675,2.84926,87.33585,3.24041,1963.89862,0.00055,0.0377,986156.30848,0.0
0.0123,76.08604,11003555.36848,7557.36379,2.84893,87.32591,3.24078,1963.31462,0.00055,0.03769,986266.84979,0.0
0.0124,76.09095,11004788.4082,7558.21065,2.84861,87.31597,3.24114,1962.73087,0.00056,0.03769,986377.36918,0.0
0.0125,76.09586,11006021.20314,7559.05735,2.84829,87.30603,3.2415,1962.14736,0.00056,0.03768,986487.86663,0.0
0.0126,76.10077,11007253.75317,7559.90388,2.84796,87.2961,3.24187,1961.56411,0.00057,0.03768,986598.34213,0.0
0.0127,76.10567,11008486.05819,7560.75024,2.84764,87.28615,3.24223,1960.98109,0.00057,0.03768,986708.79566,0.0
0.0128,76.11058,11009718.11809,7561.59643,2.84731,87.27621,3.24259,1960.39833,0.00057,0.03767,986819.22723,0.0
0.0129,76.11548,11010949.93275,7562.44245,2.84699,87.26627,3.24296,1959.81582,0.00058,0.03767,986929.63681,0.0
0.013,76.12039,11012181.50206,7563.28831,2.84667,87.25633,3.24332,1959.23355,0.00058,0.03766,987040.0244,0.0
0.0131,76.12529,11013412.82592,7564.134,2.84634,87.24638,3.24368,1958.65152,0.00059,0.03766,987150.38999,0.0
0.0132,76.13019,11014643.90421,7564.97951,2.84602,87.23644,3.24404,1958.06975,0.00059,0.03765,987260.73357,0.0
0.0133,76.13509,11015874.73681,7565.82486,2.84569,87.22649,3.24441,1957.48822,0.0006,0.03765,987371.05514,0.0
0.0134,76.13999,11017105.32363,7566.67004,2.84537,87.21654,3.24477,1956.90694,0.0006,0.03764,987481.35466,0.0
0.0135,76.14488,11018335.66454,7567.51506,2.84504,87.20659,3.24513,1956.3259,0.00061,0.03764,987591.63215,0.0
0.0136,76.14978,11019565.75944,7568.3599,2.84472,87.19664,3.24549,1955.74511,0.00061,0.03764,987701.88759,0.0
0.0137,76.15467,11020795.60822,7569.20457,2.84439,87.18669,3.24586,1955.16456,0.00061,0.03763,987812.12097,0.0
0.0138,76.15957,11022025.21076,7570.04908,2.84407,87.17674,3.24622,1954.58427,0.00062,0.03763,987922.33228,0.0
0.0139,76.16446,11023254.56695,7570.89341,2.84374,87.16678,3.24658,1954.00421,0.00062,0.03762,988032.5215,0.0
0.014,76.16935,11024483.67669,7571.73758,2.84342,87.15683,3.24694,1953.4244,0.00063,0.03762,988142.68864,0.0
0.0141,76.17424,11025712.53985,7572.58158,2.8431,87.14687,3.24731,1952.84484,0.00063,0.03761,988252.83368,0.0
0.0142,76.17913,11026941.15634,7573.4254,2.84277,87.13692,3.24767,1952.26552,0.00064,0.03761,988362.9566,0.0
0.0143,76.18401,11028169.52603,7574.26906,2.84245,87.12696,3.24803,1951.68645,0.00064,0.0376,988473.05741,0.0
0.0144,76.1889,11029397.64882,7575.11255,2.84212,87.117,3.24839,1951.10762,0.00065,0.0376,988583.13608,0.0
0.0145,76.19379,11030625.5246,7575.95587,2.8418,87.10704,3.24875,1950.52904,0.00065,0.03759,988693.19262,0.0
0.0146,76.19867,11031853.15326,7576.79902,2.84147,87.09708,3.24912,1949.9507,0.00066,0.03759,988803.227,0.0
0.0147,76.20355,11033080.53468,7577.642,2.84115,87.08711,3.24948,1949.37261,0.00066,0.03759,988913.23923,0.0
0.0148,76.20843,11034307.66876,7578.48481,2.84082,87.07715,3.24984,1948.79476,0.00066,0.03758,989023.22928,0.0
0.0149,76.21331,11035534.55538,7579.32745,2.8405,87.06719,3.2502,1948.21715,0.00067,0.03758,989133.19716,0.0
0.015,76.21819,11036761.19443,7580.16991,2.84017,87.05722,3.25056,1947.63979,0.00067,0.03757,989243.14284,0.0
0.0151,76.22307,11037987.5858,7581.01221,2.83985,87.04725,3.25092,1947.06267,0.00068,0.03757,989353.06633,0.0
0.0152,76.22794,11039213.72938,7581.85434,2.83952,87.03728,3.25128,1946.48579,0.00068,0.03756,989462.9676,0.0
0.0153,76.23282,11040439.62506,7582.6963,2.8392,87.02732,3.25165,1945.90916,0.00069,0.03756,989572.84666,0.0
0.0154,76.23769,11041665.27273,7583.53809,2.83887,87.01734,3.25201,1945.33277,0.00069,0.03755,989682.70349,0.0
0.0155,76.24257,11042890.67228,7584.37971,2.83855,87.00737,3.25237,1944.75663,0.0007,0.03755,989792.53807,0.0
0.0156,76.24744,11044115.8236,7585.22116,2.83822,86.9974,3.25273,1944.18072,0.0007,0.03755,989902.35041,0.0
0.0157,76.25231,11045340.72657,7586.06243,2.83789,86.98743,3.25309,1943.60506,0.0007,0.03754,990012.14049,0.0
0.0158,76.25718,11046565.38109,7586.90354,2.83757,86.97745,3.25345,1943.02965,0.00071,0.03754,990121.90829,0.0
0.0159,76.26205,11047789.78704,7587.74447,2.83724,86.96748,3.25381,1942.45447,0.00071,0.03753,990231.65382,0.0
0.016,76.26691,11049013.94431,7588.58524,2.83692,86.9575,3.25417,1941.87954,0.00072,0.03753,990341.37706,0.0
0.0161,76.27178,11050237.8528,7589.42583,2.83659,86.94752,3.25453,1941.30485,0.00072,0.03752,990451.078,0.0
0.0162,76.27664,11051461.51239,7590.26626,2.83627,86.93754,3.25489,1940.7304,0.00073,0.03752,990560.75663,0.0
0.0163,76.2815,11052684.92297,7591.10651,2.83594,86.92756,3.25525,1940.15619,0.00073,0.03751,990670.41295,0.0
0.0164,76.28637,11053908.08444,7591.94659,2.83562,86.91758,3.25561,1939.58223,0.00074,0.03751,990780.04693,0.0
0.0165,76.29123,11055130.99667,7592.7865,2.83529,86.9076,3.25597,1939.0085,0.00074,0.0375,990889.65857,0.0
0.0166,76.29609,11056353.65956,7593.62624,2.83497,86.89761,3.25633,1938.43502,0.00075,0.0375,990999.24787,0.0
0.0167,76.30094,11057576.073,7594.4658,2.83464,86.88763,3.2567,1937.86178,0.00075,0.0375,991108.8148,0.0
0.0168,76.3058,11058798.23688,7595.3052,2.83431,86.87764,3.25706,1937.28878,0.00075,0.03749,991218.35937,0.0
0.0169,76.31066,11060020.15109,7596.14442,2.83399,86.86766,3.25742,1936.71602,0.00076,0.03749,991327.88156,0.0
0.017,76.31551,11061241.81551,7596.98348,2.83366,86.85767,3.25778,1936.1435,0.00076,0.03748,991437.38136,0.0
0.0171,76.32036,11062463.23003,7597.82236,2.83334,86.84768,3.25814,1935.57122,0.00077,0.03748,991546.85876,0.0
0.0172,76.32522,11063684.39456,7598.66107,2.83301,86.83769,3.2585,1934.99918,0.00077,0.03747,991656.31376,0.0
0.0173,76.33007,11064905.30896,7599.4996,2.83268,86.8277,3.25885,1934.42738,0.00078,0.03747,991765.74633,0.0
0.0174,76.33492,11066125.97315,7600.33797,2.83236,86.81771,3.25921,1933.85583,0.00078,0.03746,991875.15648,0.0
0.0175,76.33976,11067346.38699,7601.17616,2.83203,86.80771,3.25957,1933.28451,0.00079,0.03746,991984.54419,0.0
0.0176,76.34461,11068566.55039,7602.01419,2.83171,86.79772,3.25993,1932.71343,0.00079,0.03746,992093.90945,0.0
0.0177,76.34946,11069786.46323,7602.85203,2.83138,86.78772,3.26029,1932.14259,0.00079,0.03745,992203.25226,0.0
0.0178,76.3543,11071006.1254,7603.68971,2.83105,86.77773,3.26065,1931.57199,0.0008,0.03745,992312.57259,0.0
0.0179,76.35915,11072225.53679,7604.52722,2.83073,86.76773,3.26101,1931.00163,0.0008,0.03744,992421.87045,0.0
0.018,76.36399,11073444.6973,7605.36455,2.8304,86.75773,3.26137,1930.43151,0.00081,0.03744,992531.14582,0.0
0.0181,76.36883,11074663.6068,7606.20171,2.83008,86.74773,3.26173,1929.86163,0.00081,0.03743,992640.39869,0.0
0.0182,76.37367,11075882.26519,7607.0387,2.82975,86.73773,3.26209,1929.29199,0.00082,0.03743,992749.62906,0.0
0.0183,76.37851,11077100.67237,7607.87551,2.82942,86.72772,3.26245,1928.72259,0.00082,0.03742,992858.83691,0.0
0.0184,76.38334,11078318.82821,7608.71216,2.8291,86.71772,3.26281,1928.15342,0.00083,0.03742,992968.02223,0.0
0.0185,76.38818,11079536.73261,7609.54863,2.82877,86.70772,3.26317,1927.58449,0.00083,0.03741,993077.18501,0.0
0.0186,76.39301,11080754.38545,7610.38493,2.82844,86.69771,3.26353,1927.0158,0.00084,0.03741,993186.32525,0.0
0.0187,76.39785,11081971.78664,7611.22105,2.82812,86.6877,3.26388,1926.44735,0.00084,0.03741,993295.44293,0.0
0.0188,76.40268,11083188.93605,7612.057,2.82779,86.6777,3.26424,1925.87914,0.00084,0.0374,993404.53804,0.0
0.0189,76.40751,11084405.83358,7612.89278,2.82747,86.66769,3.2646,1925.31117,0.00085,0.0374,993513.61058,0.0
0.019,76.41234,11085622.47911,7613.72839,2.82714,86.65768,3.26496,1924.74343,0.00085,0.03739,993622.66053,0.0
0.0191,76.41717,11086838.87254,7614.56382,2.82681,86.64767,3.26532,1924.17593,0.00086,0.03739,993731.68788,0.0
0.0192,76.422,11088055.01375,7615.39908,2.82649,86.63765,3.26568,1923.60867,0.00086,0.03738,993840.69263,0.0
0.0193,76.42682,11089270.90264,7616.23416,2.82616,86.62764,3.26604,1923.04164,0.00087,0.03738,993949.67476,0.0
0.0194,76.43165,11090486.5391,7617.06908,2.82583,86.61763,3.26639,1922.47485,0.00087,0.03737,994058.63426,0.0
0.0195,76.43647,11091701.92301,7617.90382,2.82551,86.60761,3.26675,1921.9083,0.00088,0.03737,994167.57113,0.0
0.0196,76.4413,11092917.05426,7618.73838,2.82518,86.59759,3.26711,1921.34199,0.00088,0.03736,994276.48535,0.0
0.0197,76.44612,11094131.93275,7619.57277,2.82485,86.58758,3.26747,1920.77591,0.00089,0.03736,994385.37692,0.0
0.0198,76.45094,11095346.55836,7620.40699,2.82453,86.57756,3.26783,1920.21007,0.00089,0.03736,994494.24582,0.0
0.0199,76.45576,11096560.93098,7621.24104,2.8242,86.56754,3.26818,1919.64446,0.00089,0.03735,994603.09204,0.0
0.02,76.46057,11097775.05051,7622.07491,2.82387,86.55752,3.26854,1919.07909,0.0009,0.03735,994711.91558,0.0
0.0201,76.46539,11098988.91683,7622.9086,2.82355,86.54749,3.2689,1918.51396,0.0009,0.03734,994820.71643,0.0
0.0202,76.47021,11100202.52983,7623.74213,2.82322,86.53747,3.26926,1917.94906,0.00091,0.03734,994929.49457,0.0
0.0203,76.47502,11101415.88941,7624.57548,2.82289,86.52745,3.26961,1917.3844,0.00091,0.03733,995038.24999,0.0
0.0204,76.47983,11102628.99544,7625.40865,2.82256,86.51742,3.26997,1916.81997,0.00092,0.03733,995146.98269,0.0
0.0205,76.48464,11103841.84783,7626.24165,2.82224,86.5074,3.27033,1916.25578,0.00092,0.03732,995255.69265,0.0
0.0206,76.48945,11105054.44646,7627.07448,2.82191,86.49737,3.27069,1915.69183,0.00093,0.03732,995364.37987,0.0
0.0207,76.49426,11106266.79122,7627.90713,2.82158,86.48734,3.27104,1915.1281,0.00093,0.03732,995473.04433,0.0
0.0208,76.49907,11107478.88201,7628.73961,2.82126,86.47731,3.2714,1914.56462,0.00093,0.03731,995581.68603,0.0
0.0209,76.50388,11108690.7187,7629.57191,2.82093,86.46728,3.27176,1914.00137,0.00094,0.03731,995690.30496,0.0
0.021,76.50868,11109902.3012,7630.40404,2.8206,86.45725,3.27211,1913.43835,0.00094,0.0373,995798.9011,0.0
0.0211,76.51349,11111113.62938,7631.23599,2.82027,86.44721,3.27247,1912.87557,0.00095,0.0373,995907.47445,0.0
0.0212,76.51829,11112324.70315,7632.06777,2.81995,86.43718,3.27283,1912.31302,0.00095,0.03729,996016.02499,0.0
0.0213,76.52309,11113535.52239,7632.89937,2.81962,86.42714,3.27319,1911.75071,0.00096,0.03729,996124.55272,0.0
0.0214,76.52789,11114746.08699,7633.7308,2.81929,86.41711,3.27354,1911.18863,0.00096,0.03728,996233.05763,0.0
