Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0015,989.40035,976401336.94326,189212.94111,1.75797,4.8636,1.16588,76.4215,20.79306,54.38097,77.21558,8448.6444,26052.14567,18663.08943,0.00047,0.00047,0.00047,0.027,0.03966,0.01693,39618967.27806,0.0
0.0016,989.68914,976874347.71723,189304.60399,1.75589,4.86024,1.1636,76.34558,20.80266,54.41426,77.25317,8433.33253,26002.95638,18640.18585,0.00051,0.00051,0.00051,0.02697,0.03963,0.01689,39638160.40866,0.0
0.0017,989.97716,977346213.22041,189396.04493,1.75381,4.85687,1.16131,76.26962,20.81223,54.44749,77.29067,8418.05601,25953.89541,18617.30701,0.00054,0.00054,0.00054,0.02693,0.03959,0.01686,39657307.06816,0.0
0.0018,990.26444,977816931.72002,189487.2636,1.75172,4.85351,1.15903,76.19362,20.82177,54.48067,77.32808,8402.8147,25904.96224,18594.4529,0.00057,0.00057,0.00057,0.0269,0.03956,0.01683,39676407.18624,0.0
0.0019,990.55095,978286501.48699,189578.25966,1.74964,4.85014,1.15674,76.11759,20.83129,54.51379,77.3654,8387.60849,25856.15639,18571.62346,0.0006,0.0006,0.0006,0.02687,0.03953,0.0168,39695460.69275,0.0
0.002,990.83671,978754920.79602,189669.03278,1.74756,4.84677,1.15446,76.04151,20.84077,54.54685,77.40263,8372.43725,25807.47734,18548.81868,0.00063,0.00063,0.00063,0.02684,0.0395,0.01677,39714467.51769,0.0
0.0021,991.12171,979222187.92558,189759.58263,1.74547,4.8434,1.15217,75.96541,20.85023,54.57985,77.43977,8357.30086,25758.92462,18526.0385,0.00067,0.00067,0.00067,0.02681,0.03947,0.01673,39733427.59119,0.0
0.0022,991.40596,979688301.15788,189849.90886,1.74339,4.84002,1.14988,75.88926,20.85965,54.6128,77.47681,8342.1992,25710.49773,18503.28291,0.0007,0.0007,0.0007,0.02678,0.03943,0.0167,39752340.84356,0.0
0.0023,991.68945,980153258.77896,189940.01115,1.7413,4.83664,1.1476,75.81309,20.86905,54.64569,77.51377,8327.13215,25662.19619,18480.55186,0.00073,0.00073,0.00073,0.02674,0.0394,0.01667,39771207.20525,0.0
0.0024,991.97217,980617059.07861,190029.88917,1.73921,4.83326,1.14531,75.73687,20.87842,54.67852,77.55063,8312.09959,25614.0195,18457.84532,0.00076,0.00076,0.00076,0.02671,0.03937,0.01664,39790026.60686,0.0
0.0025,992.25414,981079700.35045,190119.54259,1.73712,4.82988,1.14302,75.66062,20.88776,54.71129,77.5874,8297.1014,25565.96718,18435.16325,0.00079,0.00079,0.00079,0.02668,0.03934,0.01661,39808798.97916,0.0
0.0026,992.53535,981541180.8919,190208.97107,1.73503,4.8265,1.14073,75.58433,20.89707,54.744,77.62408,8282.13746,25518.03876,18412.50562,0.00082,0.00082,0.00082,0.02665,0.03931,0.01658,39827524.25306,0.0
0.0027,992.8158,982001499.00421,190298.17429,1.73294,4.82311,1.13845,75.50801,20.90635,54.77666,77.66067,8267.20764,25470.23375,18389.87241,0.00086,0.00086,0.00086,0.02662,0.03928,0.01654,39846202.35963,0.0
0.0028,993.09548,982460652.99246,190387.15192,1.73085,4.81972,1.13616,75.43165,20.9156,54.80925,77.69717,8252.31185,25422.55169,18367.26356,0.00089,0.00089,0.00089,0.02659,0.03924,0.01651,39864833.2301,0.0
0.0029,993.37441,982918641.16557,190475.90363,1.72876,4.81633,1.13387,75.35525,20.92482,54.84179,77.73358,8237.44994,25374.99209,18344.67906,0.00092,0.00092,0.00092,0.02655,0.03921,0.01648,39883416.79585,0.0
0.003,993.65257,983375461.83631,190564.4291,1.72667,4.81293,1.13158,75.27882,20.93402,54.87427,77.76989,8222.62182,25327.55449,18322.11886,0.00095,0.00095,0.00095,0.02652,0.03918,0.01645,39901952.98842,0.0
0.0031,993.92997,983831113.32132,190652.72799,1.72457,4.80954,1.12929,75.20236,20.94318,54.90669,77.80611,8207.82735,25280.23842,18299.58293,0.00098,0.00098,0.00098,0.02649,0.03915,0.01642,39920441.7395,0.0
0.0032,994.20661,984285593.94109,190740.79999,1.72248,4.80614,1.127,75.12586,20.95232,54.93905,77.84224,8193.06644,25233.04342,18277.07125,0.00101,0.00101,0.00101,0.02646,0.03912,0.01639,39938882.98095,0.0
0.0033,994.48248,984738902.02003,190828.64476,1.72038,4.80274,1.12471,75.04932,20.96142,54.97135,77.87827,8178.33895,25185.96901,18254.58376,0.00105,0.00105,0.00105,0.02643,0.03909,0.01635,39957276.64477,0.0
0.0034,994.75758,985191035.88641,190916.26199,1.71828,4.79933,1.12242,74.97275,20.9705,55.00359,77.91422,8163.64478,25139.01474,18232.12045,0.00108,0.00108,0.00108,0.02639,0.03905,0.01632,39975622.66314,0.0
0.0035,995.03192,985641993.87241,191003.65135,1.71618,4.79593,1.12013,74.89614,20.97955,55.03578,77.95007,8148.98381,25092.18015,18209.68128,0.00111,0.00111,0.00111,0.02636,0.03902,0.01629,39993920.96837,0.0
0.0036,995.3055,986091774.31411,191090.81252,1.71409,4.79252,1.11783,74.8195,20.98856,55.0679,77.98582,8134.35593,25045.46479,18187.26621,0.00114,0.00114,0.00114,0.02633,0.03899,0.01626,40012171.49295,0.0
0.0037,995.57831,986540375.55153,191177.74517,1.71199,4.78911,1.11554,74.74282,20.99755,55.09996,78.02149,8119.76103,24998.8682,18164.87522,0.00117,0.00117,0.00117,0.0263,0.03896,0.01623,40030374.16953,0.0
0.0038,995.85035,986987795.9286,191264.44899,1.70989,4.7857,1.11325,74.66611,21.00651,55.13197,78.05706,8105.19899,24952.38992,18142.50826,0.00121,0.00121,0.00121,0.02627,0.03893,0.01619,40048528.9309,0.0
0.0039,996.12162,987434033.7932,191350.92366,1.70778,4.78228,1.11096,74.58937,21.01544,55.16391,78.09254,8090.6697,24906.02952,18120.16531,0.00124,0.00124,0.00124,0.02624,0.03889,0.01616,40066635.71004,0.0
0.004,996.39212,987879087.49717,191437.16885,1.70568,4.77887,1.10866,74.51259,21.02434,55.1958,78.12792,8076.17305,24859.78653,18097.84634,0.00127,0.00127,0.00127,0.0262,0.03886,0.01613,40084694.44006,0.0
0.0041,996.66186,988322955.39628,191523.18425,1.70358,4.77545,1.10637,74.43577,21.03321,55.22763,78.16321,8061.70892,24813.66052,18075.5513,0.0013,0.0013,0.0013,0.02617,0.03883,0.0161,40102705.05424,0.0
0.0042,996.93083,988765635.85028,191608.96954,1.70147,4.77202,1.10408,74.35892,21.04205,55.25939,78.19841,8047.27722,24767.65105,18053.28017,0.00133,0.00133,0.00133,0.02614,0.0388,0.01607,40120667.48604,0.0
0.0043,997.19902,989207127.22291,191694.5244,1.69937,4.7686,1.10178,74.28204,21.05086,55.2911,78.23351,8032.87782,24721.75767,18031.03292,0.00137,0.00137,0.00137,0.02611,0.03877,0.01603,40138581.66906,0.0
0.0044,997.46645,989647427.88189,191779.84852,1.69726,4.76517,1.09949,74.20512,21.05964,55.32274,78.26852,8018.51063,24675.97995,18008.80951,0.0014,0.0014,0.0014,0.02608,0.03873,0.016,40156447.53705,0.0
0.0045,997.7331,990086536.19893,191864.94157,1.69516,4.76175,1.09719,74.12816,21.06839,55.35433,78.30343,8004.17552,24630.31745,17986.60991,0.00143,0.00143,0.00143,0.02604,0.0387,0.01597,40174265.02397,0.0
0.0046,997.99898,990524450.54975,191949.80326,1.69305,4.75832,1.0949,74.05118,21.07711,55.38585,78.33825,7989.87239,24584.76973,17964.43409,0.00146,0.00146,0.00146,0.02601,0.03867,0.01594,40192034.06389,0.0
0.0047,998.26409,990961169.31408,192034.43325,1.69094,4.75488,1.0926,73.97416,21.0858,55.41732,78.37298,7975.60114,24539.33637,17942.28202,0.00149,0.00149,0.00149,0.02598,0.03864,0.01591,40209754.59107,0.0
0.0048,998.52843,991396690.87568,192118.83125,1.68883,4.75145,1.09031,73.8971,21.09446,55.44872,78.40761,7961.36165,24494.01694,17920.15366,0.00152,0.00152,0.00152,0.02595,0.03861,0.01588,40227426.53994,0.0
0.0049,998.79199,991831013.62236,192202.99693,1.68672,4.74801,1.08801,73.82001,21.10309,55.48006,78.44214,7947.15382,24448.81101,17898.04898,0.00156,0.00156,0.00156,0.02592,0.03858,0.01584,40245049.84507,0.0
0.005,999.05478,992264135.94593,192286.92999,1.68461,4.74457,1.08571,73.74289,21.1117,55.51135,78.47659,7932.97755,24403.71815,17875.96795,0.00159,0.00159,0.00159,0.02588,0.03854,0.01581,40262624.44121,0.0
0.0051,999.3168,992696056.24231,192370.63011,1.6825,4.74113,1.08342,73.66573,21.12027,55.54257,78.51093,7918.83272,24358.73794,17853.91053,0.00162,0.00162,0.00162,0.02585,0.03851,0.01578,40280150.26326,0.0
0.0052,999.57803,993126772.91143,192454.09698,1.68038,4.73768,1.08112,73.58854,21.12881,55.57373,78.54519,7904.71923,24313.86996,17831.87671,0.00165,0.00165,0.00165,0.02582,0.03848,0.01575,40297627.24632,0.0
0.0053,999.8385,993556284.35733,192537.3303,1.67827,4.73424,1.07882,73.51132,21.13732,55.60483,78.57934,7890.63698,24269.1138,17809.86643,0.00168,0.00168,0.00168,0.02579,0.03845,0.01572,40315055.32561,0.0
0.0054,1000.09818,993984588.9881,192620.32976,1.67616,4.73079,1.07652,73.43406,21.1458,55.63586,78.6134,7876.58586,24224.46902,17787.87968,0.00172,0.00172,0.00172,0.02576,0.03842,0.01568,40332434.43655,0.0
0.0055,1000.35709,994411685.21595,192703.09504,1.67404,4.72734,1.07423,73.35677,21.15425,55.66684,78.64737,7862.56577,24179.93524,17765.91643,0.00175,0.00175,0.00175,0.02573,0.03838,0.01565,40349764.5147,0.0
0.0056,1000.61523,994837571.45717,192785.62585,1.67192,4.72388,1.07193,73.27945,21.16267,55.69776,78.68124,7848.57661,24135.51201,17743.97663,0.00178,0.00178,0.00178,0.02569,0.03835,0.01562,40367045.4958,0.0
0.0057,1000.87258,995262246.13216,192867.92187,1.66981,4.72043,1.06963,73.20209,21.17106,55.72861,78.71501,7834.61826,24091.19895,17722.06025,0.00181,0.00181,0.00181,0.02566,0.03832,0.01559,40384277.31577,0.0
0.0058,1001.12916,995685707.66545,192949.9828,1.66769,4.71697,1.06733,73.1247,21.17942,55.7594,78.74869,7820.69064,24046.99564,17700.16728,0.00184,0.00184,0.00184,0.02563,0.03829,0.01556,40401459.91066,0.0
0.0059,1001.38495,996107954.48567,193031.80833,1.66557,4.71351,1.06503,73.04728,21.18775,55.79013,78.78228,7806.79363,24002.90167,17678.29767,0.00188,0.00188,0.00188,0.0256,0.03826,0.01552,40418593.21674,0.0
0.006,1001.63997,996528985.02563,193113.39817,1.66345,4.71005,1.06273,72.96983,21.19605,55.8208,78.81576,7792.92714,23958.91664,17656.45139,0.00191,0.00191,0.00191,0.02557,0.03822,0.01549,40435677.17039,0.0
0.0061,1001.89421,996948797.72224,193194.75201,1.66133,4.70658,1.06043,72.89234,21.20432,55.85141,78.84915,7779.09107,23915.04015,17634.62842,0.00194,0.00194,0.00194,0.02553,0.03819,0.01546,40452711.7082,0.0
0.0062,1002.14766,997367391.01659,193275.86954,1.65921,4.70311,1.05813,72.81482,21.21256,55.88195,78.88245,7765.28531,23871.2718,17612.82872,0.00197,0.00197,0.00197,0.0255,0.03816,0.01543,40469696.7669,0.0
0.0063,1002.40034,997784763.35394,193356.75047,1.65709,4.69964,1.05583,72.73727,21.22076,55.91244,78.91564,7751.50976,23827.61119,17591.05226,0.002,0.002,0.002,0.02547,0.03813,0.0154,40486632.28343,0.0
0.0064,1002.65223,998200913.18369,193437.39449,1.65496,4.69617,1.05353,72.65968,21.22894,55.94286,78.94875,7737.76433,23784.05792,17569.29901,0.00204,0.00204,0.00204,0.02544,0.0381,0.01536,40503518.19485,0.0
0.0065,1002.90334,998615838.95946,193517.80131,1.65284,4.6927,1.05123,72.58206,21.23709,55.97321,78.98175,7724.04891,23740.6116,17547.56894,0.00207,0.00207,0.00207,0.02541,0.03806,0.01533,40520354.43842,0.0
0.0066,1003.15366,999029539.13903,193597.97063,1.65072,4.68922,1.04893,72.50442,21.2452,56.00351,79.01466,7710.36341,23697.27183,17525.86202,0.0021,0.0021,0.0021,0.02537,0.03803,0.0153,40537140.95157,0.0
0.0067,1003.40321,999442012.1844,193677.90215,1.64859,4.68575,1.04663,72.42673,21.25329,56.03374,79.04747,7696.70772,23654.03823,17504.17822,0.00213,0.00213,0.00213,0.02534,0.038,0.01527,40553877.67188,0.0
0.0068,1003.65197,999853256.56178,193757.59556,1.64646,4.68227,1.04432,72.34902,21.26135,56.06391,79.08018,7683.08176,23610.91041,17482.51751,0.00216,0.00216,0.00216,0.02531,0.03797,0.01524,40570564.53712,0.0
0.0069,1003.89994,1000263270.74157,193837.05058,1.64434,4.67878,1.04202,72.27127,21.26937,56.09402,79.1128,7669.48542,23567.88798,17460.87985,0.0022,0.0022,0.0022,0.02528,0.03794,0.0152,40587201.48522,0.0
0.007,1004.14713,1000672053.19844,193916.26691,1.64221,4.6753,1.03972,72.1935,21.27736,56.12407,79.14532,7655.91861,23524.97056,17439.26522,0.00223,0.00223,0.00223,0.02525,0.0379,0.01517,40603788.4543,0.0
0.0071,1004.39353,1001079602.41125,193995.24426,1.64008,4.67181,1.03742,72.11569,21.28533,56.15405,79.17774,7642.38122,23482.15776,17417.67359,0.00226,0.00226,0.00226,0.02521,0.03787,0.01514,40620325.38263,0.0
0.0072,1004.63915,1001485916.86314,194073.98232,1.63795,4.66832,1.03512,72.03785,21.29326,56.18397,79.21007,7628.87317,23439.44921,17396.10492,0.00229,0.00229,0.00229,0.02518,0.03784,0.01511,40636812.20865,0.0
0.0073,1004.88398,1001890995.04148,194152.48082,1.63582,4.66483,1.03281,71.95997,21.30116,56.21382,79.24229,7615.39436,23396.84451,17374.55919,0.00232,0.00232,0.00232,0.02515,0.03781,0.01508,40653248.871,0.0
0.0074,1005.12803,1002294835.43792,194230.73945,1.63369,4.66134,1.03051,71.88207,21.30903,56.24362,79.27442,7601.94468,23354.34331,17353.03637,0.00236,0.00236,0.00236,0.02512,0.03778,0.01504,40669635.30847,0.0
0.0075,1005.37128,1002697436.54837,194308.75792,1.63156,4.65784,1.02821,71.80413,21.31687,56.27335,79.30645,7588.52406,23311.94522,17331.53642,0.00239,0.00239,0.00239,0.02509,0.03774,0.01501,40685971.46003,0.0
0.0076,1005.61375,1003098796.87302,194386.53594,1.62943,4.65434,1.0259,71.72617,21.32468,56.30301,79.33839,7575.13239,23269.64986,17310.05932,0.00242,0.00242,0.00242,0.02505,0.03771,0.01498,40702257.26482,0.0
0.0077,1005.85543,1003498914.91635,194464.07323,1.62729,4.65084,1.0236,71.64817,21.33246,56.33262,79.37022,7561.76958,23227.45687,17288.60504,0.00245,0.00245,0.00245,0.02502,0.03768,0.01495,40718492.66216,0.0
0.0078,1006.09632,1003897789.18715,194541.36949,1.62516,4.64734,1.0213,71.57014,21.3402,56.36216,79.40196,7548.43553,23185.36588,17267.17354,0.00248,0.00248,0.00248,0.02499,0.03765,0.01492,40734677.59153,0.0
0.0079,1006.33642,1004295418.1985,194618.42444,1.62302,4.64384,1.01899,71.49208,21.34792,56.39163,79.4336,7535.13015,23143.37652,17245.7648,0.00252,0.00252,0.00252,0.02496,0.03762,0.01488,40750811.99262,0.0
0.008,1006.57573,1004691800.4678,194695.23779,1.62089,4.64033,1.01669,71.41399,21.3556,56.42104,79.46514,7521.85336,23101.48842,17224.37879,0.00255,0.00255,0.00255,0.02492,0.03758,0.01485,40766895.80525,0.0
0.0081,1006.81424,1005086934.51676,194771.80925,1.61875,4.63682,1.01438,71.33587,21.36326,56.45039,79.49658,7508.60506,23059.70122,17203.01548,0.00258,0.00258,0.00258,0.02489,0.03755,0.01482,40782928.96945,0.0
0.0082,1007.05197,1005480818.87146,194848.13853,1.61662,4.63331,1.01208,71.25772,21.37088,56.47968,79.52792,7495.38515,23018.01455,17181.67483,0.00261,0.00261,0.00261,0.02486,0.03752,0.01479,40798911.4254,0.0
0.0083,1007.2889,1005873452.06228,194924.22536,1.61448,4.6298,1.00977,71.17953,21.37847,56.5089,79.55917,7482.19354,22976.42806,17160.35683,0.00264,0.00264,0.00264,0.02483,0.03749,0.01476,40814843.11348,0.0
0.0084,1007.52505,1006264832.62397,195000.06945,1.61234,4.62628,1.00747,71.10132,21.38603,56.53805,79.59031,7469.03015,22934.94138,17139.06143,0.00268,0.00268,0.00268,0.0248,0.03746,0.01472,40830723.97423,0.0
0.0085,1007.76039,1006654959.09563,195075.67051,1.6102,4.62277,1.00516,71.02308,21.39356,56.56714,79.62136,7455.89488,22893.55416,17117.78862,0.00271,0.00271,0.00271,0.02476,0.03742,0.01469,40846553.94837,0.0
0.0086,1007.99495,1007043830.02074,195151.02826,1.60806,4.61925,1.00286,70.9448,21.40106,56.59617,79.6523,7442.78764,22852.26605,17096.53836,0.00274,0.00274,0.00274,0.02473,0.03739,0.01466,40862332.9768,0.0
0.0087,1008.22871,1007431443.94713,195226.14243,1.60592,4.61572,1.00055,70.8665,21.40852,56.62513,79.68315,7429.70835,22811.07668,17075.31062,0.00277,0.00277,0.00277,0.0247,0.03736,0.01463,40878061.0006,0.0
0.0088,1008.46168,1007817799.42705,195301.01272,1.60378,4.6122,0.99824,70.78816,21.41596,56.65403,79.7139,7416.65691,22769.98571,17054.10537,0.00281,0.00281,0.00281,0.02467,0.03733,0.01459,40893737.96102,0.0
0.0089,1008.69385,1008202895.01711,195375.63887,1.60163,4.60867,0.99594,70.7098,21.42336,56.68287,79.74455,7403.63323,22728.99278,17032.92259,0.00284,0.00284,0.00284,0.02464,0.03729,0.01456,40909363.7995,0.0
0.009,1008.92523,1008586729.27833,195450.02059,1.59949,4.60515,0.99363,70.6314,21.43073,56.71164,79.7751,7390.63724,22688.09755,17011.76224,0.00287,0.00287,0.00287,0.0246,0.03726,0.01453,40924938.45765,0.0
0.0091,1009.15581,1008969300.77615,195524.1576,1.59735,4.60162,0.99133,70.55298,21.43807,56.74034,79.80555,7377.66882,22647.29967,16990.6243,0.0029,0.0029,0.0029,0.02457,0.03723,0.0145,40940461.87725,0.0
0.0092,1009.38559,1009350608.08042,195598.04963,1.5952,4.59808,0.98902,70.47453,21.44538,56.76898,79.8359,7364.72791,22606.59879,16969.50874,0.00293,0.00293,0.00293,0.02454,0.0372,0.01447,40955934.00028,0.0
0.0093,1009.61458,1009730649.76541,195671.6964,1.59306,4.59455,0.98671,70.39604,21.45266,56.79755,79.86614,7351.81442,22565.99458,16948.41554,0.00297,0.00297,0.00297,0.02451,0.03717,0.01443,40971354.76888,0.0
0.0094,1009.84277,1010109424.40982,195745.09764,1.59091,4.59101,0.9844,70.31753,21.45991,56.82606,79.89629,7338.92824,22525.48668,16927.34465,0.003,0.003,0.003,0.02448,0.03713,0.0144,40986724.12539,0.0
0.0095,1010.07016,1010486930.59683,195818.25306,1.58877,4.58747,0.9821,70.23899,21.46712,56.85451,79.92634,7326.06931,22485.07476,16906.29605,0.00303,0.00303,0.00303,0.02444,0.0371,0.01437,41002042.01231,0.0
0.0096,1010.29675,1010863166.91401,195891.16241,1.58662,4.58393,0.97979,70.16042,21.4743,56.88289,79.95629,7313.23753,22444.75847,16885.26972,0.00306,0.00306,0.00306,0.02441,0.03707,0.01434,41017308.37234,0.0
0.0097,1010.52255,1011238131.95345,195963.82539,1.58447,4.58039,0.97748,70.08181,21.48146,56.9112,79.98614,7300.43282,22404.53749,16864.26563,0.00309,0.00309,0.00309,0.02438,0.03704,0.01431,41032523.14834,0.0
0.0098,1010.74754,1011611824.31167,196036.24175,1.58232,4.57685,0.97517,70.00318,21.48857,56.93945,80.01589,7287.65508,22364.41147,16843.28374,0.00313,0.00313,0.00313,0.02435,0.03701,0.01427,41047686.28337,0.0
0.0099,1010.97173,1011984242.58967,196108.41121,1.58017,4.5733,0.97287,69.92453,21.49566,56.96763,80.04553,7274.90425,22324.38009,16822.32403,0.00316,0.00316,0.00316,0.02431,0.03697,0.01424,41062797.72065,0.0
0.01,1011.19513,1012355385.39295,196180.3335,1.57802,4.56975,0.97056,69.84584,21.50272,56.99575,80.07508,7262.18022,22284.443,16801.38647,0.00319,0.00319,0.00319,0.02428,0.03694,0.01421,41077857.40362,0.0
0.0101,1011.41772,1012725251.33149,196252.00836,1.57587,4.5662,0.96825,69.76712,21.50974,57.0238,80.10453,7249.48293,22244.59988,16780.47104,0.00322,0.00322,0.00322,0.02425,0.03691,0.01418,41092865.27585,0.0
0.0102,1011.63951,1013093839.01978,196323.4355,1.57372,4.56264,0.96594,69.68838,21.51674,57.05179,80.13387,7236.81227,22204.8504,16759.57771,0.00326,0.00326,0.00326,0.02422,0.03688,0.01414,41107821.28114,0.0
0.0103,1011.8605,1013461147.07679,196394.61467,1.57157,4.55909,0.96363,69.6096,21.5237,57.07971,80.16311,7224.16818,22165.19423,16738.70644,0.00329,0.00329,0.00329,0.02419,0.03684,0.01411,41122725.36345,0.0
0.0104,1012.08069,1013827174.12606,196465.5456,1.56941,4.55553,0.96133,69.5308,21.53063,57.10756,80.19226,7211.55056,22125.63104,16717.85721,0.00332,0.00332,0.00332,0.02415,0.03681,0.01408,41137577.46692,0.0
0.0105,1012.30007,1014191918.7956,196536.22803,1.56726,4.55197,0.95902,69.45197,21.53752,57.13535,80.2213,7198.95934,22086.16051,16697.02999,0.00335,0.00335,0.00335,0.02412,0.03678,0.01405,41152377.53589,0.0
0.0106,1012.51866,1014555379.71798,196606.66168,1.5651,4.54841,0.95671,69.37311,21.54439,57.16307,80.25024,7186.39443,22046.78232,16676.22476,0.00338,0.00338,0.00338,0.02409,0.03675,0.01402,41167125.51487,0.0
0.0107,1012.73643,1014917555.53032,196676.84629,1.56295,4.54484,0.9544,69.29422,21.55122,57.19072,80.27907,7173.85575,22007.49614,16655.44148,0.00342,0.00342,0.00342,0.02406,0.03672,0.01398,41181821.34856,0.0
0.0108,1012.95341,1015278444.87427,196746.7816,1.56079,4.54128,0.95209,69.2153,21.55802,57.21831,80.30781,7161.34321,21968.30166,16634.68013,0.00345,0.00345,0.00345,0.02402,0.03668,0.01395,41196464.98183,0.0
0.0109,1013.16957,1015638046.39604,196816.46736,1.55864,4.53771,0.94978,69.13636,21.56479,57.24584,80.33645,7148.85674,21929.19855,16613.94069,0.00348,0.00348,0.00348,0.02399,0.03665,0.01392,41211056.35977,0.0
0.011,1013.38494,1015996358.74641,196885.90329,1.55648,4.53414,0.94747,69.05739,21.57153,57.27329,80.36498,7136.39626,21890.18651,16593.22312,0.00351,0.00351,0.00351,0.02396,0.03662,0.01389,41225595.42762,0.0
0.0111,1013.5995,1016353380.58074,196955.08913,1.55432,4.53057,0.94516,68.97839,21.57824,57.30068,80.39341,7123.96168,21851.2652,16572.52739,0.00355,0.00355,0.00355,0.02393,0.03659,0.01386,41240082.13082,0.0
0.0112,1013.81325,1016709110.55896,197024.02463,1.55216,4.52699,0.94285,68.89936,21.58491,57.328,80.42174,7111.55292,21812.43433,16551.85349,0.00358,0.00358,0.00358,0.0239,0.03655,0.01382,41254516.41499,0.0
0.0113,1014.02619,1017063547.34559,197092.70953,1.55,4.52342,0.94054,68.82031,21.59155,57.35526,80.44996,7099.16991,21773.69357,16531.20138,0.00361,0.00361,0.00361,0.02386,0.03652,0.01379,41268898.22595,0.0
