Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.003,523.90296,756996695.17815,152938.47003,1.87069,1.59083,67.0055,38.93548,82.57025,20516.30338,29827.23068,0.00154,0.00154,0.02234,0.01798,49351018.52131,0.0
0.0031,524.27791,757967069.44343,153134.51785,1.86679,1.58646,66.84487,38.99291,82.67677,20461.24244,29763.45669,0.0016,0.0016,0.02229,0.01792,49414280.30124,0.0
0.0032,524.65175,758935122.35728,153330.09669,1.86289,1.58209,66.68403,39.05022,82.78303,20406.37271,29699.8079,0.00165,0.00165,0.02223,0.01787,49477390.7449,0.0
0.0033,525.02448,759900841.48957,153525.20402,1.85898,1.57771,66.52299,39.10742,82.88904,20351.69311,29636.28391,0.0017,0.0017,0.02218,0.01782,49540349.04193,0.0
0.0034,525.3961,760864214.42668,153719.83734,1.85506,1.57332,66.36175,39.16451,82.99479,20297.20256,29572.88437,0.00175,0.00175,0.02213,0.01777,49603154.38304,0.0
0.0035,525.76661,761825228.77174,153913.99415,1.85114,1.56894,66.2003,39.22149,83.10029,20242.89999,29509.6089,0.0018,0.0018,0.02208,0.01772,49665805.96005,0.0
0.0036,526.13599,762783872.14492,154107.67195,1.84721,1.56454,66.03865,39.27835,83.20553,20188.78437,29446.45712,0.00186,0.00186,0.02203,0.01766,49728302.96587,0.0
0.0037,526.50425,763740132.18371,154300.86823,1.84328,1.56015,65.87679,39.33509,83.31051,20134.85462,29383.42868,0.00191,0.00191,0.02197,0.01761,49790644.59455,0.0
0.0038,526.87139,764693996.54317,154493.58051,1.83934,1.55574,65.71473,39.39172,83.41524,20081.10973,29320.52319,0.00196,0.00196,0.02192,0.01756,49852830.04129,0.0
0.0039,527.23739,765645452.89619,154685.80628,1.83539,1.55134,65.55247,39.44823,83.5197,20027.54864,29257.74031,0.00201,0.00201,0.02187,0.01751,49914858.50245,0.0
0.004,527.60227,766594488.9338,154877.54308,1.83144,1.54692,65.39001,39.50462,83.6239,19974.17036,29195.07966,0.00206,0.00206,0.02182,0.01746,49976729.17555,0.0
0.0041,527.96601,767541092.36542,155068.78841,1.82749,1.54251,65.22735,39.56089,83.72784,19920.97385,29132.54089,0.00212,0.00212,0.02177,0.0174,50038441.25935,0.0
0.0042,528.32862,768485250.91912,155259.53979,1.82353,1.53809,65.06448,39.61705,83.83151,19867.95811,29070.12365,0.00217,0.00217,0.02171,0.01735,50099993.95379,0.0
0.0043,528.69008,769426952.3419,155449.79474,1.81956,1.53366,64.90142,39.67308,83.93492,19815.12215,29007.82756,0.00222,0.00222,0.02166,0.0173,50161386.46006,0.0
0.0044,529.0504,770366184.39996,155639.55081,1.81559,1.52923,64.73816,39.72899,84.03806,19762.46498,28945.65229,0.00227,0.00227,0.02161,0.01725,50222617.98061,0.0
0.0045,529.40958,771302934.87898,155828.80551,1.81161,1.52479,64.57469,39.78479,84.14093,19709.9856,28883.59748,0.00233,0.00233,0.02156,0.01719,50283687.71913,0.0
0.0046,529.76761,772237191.58438,156017.55639,1.80762,1.52035,64.41103,39.84046,84.24353,19657.68306,28821.66278,0.00238,0.00238,0.0215,0.01714,50344594.88064,0.0
0.0047,530.12449,773168942.34158,156205.80098,1.80363,1.51591,64.24717,39.89601,84.34586,19605.55637,28759.84784,0.00243,0.00243,0.02145,0.01709,50405338.67142,0.0
0.0048,530.48022,774098174.99628,156393.53684,1.79964,1.51146,64.08312,39.95143,84.44791,19553.60458,28698.15232,0.00248,0.00248,0.0214,0.01704,50465918.29911,0.0
0.0049,530.83479,775024877.41476,156580.7615,1.79564,1.507,63.91886,40.00673,84.54969,19501.82674,28636.57588,0.00253,0.00253,0.02135,0.01698,50526332.97266,0.0
0.005,531.1882,775949037.48407,156767.47252,1.79163,1.50255,63.75441,40.06191,84.6512,19450.2219,28575.11817,0.00259,0.00259,0.02129,0.01693,50586581.90239,0.0
0.0051,531.54045,776870643.11241,156953.66746,1.78762,1.49808,63.58977,40.11696,84.75242,19398.78912,28513.77886,0.00264,0.00264,0.02124,0.01688,50646664.30001,0.0
0.0052,531.89153,777789682.22929,157139.34388,1.7836,1.49361,63.42493,40.17188,84.85337,19347.52748,28452.55761,0.00269,0.00269,0.02119,0.01683,50706579.37859,0.0
0.0053,532.24145,778706142.78588,157324.49935,1.77958,1.48914,63.25989,40.22668,84.95404,19296.43606,28391.45407,0.00274,0.00274,0.02114,0.01677,50766326.35264,0.0
0.0054,532.59019,779620012.75523,157509.13143,1.77555,1.48466,63.09466,40.28134,85.05443,19245.51393,28330.46793,0.0028,0.0028,0.02108,0.01672,50825904.43808,0.0
0.0055,532.93777,780531280.13257,157693.2377,1.77152,1.48018,62.92924,40.33589,85.15454,19194.76019,28269.59885,0.00285,0.00285,0.02103,0.01667,50885312.85228,0.0
0.0056,533.28416,781439932.93557,157876.81574,1.76748,1.4757,62.76362,40.3903,85.25436,19144.17393,28208.84649,0.0029,0.0029,0.02098,0.01662,50944550.81408,0.0
0.0057,533.62938,782345959.20458,158059.86313,1.76344,1.4712,62.59781,40.44458,85.3539,19093.75427,28148.21054,0.00296,0.00296,0.02093,0.01656,51003617.54379,0.0
0.0058,533.97342,783249347.00296,158242.37747,1.75939,1.46671,62.43181,40.49873,85.45315,19043.50031,28087.69066,0.00301,0.00301,0.02087,0.01651,51062512.26321,0.0
0.0059,534.31628,784150084.41729,158424.35634,1.75533,1.46221,62.26561,40.55275,85.55212,18993.41118,28027.28653,0.00306,0.00306,0.02082,0.01646,51121234.19569,0.0
0.006,534.65795,785048159.55765,158605.79734,1.75127,1.45771,62.09923,40.60664,85.65079,18943.48599,27966.99783,0.00311,0.00311,0.02077,0.01641,51179782.56607,0.0
0.0061,534.99843,785943560.55793,158786.69807,1.7472,1.4532,61.93265,40.6604,85.74918,18893.72389,27906.82425,0.00317,0.00317,0.02072,0.01635,51238156.60076,0.0
0.0062,535.33771,786836275.57605,158967.05615,1.74313,1.44868,61.76589,40.71403,85.84727,18844.12401,27846.76545,0.00322,0.00322,0.02066,0.0163,51296355.52775,0.0
0.0063,535.67581,787726292.79423,159146.86918,1.73906,1.44417,61.59894,40.76752,85.94507,18794.6855,27786.82113,0.00327,0.00327,0.02061,0.01625,51354378.5766,0.0
0.0064,536.0127,788613600.41929,159326.13479,1.73497,1.43964,61.43179,40.82087,86.04258,18745.4075,27726.99097,0.00332,0.00332,0.02056,0.0162,51412224.97846,0.0
0.0065,536.3484,789498186.68288,159504.85059,1.73089,1.43512,61.26446,40.87409,86.13979,18696.28919,27667.27466,0.00338,0.00338,0.0205,0.01614,51469893.96613,0.0
0.0066,536.68289,790380039.8418,159683.01421,1.72679,1.43059,61.09695,40.92718,86.23671,18647.32972,27607.67188,0.00343,0.00343,0.02045,0.01609,51527384.77402,0.0
0.0067,537.01618,791259148.17818,159860.62329,1.7227,1.42605,60.92924,40.98013,86.33333,18598.52826,27548.18233,0.00348,0.00348,0.0204,0.01604,51584696.63822,0.0
0.0068,537.34826,792135499.99983,160037.67545,1.71859,1.42151,60.76135,41.03294,86.42965,18549.884,27488.80571,0.00354,0.00354,0.02035,0.01598,51641828.79646,0.0
0.0069,537.67913,793009083.64047,160214.16836,1.71448,1.41697,60.59328,41.08561,86.52566,18501.39612,27429.54169,0.00359,0.00359,0.02029,0.01593,51698780.4882,0.0
0.007,538.00879,793879887.45999,160390.09965,1.71037,1.41242,60.42501,41.13815,86.62138,18453.06381,27370.38999,0.00364,0.00364,0.02024,0.01588,51755550.95457,0.0
0.0071,538.33723,794747899.84473,160565.46697,1.70625,1.40787,60.25657,41.19055,86.71679,18404.88625,27311.3503,0.0037,0.0037,0.02019,0.01582,51812139.43844,0.0
0.0072,538.66445,795613109.20774,160740.268,1.70213,1.40331,60.08794,41.2428,86.8119,18356.86267,27252.42231,0.00375,0.00375,0.02013,0.01577,51868545.18443,0.0
0.0073,538.99046,796475503.98904,160914.50038,1.698,1.39875,59.91912,41.29492,86.90671,18308.99226,27193.60574,0.0038,0.0038,0.02008,0.01572,51924767.43889,0.0
0.0074,539.31524,797335072.65588,161088.16179,1.69386,1.39418,59.75013,41.3469,87.0012,18261.27425,27134.90027,0.00385,0.00385,0.02003,0.01567,51980805.44998,0.0
0.0075,539.63879,798191803.70302,161261.24991,1.68972,1.38961,59.58095,41.39873,87.09539,18213.70784,27076.30562,0.00391,0.00391,0.01997,0.01561,52036658.46762,0.0
0.0076,539.96111,799045685.65299,161433.76242,1.68558,1.38504,59.41159,41.45042,87.18927,18166.29227,27017.8215,0.00396,0.00396,0.01992,0.01556,52092325.74358,0.0
0.0077,540.28221,799896707.05635,161605.69701,1.68143,1.38046,59.24205,41.50197,87.28284,18119.02676,26959.4476,0.00401,0.00401,0.01987,0.01551,52147806.53142,0.0
0.0078,540.60207,800744856.49193,161777.05136,1.67727,1.37588,59.07233,41.55337,87.3761,18071.91057,26901.18365,0.00407,0.00407,0.01982,0.01545,52203100.08656,0.0
0.0079,540.92069,801590122.56714,161947.82317,1.67311,1.37129,58.90243,41.60464,87.46904,18024.94292,26843.02935,0.00412,0.00412,0.01976,0.0154,52258205.66628,0.0
0.008,541.23808,802432493.9182,162118.01016,1.66895,1.3667,58.73235,41.65575,87.56167,17978.12307,26784.98441,0.00417,0.00417,0.01971,0.01535,52313122.52973,0.0
0.0081,541.55422,803271959.2104,162287.61002,1.66477,1.36211,58.56209,41.70672,87.65399,17931.45028,26727.04855,0.00423,0.00423,0.01966,0.01529,52367849.93799,0.0
0.0082,541.86912,804108507.13837,162456.62048,1.6606,1.35751,58.39165,41.75754,87.74599,17884.9238,26669.22149,0.00428,0.00428,0.0196,0.01524,52422387.154,0.0
0.0083,542.18278,804942126.42635,162625.03926,1.65642,1.3529,58.22104,41.80822,87.83767,17838.5429,26611.50294,0.00433,0.00433,0.01955,0.01519,52476733.44267,0.0
0.0084,542.49518,805772805.82843,162792.86409,1.65223,1.3483,58.05025,41.85875,87.92903,17792.30684,26553.89262,0.00439,0.00439,0.0195,0.01513,52530888.07085,0.0
0.0085,542.80633,806600534.12884,162960.09269,1.64804,1.34369,57.87928,41.90913,88.02007,17746.21492,26496.39025,0.00444,0.00444,0.01944,0.01508,52584850.30734,0.0
0.0086,543.11623,807425300.14217,163126.72281,1.64385,1.33907,57.70814,41.95936,88.11079,17700.2664,26438.99556,0.00449,0.00449,0.01939,0.01503,52638619.42292,0.0
0.0087,543.42488,808247092.71367,163292.7522,1.63964,1.33445,57.53682,42.00944,88.20118,17654.46058,26381.70827,0.00455,0.00455,0.01934,0.01497,52692194.69039,0.0
0.0088,543.73226,809065900.71946,163458.17861,1.63544,1.32983,57.36533,42.05937,88.29125,17608.79675,26324.5281,0.0046,0.0046,0.01928,0.01492,52745575.38454,0.0
0.0089,544.03839,809881713.06686,163622.99979,1.63123,1.3252,57.19367,42.10915,88.381,17563.2742,26267.45478,0.00465,0.00465,0.01923,0.01487,52798760.78221,0.0
0.009,544.34325,810694518.69456,163787.21352,1.62701,1.32057,57.02183,42.15878,88.47042,17517.89224,26210.48805,0.00471,0.00471,0.01917,0.01481,52851750.16227,0.0
0.0091,544.64684,811504306.57296,163950.81756,1.62279,1.31594,56.84982,42.20826,88.55951,17472.65017,26153.62762,0.00476,0.00476,0.01912,0.01476,52904542.80567,0.0
0.0092,544.94917,812311065.70437,164113.8097,1.61857,1.3113,56.67764,42.25758,88.64827,17427.54731,26096.87324,0.00481,0.00481,0.01907,0.01471,52957137.99544,0.0
0.0093,545.25022,813114785.1233,164276.18771,1.61433,1.30665,56.50529,42.30675,88.7367,17382.58298,26040.22462,0.00487,0.00487,0.01901,0.01465,53009535.0167,0.0
0.0094,545.55001,813915453.89668,164437.94939,1.6101,1.30201,56.33276,42.35577,88.8248,17337.7565,25983.68152,0.00492,0.00492,0.01896,0.0146,53061733.15669,0.0
0.0095,545.84851,814713061.12417,164599.09254,1.60586,1.29736,56.16007,42.40463,88.91257,17293.06719,25927.24367,0.00498,0.00498,0.01891,0.01454,53113731.70477,0.0
0.0096,546.14574,815507595.93835,164759.61495,1.60161,1.2927,55.98721,42.45334,89.0,17248.5144,25870.91079,0.00503,0.00503,0.01885,0.01449,53165529.95248,0.0
0.0097,546.44169,816299047.50504,164919.51445,1.59736,1.28804,55.81418,42.50189,89.0871,17204.09745,25814.68264,0.00508,0.00508,0.0188,0.01444,53217127.19349,0.0
0.0098,546.73635,817087405.02348,165078.78885,1.59311,1.28338,55.64098,42.55028,89.17387,17159.81569,25758.55895,0.00514,0.00514,0.01875,0.01438,53268522.72367,0.0
0.0099,547.02973,817872657.72667,165237.43597,1.58885,1.27871,55.46762,42.59852,89.26029,17115.66846,25702.53946,0.00519,0.00519,0.01869,0.01433,53319715.84109,0.0
0.01,547.32182,818654794.88155,165395.45365,1.58458,1.27404,55.29409,42.6466,89.34638,17071.65512,25646.62392,0.00524,0.00524,0.01864,0.01428,53370705.84602,0.0
0.0101,547.61262,819433805.78928,165552.83972,1.58031,1.26937,55.12039,42.69452,89.43213,17027.77503,25590.81207,0.0053,0.0053,0.01858,0.01422,53421492.04096,0.0
0.0102,547.90213,820209679.7855,165709.59203,1.57604,1.26469,54.94653,42.74228,89.51753,16984.02754,25535.10366,0.00535,0.00535,0.01853,0.01417,53472073.73069,0.0
0.0103,548.19035,820982406.24058,165865.70843,1.57176,1.26001,54.77251,42.78988,89.6026,16940.41202,25479.49843,0.0054,0.0054,0.01848,0.01411,53522450.22221,0.0
0.0104,548.47727,821751974.55983,166021.18679,1.56748,1.25533,54.59832,42.83732,89.68732,16896.92784,25423.99614,0.00546,0.00546,0.01842,0.01406,53572620.82483,0.0
0.0105,548.76289,822518374.18382,166176.02496,1.56319,1.25064,54.42397,42.8846,89.77169,16853.57438,25368.59652,0.00551,0.00551,0.01837,0.01401,53622584.85014,0.0
0.0106,549.0472,823281594.58857,166330.22083,1.5589,1.24595,54.24945,42.93172,89.85573,16810.35101,25313.29935,0.00557,0.00557,0.01832,0.01395,53672341.61205,0.0
0.0107,549.33022,824041625.28582,166483.77227,1.5546,1.24125,54.07477,42.97868,89.93941,16767.25712,25258.10436,0.00562,0.00562,0.01826,0.0139,53721890.4268,0.0
0.0108,549.61192,824798455.8233,166636.67717,1.55029,1.23655,53.89994,43.02547,90.02275,16724.29209,25203.01131,0.00567,0.00567,0.01821,0.01385,53771230.61297,0.0
0.0109,549.89232,825552075.78494,166788.93343,1.54599,1.23185,53.72494,43.0721,90.10573,16681.45533,25148.01996,0.00573,0.00573,0.01815,0.01379,53820361.49151,0.0
0.011,550.17141,826302474.79112,166940.53895,1.54168,1.22714,53.54978,43.11857,90.18837,16638.74621,25093.13006,0.00578,0.00578,0.0181,0.01374,53869282.38574,0.0
0.0111,550.44918,827049642.49895,167091.49163,1.53736,1.22243,53.37447,43.16487,90.27066,16596.16415,25038.34138,0.00584,0.00584,0.01805,0.01368,53917992.62136,0.0
0.0112,550.72564,827793568.60248,167241.78941,1.53304,1.21771,53.19899,43.21101,90.35259,16553.70855,24983.65366,0.00589,0.00589,0.01799,0.01363,53966491.5265,0.0
0.0113,551.00079,828534242.83298,167391.4302,1.52871,1.213,53.02336,43.25698,90.43417,16511.37883,24929.06668,0.00594,0.00594,0.01794,0.01358,54014778.43172,0.0
0.0114,551.27461,829271654.95915,167540.41194,1.52438,1.20828,52.84757,43.30278,90.5154,16469.17438,24874.5802,0.006,0.006,0.01788,0.01352,54062852.66999,0.0
0.0115,551.54711,830005794.78736,167688.73256,1.52005,1.20355,52.67162,43.34842,90.59627,16427.09463,24820.19397,0.00605,0.00605,0.01783,0.01347,54110713.57677,0.0
0.0116,551.81829,830736652.16193,167836.39002,1.51571,1.19882,52.49552,43.39389,90.67678,16385.13901,24765.90777,0.00611,0.00611,0.01778,0.01341,54158360.48997,0.0
0.0117,552.08814,831464216.96535,167983.38227,1.51136,1.19409,52.31927,43.43919,90.75693,16343.30694,24711.72135,0.00616,0.00616,0.01772,0.01336,54205792.75,0.0
0.0118,552.35666,832188479.11853,168129.70728,1.50702,1.18936,52.14286,43.48432,90.83673,16301.59784,24657.63449,0.00621,0.00621,0.01767,0.01331,54253009.69978,0.0
0.0119,552.62385,832909428.581,168275.36301,1.50266,1.18462,51.96629,43.52929,90.91616,16260.01115,24603.64695,0.00627,0.00627,0.01761,0.01325,54300010.68472,0.0
0.012,552.88971,833627055.35123,168420.34745,1.49831,1.17987,51.78958,43.57408,90.99524,16218.54632,24549.75851,0.00632,0.00632,0.01756,0.0132,54346795.05281,0.0
0.0121,553.15423,834341349.46678,168564.65858,1.49394,1.17513,51.61271,43.6187,91.07395,16177.20277,24495.96893,0.00638,0.00638,0.01751,0.01314,54393362.15456,0.0
0.0122,553.41742,835052301.00462,168708.2944,1.48958,1.17038,51.43569,43.66316,91.1523,16135.97996,24442.27799,0.00643,0.00643,0.01745,0.01309,54439711.34305,0.0
0.0123,553.67927,835759900.08129,168851.25291,1.48521,1.16563,51.25852,43.70743,91.23028,16094.87734,24388.68545,0.00649,0.00649,0.0174,0.01303,54485841.97395,0.0
0.0124,553.93977,836464136.8532,168993.53212,1.48083,1.16087,51.0812,43.75154,91.3079,16053.89435,24335.1911,0.00654,0.00654,0.01734,0.01298,54531753.40553,0.0
0.0125,554.19893,837165001.51684,169135.13006,1.47645,1.15611,50.90373,43.79548,91.38515,16013.03046,24281.79471,0.00659,0.00659,0.01729,0.01293,54577444.99866,0.0
0.0126,554.45675,837862484.30902,169276.04474,1.47207,1.15135,50.72611,43.83924,91.46203,15972.28513,24228.49606,0.00665,0.00665,0.01723,0.01287,54622916.11685,0.0
0.0127,554.71322,838556575.50707,169416.27421,1.46768,1.14659,50.54835,43.88282,91.53855,15931.65782,24175.29492,0.0067,0.0067,0.01718,0.01282,54668166.12624,0.0
0.0128,554.96834,839247265.42916,169555.81651,1.46329,1.14182,50.37044,43.92624,91.61469,15891.148,24122.19108,0.00676,0.00676,0.01713,0.01276,54713194.39566,0.0
0.0129,555.22211,839934544.43443,169694.66969,1.45889,1.13704,50.19238,43.96947,91.69046,15850.75514,24069.18431,0.00681,0.00681,0.01707,0.01271,54758000.29658,0.0
0.013,555.47452,840618402.9233,169832.83182,1.45449,1.13227,50.01417,44.01253,91.76586,15810.47872,24016.2744,0.00687,0.00687,0.01702,0.01265,54802583.20317,0.0
0.0131,555.72558,841298831.33766,169970.30095,1.45008,1.12749,49.83582,44.05542,91.84089,15770.31822,23963.46113,0.00692,0.00692,0.01696,0.0126,54846942.49231,0.0
0.0132,555.97528,841975820.16111,170107.07518,1.44567,1.12271,49.65733,44.09813,91.91554,15730.27311,23910.74427,0.00697,0.00697,0.01691,0.01255,54891077.54359,0.0
0.0133,556.22361,842649359.91921,170243.15257,1.44126,1.11792,49.47869,44.14066,91.98982,15690.34289,23858.12363,0.00703,0.00703,0.01685,0.01249,54934987.73935,0.0
0.0134,556.47059,843319441.17966,170378.53124,1.43684,1.11314,49.29991,44.18301,92.06372,15650.52704,23805.59898,0.00708,0.00708,0.0168,0.01244,54978672.46467,0.0
0.0135,556.7162,843986054.5526,170513.20928,1.43242,1.10834,49.12099,44.22518,92.13725,15610.82506,23753.17011,0.00714,0.00714,0.01674,0.01238,55022131.10739,0.0
0.0136,556.96045,844649190.69076,170647.1848,1.42799,1.10355,48.94193,44.26718,92.21039,15571.23645,23700.83681,0.00719,0.00719,0.01669,0.01233,55065363.05813,0.0
0.0137,557.20333,845308840.28974,170780.45592,1.42356,1.09875,48.76273,44.30899,92.28316,15531.7607,23648.59887,0.00725,0.00725,0.01664,0.01227,55108367.71031,0.0
0.0138,557.44484,845964994.08823,170913.02078,1.41913,1.09395,48.58338,44.35063,92.35555,15492.39732,23596.45608,0.0073,0.0073,0.01658,0.01222,55151144.46015,0.0
0.0139,557.68497,846617642.86819,171044.8775,1.41469,1.08915,48.4039,44.39208,92.42755,15453.14581,23544.40823,0.00736,0.00736,0.01653,0.01216,55193692.70671,0.0
0.014,557.92374,847266777.45514,171176.02425,1.41024,1.08434,48.22428,44.43336,92.49918,15414.00569,23492.45511,0.00741,0.00741,0.01647,0.01211,55236011.85186,0.0
0.0141,558.16112,847912388.71834,171306.45916,1.4058,1.07953,48.04453,44.47445,92.57041,15374.97647,23440.59652,0.00746,0.00746,0.01642,0.01206,55278101.30035,0.0
0.0142,558.39713,848554467.57101,171436.18041,1.40134,1.07472,47.86463,44.51535,92.64127,15336.05767,23388.83225,0.00752,0.00752,0.01636,0.012,55319960.45978,0.0
0.0143,558.63176,849193004.97057,171565.18617,1.39689,1.0699,47.6846,44.55608,92.71174,15297.2488,23337.1621,0.00757,0.00757,0.01631,0.01195,55361588.74063,0.0
0.0144,558.86501,849827991.91885,171693.47462,1.39243,1.06509,47.50444,44.59662,92.78182,15258.54939,23285.58587,0.00763,0.00763,0.01625,0.01189,55402985.55629,0.0
0.0145,559.09687,850459419.46233,171821.04395,1.38797,1.06026,47.32414,44.63698,92.85152,15219.95896,23234.10335,0.00768,0.00768,0.0162,0.01184,55444150.32305,0.0
0.0146,559.32734,851087278.69231,171947.89236,1.3835,1.05544,47.1437,44.67715,92.92082,15181.47705,23182.71434,0.00774,0.00774,0.01614,0.01178,55485082.46012,0.0
0.0147,559.55643,851711560.74518,172074.01807,1.37903,1.05061,46.96314,44.71714,92.98974,15143.10319,23131.41864,0.00779,0.00779,0.01609,0.01173,55525781.38965,0.0
0.0148,559.78413,852332256.8026,172199.41928,1.37455,1.04578,46.78244,44.75694,93.05827,15104.83692,23080.21606,0.00785,0.00785,0.01604,0.01167,55566246.53675,0.0
