Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0022,161.01114,7028879.42638,2533.18114,2.50753,79.9097,1.3797,748.69832,4e-05,0.0275,272176.37951,0.0
0.0023,161.01596,7029201.92177,2533.29736,2.50739,79.9053,1.37977,748.62747,4e-05,0.0275,272188.86737,0.0
0.0024,161.02078,7029524.39873,2533.41358,2.50725,79.9009,1.37983,748.55663,4e-05,0.02749,272201.35451,0.0
0.0025,161.0256,7029846.85726,2533.5298,2.50711,79.8965,1.37989,748.4858,4e-05,0.02749,272213.84094,0.0
0.0026,161.03042,7030169.29735,2533.646,2.50698,79.89211,1.37996,748.41497,4e-05,0.02749,272226.32665,0.0
0.0027,161.03523,7030491.71901,2533.7622,2.50684,79.88771,1.38002,748.34416,5e-05,0.02749,272238.81165,0.0
0.0028,161.04005,7030814.12222,2533.87839,2.5067,79.88331,1.38008,748.27336,5e-05,0.02749,272251.29594,0.0
0.0029,161.04487,7031136.50699,2533.99458,2.50656,79.87891,1.38015,748.20257,5e-05,0.02748,272263.77951,0.0
0.003,161.04968,7031458.87331,2534.11076,2.50642,79.87451,1.38021,748.13178,5e-05,0.02748,272276.26237,0.0
0.0031,161.0545,7031781.22119,2534.22693,2.50629,79.87011,1.38027,748.06101,5e-05,0.02748,272288.74451,0.0
0.0032,161.05931,7032103.5506,2534.3431,2.50615,79.86571,1.38034,747.99024,5e-05,0.02748,272301.22594,0.0
0.0033,161.06413,7032425.86157,2534.45926,2.50601,79.86131,1.3804,747.91949,6e-05,0.02748,272313.70665,0.0
0.0034,161.06894,7032748.15407,2534.57541,2.50587,79.85691,1.38046,747.84874,6e-05,0.02748,272326.18665,0.0
0.0035,161.07376,7033070.42811,2534.69156,2.50573,79.85251,1.38053,747.77801,6e-05,0.02747,272338.66593,0.0
0.0036,161.07857,7033392.68369,2534.8077,2.5056,79.84811,1.38059,747.70728,6e-05,0.02747,272351.1445,0.0
0.0037,161.08339,7033714.92079,2534.92383,2.50546,79.84371,1.38065,747.63656,6e-05,0.02747,272363.62236,0.0
0.0038,161.0882,7034037.13943,2535.03996,2.50532,79.83931,1.38072,747.56586,6e-05,0.02747,272376.0995,0.0
0.0039,161.09301,7034359.33959,2535.15608,2.50518,79.83491,1.38078,747.49516,7e-05,0.02747,272388.57592,0.0
0.004,161.09782,7034681.52128,2535.27219,2.50504,79.83051,1.38084,747.42447,7e-05,0.02747,272401.05163,0.0
0.0041,161.10264,7035003.68448,2535.3883,2.50491,79.82611,1.38091,747.35379,7e-05,0.02746,272413.52662,0.0
0.0042,161.10745,7035325.8292,2535.5044,2.50477,79.82171,1.38097,747.28312,7e-05,0.02746,272426.00089,0.0
0.0043,161.11226,7035647.95543,2535.62049,2.50463,79.81731,1.38103,747.21247,7e-05,0.02746,272438.47445,0.0
0.0044,161.11707,7035970.06318,2535.73658,2.50449,79.81291,1.3811,747.14182,7e-05,0.02746,272450.9473,0.0
0.0045,161.12188,7036292.15243,2535.85265,2.50435,79.8085,1.38116,747.07118,8e-05,0.02746,272463.41943,0.0
0.0046,161.12669,7036614.22318,2535.96873,2.50422,79.8041,1.38122,747.00054,8e-05,0.02746,272475.89084,0.0
0.0047,161.1315,7036936.27544,2536.08479,2.50408,79.7997,1.38129,746.92992,8e-05,0.02745,272488.36154,0.0
0.0048,161.13631,7037258.3092,2536.20085,2.50394,79.7953,1.38135,746.85931,8e-05,0.02745,272500.83151,0.0
0.0049,161.14112,7037580.32445,2536.31691,2.5038,79.79089,1.38141,746.78871,8e-05,0.02745,272513.30078,0.0
0.005,161.14593,7037902.32119,2536.43295,2.50366,79.78649,1.38148,746.71812,9e-05,0.02745,272525.76932,0.0
0.0051,161.15074,7038224.29942,2536.54899,2.50352,79.78209,1.38154,746.64753,9e-05,0.02745,272538.23715,0.0
0.0052,161.15555,7038546.25914,2536.66503,2.50339,79.77769,1.3816,746.57696,9e-05,0.02745,272550.70427,0.0
0.0053,161.16035,7038868.20035,2536.78105,2.50325,79.77328,1.38167,746.5064,9e-05,0.02744,272563.17066,0.0
0.0054,161.16516,7039190.12303,2536.89707,2.50311,79.76888,1.38173,746.43584,9e-05,0.02744,272575.63634,0.0
0.0055,161.16997,7039512.02719,2537.01309,2.50297,79.76447,1.38179,746.3653,9e-05,0.02744,272588.1013,0.0
0.0056,161.17478,7039833.91282,2537.12909,2.50283,79.76007,1.38185,746.29476,0.0001,0.02744,272600.56554,0.0
0.0057,161.17958,7040155.77993,2537.24509,2.5027,79.75567,1.38192,746.22424,0.0001,0.02744,272613.02907,0.0
0.0058,161.18439,7040477.6285,2537.36108,2.50256,79.75126,1.38198,746.15372,0.0001,0.02744,272625.49188,0.0
0.0059,161.18919,7040799.45854,2537.47707,2.50242,79.74686,1.38204,746.08321,0.0001,0.02743,272637.95397,0.0
0.006,161.194,7041121.27004,2537.59305,2.50228,79.74245,1.38211,746.01272,0.0001,0.02743,272650.41534,0.0
0.0061,161.1988,7041443.063,2537.70902,2.50214,79.73805,1.38217,745.94223,0.0001,0.02743,272662.876,0.0
0.0062,161.20361,7041764.83742,2537.82499,2.502,79.73364,1.38223,745.87175,0.00011,0.02743,272675.33594,0.0
0.0063,161.20841,7042086.59329,2537.94095,2.50187,79.72924,1.3823,745.80128,0.00011,0.02743,272687.79516,0.0
0.0064,161.21322,7042408.33061,2538.0569,2.50173,79.72483,1.38236,745.73082,0.00011,0.02743,272700.25366,0.0
0.0065,161.21802,7042730.04938,2538.17285,2.50159,79.72042,1.38242,745.66037,0.00011,0.02742,272712.71144,0.0
0.0066,161.22282,7043051.74959,2538.28879,2.50145,79.71602,1.38249,745.58993,0.00011,0.02742,272725.1685,0.0
0.0067,161.22763,7043373.43124,2538.40472,2.50131,79.71161,1.38255,745.5195,0.00011,0.02742,272737.62485,0.0
0.0068,161.23243,7043695.09433,2538.52065,2.50118,79.70721,1.38261,745.44908,0.00012,0.02742,272750.08047,0.0
0.0069,161.23723,7044016.73886,2538.63657,2.50104,79.7028,1.38268,745.37867,0.00012,0.02742,272762.53538,0.0
0.007,161.24203,7044338.36481,2538.75248,2.5009,79.69839,1.38274,745.30827,0.00012,0.02742,272774.98957,0.0
0.0071,161.24684,7044659.9722,2538.86838,2.50076,79.69398,1.3828,745.23788,0.00012,0.02741,272787.44304,0.0
0.0072,161.25164,7044981.56101,2538.98428,2.50062,79.68958,1.38287,745.16749,0.00012,0.02741,272799.89579,0.0
0.0073,161.25644,7045303.13125,2539.10018,2.50048,79.68517,1.38293,745.09712,0.00012,0.02741,272812.34782,0.0
0.0074,161.26124,7045624.6829,2539.21606,2.50035,79.68076,1.38299,745.02676,0.00013,0.02741,272824.79913,0.0
0.0075,161.26604,7045946.21597,2539.33194,2.50021,79.67635,1.38305,744.9564,0.00013,0.02741,272837.24972,0.0
0.0076,161.27084,7046267.73046,2539.44781,2.50007,79.67195,1.38312,744.88606,0.00013,0.0274,272849.69959,0.0
0.0077,161.27564,7046589.22636,2539.56368,2.49993,79.66754,1.38318,744.81572,0.00013,0.0274,272862.14875,0.0
0.0078,161.28044,7046910.70366,2539.67954,2.49979,79.66313,1.38324,744.74539,0.00013,0.0274,272874.59718,0.0
0.0079,161.28524,7047232.16237,2539.79539,2.49965,79.65872,1.38331,744.67508,0.00013,0.0274,272887.04489,0.0
0.008,161.29003,7047553.60248,2539.91124,2.49952,79.65431,1.38337,744.60477,0.00014,0.0274,272899.49188,0.0
0.0081,161.29483,7047875.02399,2540.02708,2.49938,79.6499,1.38343,744.53447,0.00014,0.0274,272911.93815,0.0
0.0082,161.29963,7048196.4269,2540.14291,2.49924,79.64549,1.3835,744.46418,0.00014,0.02739,272924.3837,0.0
0.0083,161.30443,7048517.8112,2540.25874,2.4991,79.64108,1.38356,744.39391,0.00014,0.02739,272936.82854,0.0
0.0084,161.30922,7048839.17688,2540.37455,2.49896,79.63667,1.38362,744.32364,0.00014,0.02739,272949.27265,0.0
0.0085,161.31402,7049160.52396,2540.49037,2.49882,79.63226,1.38369,744.25338,0.00014,0.02739,272961.71604,0.0
0.0086,161.31882,7049481.85242,2540.60617,2.49869,79.62785,1.38375,744.18313,0.00015,0.02739,272974.1587,0.0
0.0087,161.32361,7049803.16226,2540.72197,2.49855,79.62344,1.38381,744.11289,0.00015,0.02739,272986.60065,0.0
0.0088,161.32841,7050124.45348,2540.83776,2.49841,79.61903,1.38388,744.04265,0.00015,0.02738,272999.04188,0.0
0.0089,161.3332,7050445.72607,2540.95355,2.49827,79.61462,1.38394,743.97243,0.00015,0.02738,273011.48238,0.0
0.009,161.338,7050766.98003,2541.06933,2.49813,79.61021,1.384,743.90222,0.00015,0.02738,273023.92217,0.0
0.0091,161.34279,7051088.21536,2541.1851,2.49799,79.6058,1.38406,743.83202,0.00016,0.02738,273036.36123,0.0
0.0092,161.34759,7051409.43206,2541.30086,2.49786,79.60139,1.38413,743.76182,0.00016,0.02738,273048.79957,0.0
0.0093,161.35238,7051730.63012,2541.41662,2.49772,79.59698,1.38419,743.69164,0.00016,0.02738,273061.23719,0.0
0.0094,161.35717,7052051.80954,2541.53237,2.49758,79.59256,1.38425,743.62147,0.00016,0.02737,273073.67409,0.0
0.0095,161.36197,7052372.97032,2541.64812,2.49744,79.58815,1.38432,743.5513,0.00016,0.02737,273086.11026,0.0
0.0096,161.36676,7052694.11245,2541.76386,2.4973,79.58374,1.38438,743.48114,0.00016,0.02737,273098.54572,0.0
0.0097,161.37155,7053015.23593,2541.87959,2.49716,79.57933,1.38444,743.411,0.00017,0.02737,273110.98045,0.0
0.0098,161.37634,7053336.34076,2541.99531,2.49702,79.57492,1.38451,743.34086,0.00017,0.02737,273123.41446,0.0
0.0099,161.38114,7053657.42694,2542.11103,2.49689,79.5705,1.38457,743.27073,0.00017,0.02737,273135.84774,0.0
0.01,161.38593,7053978.49445,2542.22674,2.49675,79.56609,1.38463,743.20062,0.00017,0.02736,273148.28031,0.0
0.0101,161.39072,7054299.54331,2542.34245,2.49661,79.56168,1.38469,743.13051,0.00017,0.02736,273160.71215,0.0
0.0102,161.39551,7054620.5735,2542.45815,2.49647,79.55726,1.38476,743.06041,0.00017,0.02736,273173.14327,0.0
0.0103,161.4003,7054941.58502,2542.57384,2.49633,79.55285,1.38482,742.99032,0.00018,0.02736,273185.57366,0.0
0.0104,161.40509,7055262.57787,2542.68952,2.49619,79.54844,1.38488,742.92024,0.00018,0.02736,273198.00333,0.0
0.0105,161.40988,7055583.55205,2542.8052,2.49606,79.54402,1.38495,742.85017,0.00018,0.02736,273210.43228,0.0
0.0106,161.41467,7055904.50755,2542.92087,2.49592,79.53961,1.38501,742.78011,0.00018,0.02735,273222.86051,0.0
0.0107,161.41946,7056225.44437,2543.03654,2.49578,79.53519,1.38507,742.71006,0.00018,0.02735,273235.28801,0.0
0.0108,161.42424,7056546.36251,2543.15219,2.49564,79.53078,1.38514,742.64001,0.00018,0.02735,273247.71479,0.0
0.0109,161.42903,7056867.26196,2543.26785,2.4955,79.52636,1.3852,742.56998,0.00019,0.02735,273260.14085,0.0
0.011,161.43382,7057188.14273,2543.38349,2.49536,79.52195,1.38526,742.49996,0.00019,0.02735,273272.56618,0.0
0.0111,161.43861,7057509.0048,2543.49913,2.49522,79.51753,1.38532,742.42994,0.00019,0.02735,273284.99079,0.0
0.0112,161.44339,7057829.84818,2543.61476,2.49509,79.51312,1.38539,742.35994,0.00019,0.02734,273297.41468,0.0
0.0113,161.44818,7058150.67286,2543.73038,2.49495,79.5087,1.38545,742.28994,0.00019,0.02734,273309.83784,0.0
0.0114,161.45297,7058471.47884,2543.846,2.49481,79.50429,1.38551,742.21996,0.00019,0.02734,273322.26027,0.0
0.0115,161.45775,7058792.26612,2543.96161,2.49467,79.49987,1.38558,742.14998,0.0002,0.02734,273334.68199,0.0
0.0116,161.46254,7059113.03469,2544.07721,2.49453,79.49545,1.38564,742.08001,0.0002,0.02734,273347.10298,0.0
0.0117,161.46732,7059433.78455,2544.19281,2.49439,79.49104,1.3857,742.01006,0.0002,0.02733,273359.52324,0.0
0.0118,161.47211,7059754.5157,2544.3084,2.49425,79.48662,1.38577,741.94011,0.0002,0.02733,273371.94278,0.0
0.0119,161.47689,7060075.22813,2544.42398,2.49412,79.4822,1.38583,741.87017,0.0002,0.02733,273384.36159,0.0
0.012,161.48168,7060395.92185,2544.53956,2.49398,79.47779,1.38589,741.80024,0.0002,0.02733,273396.77968,0.0
0.0121,161.48646,7060716.59684,2544.65513,2.49384,79.47337,1.38595,741.73032,0.00021,0.02733,273409.19705,0.0
0.0122,161.49125,7061037.25311,2544.77069,2.4937,79.46895,1.38602,741.66041,0.00021,0.02733,273421.61369,0.0
0.0123,161.49603,7061357.89065,2544.88625,2.49356,79.46454,1.38608,741.59051,0.00021,0.02732,273434.0296,0.0
0.0124,161.50081,7061678.50946,2545.0018,2.49342,79.46012,1.38614,741.52061,0.00021,0.02732,273446.44479,0.0
0.0125,161.50559,7061999.10953,2545.11734,2.49328,79.4557,1.38621,741.45073,0.00021,0.02732,273458.85925,0.0
0.0126,161.51038,7062319.69087,2545.23288,2.49315,79.45128,1.38627,741.38086,0.00021,0.02732,273471.27299,0.0
0.0127,161.51516,7062640.25347,2545.34841,2.49301,79.44686,1.38633,741.311,0.00022,0.02732,273483.686,0.0
0.0128,161.51994,7062960.79733,2545.46393,2.49287,79.44244,1.3864,741.24114,0.00022,0.02732,273496.09829,0.0
0.0129,161.52472,7063281.32244,2545.57945,2.49273,79.43803,1.38646,741.1713,0.00022,0.02731,273508.50985,0.0
0.013,161.5295,7063601.8288,2545.69496,2.49259,79.43361,1.38652,741.10146,0.00022,0.02731,273520.92069,0.0
0.0131,161.53428,7063922.31641,2545.81046,2.49245,79.42919,1.38658,741.03163,0.00022,0.02731,273533.33079,0.0
0.0132,161.53906,7064242.78526,2545.92596,2.49231,79.42477,1.38665,740.96182,0.00023,0.02731,273545.74018,0.0
0.0133,161.54384,7064563.23536,2546.04144,2.49217,79.42035,1.38671,740.89201,0.00023,0.02731,273558.14883,0.0
0.0134,161.54862,7064883.6667,2546.15693,2.49204,79.41593,1.38677,740.82221,0.00023,0.02731,273570.55676,0.0
0.0135,161.5534,7065204.07927,2546.2724,2.4919,79.41151,1.38684,740.75242,0.00023,0.0273,273582.96397,0.0
0.0136,161.55818,7065524.47308,2546.38787,2.49176,79.40709,1.3869,740.68264,0.00023,0.0273,273595.37044,0.0
0.0137,161.56296,7065844.84811,2546.50333,2.49162,79.40267,1.38696,740.61287,0.00023,0.0273,273607.77619,0.0
0.0138,161.56773,7066165.20438,2546.61879,2.49148,79.39825,1.38702,740.54311,0.00024,0.0273,273620.18121,0.0
0.0139,161.57251,7066485.54186,2546.73424,2.49134,79.39383,1.38709,740.47336,0.00024,0.0273,273632.58551,0.0
0.014,161.57729,7066805.86057,2546.84968,2.4912,79.38941,1.38715,740.40362,0.00024,0.0273,273644.98908,0.0
0.0141,161.58206,7067126.1605,2546.96511,2.49107,79.38498,1.38721,740.33389,0.00024,0.02729,273657.39192,0.0
0.0142,161.58684,7067446.44164,2547.08054,2.49093,79.38056,1.38728,740.26417,0.00024,0.02729,273669.79403,0.0
0.0143,161.59162,7067766.704,2547.19596,2.49079,79.37614,1.38734,740.19445,0.00024,0.02729,273682.19542,0.0
0.0144,161.59639,7068086.94756,2547.31138,2.49065,79.37172,1.3874,740.12475,0.00025,0.02729,273694.59608,0.0
0.0145,161.60117,7068407.17233,2547.42678,2.49051,79.3673,1.38746,740.05505,0.00025,0.02729,273706.99601,0.0
0.0146,161.60594,7068727.3783,2547.54219,2.49037,79.36288,1.38753,739.98537,0.00025,0.02729,273719.39521,0.0
0.0147,161.61072,7069047.56547,2547.65758,2.49023,79.35845,1.38759,739.91569,0.00025,0.02728,273731.79369,0.0
0.0148,161.61549,7069367.73384,2547.77297,2.49009,79.35403,1.38765,739.84602,0.00025,0.02728,273744.19143,0.0
0.0149,161.62027,7069687.88341,2547.88835,2.48996,79.34961,1.38772,739.77637,0.00025,0.02728,273756.58845,0.0
0.015,161.62504,7070008.01416,2548.00372,2.48982,79.34518,1.38778,739.70672,0.00026,0.02728,273768.98474,0.0
0.0151,161.62981,7070328.12611,2548.11909,2.48968,79.34076,1.38784,739.63708,0.00026,0.02728,273781.3803,0.0
0.0152,161.63458,7070648.21923,2548.23445,2.48954,79.33634,1.3879,739.56745,0.00026,0.02728,273793.77514,0.0
0.0153,161.63936,7070968.29354,2548.3498,2.4894,79.33191,1.38797,739.49783,0.00026,0.02727,273806.16924,0.0
0.0154,161.64413,7071288.34903,2548.46515,2.48926,79.32749,1.38803,739.42822,0.00026,0.02727,273818.56262,0.0
0.0155,161.6489,7071608.3857,2548.58049,2.48912,79.32307,1.38809,739.35862,0.00026,0.02727,273830.95526,0.0
0.0156,161.65367,7071928.40354,2548.69582,2.48898,79.31864,1.38816,739.28902,0.00027,0.02727,273843.34718,0.0
0.0157,161.65844,7072248.40255,2548.81115,2.48884,79.31422,1.38822,739.21944,0.00027,0.02727,273855.73837,0.0
0.0158,161.66321,7072568.38272,2548.92647,2.48871,79.30979,1.38828,739.14987,0.00027,0.02726,273868.12883,0.0
0.0159,161.66798,7072888.34406,2549.04178,2.48857,79.30537,1.38834,739.0803,0.00027,0.02726,273880.51856,0.0
0.016,161.67275,7073208.28656,2549.15709,2.48843,79.30094,1.38841,739.01075,0.00027,0.02726,273892.90756,0.0
0.0161,161.67752,7073528.21022,2549.27239,2.48829,79.29652,1.38847,738.9412,0.00027,0.02726,273905.29583,0.0
0.0162,161.68229,7073848.11503,2549.38768,2.48815,79.29209,1.38853,738.87167,0.00028,0.02726,273917.68337,0.0
0.0163,161.68706,7074168.001,2549.50297,2.48801,79.28767,1.3886,738.80214,0.00028,0.02726,273930.07018,0.0
0.0164,161.69183,7074487.86811,2549.61824,2.48787,79.28324,1.38866,738.73262,0.00028,0.02725,273942.45627,0.0
0.0165,161.6966,7074807.71637,2549.73352,2.48773,79.27882,1.38872,738.66311,0.00028,0.02725,273954.84162,0.0
0.0166,161.70137,7075127.54578,2549.84878,2.4876,79.27439,1.38878,738.59362,0.00028,0.02725,273967.22624,0.0
0.0167,161.70613,7075447.35632,2549.96404,2.48746,79.26996,1.38885,738.52413,0.00028,0.02725,273979.61013,0.0
0.0168,161.7109,7075767.148,2550.07929,2.48732,79.26554,1.38891,738.45465,0.00029,0.02725,273991.99329,0.0
0.0169,161.71567,7076086.92082,2550.19454,2.48718,79.26111,1.38897,738.38517,0.00029,0.02725,274004.37572,0.0
0.017,161.72043,7076406.67476,2550.30977,2.48704,79.25668,1.38903,738.31571,0.00029,0.02724,274016.75742,0.0
0.0171,161.7252,7076726.40984,2550.42501,2.4869,79.25226,1.3891,738.24626,0.00029,0.02724,274029.13839,0.0
0.0172,161.72997,7077046.12603,2550.54023,2.48676,79.24783,1.38916,738.17682,0.00029,0.02724,274041.51863,0.0
0.0173,161.73473,7077365.82335,2550.65545,2.48662,79.2434,1.38922,738.10738,0.0003,0.02724,274053.89813,0.0
0.0174,161.7395,7077685.50179,2550.77066,2.48648,79.23897,1.38929,738.03796,0.0003,0.02724,274066.27691,0.0
0.0175,161.74426,7078005.16135,2550.88586,2.48634,79.23454,1.38935,737.96854,0.0003,0.02724,274078.65495,0.0
0.0176,161.74903,7078324.80202,2551.00106,2.48621,79.23012,1.38941,737.89914,0.0003,0.02723,274091.03226,0.0
0.0177,161.75379,7078644.4238,2551.11625,2.48607,79.22569,1.38947,737.82974,0.0003,0.02723,274103.40885,0.0
0.0178,161.75855,7078964.02668,2551.23143,2.48593,79.22126,1.38954,737.76035,0.0003,0.02723,274115.7847,0.0
0.0179,161.76332,7079283.61067,2551.34661,2.48579,79.21683,1.3896,737.69098,0.00031,0.02723,274128.15981,0.0
0.018,161.76808,7079603.17576,2551.46178,2.48565,79.2124,1.38966,737.62161,0.00031,0.02723,274140.5342,0.0
0.0181,161.77284,7079922.72195,2551.57694,2.48551,79.20797,1.38973,737.55225,0.00031,0.02723,274152.90785,0.0
0.0182,161.7776,7080242.24923,2551.6921,2.48537,79.20354,1.38979,737.4829,0.00031,0.02722,274165.28078,0.0
0.0183,161.78237,7080561.75761,2551.80725,2.48523,79.19911,1.38985,737.41356,0.00031,0.02722,274177.65297,0.0
0.0184,161.78713,7080881.24707,2551.92239,2.48509,79.19468,1.38991,737.34422,0.00031,0.02722,274190.02443,0.0
0.0185,161.79189,7081200.71762,2552.03753,2.48496,79.19025,1.38998,737.2749,0.00032,0.02722,274202.39515,0.0
0.0186,161.79665,7081520.16926,2552.15266,2.48482,79.18582,1.39004,737.20559,0.00032,0.02722,274214.76514,0.0
0.0187,161.80141,7081839.60197,2552.26778,2.48468,79.18139,1.3901,737.13628,0.00032,0.02722,274227.1344,0.0
0.0188,161.80617,7082159.01576,2552.3829,2.48454,79.17696,1.39016,737.06699,0.00032,0.02721,274239.50293,0.0
0.0189,161.81093,7082478.41062,2552.498,2.4844,79.17253,1.39023,736.9977,0.00032,0.02721,274251.87073,0.0
0.019,161.81569,7082797.78656,2552.61311,2.48426,79.1681,1.39029,736.92843,0.00032,0.02721,274264.23779,0.0
0.0191,161.82045,7083117.14356,2552.7282,2.48412,79.16367,1.39035,736.85916,0.00033,0.02721,274276.60412,0.0
0.0192,161.82521,7083436.48163,2552.84329,2.48398,79.15924,1.39042,736.7899,0.00033,0.02721,274288.96971,0.0
0.0193,161.82996,7083755.80076,2552.95837,2.48384,79.15481,1.39048,736.72066,0.00033,0.02721,274301.33457,0.0
0.0194,161.83472,7084075.10095,2553.07345,2.4837,79.15037,1.39054,736.65142,0.00033,0.0272,274313.6987,0.0
0.0195,161.83948,7084394.38219,2553.18851,2.48356,79.14594,1.3906,736.58219,0.00033,0.0272,274326.0621,0.0
0.0196,161.84424,7084713.64449,2553.30357,2.48343,79.14151,1.39067,736.51297,0.00033,0.0272,274338.42476,0.0
0.0197,161.84899,7085032.88784,2553.41863,2.48329,79.13708,1.39073,736.44376,0.00034,0.0272,274350.78669,0.0
0.0198,161.85375,7085352.11223,2553.53368,2.48315,79.13265,1.39079,736.37455,0.00034,0.0272,274363.14788,0.0
0.0199,161.85851,7085671.31767,2553.64872,2.48301,79.12821,1.39085,736.30536,0.00034,0.02719,274375.50834,0.0
0.02,161.86326,7085990.50415,2553.76375,2.48287,79.12378,1.39092,736.23618,0.00034,0.02719,274387.86807,0.0
0.0201,161.86802,7086309.67167,2553.87878,2.48273,79.11935,1.39098,736.167,0.00034,0.02719,274400.22706,0.0
0.0202,161.87277,7086628.82022,2553.9938,2.48259,79.11491,1.39104,736.09784,0.00034,0.02719,274412.58531,0.0
0.0203,161.87753,7086947.9498,2554.10881,2.48245,79.11048,1.3911,736.02868,0.00035,0.02719,274424.94284,0.0
0.0204,161.88228,7087267.06041,2554.22382,2.48231,79.10605,1.39117,735.95954,0.00035,0.02719,274437.29962,0.0
0.0205,161.88703,7087586.15205,2554.33882,2.48217,79.10161,1.39123,735.8904,0.00035,0.02718,274449.65568,0.0
0.0206,161.89179,7087905.22472,2554.45381,2.48203,79.09718,1.39129,735.82127,0.00035,0.02718,274462.01099,0.0
0.0207,161.89654,7088224.2784,2554.56879,2.4819,79.09274,1.39135,735.75215,0.00035,0.02718,274474.36558,0.0
0.0208,161.90129,7088543.3131,2554.68377,2.48176,79.08831,1.39142,735.68304,0.00035,0.02718,274486.71943,0.0
0.0209,161.90605,7088862.32881,2554.79874,2.48162,79.08387,1.39148,735.61394,0.00036,0.02718,274499.07254,0.0
0.021,161.9108,7089181.32553,2554.91371,2.48148,79.07944,1.39154,735.54485,0.00036,0.02718,274511.42492,0.0
0.0211,161.91555,7089500.30327,2555.02867,2.48134,79.075,1.39161,735.47577,0.00036,0.02717,274523.77656,0.0
0.0212,161.9203,7089819.262,2555.14362,2.4812,79.07057,1.39167,735.4067,0.00036,0.02717,274536.12747,0.0
0.0213,161.92505,7090138.20174,2555.25856,2.48106,79.06613,1.39173,735.33763,0.00036,0.02717,274548.47764,0.0
0.0214,161.9298,7090457.12248,2555.3735,2.48092,79.0617,1.39179,735.26858,0.00037,0.02717,274560.82707,0.0
0.0215,161.93455,7090776.02421,2555.48843,2.48078,79.05726,1.39186,735.19953,0.00037,0.02717,274573.17577,0.0
0.0216,161.9393,7091094.90694,2555.60336,2.48064,79.05282,1.39192,735.1305,0.00037,0.02717,274585.52374,0.0
0.0217,161.94405,7091413.77065,2555.71827,2.4805,79.04839,1.39198,735.06147,0.00037,0.02716,274597.87096,0.0
