Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0037,310.98645,61250702.58923,30148.36022,3.01504,0.87071,59.63997,7.90934,12.13469,1686.08992,7739.13547,0.00022,0.00022,0.02207,0.01118,1119267.02371,0.0
0.0038,311.01346,61258988.30638,30152.43855,3.01425,0.87028,59.62133,7.91014,12.13633,1685.74824,7736.01116,0.00023,0.00023,0.02206,0.01117,1119418.43307,0.0
0.0039,311.04046,61267272.29889,30156.51604,3.01346,0.86986,59.60269,7.91093,12.13797,1685.40664,7732.88872,0.00024,0.00024,0.02206,0.01117,1119569.81092,0.0
0.004,311.06746,61275554.56594,30160.59267,3.01267,0.86944,59.58405,7.91172,12.13961,1685.06511,7729.76813,0.00024,0.00024,0.02205,0.01116,1119721.15724,0.0
0.0041,311.09444,61283835.10673,30164.66846,3.01188,0.86902,59.56541,7.91251,12.14125,1684.72365,7726.64941,0.00025,0.00025,0.02205,0.01115,1119872.47202,0.0
0.0042,311.12143,61292113.92045,30168.7434,3.01109,0.86859,59.54676,7.9133,12.1429,1684.38225,7723.53255,0.00025,0.00025,0.02204,0.01115,1120023.75523,0.0
0.0043,311.1484,61300391.00628,30172.81748,3.0103,0.86817,59.52812,7.91409,12.14454,1684.04093,7720.41755,0.00026,0.00026,0.02203,0.01114,1120175.00687,0.0
0.0044,311.17537,61308666.36343,30176.89071,3.00951,0.86775,59.50946,7.91488,12.14618,1683.69968,7717.3044,0.00027,0.00027,0.02203,0.01113,1120326.22692,0.0
0.0045,311.20233,61316939.99108,30180.9631,3.00871,0.86732,59.49081,7.91567,12.14782,1683.3585,7714.19311,0.00027,0.00027,0.02202,0.01113,1120477.41537,0.0
0.0046,311.22929,61325211.88842,30185.03463,3.00792,0.8669,59.47216,7.91646,12.14946,1683.01739,7711.08367,0.00028,0.00028,0.02202,0.01112,1120628.5722,0.0
0.0047,311.25623,61333482.05464,30189.10531,3.00713,0.86648,59.4535,7.91725,12.1511,1682.67635,7707.97609,0.00029,0.00029,0.02201,0.01112,1120779.69739,0.0
0.0048,311.28317,61341750.48894,30193.17513,3.00634,0.86605,59.43484,7.91804,12.15274,1682.33539,7704.87035,0.00029,0.00029,0.022,0.01111,1120930.79094,0.0
0.0049,311.31011,61350017.19051,30197.24411,3.00555,0.86563,59.41617,7.91882,12.15437,1681.99449,7701.76646,0.0003,0.0003,0.022,0.0111,1121081.85282,0.0
0.005,311.33703,61358282.15854,30201.31223,3.00475,0.86521,59.39751,7.91961,12.15601,1681.65366,7698.66442,0.0003,0.0003,0.02199,0.0111,1121232.88303,0.0
0.0051,311.36395,61366545.39222,30205.37949,3.00396,0.86478,59.37884,7.9204,12.15765,1681.3129,7695.56423,0.00031,0.00031,0.02199,0.01109,1121383.88154,0.0
0.0052,311.39087,61374806.89074,30209.44591,3.00317,0.86436,59.36017,7.92119,12.15929,1680.97222,7692.46588,0.00032,0.00032,0.02198,0.01109,1121534.84834,0.0
0.0053,311.41777,61383066.6533,30213.51147,3.00238,0.86393,59.34149,7.92198,12.16093,1680.6316,7689.36937,0.00032,0.00032,0.02197,0.01108,1121685.78343,0.0
0.0054,311.44467,61391324.67908,30217.57617,3.00159,0.86351,59.32282,7.92277,12.16256,1680.29105,7686.2747,0.00033,0.00033,0.02197,0.01107,1121836.68677,0.0
0.0055,311.47156,61399580.96729,30221.64002,3.00079,0.86309,59.30414,7.92355,12.1642,1679.95058,7683.18187,0.00033,0.00033,0.02196,0.01107,1121987.55837,0.0
0.0056,311.49845,61407835.51711,30225.70301,3.0,0.86266,59.28546,7.92434,12.16584,1679.61017,7680.09088,0.00034,0.00034,0.02195,0.01106,1122138.39819,0.0
0.0057,311.52532,61416088.32774,30229.76515,2.99921,0.86224,59.26678,7.92513,12.16747,1679.26984,7677.00172,0.00035,0.00035,0.02195,0.01106,1122289.20624,0.0
0.0058,311.5522,61424339.39836,30233.82643,2.99842,0.86181,59.24809,7.92591,12.16911,1678.92957,7673.9144,0.00035,0.00035,0.02194,0.01105,1122439.98249,0.0
0.0059,311.57906,61432588.72818,30237.88685,2.99762,0.86139,59.2294,7.9267,12.17074,1678.58938,7670.82891,0.00036,0.00036,0.02194,0.01104,1122590.72693,0.0
0.006,311.60592,61440836.31638,30241.94641,2.99683,0.86096,59.21071,7.92749,12.17238,1678.24925,7667.74525,0.00036,0.00036,0.02193,0.01104,1122741.43954,0.0
0.0061,311.63277,61449082.16216,30246.00512,2.99604,0.86054,59.19202,7.92827,12.17401,1677.9092,7664.66342,0.00037,0.00037,0.02192,0.01103,1122892.12032,0.0
0.0062,311.65961,61457326.26472,30250.06297,2.99525,0.86012,59.17332,7.92906,12.17565,1677.56921,7661.58342,0.00038,0.00038,0.02192,0.01103,1123042.76924,0.0
0.0063,311.68645,61465568.62324,30254.11996,2.99445,0.85969,59.15462,7.92985,12.17728,1677.2293,7658.50525,0.00038,0.00038,0.02191,0.01102,1123193.38629,0.0
0.0064,311.71327,61473809.23691,30258.1761,2.99366,0.85927,59.13592,7.93063,12.17891,1676.88946,7655.4289,0.00039,0.00039,0.02191,0.01101,1123343.97145,0.0
0.0065,311.7401,61482048.10495,30262.23137,2.99287,0.85884,59.11722,7.93142,12.18055,1676.54968,7652.35437,0.00039,0.00039,0.0219,0.01101,1123494.52472,0.0
0.0066,311.76691,61490285.22652,30266.28579,2.99207,0.85842,59.09851,7.9322,12.18218,1676.20998,7649.28167,0.0004,0.0004,0.02189,0.011,1123645.04607,0.0
0.0067,311.79372,61498520.60084,30270.33934,2.99128,0.85799,59.0798,7.93299,12.18381,1675.87034,7646.21078,0.00041,0.00041,0.02189,0.01099,1123795.53549,0.0
0.0068,311.82052,61506754.2271,30274.39203,2.99049,0.85757,59.06109,7.93377,12.18544,1675.53078,7643.14171,0.00041,0.00041,0.02188,0.01099,1123945.99297,0.0
0.0069,311.84732,61514986.10448,30278.44387,2.98969,0.85714,59.04238,7.93456,12.18708,1675.19129,7640.07446,0.00042,0.00042,0.02188,0.01098,1124096.41849,0.0
0.007,311.8741,61523216.23219,30282.49484,2.9889,0.85671,59.02366,7.93534,12.18871,1674.85186,7637.00903,0.00043,0.00043,0.02187,0.01098,1124246.81204,0.0
0.0071,311.90088,61531444.60942,30286.54495,2.98811,0.85629,59.00494,7.93612,12.19034,1674.51251,7633.94541,0.00043,0.00043,0.02186,0.01097,1124397.1736,0.0
0.0072,311.92766,61539671.23536,30290.5942,2.98731,0.85586,58.98622,7.93691,12.19197,1674.17323,7630.8836,0.00044,0.00044,0.02186,0.01096,1124547.50316,0.0
0.0073,311.95442,61547896.10921,30294.64258,2.98652,0.85544,58.9675,7.93769,12.1936,1673.83401,7627.8236,0.00044,0.00044,0.02185,0.01096,1124697.80071,0.0
0.0074,311.98118,61556119.23016,30298.6901,2.98572,0.85501,58.94877,7.93847,12.19523,1673.49487,7624.76541,0.00045,0.00045,0.02185,0.01095,1124848.06622,0.0
0.0075,312.00793,61564340.59741,30302.73676,2.98493,0.85459,58.93005,7.93926,12.19686,1673.15579,7621.70903,0.00046,0.00046,0.02184,0.01095,1124998.29968,0.0
0.0076,312.03468,61572560.21016,30306.78256,2.98414,0.85416,58.91131,7.94004,12.19849,1672.81679,7618.65446,0.00046,0.00046,0.02183,0.01094,1125148.50108,0.0
0.0077,312.06142,61580778.06759,30310.82749,2.98334,0.85374,58.89258,7.94082,12.20012,1672.47786,7615.60168,0.00047,0.00047,0.02183,0.01093,1125298.67041,0.0
0.0078,312.08815,61588994.16891,30314.87156,2.98255,0.85331,58.87384,7.94161,12.20175,1672.13899,7612.55072,0.00047,0.00047,0.02182,0.01093,1125448.80765,0.0
0.0079,312.11487,61597208.51331,30318.91476,2.98175,0.85288,58.85511,7.94239,12.20337,1671.8002,7609.50155,0.00048,0.00048,0.02181,0.01092,1125598.91278,0.0
0.008,312.14159,61605421.09998,30322.9571,2.98096,0.85246,58.83636,7.94317,12.205,1671.46147,7606.45418,0.00049,0.00049,0.02181,0.01092,1125748.98579,0.0
0.0081,312.1683,61613631.92813,30326.99857,2.98017,0.85203,58.81762,7.94395,12.20663,1671.12282,7603.40861,0.00049,0.00049,0.0218,0.01091,1125899.02667,0.0
0.0082,312.19501,61621840.99694,30331.03918,2.97937,0.8516,58.79888,7.94473,12.20826,1670.78423,7600.36484,0.0005,0.0005,0.0218,0.0109,1126049.0354,0.0
0.0083,312.2217,61630048.30562,30335.07892,2.97858,0.85118,58.78013,7.94552,12.20988,1670.44572,7597.32286,0.0005,0.0005,0.02179,0.0109,1126199.01196,0.0
0.0084,312.24839,61638253.85336,30339.11779,2.97778,0.85075,58.76138,7.9463,12.21151,1670.10727,7594.28268,0.00051,0.00051,0.02178,0.01089,1126348.95635,0.0
0.0085,312.27507,61646457.63936,30343.1558,2.97699,0.85032,58.74262,7.94708,12.21314,1669.7689,7591.24429,0.00052,0.00052,0.02178,0.01089,1126498.86854,0.0
0.0086,312.30175,61654659.66281,30347.19293,2.97619,0.8499,58.72387,7.94786,12.21476,1669.43059,7588.20769,0.00052,0.00052,0.02177,0.01088,1126648.74853,0.0
0.0087,312.32842,61662859.92291,30351.2292,2.9754,0.84947,58.70511,7.94864,12.21639,1669.09235,7585.17287,0.00053,0.00053,0.02177,0.01087,1126798.59629,0.0
0.0088,312.35508,61671058.41886,30355.26461,2.9746,0.84904,58.68635,7.94942,12.21801,1668.75418,7582.13985,0.00053,0.00053,0.02176,0.01087,1126948.41182,0.0
0.0089,312.38173,61679255.14985,30359.29914,2.97381,0.84862,58.66758,7.9502,12.21964,1668.41609,7579.10861,0.00054,0.00054,0.02175,0.01086,1127098.19509,0.0
0.009,312.40838,61687450.11508,30363.3328,2.97301,0.84819,58.64882,7.95098,12.22126,1668.07806,7576.07915,0.00055,0.00055,0.02175,0.01085,1127247.94609,0.0
0.0091,312.43502,61695643.31375,30367.3656,2.97222,0.84776,58.63005,7.95176,12.22289,1667.7401,7573.05148,0.00055,0.00055,0.02174,0.01085,1127397.66482,0.0
0.0092,312.46165,61703834.74506,30371.39752,2.97142,0.84734,58.61128,7.95254,12.22451,1667.40221,7570.02559,0.00056,0.00056,0.02174,0.01084,1127547.35125,0.0
0.0093,312.48828,61712024.4082,30375.42858,2.97063,0.84691,58.5925,7.95332,12.22614,1667.06439,7567.00148,0.00057,0.00057,0.02173,0.01084,1127697.00537,0.0
0.0094,312.5149,61720212.30237,30379.45876,2.96983,0.84648,58.57373,7.9541,12.22776,1666.72664,7563.97915,0.00057,0.00057,0.02172,0.01083,1127846.62716,0.0
0.0095,312.54151,61728398.42677,30383.48807,2.96904,0.84605,58.55495,7.95488,12.22938,1666.38896,7560.95859,0.00058,0.00058,0.02172,0.01082,1127996.21661,0.0
0.0096,312.56812,61736582.7806,30387.51652,2.96824,0.84563,58.53617,7.95566,12.231,1666.05135,7557.93981,0.00058,0.00058,0.02171,0.01082,1128145.77371,0.0
0.0097,312.59472,61744765.36305,30391.54408,2.96744,0.8452,58.51739,7.95643,12.23263,1665.71381,7554.92281,0.00059,0.00059,0.02171,0.01081,1128295.29844,0.0
0.0098,312.62131,61752946.17333,30395.57078,2.96665,0.84477,58.4986,7.95721,12.23425,1665.37634,7551.90757,0.0006,0.0006,0.0217,0.01081,1128444.79079,0.0
0.0099,312.64789,61761125.21063,30399.59661,2.96585,0.84434,58.47981,7.95799,12.23587,1665.03894,7548.89411,0.0006,0.0006,0.02169,0.0108,1128594.25073,0.0
0.01,312.67447,61769302.47414,30403.62156,2.96506,0.84392,58.46102,7.95877,12.23749,1664.7016,7545.88241,0.00061,0.00061,0.02169,0.01079,1128743.67827,0.0
0.0101,312.70104,61777477.96308,30407.64563,2.96426,0.84349,58.44223,7.95955,12.23911,1664.36434,7542.87248,0.00061,0.00061,0.02168,0.01079,1128893.07337,0.0
0.0102,312.7276,61785651.67663,30411.66884,2.96346,0.84306,58.42343,7.96032,12.24073,1664.02715,7539.86432,0.00062,0.00062,0.02167,0.01078,1129042.43603,0.0
0.0103,312.75416,61793823.614,30415.69117,2.96267,0.84263,58.40463,7.9611,12.24235,1663.69002,7536.85793,0.00063,0.00063,0.02167,0.01078,1129191.76624,0.0
0.0104,312.78071,61801993.77439,30419.71262,2.96187,0.8422,58.38583,7.96188,12.24397,1663.35297,7533.85329,0.00063,0.00063,0.02166,0.01077,1129341.06397,0.0
0.0105,312.80725,61810162.15698,30423.7332,2.96108,0.84177,58.36703,7.96265,12.24559,1663.01598,7530.85042,0.00064,0.00064,0.02166,0.01076,1129490.32922,0.0
0.0106,312.83379,61818328.761,30427.75291,2.96028,0.84135,58.34822,7.96343,12.24721,1662.67906,7527.84931,0.00064,0.00064,0.02165,0.01076,1129639.56197,0.0
0.0107,312.86031,61826493.58562,30431.77174,2.95948,0.84092,58.32941,7.96421,12.24883,1662.34221,7524.84995,0.00065,0.00065,0.02164,0.01075,1129788.7622,0.0
0.0108,312.88683,61834656.63006,30435.78969,2.95869,0.84049,58.3106,7.96498,12.25044,1662.00543,7521.85236,0.00066,0.00066,0.02164,0.01075,1129937.9299,0.0
0.0109,312.91335,61842817.8935,30439.80676,2.95789,0.84006,58.29179,7.96576,12.25206,1661.66873,7518.85652,0.00066,0.00066,0.02163,0.01074,1130087.06505,0.0
0.011,312.93985,61850977.37516,30443.82296,2.95709,0.83963,58.27297,7.96653,12.25368,1661.33209,7515.86243,0.00067,0.00067,0.02163,0.01073,1130236.16765,0.0
0.0111,312.96635,61859135.07424,30447.83828,2.9563,0.8392,58.25416,7.96731,12.2553,1660.99551,7512.8701,0.00067,0.00067,0.02162,0.01073,1130385.23767,0.0
0.0112,312.99285,61867290.98992,30451.85273,2.9555,0.83877,58.23533,7.96808,12.25691,1660.65901,7509.87951,0.00068,0.00068,0.02161,0.01072,1130534.2751,0.0
0.0113,313.01933,61875445.12142,30455.86629,2.9547,0.83835,58.21651,7.96886,12.25853,1660.32258,7506.89068,0.00069,0.00069,0.02161,0.01071,1130683.27993,0.0
0.0114,313.04581,61883597.46793,30459.87898,2.95391,0.83792,58.19769,7.96963,12.26015,1659.98622,7503.90359,0.00069,0.00069,0.0216,0.01071,1130832.25214,0.0
0.0115,313.07228,61891748.02865,30463.89079,2.95311,0.83749,58.17886,7.97041,12.26176,1659.64992,7500.91826,0.0007,0.0007,0.0216,0.0107,1130981.19172,0.0
0.0116,313.09875,61899896.80278,30467.90172,2.95231,0.83706,58.16003,7.97118,12.26338,1659.3137,7497.93466,0.00071,0.00071,0.02159,0.0107,1131130.09865,0.0
0.0117,313.12521,61908043.78953,30471.91176,2.95151,0.83663,58.14119,7.97196,12.26499,1658.97754,7494.95281,0.00071,0.00071,0.02158,0.01069,1131278.97292,0.0
0.0118,313.15166,61916188.9881,30475.92093,2.95072,0.8362,58.12236,7.97273,12.26661,1658.64145,7491.9727,0.00072,0.00072,0.02158,0.01068,1131427.81452,0.0
0.0119,313.1781,61924332.39768,30479.92922,2.94992,0.83577,58.10352,7.9735,12.26822,1658.30543,7488.99434,0.00072,0.00072,0.02157,0.01068,1131576.62342,0.0
0.012,313.20454,61932474.01748,30483.93663,2.94912,0.83534,58.08468,7.97428,12.26984,1657.96948,7486.01771,0.00073,0.00073,0.02156,0.01067,1131725.39962,0.0
0.0121,313.23097,61940613.84669,30487.94315,2.94833,0.83491,58.06584,7.97505,12.27145,1657.6336,7483.04282,0.00074,0.00074,0.02156,0.01067,1131874.14309,0.0
0.0122,313.25739,61948751.88453,30491.9488,2.94753,0.83448,58.04699,7.97582,12.27306,1657.29779,7480.06966,0.00074,0.00074,0.02155,0.01066,1132022.85383,0.0
0.0123,313.2838,61956888.13019,30495.95356,2.94673,0.83405,58.02814,7.9766,12.27468,1656.96205,7477.09824,0.00075,0.00075,0.02155,0.01065,1132171.53183,0.0
0.0124,313.31021,61965022.58287,30499.95744,2.94593,0.83362,58.00929,7.97737,12.27629,1656.62637,7474.12856,0.00075,0.00075,0.02154,0.01065,1132320.17705,0.0
0.0125,313.33661,61973155.24178,30503.96043,2.94513,0.83319,57.99044,7.97814,12.2779,1656.29077,7471.1606,0.00076,0.00076,0.02153,0.01064,1132468.7895,0.0
0.0126,313.36301,61981286.10612,30507.96255,2.94434,0.83276,57.97158,7.97891,12.27951,1655.95523,7468.19438,0.00077,0.00077,0.02153,0.01064,1132617.36916,0.0
0.0127,313.38939,61989415.17508,30511.96378,2.94354,0.83233,57.95273,7.97968,12.28112,1655.61977,7465.22989,0.00077,0.00077,0.02152,0.01063,1132765.91601,0.0
0.0128,313.41577,61997542.44788,30515.96412,2.94274,0.8319,57.93387,7.98046,12.28273,1655.28437,7462.26712,0.00078,0.00078,0.02152,0.01062,1132914.43003,0.0
0.0129,313.44215,62005667.92371,30519.96358,2.94194,0.83147,57.915,7.98123,12.28434,1654.94904,7459.30608,0.00078,0.00078,0.02151,0.01062,1133062.91122,0.0
0.013,313.46851,62013791.60178,30523.96216,2.94114,0.83104,57.89614,7.982,12.28596,1654.61378,7456.34676,0.00079,0.00079,0.0215,0.01061,1133211.35956,0.0
0.0131,313.49487,62021913.48128,30527.95985,2.94035,0.83061,57.87727,7.98277,12.28757,1654.27858,7453.38916,0.0008,0.0008,0.0215,0.0106,1133359.77503,0.0
0.0132,313.52122,62030033.56143,30531.95665,2.93955,0.83018,57.8584,7.98354,12.28917,1653.94346,7450.43329,0.0008,0.0008,0.02149,0.0106,1133508.15762,0.0
0.0133,313.54757,62038151.84143,30535.95257,2.93875,0.82975,57.83953,7.98431,12.29078,1653.60841,7447.47914,0.00081,0.00081,0.02149,0.01059,1133656.50732,0.0
0.0134,313.5739,62046268.32047,30539.9476,2.93795,0.82932,57.82065,7.98508,12.29239,1653.27342,7444.5267,0.00082,0.00082,0.02148,0.01059,1133804.8241,0.0
0.0135,313.60023,62054382.99776,30543.94175,2.93715,0.82889,57.80177,7.98585,12.294,1652.9385,7441.57599,0.00082,0.00082,0.02147,0.01058,1133953.10796,0.0
0.0136,313.62656,62062495.87251,30547.93501,2.93635,0.82846,57.78289,7.98662,12.29561,1652.60366,7438.62699,0.00083,0.00083,0.02147,0.01057,1134101.35889,0.0
0.0137,313.65287,62070606.94392,30551.92738,2.93555,0.82802,57.76401,7.98739,12.29722,1652.26888,7435.6797,0.00083,0.00083,0.02146,0.01057,1134249.57686,0.0
0.0138,313.67918,62078716.21119,30555.91886,2.93476,0.82759,57.74513,7.98816,12.29883,1651.93416,7432.73413,0.00084,0.00084,0.02146,0.01056,1134397.76186,0.0
0.0139,313.70548,62086823.67352,30559.90945,2.93396,0.82716,57.72624,7.98893,12.30043,1651.59952,7429.79026,0.00085,0.00085,0.02145,0.01056,1134545.91388,0.0
0.014,313.73178,62094929.33013,30563.89916,2.93316,0.82673,57.70735,7.9897,12.30204,1651.26495,7426.84811,0.00085,0.00085,0.02144,0.01055,1134694.0329,0.0
0.0141,313.75807,62103033.1802,30567.88798,2.93236,0.8263,57.68846,7.99047,12.30365,1650.93044,7423.90767,0.00086,0.00086,0.02144,0.01054,1134842.11891,0.0
0.0142,313.78435,62111135.22296,30571.8759,2.93156,0.82587,57.66956,7.99123,12.30525,1650.596,7420.96893,0.00086,0.00086,0.02143,0.01054,1134990.17189,0.0
0.0143,313.81062,62119235.4576,30575.86294,2.93076,0.82544,57.65066,7.992,12.30686,1650.26164,7418.0319,0.00087,0.00087,0.02142,0.01053,1135138.19184,0.0
0.0144,313.83689,62127333.88332,30579.84908,2.92996,0.82501,57.63176,7.99277,12.30846,1649.92734,7415.09657,0.00088,0.00088,0.02142,0.01053,1135286.17872,0.0
0.0145,313.86315,62135430.49934,30583.83434,2.92916,0.82457,57.61286,7.99354,12.31007,1649.5931,7412.16294,0.00088,0.00088,0.02141,0.01052,1135434.13254,0.0
0.0146,313.8894,62143525.30485,30587.8187,2.92836,0.82414,57.59396,7.99431,12.31167,1649.25894,7409.23102,0.00089,0.00089,0.02141,0.01051,1135582.05328,0.0
0.0147,313.91565,62151618.29907,30591.80218,2.92756,0.82371,57.57505,7.99507,12.31328,1648.92485,7406.3008,0.00089,0.00089,0.0214,0.01051,1135729.94091,0.0
0.0148,313.94188,62159709.48119,30595.78476,2.92676,0.82328,57.55614,7.99584,12.31488,1648.59082,7403.37227,0.0009,0.0009,0.02139,0.0105,1135877.79543,0.0
0.0149,313.96812,62167798.85042,30599.76645,2.92596,0.82285,57.53723,7.99661,12.31648,1648.25686,7400.44544,0.00091,0.00091,0.02139,0.01049,1136025.61683,0.0
