Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0033,176.48742,38055386.80487,32684.76506,5.39546,1.2674,74.61872,12.34723,19.24687,3688.45956,7346.05582,0.00032,0.00032,0.03642,0.0165,3175725.31609,0.0
0.0034,176.51056,38063676.73795,32691.88506,5.39423,1.26671,74.59715,12.34997,19.25106,3687.12037,7342.83401,0.00033,0.00033,0.03641,0.01649,3176417.11173,0.0
0.0035,176.5337,38071964.53372,32699.00323,5.39299,1.26602,74.57557,12.35272,19.25526,3685.78183,7339.6141,0.00034,0.00034,0.0364,0.01648,3177108.729,0.0
0.0036,176.55682,38080250.19019,32706.11956,5.39175,1.26533,74.55399,12.35546,19.25945,3684.44393,7336.39608,0.00035,0.00035,0.03639,0.01647,3177800.16775,0.0
0.0037,176.57994,38088533.70537,32713.23406,5.39052,1.26464,74.53241,12.3582,19.26364,3683.10669,7333.17995,0.00035,0.00035,0.03638,0.01647,3178491.4278,0.0
0.0038,176.60306,38096815.07729,32720.34671,5.38928,1.26395,74.51082,12.36094,19.26783,3681.77009,7329.9657,0.00036,0.00036,0.03637,0.01646,3179182.50901,0.0
0.0039,176.62616,38105094.30396,32727.45752,5.38805,1.26326,74.48923,12.36368,19.27203,3680.43413,7326.75334,0.00037,0.00037,0.03636,0.01645,3179873.41119,0.0
0.004,176.64925,38113371.3834,32734.56648,5.38681,1.26257,74.46763,12.36642,19.27622,3679.09883,7323.54286,0.00038,0.00038,0.03635,0.01644,3180564.13418,0.0
0.0041,176.67234,38121646.31363,32741.6736,5.38557,1.26188,74.44602,12.36916,19.2804,3677.76417,7320.33427,0.00039,0.00039,0.03634,0.01643,3181254.67782,0.0
0.0042,176.69542,38129919.09266,32748.77887,5.38434,1.26119,74.42442,12.3719,19.28459,3676.43016,7317.12755,0.0004,0.0004,0.03633,0.01642,3181945.04195,0.0
0.0043,176.71849,38138189.71852,32755.88229,5.3831,1.2605,74.4028,12.37464,19.28878,3675.09679,7313.92271,0.00041,0.00041,0.03632,0.01641,3182635.22639,0.0
0.0044,176.74156,38146458.18922,32762.98386,5.38186,1.2598,74.38118,12.37738,19.29296,3673.76406,7310.71975,0.00042,0.00042,0.03631,0.0164,3183325.23098,0.0
0.0045,176.76461,38154724.50278,32770.08358,5.38062,1.25911,74.35956,12.38012,19.29715,3672.43198,7307.51866,0.00043,0.00043,0.03631,0.01639,3184015.05557,0.0
0.0046,176.78766,38162988.65723,32777.18145,5.37938,1.25842,74.33794,12.38285,19.30133,3671.10054,7304.31945,0.00044,0.00044,0.0363,0.01638,3184704.69997,0.0
0.0047,176.8107,38171250.65058,32784.27745,5.37815,1.25773,74.3163,12.38559,19.30551,3669.76975,7301.1221,0.00045,0.00045,0.03629,0.01637,3185394.16403,0.0
0.0048,176.83373,38179510.48084,32791.3716,5.37691,1.25704,74.29467,12.38833,19.30969,3668.4396,7297.92663,0.00046,0.00046,0.03628,0.01636,3186083.44758,0.0
0.0049,176.85676,38187768.14605,32798.46389,5.37567,1.25634,74.27303,12.39106,19.31387,3667.11009,7294.73302,0.00047,0.00047,0.03627,0.01635,3186772.55045,0.0
0.005,176.87977,38196023.64422,32805.55432,5.37443,1.25565,74.25138,12.3938,19.31805,3665.78122,7291.54129,0.00048,0.00048,0.03626,0.01634,3187461.47249,0.0
0.0051,176.90278,38204276.97337,32812.64289,5.37319,1.25496,74.22973,12.39653,19.32223,3664.45299,7288.35141,0.00049,0.00049,0.03625,0.01633,3188150.21352,0.0
0.0052,176.92578,38212528.13153,32819.72959,5.37195,1.25427,74.20808,12.39926,19.32641,3663.12541,7285.1634,0.0005,0.0005,0.03624,0.01632,3188838.77338,0.0
0.0053,176.94877,38220777.11671,32826.81442,5.37071,1.25357,74.18642,12.402,19.33058,3661.79846,7281.97725,0.00051,0.00051,0.03623,0.01631,3189527.1519,0.0
0.0054,176.97176,38229023.92693,32833.89739,5.36947,1.25288,74.16475,12.40473,19.33476,3660.47215,7278.79296,0.00052,0.00052,0.03622,0.0163,3190215.34893,0.0
0.0055,176.99473,38237268.56022,32840.97849,5.36823,1.25219,74.14308,12.40746,19.33893,3659.14649,7275.61053,0.00053,0.00053,0.03621,0.01629,3190903.36429,0.0
0.0056,177.0177,38245511.0146,32848.05772,5.36699,1.25149,74.12141,12.41019,19.3431,3657.82146,7272.42995,0.00054,0.00054,0.0362,0.01628,3191591.19782,0.0
0.0057,177.04066,38253751.28808,32855.13507,5.36575,1.2508,74.09973,12.41293,19.34727,3656.49707,7269.25123,0.00055,0.00055,0.03619,0.01627,3192278.84935,0.0
0.0058,177.06361,38261989.37871,32862.21055,5.3645,1.25011,74.07805,12.41566,19.35144,3655.17331,7266.07436,0.00056,0.00056,0.03618,0.01626,3192966.31873,0.0
0.0059,177.08655,38270225.28448,32869.28415,5.36326,1.24941,74.05636,12.41839,19.35561,3653.85019,7262.89934,0.00057,0.00057,0.03617,0.01625,3193653.60578,0.0
0.006,177.10949,38278459.00344,32876.35587,5.36202,1.24872,74.03467,12.42112,19.35978,3652.52771,7259.72617,0.00058,0.00058,0.03616,0.01624,3194340.71033,0.0
0.0061,177.13242,38286690.53359,32883.42571,5.36078,1.24803,74.01297,12.42384,19.36394,3651.20587,7256.55485,0.00059,0.00059,0.03615,0.01623,3195027.63224,0.0
0.0062,177.15534,38294919.87297,32890.49368,5.35953,1.24733,73.99127,12.42657,19.36811,3649.88466,7253.38537,0.0006,0.0006,0.03614,0.01623,3195714.37132,0.0
0.0063,177.17825,38303147.0196,32897.55976,5.35829,1.24664,73.96956,12.4293,19.37227,3648.56409,7250.21774,0.0006,0.0006,0.03613,0.01622,3196400.92742,0.0
0.0064,177.20115,38311371.9715,32904.62395,5.35705,1.24594,73.94785,12.43203,19.37644,3647.24415,7247.05196,0.00061,0.00061,0.03612,0.01621,3197087.30036,0.0
0.0065,177.22405,38319594.7267,32911.68626,5.35581,1.24525,73.92614,12.43476,19.3806,3645.92484,7243.88801,0.00062,0.00062,0.03611,0.0162,3197773.48999,0.0
0.0066,177.24693,38327815.28322,32918.74667,5.35456,1.24455,73.90442,12.43748,19.38476,3644.60617,7240.7259,0.00063,0.00063,0.0361,0.01619,3198459.49614,0.0
0.0067,177.26981,38336033.63908,32925.8052,5.35332,1.24386,73.88269,12.44021,19.38892,3643.28813,7237.56563,0.00064,0.00064,0.03609,0.01618,3199145.31865,0.0
0.0068,177.29268,38344249.79232,32932.86184,5.35207,1.24316,73.86096,12.44293,19.39308,3641.97073,7234.4072,0.00065,0.00065,0.03608,0.01617,3199830.95735,0.0
0.0069,177.31555,38352463.74095,32939.91658,5.35083,1.24247,73.83923,12.44566,19.39724,3640.65396,7231.2506,0.00066,0.00066,0.03607,0.01616,3200516.41207,0.0
0.007,177.3384,38360675.483,32946.96943,5.34958,1.24177,73.81749,12.44838,19.40139,3639.33781,7228.09584,0.00067,0.00067,0.03606,0.01615,3201201.68266,0.0
0.0071,177.36125,38368885.0165,32954.02038,5.34834,1.24108,73.79575,12.4511,19.40555,3638.0223,7224.9429,0.00068,0.00068,0.03605,0.01614,3201886.76894,0.0
0.0072,177.38409,38377092.33948,32961.06943,5.34709,1.24038,73.774,12.45383,19.4097,3636.70742,7221.7918,0.00069,0.00069,0.03605,0.01613,3202571.67075,0.0
0.0073,177.40692,38385297.44995,32968.11659,5.34585,1.23969,73.75224,12.45655,19.41386,3635.39317,7218.64252,0.0007,0.0007,0.03604,0.01612,3203256.38792,0.0
0.0074,177.42974,38393500.34595,32975.16184,5.3446,1.23899,73.73049,12.45927,19.41801,3634.07955,7215.49507,0.00071,0.00071,0.03603,0.01611,3203940.9203,0.0
0.0075,177.45255,38401701.0255,32982.20518,5.34336,1.23829,73.70872,12.46199,19.42216,3632.76656,7212.34945,0.00072,0.00072,0.03602,0.0161,3204625.26772,0.0
0.0076,177.47536,38409899.48664,32989.24663,5.34211,1.2376,73.68696,12.46471,19.42631,3631.4542,7209.20565,0.00073,0.00073,0.03601,0.01609,3205309.43001,0.0
0.0077,177.49816,38418095.72738,32996.28616,5.34086,1.2369,73.66519,12.46744,19.43046,3630.14247,7206.06367,0.00074,0.00074,0.036,0.01608,3205993.40701,0.0
0.0078,177.52095,38426289.74575,33003.32379,5.33962,1.23621,73.64341,12.47015,19.43461,3628.83136,7202.92351,0.00075,0.00075,0.03599,0.01607,3206677.19855,0.0
0.0079,177.54373,38434481.53979,33010.3595,5.33837,1.23551,73.62163,12.47287,19.43875,3627.52088,7199.78516,0.00076,0.00076,0.03598,0.01606,3207360.80447,0.0
0.008,177.5665,38442671.10752,33017.3933,5.33712,1.23481,73.59984,12.47559,19.4429,3626.21103,7196.64864,0.00077,0.00077,0.03597,0.01605,3208044.2246,0.0
0.0081,177.58927,38450858.44698,33024.42519,5.33587,1.23412,73.57805,12.47831,19.44704,3624.9018,7193.51393,0.00078,0.00078,0.03596,0.01604,3208727.45879,0.0
0.0082,177.61202,38459043.55618,33031.45517,5.33462,1.23342,73.55626,12.48103,19.45119,3623.5932,7190.38103,0.00079,0.00079,0.03595,0.01603,3209410.50686,0.0
0.0083,177.63477,38467226.43315,33038.48322,5.33338,1.23272,73.53446,12.48375,19.45533,3622.28523,7187.24994,0.0008,0.0008,0.03594,0.01602,3210093.36865,0.0
0.0084,177.65751,38475407.07594,33045.50936,5.33213,1.23202,73.51266,12.48646,19.45947,3620.97788,7184.12067,0.00081,0.00081,0.03593,0.01601,3210776.044,0.0
0.0085,177.68025,38483585.48256,33052.53358,5.33088,1.23133,73.49085,12.48918,19.46361,3619.67115,7180.9932,0.00082,0.00082,0.03592,0.016,3211458.53274,0.0
0.0086,177.70297,38491761.65105,33059.55587,5.32963,1.23063,73.46903,12.49189,19.46775,3618.36505,7177.86754,0.00083,0.00083,0.03591,0.01599,3212140.8347,0.0
0.0087,177.72569,38499935.57944,33066.57624,5.32838,1.22993,73.44722,12.49461,19.47188,3617.05957,7174.74369,0.00084,0.00084,0.0359,0.01598,3212822.94973,0.0
0.0088,177.7484,38508107.26576,33073.59469,5.32713,1.22923,73.42539,12.49732,19.47602,3615.75472,7171.62163,0.00085,0.00085,0.03589,0.01597,3213504.87766,0.0
0.0089,177.7711,38516276.70803,33080.61121,5.32588,1.22853,73.40357,12.50004,19.48016,3614.45048,7168.50138,0.00086,0.00086,0.03588,0.01596,3214186.61832,0.0
0.009,177.79379,38524443.90429,33087.6258,5.32463,1.22784,73.38173,12.50275,19.48429,3613.14687,7165.38294,0.00086,0.00086,0.03587,0.01596,3214868.17156,0.0
0.0091,177.81647,38532608.85258,33094.63845,5.32338,1.22714,73.3599,12.50546,19.48842,3611.84388,7162.26629,0.00087,0.00087,0.03586,0.01595,3215549.5372,0.0
0.0092,177.83915,38540771.55091,33101.64918,5.32213,1.22644,73.33806,12.50817,19.49256,3610.54151,7159.15143,0.00088,0.00088,0.03585,0.01594,3216230.71508,0.0
0.0093,177.86182,38548931.99733,33108.65797,5.32088,1.22574,73.31621,12.51088,19.49669,3609.23976,7156.03837,0.00089,0.00089,0.03584,0.01593,3216911.70504,0.0
0.0094,177.88448,38557090.18987,33115.66483,5.31963,1.22504,73.29436,12.5136,19.50082,3607.93864,7152.92711,0.0009,0.0009,0.03583,0.01592,3217592.50691,0.0
0.0095,177.90713,38565246.12656,33122.66974,5.31837,1.22434,73.27251,12.51631,19.50494,3606.63813,7149.81764,0.00091,0.00091,0.03582,0.01591,3218273.12053,0.0
0.0096,177.92977,38573399.80543,33129.67272,5.31712,1.22364,73.25065,12.51902,19.50907,3605.33824,7146.70996,0.00092,0.00092,0.03581,0.0159,3218953.54574,0.0
0.0097,177.95241,38581551.22451,33136.67376,5.31587,1.22295,73.22878,12.52173,19.5132,3604.03897,7143.60407,0.00093,0.00093,0.0358,0.01589,3219633.78236,0.0
0.0098,177.97503,38589700.38184,33143.67286,5.31462,1.22225,73.20691,12.52443,19.51732,3602.74031,7140.49997,0.00094,0.00094,0.03579,0.01588,3220313.83025,0.0
0.0099,177.99765,38597847.27545,33150.67001,5.31337,1.22155,73.18504,12.52714,19.52145,3601.44228,7137.39765,0.00095,0.00095,0.03579,0.01587,3220993.68922,0.0
0.01,178.02026,38605991.90338,33157.66521,5.31211,1.22085,73.16316,12.52985,19.52557,3600.14486,7134.29711,0.00096,0.00096,0.03578,0.01586,3221673.35913,0.0
0.0101,178.04287,38614134.26366,33164.65847,5.31086,1.22015,73.14128,12.53256,19.52969,3598.84806,7131.19836,0.00097,0.00097,0.03577,0.01585,3222352.8398,0.0
0.0102,178.06546,38622274.35433,33171.64978,5.30961,1.21945,73.11939,12.53526,19.53381,3597.55188,7128.1014,0.00098,0.00098,0.03576,0.01584,3223032.13106,0.0
0.0103,178.08805,38630412.17341,33178.63914,5.30835,1.21875,73.0975,12.53797,19.53793,3596.25631,7125.00621,0.00099,0.00099,0.03575,0.01583,3223711.23277,0.0
0.0104,178.11062,38638547.71895,33185.62654,5.3071,1.21805,73.0756,12.54067,19.54205,3594.96135,7121.9128,0.001,0.001,0.03574,0.01582,3224390.14475,0.0
0.0105,178.13319,38646680.98898,33192.61199,5.30584,1.21735,73.0537,12.54338,19.54617,3593.66701,7118.82116,0.00101,0.00101,0.03573,0.01581,3225068.86683,0.0
0.0106,178.15575,38654811.98153,33199.59549,5.30459,1.21665,73.0318,12.54608,19.55028,3592.37329,7115.7313,0.00102,0.00102,0.03572,0.0158,3225747.39886,0.0
0.0107,178.17831,38662940.69465,33206.57703,5.30333,1.21595,73.00989,12.54879,19.5544,3591.08018,7112.64322,0.00103,0.00103,0.03571,0.01579,3226425.74068,0.0
0.0108,178.20085,38671067.12636,33213.5566,5.30208,1.21525,72.98797,12.55149,19.55851,3589.78768,7109.5569,0.00104,0.00104,0.0357,0.01578,3227103.8921,0.0
0.0109,178.22339,38679191.27471,33220.53422,5.30082,1.21454,72.96605,12.55419,19.56262,3588.4958,7106.47236,0.00105,0.00105,0.03569,0.01577,3227781.85299,0.0
0.011,178.24592,38687313.13773,33227.50987,5.29957,1.21384,72.94413,12.55689,19.56673,3587.20453,7103.38958,0.00106,0.00106,0.03568,0.01576,3228459.62316,0.0
0.0111,178.26844,38695432.71345,33234.48356,5.29831,1.21314,72.9222,12.55959,19.57084,3585.91387,7100.30857,0.00107,0.00107,0.03567,0.01575,3229137.20245,0.0
0.0112,178.29095,38703549.99993,33241.45528,5.29706,1.21244,72.90027,12.5623,19.57495,3584.62382,7097.22933,0.00108,0.00108,0.03566,0.01574,3229814.59071,0.0
0.0113,178.31345,38711664.99519,33248.42504,5.2958,1.21174,72.87833,12.565,19.57906,3583.33438,7094.15185,0.00109,0.00109,0.03565,0.01573,3230491.78777,0.0
0.0114,178.33595,38719777.69726,33255.39282,5.29454,1.21104,72.85639,12.5677,19.58317,3582.04555,7091.07613,0.0011,0.0011,0.03564,0.01572,3231168.79345,0.0
0.0115,178.35843,38727888.1042,33262.35864,5.29328,1.21034,72.83444,12.57039,19.58727,3580.75734,7088.00218,0.00111,0.00111,0.03563,0.01571,3231845.60761,0.0
0.0116,178.38091,38735996.21404,33269.32248,5.29203,1.20964,72.81249,12.57309,19.59138,3579.46973,7084.92998,0.00112,0.00112,0.03562,0.0157,3232522.23008,0.0
0.0117,178.40338,38744102.02482,33276.28434,5.29077,1.20893,72.79053,12.57579,19.59548,3578.18273,7081.85954,0.00113,0.00113,0.03561,0.01569,3233198.66069,0.0
0.0118,178.42585,38752205.53457,33283.24423,5.28951,1.20823,72.76857,12.57849,19.59958,3576.89634,7078.79086,0.00114,0.00114,0.0356,0.01568,3233874.89928,0.0
0.0119,178.4483,38760306.74134,33290.20215,5.28825,1.20753,72.7466,12.58118,19.60368,3575.61056,7075.72393,0.00114,0.00114,0.03559,0.01568,3234550.94568,0.0
0.012,178.47075,38768405.64317,33297.15808,5.287,1.20683,72.72463,12.58388,19.60778,3574.32539,7072.65876,0.00115,0.00115,0.03558,0.01567,3235226.79974,0.0
0.0121,178.49318,38776502.2381,33304.11203,5.28574,1.20612,72.70266,12.58658,19.61188,3573.04083,7069.59534,0.00116,0.00116,0.03557,0.01566,3235902.46129,0.0
0.0122,178.51561,38784596.52416,33311.064,5.28448,1.20542,72.68068,12.58927,19.61598,3571.75687,7066.53366,0.00117,0.00117,0.03556,0.01565,3236577.93016,0.0
0.0123,178.53804,38792688.4994,33318.01398,5.28322,1.20472,72.6587,12.59197,19.62007,3570.47352,7063.47374,0.00118,0.00118,0.03555,0.01564,3237253.20619,0.0
0.0124,178.56045,38800778.16186,33324.96198,5.28196,1.20402,72.63671,12.59466,19.62417,3569.19077,7060.41556,0.00119,0.00119,0.03554,0.01563,3237928.28922,0.0
0.0125,178.58285,38808865.50958,33331.90799,5.2807,1.20331,72.61472,12.59735,19.62826,3567.90863,7057.35913,0.0012,0.0012,0.03553,0.01562,3238603.17909,0.0
0.0126,178.60525,38816950.5406,33338.85201,5.27944,1.20261,72.59272,12.60005,19.63235,3566.62709,7054.30444,0.00121,0.00121,0.03552,0.01561,3239277.87562,0.0
0.0127,178.62764,38825033.25297,33345.79404,5.27818,1.20191,72.57072,12.60274,19.63645,3565.34616,7051.25149,0.00122,0.00122,0.03551,0.0156,3239952.37867,0.0
0.0128,178.65002,38833113.64473,33352.73407,5.27692,1.2012,72.54871,12.60543,19.64054,3564.06584,7048.20029,0.00123,0.00123,0.0355,0.01559,3240626.68806,0.0
0.0129,178.67239,38841191.71391,33359.67211,5.27566,1.2005,72.5267,12.60812,19.64462,3562.78611,7045.15082,0.00124,0.00124,0.0355,0.01558,3241300.80363,0.0
0.013,178.69475,38849267.45857,33366.60815,5.2744,1.19979,72.50468,12.61081,19.64871,3561.50699,7042.10309,0.00125,0.00125,0.03549,0.01557,3241974.72522,0.0
0.0131,178.71711,38857340.87675,33373.5422,5.27314,1.19909,72.48266,12.6135,19.6528,3560.22848,7039.0571,0.00126,0.00126,0.03548,0.01556,3242648.45266,0.0
0.0132,178.73945,38865411.96648,33380.47424,5.27187,1.19839,72.46064,12.61619,19.65688,3558.95056,7036.01284,0.00127,0.00127,0.03547,0.01555,3243321.9858,0.0
0.0133,178.76179,38873480.72582,33387.40429,5.27061,1.19768,72.43861,12.61888,19.66097,3557.67325,7032.97032,0.00128,0.00128,0.03546,0.01554,3243995.32446,0.0
0.0134,178.78412,38881547.1528,33394.33233,5.26935,1.19698,72.41657,12.62157,19.66505,3556.39654,7029.92952,0.00129,0.00129,0.03545,0.01553,3244668.46849,0.0
0.0135,178.80644,38889611.24548,33401.25837,5.26809,1.19627,72.39453,12.62425,19.66913,3555.12043,7026.89046,0.0013,0.0013,0.03544,0.01552,3245341.41772,0.0
0.0136,178.82876,38897673.0019,33408.18239,5.26682,1.19557,72.37249,12.62694,19.67322,3553.84492,7023.85312,0.00131,0.00131,0.03543,0.01551,3246014.17199,0.0
0.0137,178.85106,38905732.4201,33415.10442,5.26556,1.19486,72.35044,12.62963,19.67729,3552.57001,7020.81752,0.00132,0.00132,0.03542,0.0155,3246686.73114,0.0
0.0138,178.87336,38913789.49813,33422.02443,5.2643,1.19416,72.32839,12.63231,19.68137,3551.2957,7017.78363,0.00133,0.00133,0.03541,0.01549,3247359.095,0.0
0.0139,178.89565,38921844.23403,33428.94243,5.26304,1.19345,72.30633,12.635,19.68545,3550.02199,7014.75148,0.00134,0.00134,0.0354,0.01548,3248031.2634,0.0
0.014,178.91793,38929896.62585,33435.85841,5.26177,1.19275,72.28427,12.63768,19.68953,3548.74887,7011.72104,0.00135,0.00135,0.03539,0.01547,3248703.2362,0.0
0.0141,178.9402,38937946.67164,33442.77238,5.26051,1.19204,72.2622,12.64037,19.6936,3547.47636,7008.69233,0.00136,0.00136,0.03538,0.01546,3249375.01321,0.0
0.0142,178.96246,38945994.36945,33449.68434,5.25924,1.19134,72.24013,12.64305,19.69768,3546.20444,7005.66533,0.00137,0.00137,0.03537,0.01545,3250046.59429,0.0
0.0143,178.98472,38954039.71731,33456.59428,5.25798,1.19063,72.21806,12.64573,19.70175,3544.93312,7002.64005,0.00138,0.00138,0.03536,0.01544,3250717.97926,0.0
0.0144,179.00696,38962082.71328,33463.50219,5.25671,1.18993,72.19598,12.64842,19.70582,3543.6624,6999.61649,0.00139,0.00139,0.03535,0.01543,3251389.16797,0.0
0.0145,179.0292,38970123.35541,33470.40809,5.25545,1.18922,72.17389,12.6511,19.70989,3542.39227,6996.59465,0.0014,0.0014,0.03534,0.01542,3252060.16025,0.0
0.0146,179.05143,38978161.64174,33477.31196,5.25418,1.18852,72.15181,12.65378,19.71396,3541.12274,6993.57451,0.00141,0.00141,0.03533,0.01541,3252730.95594,0.0
0.0147,179.07366,38986197.57033,33484.2138,5.25292,1.18781,72.12971,12.65646,19.71803,3539.85381,6990.55609,0.00142,0.00142,0.03532,0.0154,3253401.55488,0.0
0.0148,179.09587,38994231.13922,33491.11362,5.25165,1.1871,72.10761,12.65914,19.72209,3538.58547,6987.53938,0.00143,0.00143,0.03531,0.01539,3254071.95689,0.0
