Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0052,480.20465,177240068.97927,77574.55552,2.59475,4.33384,1.7427,75.90586,10.50422,30.70237,38.46933,6825.87465,7294.04347,47269.70778,0.00073,0.00073,0.00073,0.03078,0.02839,0.02611,3990878.57713,0.0
0.0053,480.31218,177304554.32184,77602.77951,2.5937,4.33182,1.74192,75.87215,10.50849,30.71222,38.48334,6819.80737,7290.84632,47203.3584,0.00075,0.00075,0.00075,0.03077,0.02838,0.0261,3992330.58047,0.0
0.0054,480.41965,177369011.16023,77630.99102,2.59265,4.3298,1.74115,75.83842,10.51275,30.72207,38.49735,6813.74816,7287.65017,47137.15166,0.00076,0.00076,0.00076,0.03075,0.02836,0.02609,3993781.94198,0.0
0.0055,480.52706,177433439.45244,77659.19004,2.5916,4.32777,1.74037,75.80468,10.51702,30.73191,38.51135,6807.69699,7284.45501,47071.08713,0.00078,0.00078,0.00078,0.03074,0.02835,0.02607,3995232.66073,0.0
0.0056,480.63441,177497839.15644,77687.37655,2.59055,4.32575,1.73959,75.77093,10.52128,30.74175,38.52535,6801.65385,7281.26085,47005.16438,0.00079,0.00079,0.00079,0.03073,0.02833,0.02606,3996682.73577,0.0
0.0057,480.74169,177562210.23026,77715.55053,2.5895,4.32373,1.73881,75.73717,10.52554,30.75158,38.53934,6795.61873,7278.06769,46939.38298,0.0008,0.0008,0.0008,0.03071,0.02832,0.02604,3998132.16614,0.0
0.0058,480.84891,177626552.63191,77743.71195,2.58844,4.32171,1.73803,75.70339,10.5298,30.76141,38.55332,6789.59161,7274.87553,46873.74251,0.00082,0.00082,0.00082,0.0307,0.02831,0.02603,3999580.95091,0.0
0.0059,480.95607,177690866.31942,77771.86081,2.58739,4.31968,1.73725,75.6696,10.53406,30.77124,38.5673,6783.57246,7271.68437,46808.24253,0.00083,0.00083,0.00083,0.03068,0.02829,0.02601,4001029.08913,0.0
0.006,481.06316,177755151.25084,77799.99708,2.58634,4.31766,1.73647,75.6358,10.53831,30.78105,38.58127,6777.56128,7268.4942,46742.88263,0.00085,0.00085,0.00085,0.03067,0.02828,0.026,4002476.57985,0.0
0.0061,481.17019,177819407.3842,77828.12075,2.58528,4.31563,1.73569,75.60199,10.54256,30.79087,38.59524,6771.55805,7265.30503,46677.66239,0.00086,0.00086,0.00086,0.03065,0.02826,0.02599,4003923.42213,0.0
0.0062,481.27716,177883634.67757,77856.2318,2.58423,4.31361,1.73491,75.56817,10.54681,30.80068,38.6092,6765.56275,7262.11686,46612.58137,0.00087,0.00087,0.00087,0.03064,0.02825,0.02597,4005369.61503,0.0
0.0063,481.38407,177947833.08902,77884.3302,2.58317,4.31158,1.73413,75.53433,10.55106,30.81048,38.62315,6759.57536,7258.92969,46547.63918,0.00089,0.00089,0.00089,0.03063,0.02823,0.02596,4006815.1576,0.0
0.0064,481.49091,178012002.57664,77912.41595,2.58212,4.30956,1.73335,75.50048,10.55531,30.82028,38.6371,6753.59587,7255.74351,46482.83538,0.0009,0.0009,0.0009,0.03061,0.02822,0.02594,4008260.0489,0.0
0.0065,481.59769,178076143.09851,77940.48902,2.58106,4.30753,1.73257,75.46662,10.55956,30.83008,38.65104,6747.62427,7252.55833,46418.16956,0.00092,0.00092,0.00092,0.0306,0.02821,0.02593,4009704.28799,0.0
0.0066,481.70441,178140254.61275,77968.54939,2.58,4.3055,1.73178,75.43275,10.5638,30.83987,38.66498,6741.66054,7249.37414,46353.64131,0.00093,0.00093,0.00093,0.03058,0.02819,0.02592,4011147.87391,0.0
0.0067,481.81106,178204337.07745,77996.59705,2.57895,4.30347,1.731,75.39886,10.56804,30.84966,38.6789,6735.70465,7246.19096,46289.25022,0.00095,0.00095,0.00095,0.03057,0.02818,0.0259,4012590.80573,0.0
0.0068,481.91765,178268390.45076,78024.63197,2.57789,4.30144,1.73022,75.36496,10.57228,30.85944,38.69283,6729.75661,7243.00876,46224.99587,0.00096,0.00096,0.00096,0.03056,0.02816,0.02589,4014033.08251,0.0
0.0069,482.02418,178332414.69081,78052.65414,2.57683,4.29941,1.72943,75.33105,10.57652,30.86921,38.70674,6723.81638,7239.82756,46160.87786,0.00097,0.00097,0.00097,0.03054,0.02815,0.02587,4015474.7033,0.0
0.007,482.13064,178396409.75574,78080.66355,2.57577,4.29738,1.72865,75.29713,10.58075,30.87899,38.72065,6717.88395,7236.64736,46096.89578,0.00099,0.00099,0.00099,0.03053,0.02814,0.02586,4016915.66715,0.0
0.0071,482.23704,178460375.60371,78108.66017,2.57471,4.29535,1.72786,75.2632,10.58499,30.88875,38.73455,6711.95932,7233.46815,46033.04922,0.001,0.001,0.001,0.03051,0.02812,0.02584,4018355.97314,0.0
0.0072,482.34338,178524312.19289,78136.64398,2.57366,4.29332,1.72708,75.22925,10.58922,30.89851,38.74845,6706.04245,7230.28994,45969.33778,0.00102,0.00102,0.00102,0.0305,0.02811,0.02583,4019795.62031,0.0
0.0073,482.44965,178588219.48146,78164.61496,2.5726,4.29129,1.72629,75.19529,10.59345,30.90827,38.76234,6700.13335,7227.11272,45905.76106,0.00103,0.00103,0.00103,0.03048,0.02809,0.02582,4021234.60773,0.0
0.0074,482.55586,178652097.42762,78192.57311,2.57154,4.28926,1.72551,75.16132,10.59768,30.91802,38.77622,6694.23198,7223.9365,45842.31865,0.00104,0.00104,0.00104,0.03047,0.02808,0.0258,4022672.93445,0.0
0.0075,482.66201,178715945.98956,78220.51839,2.57048,4.28723,1.72472,75.12734,10.6019,30.92777,38.7901,6688.33834,7220.76127,45779.01015,0.00106,0.00106,0.00106,0.03046,0.02806,0.02579,4024110.59953,0.0
0.0076,482.76809,178779765.12551,78248.45079,2.56942,4.28519,1.72394,75.09334,10.60613,30.93752,38.80397,6682.4524,7217.58703,45715.83517,0.00107,0.00107,0.00107,0.03044,0.02805,0.02577,4025547.60203,0.0
0.0077,482.87412,178843554.79367,78276.3703,2.56836,4.28316,1.72315,75.05934,10.61035,30.94725,38.81784,6676.57416,7214.41379,45652.79331,0.00109,0.00109,0.00109,0.03043,0.02804,0.02576,4026983.94101,0.0
0.0078,482.98007,178907314.9523,78304.27689,2.56729,4.28113,1.72236,75.02532,10.61457,30.95699,38.83169,6670.7036,7211.24154,45589.88418,0.0011,0.0011,0.0011,0.03041,0.02802,0.02574,4028419.61553,0.0
0.0079,483.08596,178971045.55964,78332.17054,2.56623,4.27909,1.72157,74.99129,10.61879,30.96672,38.84555,6664.8407,7208.07029,45527.10737,0.00112,0.00112,0.00112,0.0304,0.02801,0.02573,4029854.62465,0.0
0.008,483.19179,179034746.57395,78360.05125,2.56517,4.27706,1.72078,74.95724,10.623,30.97644,38.85939,6658.98545,7204.90002,45464.46251,0.00113,0.00113,0.00113,0.03039,0.02799,0.02572,4031288.96743,0.0
0.0081,483.29756,179098417.95349,78387.91898,2.56411,4.27502,1.72,74.92319,10.62722,30.98616,38.87323,6653.13783,7201.73075,45401.94919,0.00114,0.00114,0.00114,0.03037,0.02798,0.0257,4032722.64293,0.0
0.0082,483.40326,179162059.65656,78415.77372,2.56304,4.27298,1.71921,74.88912,10.63143,30.99587,38.88706,6647.29783,7198.56247,45339.56702,0.00116,0.00116,0.00116,0.03036,0.02797,0.02569,4034155.65021,0.0
0.0083,483.5089,179225671.64144,78443.61546,2.56198,4.27095,1.71842,74.85504,10.63564,31.00558,38.90089,6641.46543,7195.39519,45277.31563,0.00117,0.00117,0.00117,0.03034,0.02795,0.02567,4035587.98834,0.0
0.0084,483.61447,179289253.86645,78471.44417,2.56092,4.26891,1.71763,74.82095,10.63985,31.01529,38.91471,6635.64061,7192.22889,45215.19462,0.00119,0.00119,0.00119,0.03033,0.02794,0.02566,4037019.65636,0.0
0.0085,483.71998,179352806.28989,78499.25984,2.55985,4.26687,1.71684,74.78684,10.64406,31.02498,38.92852,6629.82337,7189.06359,45153.20361,0.0012,0.0012,0.0012,0.03031,0.02792,0.02565,4038450.65335,0.0
0.0086,483.82543,179416328.87009,78527.06245,2.55879,4.26483,1.71605,74.75273,10.64826,31.03468,38.94233,6624.01368,7185.89928,45091.34221,0.00121,0.00121,0.00121,0.0303,0.02791,0.02563,4039880.97837,0.0
0.0087,483.93081,179479821.5654,78554.85198,2.55772,4.26279,1.71526,74.7186,10.65246,31.04437,38.95613,6618.21153,7182.73596,45029.61005,0.00123,0.00123,0.00123,0.03029,0.02789,0.02562,4041310.63047,0.0
0.0088,484.03613,179543284.33417,78582.6284,2.55666,4.26075,1.71446,74.68446,10.65666,31.05405,38.96992,6612.41691,7179.57363,44968.00673,0.00124,0.00124,0.00124,0.03027,0.02788,0.0256,4042739.60873,0.0
0.0089,484.14139,179606717.13476,78610.39172,2.55559,4.25871,1.71367,74.65031,10.66086,31.06373,38.98371,6606.62979,7176.4123,44906.5319,0.00126,0.00126,0.00126,0.03026,0.02787,0.02559,4044167.91219,0.0
0.009,484.24658,179670119.92554,78638.14189,2.55452,4.25667,1.71288,74.61614,10.66506,31.07341,38.99749,6600.85017,7173.25195,44845.18515,0.00127,0.00127,0.00127,0.03024,0.02785,0.02557,4045595.53994,0.0
0.0091,484.3517,179733492.66491,78665.87892,2.55346,4.25463,1.71209,74.58196,10.66925,31.08308,39.01127,6595.07803,7170.09259,44783.96612,0.00129,0.00129,0.00129,0.03023,0.02784,0.02556,4047022.49102,0.0
0.0092,484.45677,179796835.31126,78693.60277,2.55239,4.25259,1.71129,74.54778,10.67344,31.09274,39.02503,6589.31336,7166.93423,44722.87444,0.0013,0.0013,0.0013,0.03022,0.02782,0.02555,4048448.7645,0.0
0.0093,484.56176,179860147.82301,78721.31343,2.55132,4.25055,1.7105,74.51358,10.67764,31.1024,39.0388,6583.55614,7163.77685,44661.90973,0.00131,0.00131,0.00131,0.0302,0.02781,0.02553,4049874.35945,0.0
0.0094,484.6667,179923430.15857,78749.01089,2.55025,4.2485,1.70971,74.47936,10.68182,31.11206,39.05255,6577.80635,7160.62046,44601.07162,0.00133,0.00133,0.00133,0.03019,0.02779,0.02552,4051299.27492,0.0
0.0095,484.77157,179986682.27638,78776.69512,2.54918,4.24646,1.70891,74.44514,10.68601,31.12171,39.0663,6572.06398,7157.46506,44540.35973,0.00134,0.00134,0.00134,0.03017,0.02778,0.0255,4052723.50999,0.0
0.0096,484.87637,180049904.13489,78804.36611,2.54812,4.24442,1.70812,74.4109,10.6902,31.13136,39.08004,6566.32902,7154.31065,44479.7737,0.00136,0.00136,0.00136,0.03016,0.02777,0.02549,4054147.06372,0.0
0.0097,484.98111,180113095.69256,78832.02383,2.54705,4.24237,1.70732,74.37665,10.69438,31.141,39.09378,6560.60145,7151.15723,44419.31316,0.00137,0.00137,0.00137,0.03014,0.02775,0.02547,4055569.93517,0.0
0.0098,485.08579,180176256.90786,78859.66828,2.54598,4.24033,1.70653,74.34239,10.69856,31.15063,39.1075,6554.88125,7148.0048,44358.97774,0.00139,0.00139,0.00139,0.03013,0.02774,0.02546,4056992.1234,0.0
0.0099,485.1904,180239387.73928,78887.29942,2.54491,4.23828,1.70573,74.30812,10.70274,31.16026,39.12123,6549.16842,7144.85336,44298.76709,0.0014,0.0014,0.0014,0.03012,0.02772,0.02545,4058413.62749,0.0
0.01,485.29495,180302488.1453,78914.91725,2.54384,4.23623,1.70493,74.27383,10.70691,31.16989,39.13494,6543.46293,7141.70291,44238.68082,0.00141,0.00141,0.00141,0.0301,0.02771,0.02543,4059834.4465,0.0
0.0101,485.39943,180365558.08443,78942.52175,2.54276,4.23419,1.70414,74.23954,10.71109,31.17951,39.14865,6537.76478,7138.55344,44178.71859,0.00143,0.00143,0.00143,0.03009,0.02769,0.02542,4061254.57949,0.0
0.0102,485.50385,180428597.51521,78970.11289,2.54169,4.23214,1.70334,74.20523,10.71526,31.18912,39.16235,6532.07394,7135.40496,44118.88002,0.00144,0.00144,0.00144,0.03007,0.02768,0.0254,4062674.02552,0.0
0.0103,485.6082,180491606.39615,78997.69066,2.54062,4.23009,1.70254,74.17091,10.71943,31.19874,39.17605,6526.3904,7132.25747,44059.16477,0.00146,0.00146,0.00146,0.03006,0.02767,0.02539,4064092.78368,0.0
0.0104,485.71249,180554584.68581,79025.25504,2.53955,4.22804,1.70174,74.13658,10.7236,31.20834,39.18974,6520.71416,7129.11096,43999.57247,0.00147,0.00147,0.00147,0.03004,0.02765,0.02538,4065510.85302,0.0
0.0105,485.81672,180617532.34274,79052.80601,2.53848,4.22599,1.70094,74.10223,10.72777,31.21794,39.20342,6515.04519,7125.96545,43940.10276,0.00148,0.00148,0.00148,0.03003,0.02764,0.02536,4066928.2326,0.0
0.0106,485.92088,180680449.32551,79080.34356,2.5374,4.22394,1.70015,74.06787,10.73193,31.22754,39.21709,6509.38348,7122.82092,43880.7553,0.0015,0.0015,0.0015,0.03002,0.02762,0.02535,4068344.9215,0.0
0.0107,486.02497,180743335.59271,79107.86767,2.53633,4.22189,1.69935,74.03351,10.73609,31.23713,39.23076,6503.72901,7119.67737,43821.52971,0.00151,0.00151,0.00151,0.03,0.02761,0.02533,4069760.91879,0.0
0.0108,486.129,180806191.10292,79135.37831,2.53525,4.21984,1.69855,73.99912,10.74025,31.24672,39.24443,6498.08178,7116.53482,43762.42566,0.00153,0.00153,0.00153,0.02999,0.0276,0.02532,4071176.22352,0.0
0.0109,486.23297,180869015.81476,79162.87547,2.53418,4.21779,1.69775,73.96473,10.74441,31.2563,39.25808,6492.44176,7113.39325,43703.44279,0.00154,0.00154,0.00154,0.02997,0.02758,0.0253,4072590.83478,0.0
0.011,486.33687,180931809.68685,79190.35914,2.53311,4.21574,1.69695,73.93033,10.74857,31.26587,39.27173,6486.80894,7110.25266,43644.58074,0.00156,0.00156,0.00156,0.02996,0.02757,0.02529,4074004.75162,0.0
0.0111,486.4407,180994572.67782,79217.82929,2.53203,4.21369,1.69614,73.89591,10.75272,31.27544,39.28537,6481.18331,7107.11306,43585.83917,0.00157,0.00157,0.00157,0.02994,0.02755,0.02528,4075417.97312,0.0
0.0112,486.54447,181057304.74631,79245.2859,2.53095,4.21164,1.69534,73.86148,10.75688,31.28501,39.29901,6475.56486,7103.97445,43527.21774,0.00158,0.00158,0.00158,0.02993,0.02754,0.02526,4076830.49835,0.0
0.0113,486.64818,181120005.85099,79272.72896,2.52988,4.20958,1.69454,73.82704,10.76103,31.29457,39.31264,6469.95357,7100.83682,43468.71609,0.0016,0.0016,0.0016,0.02992,0.02752,0.02525,4078242.32637,0.0
0.0114,486.75182,181182675.95052,79300.15846,2.5288,4.20753,1.69374,73.79259,10.76517,31.30413,39.32626,6464.34942,7097.70017,43410.33388,0.00161,0.00161,0.00161,0.0299,0.02751,0.02523,4079653.45625,0.0
