Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.001,709.34627,98178926.73698,26536.42074,2.8137,3.74238,2.4148,78.63712,7.93375,13.57827,18.4475,1895.97943,9322.38005,11614.38889,7e-05,7e-05,7e-05,0.02345,0.04496,0.03212,8565137.0821,0.0
0.0011,709.40929,98192702.85864,26540.14424,2.81291,3.74182,2.41431,78.62094,7.93473,13.58008,18.45009,1895.50231,9317.33263,11608.66981,8e-05,8e-05,8e-05,0.02344,0.04495,0.03211,8566338.91201,0.0
0.0012,709.47229,98206474.81372,26543.86661,2.81211,3.74125,2.41382,78.60476,7.93571,13.58189,18.45268,1895.02532,9312.28928,11602.95483,8e-05,8e-05,8e-05,0.02344,0.04494,0.0321,8567540.37843,0.0
0.0013,709.53526,98220242.60032,26547.58786,2.81132,3.74069,2.41334,78.58858,7.93668,13.5837,18.45527,1894.54847,9307.24999,11597.24395,9e-05,9e-05,9e-05,0.02343,0.04494,0.0321,8568741.48118,0.0
0.0014,709.59822,98234006.2165,26551.30797,2.81053,3.74012,2.41285,78.57239,7.93766,13.58551,18.45786,1894.07176,9302.21477,11591.53717,0.0001,0.0001,0.0001,0.02342,0.04493,0.03209,8569942.22011,0.0
0.0015,709.66115,98247765.66036,26555.02696,2.80973,3.73956,2.41236,78.5562,7.93863,13.58732,18.46045,1893.59518,9297.18359,11585.83447,0.00011,0.00011,0.00011,0.02341,0.04492,0.03208,8571142.59505,0.0
0.0016,709.72406,98261520.92997,26558.74482,2.80894,3.73899,2.41188,78.54001,7.93961,13.58912,18.46303,1893.11873,9292.15647,11580.13585,0.00011,0.00011,0.00011,0.02341,0.04491,0.03207,8572342.60582,0.0
0.0017,709.78694,98275272.02342,26562.46156,2.80814,3.73843,2.41139,78.52382,7.94058,13.59093,18.46562,1892.64242,9287.1334,11574.44132,0.00012,0.00012,0.00012,0.0234,0.04491,0.03207,8573542.25227,0.0
0.0018,709.84981,98289018.9388,26566.17716,2.80735,3.73786,2.4109,78.50763,7.94156,13.59274,18.4682,1892.16625,9282.11437,11568.75086,0.00013,0.00013,0.00013,0.02339,0.0449,0.03206,8574741.53421,0.0
0.0019,709.91265,98302761.67419,26569.89163,2.80656,3.7373,2.41041,78.49143,7.94253,13.59454,18.47079,1891.69021,9277.09937,11563.06448,0.00013,0.00013,0.00013,0.02339,0.04489,0.03205,8575940.4515,0.0
0.002,709.97547,98316500.22766,26573.60498,2.80576,3.73673,2.40992,78.47523,7.94351,13.59635,18.47337,1891.2143,9272.0884,11557.38216,0.00014,0.00014,0.00014,0.02338,0.04489,0.03205,8577139.00396,0.0
0.0021,710.03827,98330234.59732,26577.31719,2.80497,3.73617,2.40944,78.45903,7.94448,13.59816,18.47595,1890.73853,9267.08146,11551.70391,0.00015,0.00015,0.00015,0.02337,0.04488,0.03204,8578337.19142,0.0
0.0022,710.10104,98343964.78124,26581.02827,2.80417,3.7356,2.40895,78.44283,7.94546,13.59996,18.47854,1890.2629,9262.07855,11546.02972,0.00016,0.00016,0.00016,0.02337,0.04487,0.03203,8579535.01371,0.0
0.0023,710.16379,98357690.77751,26584.73822,2.80338,3.73504,2.40846,78.42662,7.94643,13.60177,18.48112,1889.78739,9257.07965,11540.35958,0.00016,0.00016,0.00016,0.02336,0.04487,0.03203,8580732.47068,0.0
0.0024,710.22652,98371412.58422,26588.44703,2.80258,3.73447,2.40797,78.41041,7.9474,13.60357,18.4837,1889.31203,9252.08477,11534.69349,0.00017,0.00017,0.00017,0.02335,0.04486,0.03202,8581929.56215,0.0
0.0025,710.28923,98385130.19945,26592.15472,2.80179,3.73391,2.40748,78.3942,7.94838,13.60537,18.48628,1888.83679,9247.09389,11529.03145,0.00018,0.00018,0.00018,0.02334,0.04485,0.03201,8583126.28795,0.0
0.0026,710.35192,98398843.62129,26595.86127,2.80099,3.73334,2.407,78.37799,7.94935,13.60718,18.48886,1888.3617,9242.10702,11523.37345,0.00018,0.00018,0.00018,0.02334,0.04484,0.032,8584322.64792,0.0
0.0027,710.41458,98412552.84784,26599.56668,2.8002,3.73277,2.40651,78.36177,7.95032,13.60898,18.49143,1887.88673,9237.12415,11517.71949,0.00019,0.00019,0.00019,0.02333,0.04484,0.032,8585518.64189,0.0
0.0028,710.47722,98426257.87717,26603.27097,2.7994,3.73221,2.40602,78.34556,7.95129,13.61078,18.49401,1887.4119,9232.14527,11512.06957,0.0002,0.0002,0.0002,0.02332,0.04483,0.03199,8586714.2697,0.0
0.0029,710.53984,98439958.70739,26606.97411,2.79861,3.73164,2.40553,78.32934,7.95226,13.61258,18.49659,1886.93721,9227.17039,11506.42367,0.0002,0.0002,0.0002,0.02332,0.04482,0.03198,8587909.53118,0.0
0.003,710.60244,98453655.33657,26610.67613,2.79781,3.73108,2.40504,78.31312,7.95324,13.61438,18.49916,1886.46265,9222.19949,11500.78181,0.00021,0.00021,0.00021,0.02331,0.04482,0.03198,8589104.42616,0.0
0.0031,710.66501,98467347.76281,26614.377,2.79702,3.73051,2.40455,78.29689,7.95421,13.61618,18.50174,1885.98822,9217.23257,11495.14396,0.00022,0.00022,0.00022,0.0233,0.04481,0.03197,8590298.95447,0.0
0.0032,710.72756,98481035.98419,26618.07674,2.79622,3.72994,2.40407,78.28067,7.95518,13.61798,18.50431,1885.51393,9212.26963,11489.51013,0.00023,0.00023,0.00023,0.02329,0.0448,0.03196,8591493.11595,0.0
0.0033,710.79009,98494719.99882,26621.77534,2.79543,3.72938,2.40358,78.26444,7.95615,13.61978,18.50688,1885.03977,9207.31066,11483.88032,0.00023,0.00023,0.00023,0.02329,0.04479,0.03195,8592686.91043,0.0
0.0034,710.8526,98508399.80478,26625.47281,2.79463,3.72881,2.40309,78.24821,7.95712,13.62158,18.50946,1884.56574,9202.35566,11478.25451,0.00024,0.00024,0.00024,0.02328,0.04479,0.03195,8593880.33775,0.0
0.0035,710.91508,98522075.40016,26629.16913,2.79383,3.72824,2.4026,78.23197,7.95809,13.62337,18.51203,1884.09185,9197.40462,11472.63271,0.00025,0.00025,0.00025,0.02327,0.04478,0.03194,8595073.39774,0.0
0.0036,710.97754,98535746.78306,26632.86432,2.79304,3.72768,2.40211,78.21574,7.95906,13.62517,18.5146,1883.61809,9192.45754,11467.01491,0.00025,0.00025,0.00025,0.02327,0.04477,0.03193,8596266.09023,0.0
0.0037,711.03998,98549413.95157,26636.55837,2.79224,3.72711,2.40162,78.1995,7.96003,13.62697,18.51717,1883.14447,9187.51441,11461.40111,0.00026,0.00026,0.00026,0.02326,0.04477,0.03193,8597458.41506,0.0
0.0038,711.1024,98563076.90378,26640.25128,2.79145,3.72654,2.40113,78.18326,7.961,13.62876,18.51974,1882.67098,9182.57524,11455.7913,0.00027,0.00027,0.00027,0.02325,0.04476,0.03192,8598650.37205,0.0
0.0039,711.16479,98576735.63778,26643.94305,2.79065,3.72598,2.40064,78.16702,7.96197,13.63056,18.52231,1882.19763,9177.64001,11450.18548,0.00028,0.00028,0.00028,0.02324,0.04475,0.03191,8599841.96105,0.0
0.004,711.22716,98590390.15168,26647.63368,2.78985,3.72541,2.40015,78.15078,7.96293,13.63235,18.52487,1881.7244,9172.70872,11444.58365,0.00028,0.00028,0.00028,0.02324,0.04474,0.03191,8601033.18189,0.0
0.0041,711.28951,98604040.44356,26651.32316,2.78906,3.72484,2.39967,78.13453,7.9639,13.63415,18.52744,1881.25131,9167.78136,11438.98579,0.00029,0.00029,0.00029,0.02323,0.04474,0.0319,8602224.0344,0.0
0.0042,711.35184,98617686.51152,26655.01151,2.78826,3.72428,2.39918,78.11828,7.96487,13.63594,18.53001,1880.77836,9162.85794,11433.39191,0.0003,0.0003,0.0003,0.02322,0.04473,0.03189,8603414.51841,0.0
0.0043,711.41414,98631328.35366,26658.69871,2.78746,3.72371,2.39869,78.10203,7.96584,13.63774,18.53257,1880.30554,9157.93844,11427.80201,0.0003,0.0003,0.0003,0.02322,0.04472,0.03188,8604604.63376,0.0
0.0044,711.47643,98644965.96808,26662.38477,2.78667,3.72314,2.3982,78.08578,7.9668,13.63953,18.53514,1879.83285,9153.02287,11422.21607,0.00031,0.00031,0.00031,0.02321,0.04472,0.03188,8605794.38029,0.0
0.0045,711.53869,98658599.35286,26666.06969,2.78587,3.72257,2.39771,78.06952,7.96777,13.64132,18.5377,1879.36029,9148.11122,11416.6341,0.00032,0.00032,0.00032,0.0232,0.04471,0.03187,8606983.75782,0.0
0.0046,711.60092,98672228.50611,26669.75346,2.78507,3.72201,2.39722,78.05326,7.96874,13.64311,18.54026,1878.88787,9143.20348,11411.05609,0.00033,0.00033,0.00033,0.0232,0.0447,0.03186,8608172.76619,0.0
0.0047,711.66314,98685853.42593,26673.43609,2.78428,3.72144,2.39673,78.037,7.9697,13.6449,18.54282,1878.41558,9138.29965,11405.48203,0.00033,0.00033,0.00033,0.02319,0.0447,0.03186,8609361.40524,0.0
0.0048,711.72533,98699474.11041,26677.11758,2.78348,3.72087,2.39624,78.02074,7.97067,13.64669,18.54539,1877.94343,9133.39972,11399.91193,0.00034,0.00034,0.00034,0.02318,0.04469,0.03185,8610549.6748,0.0
0.0049,711.7875,98713090.55765,26680.79792,2.78268,3.7203,2.39575,78.00448,7.97164,13.64848,18.54795,1877.47141,9128.50369,11394.34577,0.00035,0.00035,0.00035,0.02317,0.04468,0.03184,8611737.5747,0.0
0.005,711.84965,98726702.76575,26684.47711,2.78189,3.71974,2.39526,77.98821,7.9726,13.65027,18.55051,1876.99952,9123.61156,11388.78356,0.00035,0.00035,0.00035,0.02317,0.04467,0.03183,8612925.10477,0.0
0.0051,711.91177,98740310.73282,26688.15516,2.78109,3.71917,2.39477,77.97194,7.97357,13.65206,18.55306,1876.52776,9118.72333,11383.22529,0.00036,0.00036,0.00036,0.02316,0.04467,0.03183,8614112.26486,0.0
0.0052,711.97387,98753914.45694,26691.83206,2.78029,3.7186,2.39428,77.95567,7.97453,13.65385,18.55562,1876.05614,9113.83898,11377.67095,0.00037,0.00037,0.00037,0.02315,0.04466,0.03182,8615299.0548,0.0
0.0053,712.03595,98767513.93623,26695.50781,2.77949,3.71803,2.39379,77.9394,7.9755,13.65564,18.55818,1875.58465,9108.95851,11372.12055,0.00037,0.00037,0.00037,0.02315,0.04465,0.03181,8616485.47441,0.0
0.0054,712.09801,98781109.16878,26699.18242,2.7787,3.71746,2.3933,77.92312,7.97646,13.65743,18.56074,1875.11329,9104.08192,11366.57407,0.00038,0.00038,0.00038,0.02314,0.04465,0.03181,8617671.52354,0.0
0.0055,712.16004,98794700.1527,26702.85587,2.7779,3.7169,2.39281,77.90684,7.97743,13.65921,18.56329,1874.64206,9099.2092,11361.03152,0.00039,0.00039,0.00039,0.02313,0.04464,0.0318,8618857.20201,0.0
0.0056,712.22205,98808286.88608,26706.52818,2.7771,3.71633,2.39232,77.89056,7.97839,13.661,18.56585,1874.17097,9094.34036,11355.49289,0.0004,0.0004,0.0004,0.02312,0.04463,0.03179,8620042.50967,0.0
0.0057,712.28404,98821869.36703,26710.19934,2.7763,3.71576,2.39183,77.87428,7.97935,13.66279,18.5684,1873.70001,9089.47537,11349.95818,0.0004,0.0004,0.0004,0.02312,0.04462,0.03179,8621227.44635,0.0
0.0058,712.34601,98835447.59366,26713.86935,2.7755,3.71519,2.39133,77.858,7.98032,13.66457,18.57095,1873.22918,9084.61425,11344.42737,0.00041,0.00041,0.00041,0.02311,0.04462,0.03178,8622412.01188,0.0
0.0059,712.40796,98849021.56406,26717.53821,2.77471,3.71462,2.39084,77.84171,7.98128,13.66635,18.57351,1872.75849,9079.75699,11338.90048,0.00042,0.00042,0.00042,0.0231,0.04461,0.03177,8623596.2061,0.0
0.006,712.46988,98862591.27635,26721.20592,2.77391,3.71405,2.39035,77.82542,7.98224,13.66814,18.57606,1872.28793,9074.90358,11333.37748,0.00042,0.00042,0.00042,0.0231,0.0446,0.03176,8624780.02884,0.0
0.0061,712.53178,98876156.72862,26724.87247,2.77311,3.71349,2.38986,77.80913,7.9832,13.66992,18.57861,1871.8175,9070.05402,11327.85839,0.00043,0.00043,0.00043,0.02309,0.0446,0.03176,8625963.47993,0.0
0.0062,712.59365,98889717.91898,26728.53788,2.77231,3.71292,2.38937,77.79284,7.98416,13.6717,18.58116,1871.3472,9065.20829,11322.34319,0.00044,0.00044,0.00044,0.02308,0.04459,0.03175,8627146.55922,0.0
0.0063,712.65551,98903274.84553,26732.20213,2.77151,3.71235,2.38888,77.77654,7.98513,13.67349,18.58371,1870.87704,9060.36641,11316.83189,0.00045,0.00045,0.00045,0.02307,0.04458,0.03174,8628329.26653,0.0
0.0064,712.71734,98916827.50639,26735.86523,2.77071,3.71178,2.38839,77.76024,7.98609,13.67527,18.58626,1870.407,9055.52837,11311.32447,0.00045,0.00045,0.00045,0.02307,0.04458,0.03174,8629511.6017,0.0
0.0065,712.77915,98930375.89965,26739.52717,2.76992,3.71121,2.3879,77.74394,7.98705,13.67705,18.5888,1869.9371,9050.69415,11305.82094,0.00046,0.00046,0.00046,0.02306,0.04457,0.03173,8630693.56456,0.0
0.0066,712.84093,98943920.02343,26743.18796,2.76912,3.71064,2.38741,77.72764,7.98801,13.67883,18.59135,1869.46733,9045.86376,11300.32129,0.00047,0.00047,0.00047,0.02305,0.04456,0.03172,8631875.15496,0.0
0.0067,712.9027,98957459.87584,26746.8476,2.76832,3.71007,2.38692,77.71134,7.98897,13.68061,18.5939,1868.9977,9041.03719,11294.82551,0.00047,0.00047,0.00047,0.02305,0.04455,0.03171,8633056.37272,0.0
0.0068,712.96444,98970995.45498,26750.50608,2.76752,3.7095,2.38642,77.69503,7.98993,13.68239,18.59644,1868.52819,9036.21444,11289.33361,0.00048,0.00048,0.00048,0.02304,0.04455,0.03171,8634237.21768,0.0
0.0069,713.02616,98984526.75895,26754.16341,2.76672,3.70893,2.38593,77.67872,7.99089,13.68417,18.59899,1868.05882,9031.3955,11283.84557,0.00049,0.00049,0.00049,0.02303,0.04454,0.0317,8635417.68967,0.0
0.007,713.08785,98998053.78587,26757.81958,2.76592,3.70836,2.38544,77.66241,7.99185,13.68595,18.60153,1867.58958,9026.58037,11278.3614,0.00049,0.00049,0.00049,0.02303,0.04453,0.03169,8636597.78854,0.0
0.0071,713.14953,99011576.53386,26761.47459,2.76512,3.70779,2.38495,77.64609,7.99281,13.68772,18.60407,1867.12047,9021.76905,11272.88109,0.0005,0.0005,0.0005,0.02302,0.04453,0.03169,8637777.5141,0.0
0.0072,713.21118,99025095.00101,26765.12845,2.76432,3.70723,2.38446,77.62978,7.99377,13.6895,18.60662,1866.6515,9016.96152,11267.40464,0.00051,0.00051,0.00051,0.02301,0.04452,0.03168,8638956.86621,0.0
0.0073,713.27281,99038609.18544,26768.78115,2.76352,3.70666,2.38397,77.61346,7.99473,13.69128,18.60916,1866.18265,9012.15779,11261.93203,0.00052,0.00052,0.00052,0.023,0.04451,0.03167,8640135.8447,0.0
0.0074,713.33441,99052119.08526,26772.43269,2.76272,3.70609,2.38347,77.59714,7.99568,13.69305,18.6117,1865.71394,9007.35785,11256.46328,0.00052,0.00052,0.00052,0.023,0.0445,0.03166,8641314.44939,0.0
0.0075,713.39599,99065624.69857,26776.08307,2.76192,3.70552,2.38298,77.58082,7.99664,13.69483,18.61424,1865.24536,9002.5617,11250.99837,0.00053,0.00053,0.00053,0.02299,0.0445,0.03166,8642492.68013,0.0
0.0076,713.45755,99079126.02351,26779.73229,2.76112,3.70495,2.38249,77.56449,7.9976,13.69661,18.61678,1864.7769,8997.76934,11245.5373,0.00054,0.00054,0.00054,0.02298,0.04449,0.03165,8643670.53675,0.0
0.0077,713.51909,99092623.05817,26783.38036,2.76032,3.70438,2.382,77.54817,7.99856,13.69838,18.61931,1864.30859,8992.98075,11240.08007,0.00054,0.00054,0.00054,0.02298,0.04448,0.03164,8644848.01909,0.0
0.0078,713.58061,99106115.80066,26787.02726,2.75952,3.70381,2.38151,77.53184,7.99951,13.70015,18.62185,1863.8404,8988.19593,11234.62667,0.00055,0.00055,0.00055,0.02297,0.04448,0.03164,8646025.12698,0.0
0.0079,713.6421,99119604.24911,26790.67301,2.75872,3.70324,2.38101,77.51551,8.00047,13.70193,18.62439,1863.37234,8983.41489,11229.1771,0.00056,0.00056,0.00056,0.02296,0.04447,0.03163,8647201.86025,0.0
0.008,713.70357,99133088.40163,26794.31759,2.75792,3.70267,2.38052,77.49917,8.00143,13.7037,18.62692,1862.90442,8978.63761,11223.73135,0.00057,0.00057,0.00057,0.02295,0.04446,0.03162,8648378.21875,0.0
0.0081,713.76502,99146568.25632,26797.96101,2.75712,3.7021,2.38003,77.48284,8.00238,13.70547,18.62946,1862.43663,8973.8641,11218.28943,0.00057,0.00057,0.00057,0.02295,0.04445,0.03162,8649554.2023,0.0
0.0082,713.82644,99160043.81131,26801.60327,2.75632,3.70152,2.37954,77.4665,8.00334,13.70724,18.63199,1861.96896,8969.09434,11212.85132,0.00058,0.00058,0.00058,0.02294,0.04445,0.03161,8650729.81075,0.0
0.0083,713.88784,99173515.06471,26805.24436,2.75552,3.70095,2.37904,77.45016,8.0043,13.70901,18.63452,1861.50143,8964.32833,11207.41703,0.00059,0.00059,0.00059,0.02293,0.04444,0.0316,8651905.04393,0.0
0.0084,713.94922,99186982.01464,26808.88429,2.75472,3.70038,2.37855,77.43382,8.00525,13.71078,18.63706,1861.03403,8959.56608,11201.98655,0.00059,0.00059,0.00059,0.02293,0.04443,0.03159,8653079.90167,0.0
0.0085,714.01058,99200444.65921,26812.52306,2.75392,3.69981,2.37806,77.41747,8.00621,13.71255,18.63959,1860.56677,8954.80757,11196.55987,0.0006,0.0006,0.0006,0.02292,0.04443,0.03159,8654254.38381,0.0
0.0086,714.07191,99213902.99654,26816.16067,2.75312,3.69924,2.37757,77.40112,8.00716,13.71432,18.64212,1860.09963,8950.0528,11191.13699,0.00061,0.00061,0.00061,0.02291,0.04442,0.03158,8655428.49019,0.0
0.0087,714.13322,99227357.02475,26819.79711,2.75232,3.69867,2.37707,77.38478,8.00811,13.71609,18.64465,1859.63262,8945.30176,11185.71792,0.00062,0.00062,0.00062,0.0229,0.04441,0.03157,8656602.22064,0.0
0.0088,714.19451,99240806.74196,26823.43238,2.75152,3.6981,2.37658,77.36842,8.00907,13.71786,18.64718,1859.16575,8940.55446,11180.30263,0.00062,0.00062,0.00062,0.0229,0.0444,0.03157,8657775.575,0.0
0.0089,714.25577,99254252.14627,26827.06649,2.75072,3.69753,2.37609,77.35207,8.01002,13.71963,18.64971,1858.699,8935.81089,11174.89114,0.00063,0.00063,0.00063,0.02289,0.0444,0.03156,8658948.5531,0.0
0.009,714.31702,99267693.23582,26830.69943,2.74992,3.69696,2.37559,77.33571,8.01098,13.7214,18.65223,1858.23239,8931.07104,11169.48343,0.00064,0.00064,0.00064,0.02288,0.04439,0.03155,8660121.15478,0.0
0.0091,714.37824,99281130.00873,26834.33121,2.74912,3.69639,2.3751,77.31936,8.01193,13.72316,18.65476,1857.7659,8926.33491,11164.07951,0.00064,0.00064,0.00064,0.02288,0.04438,0.03154,8661293.37988,0.0
0.0092,714.43944,99294562.4631,26837.96182,2.74831,3.69582,2.37461,77.303,8.01288,13.72493,18.65729,1857.29955,8921.6025,11158.67936,0.00065,0.00065,0.00065,0.02287,0.04438,0.03154,8662465.22823,0.0
0.0093,714.50061,99307990.59707,26841.59126,2.74751,3.69525,2.37411,77.28663,8.01383,13.72669,18.65981,1856.83333,8916.87379,11153.28299,0.00066,0.00066,0.00066,0.02286,0.04437,0.03153,8663636.69966,0.0
0.0094,714.56176,99321414.40875,26845.21953,2.74671,3.69467,2.37362,77.27027,8.01479,13.72846,18.66234,1856.36724,8912.1488,11147.8904,0.00067,0.00067,0.00067,0.02286,0.04436,0.03152,8664807.79402,0.0
0.0095,714.62289,99334833.89626,26848.84663,2.74591,3.6941,2.37313,77.2539,8.01574,13.73022,18.66486,1855.90128,8907.42751,11142.50156,0.00067,0.00067,0.00067,0.02285,0.04436,0.03152,8665978.51114,0.0
0.0096,714.684,99348249.05773,26852.47257,2.74511,3.69353,2.37263,77.23753,8.01669,13.73199,18.66738,1855.43545,8902.70991,11137.1165,0.00068,0.00068,0.00068,0.02284,0.04435,0.03151,8667148.85085,0.0
0.0097,714.74508,99361659.89128,26856.09733,2.74431,3.69296,2.37214,77.22116,8.01764,13.73375,18.6699,1854.96975,8897.99602,11131.73519,0.00069,0.00069,0.00069,0.02283,0.04434,0.0315,8668318.813,0.0
0.0098,714.80614,99375066.39504,26859.72093,2.7435,3.69239,2.37165,77.20479,8.01859,13.73551,18.67242,1854.50418,8893.28581,11126.35763,0.00069,0.00069,0.00069,0.02283,0.04433,0.03149,8669488.39741,0.0
0.0099,714.86718,99388468.56711,26863.34335,2.7427,3.69182,2.37115,77.18841,8.01954,13.73727,18.67494,1854.03874,8888.57929,11120.98383,0.0007,0.0007,0.0007,0.02282,0.04433,0.03149,8670657.60393,0.0
0.01,714.9282,99401866.40564,26866.9646,2.7419,3.69124,2.37066,77.17203,8.02049,13.73904,18.67746,1853.57343,8883.87645,11115.61378,0.00071,0.00071,0.00071,0.02281,0.04432,0.03148,8671826.43239,0.0
0.0101,714.98919,99415259.90874,26870.58469,2.7411,3.69067,2.37016,77.15565,8.02144,13.7408,18.67998,1853.10825,8879.17729,11110.24748,0.00071,0.00071,0.00071,0.02281,0.04431,0.03147,8672994.88262,0.0
0.0102,715.05016,99428649.07454,26874.20359,2.7403,3.6901,2.36967,77.13927,8.02239,13.74256,18.6825,1852.6432,8874.4818,11104.88491,0.00072,0.00072,0.00072,0.0228,0.04431,0.03147,8674162.95447,0.0
0.0103,715.11111,99442033.90117,26877.82133,2.73949,3.68953,2.36918,77.12289,8.02334,13.74432,18.68502,1852.17828,8869.78999,11099.52608,0.00073,0.00073,0.00073,0.02279,0.0443,0.03146,8675330.64777,0.0
0.0104,715.17203,99455414.38674,26881.43789,2.73869,3.68896,2.36868,77.1065,8.02429,13.74608,18.68753,1851.71349,8865.10184,11094.17098,0.00074,0.00074,0.00074,0.02278,0.04429,0.03145,8676497.96236,0.0
0.0105,715.23293,99468790.52939,26885.05328,2.73789,3.68838,2.36819,77.09011,8.02524,13.74783,18.69005,1851.24883,8860.41735,11088.81962,0.00074,0.00074,0.00074,0.02278,0.04428,0.03144,8677664.89807,0.0
0.0106,715.29381,99482162.32725,26888.66749,2.73709,3.68781,2.36769,77.07372,8.02619,13.74959,18.69256,1850.78431,8855.73652,11083.47198,0.00075,0.00075,0.00075,0.02277,0.04428,0.03144,8678831.45473,0.0
0.0107,715.35467,99495529.77843,26892.28053,2.73628,3.68724,2.3672,77.05733,8.02714,13.75135,18.69508,1850.31991,8851.05935,11078.12806,0.00076,0.00076,0.00076,0.02276,0.04427,0.03143,8679997.6322,0.0
0.0108,715.4155,99508892.88108,26895.8924,2.73548,3.68667,2.36671,77.04093,8.02809,13.75311,18.69759,1849.85564,8846.38582,11072.78786,0.00076,0.00076,0.00076,0.02276,0.04426,0.03142,8681163.4303,0.0
0.0109,715.47631,99522251.63331,26899.50309,2.73468,3.68609,2.36621,77.02453,8.02903,13.75486,18.7001,1849.3915,8841.71594,11067.45137,0.00077,0.00077,0.00077,0.02275,0.04426,0.03142,8682328.84886,0.0
0.011,715.5371,99535606.03326,26903.1126,2.73387,3.68552,2.36572,77.00813,8.02998,13.75662,18.70261,1848.92749,8837.0497,11062.11859,0.00078,0.00078,0.00078,0.02274,0.04425,0.03141,8683493.88774,0.0
0.0111,715.59786,99548956.07906,26906.72093,2.73307,3.68495,2.36522,76.99173,8.03093,13.75837,18.70512,1848.46361,8832.3871,11056.78952,0.00079,0.00079,0.00079,0.02273,0.04424,0.0314,8684658.54675,0.0
0.0112,715.65861,99562301.76883,26910.32809,2.73227,3.68438,2.36473,76.97533,8.03187,13.76013,18.70763,1847.99986,8827.72813,11051.46416,0.00079,0.00079,0.00079,0.02273,0.04423,0.0314,8685822.82575,0.0
0.0113,715.71933,99575643.1007,26913.93407,2.73147,3.6838,2.36423,76.95892,8.03282,13.76188,18.71014,1847.53624,8823.07279,11046.14249,0.0008,0.0008,0.0008,0.02272,0.04423,0.03139,8686986.72456,0.0
0.0114,715.78002,99588980.07282,26917.53887,2.73066,3.68323,2.36374,76.94251,8.03377,13.76364,18.71265,1847.07275,8818.42108,11040.82452,0.00081,0.00081,0.00081,0.02271,0.04422,0.03138,8688150.24303,0.0
