Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0091,78.97973,9617778.80247,7463.49186,2.06175,78.24947,3.866,916.36827,0.0005,0.03731,472317.7087,0.0
0.0092,78.97907,9617631.30748,7463.3774,2.06137,78.2348,3.86594,916.0631,0.0005,0.0373,472310.46539,0.0
0.0093,78.97841,9617483.38532,7463.26261,2.06098,78.22012,3.86588,915.75804,0.00051,0.0373,472303.20111,0.0
0.0094,78.97774,9617335.036,7463.14749,2.06059,78.20545,3.86582,915.4531,0.00052,0.03729,472295.91585,0.0
0.0095,78.97708,9617186.25956,7463.03204,2.06021,78.19077,3.86576,915.14828,0.00052,0.03729,472288.60962,0.0
0.0096,78.97641,9617037.05601,7462.91625,2.05982,78.1761,3.8657,914.84357,0.00053,0.03728,472281.28241,0.0
0.0097,78.97574,9616887.42537,7462.80014,2.05943,78.16142,3.86564,914.53897,0.00053,0.03728,472273.93422,0.0
0.0098,78.97506,9616737.36766,7462.68369,2.05905,78.14675,3.86558,914.23449,0.00054,0.03727,472266.56507,0.0
0.0099,78.97439,9616586.88291,7462.56692,2.05866,78.13208,3.86552,913.93013,0.00054,0.03727,472259.17494,0.0
0.01,78.97371,9616435.97114,7462.44981,2.05827,78.1174,3.86546,913.62587,0.00055,0.03726,472251.76384,0.0
0.0101,78.97304,9616284.63236,7462.33237,2.05789,78.10273,3.8654,913.32174,0.00055,0.03726,472244.33177,0.0
0.0102,78.97235,9616132.8666,7462.2146,2.0575,78.08806,3.86534,913.01771,0.00056,0.03725,472236.87874,0.0
0.0103,78.97167,9615980.67388,7462.09649,2.05712,78.07339,3.86528,912.7138,0.00056,0.03724,472229.40473,0.0
0.0104,78.97099,9615828.05423,7461.97806,2.05673,78.05871,3.86522,912.41001,0.00057,0.03724,472221.90976,0.0
0.0105,78.9703,9615675.00765,7461.85929,2.05634,78.04404,3.86516,912.10632,0.00058,0.03723,472214.39383,0.0
0.0106,78.96962,9615521.53418,7461.74019,2.05596,78.02937,3.8651,911.80276,0.00058,0.03723,472206.85693,0.0
0.0107,78.96893,9615367.63384,7461.62077,2.05557,78.0147,3.86503,911.4993,0.00059,0.03722,472199.29906,0.0
0.0108,78.96823,9615213.30665,7461.50101,2.05518,78.00003,3.86497,911.19596,0.00059,0.03722,472191.72024,0.0
0.0109,78.96754,9615058.55263,7461.38092,2.0548,77.98536,3.86491,910.89274,0.0006,0.03721,472184.12045,0.0
0.011,78.96684,9614903.3718,7461.26049,2.05441,77.97069,3.86485,910.58963,0.0006,0.03721,472176.49971,0.0
0.0111,78.96615,9614747.76419,7461.13974,2.05402,77.95602,3.86479,910.28663,0.00061,0.0372,472168.858,0.0
0.0112,78.96545,9614591.72981,7461.01866,2.05364,77.94135,3.86472,909.98374,0.00061,0.03719,472161.19534,0.0
0.0113,78.96475,9614435.26869,7460.89724,2.05325,77.92668,3.86466,909.68097,0.00062,0.03719,472153.51172,0.0
0.0114,78.96404,9614278.38085,7460.7755,2.05286,77.91201,3.8646,909.37831,0.00063,0.03718,472145.80714,0.0
0.0115,78.96334,9614121.06632,7460.65342,2.05248,77.89734,3.86454,909.07577,0.00063,0.03718,472138.08161,0.0
0.0116,78.96263,9613963.32511,7460.53101,2.05209,77.88267,3.86447,908.77334,0.00064,0.03717,472130.33513,0.0
0.0117,78.96192,9613805.15725,7460.40827,2.0517,77.868,3.86441,908.47102,0.00064,0.03717,472122.56769,0.0
0.0118,78.96121,9613646.56276,7460.2852,2.05132,77.85333,3.86435,908.16882,0.00065,0.03716,472114.77931,0.0
0.0119,78.9605,9613487.54166,7460.1618,2.05093,77.83866,3.86428,907.86673,0.00065,0.03716,472106.96997,0.0
0.012,78.95978,9613328.09397,7460.03806,2.05055,77.82399,3.86422,907.56475,0.00066,0.03715,472099.13968,0.0
0.0121,78.95907,9613168.21973,7459.914,2.05016,77.80932,3.86415,907.26289,0.00066,0.03715,472091.28845,0.0
0.0122,78.95835,9613007.91894,7459.7896,2.04977,77.79466,3.86409,906.96113,0.00067,0.03714,472083.41626,0.0
0.0123,78.95763,9612847.19164,7459.66488,2.04939,77.77999,3.86403,906.6595,0.00067,0.03713,472075.52314,0.0
0.0124,78.95691,9612686.03784,7459.53982,2.049,77.76532,3.86396,906.35797,0.00068,0.03713,472067.60907,0.0
0.0125,78.95618,9612524.45757,7459.41443,2.04861,77.75065,3.8639,906.05656,0.00069,0.03712,472059.67405,0.0
0.0126,78.95546,9612362.45085,7459.28871,2.04823,77.73599,3.86383,905.75526,0.00069,0.03712,472051.71809,0.0
0.0127,78.95473,9612200.01771,7459.16267,2.04784,77.72132,3.86377,905.45407,0.0007,0.03711,472043.74119,0.0
0.0128,78.954,9612037.15816,7459.03628,2.04745,77.70666,3.8637,905.153,0.0007,0.03711,472035.74335,0.0
0.0129,78.95327,9611873.87224,7458.90957,2.04707,77.69199,3.86364,904.85204,0.00071,0.0371,472027.72458,0.0
0.013,78.95253,9611710.15996,7458.78253,2.04668,77.67732,3.86357,904.55119,0.00071,0.0371,472019.68486,0.0
0.0131,78.9518,9611546.02134,7458.65516,2.04629,77.66266,3.86351,904.25045,0.00072,0.03709,472011.62421,0.0
0.0132,78.95106,9611381.45642,7458.52745,2.04591,77.64799,3.86344,903.94983,0.00072,0.03709,472003.54262,0.0
0.0133,78.95032,9611216.46521,7458.39942,2.04552,77.63333,3.86337,903.64932,0.00073,0.03708,471995.4401,0.0
0.0134,78.94958,9611051.04773,7458.27105,2.04514,77.61866,3.86331,903.34892,0.00073,0.03707,471987.31664,0.0
0.0135,78.94883,9610885.20402,7458.14236,2.04475,77.604,3.86324,903.04863,0.00074,0.03707,471979.17225,0.0
0.0136,78.94809,9610718.93409,7458.01333,2.04436,77.58933,3.86317,902.74846,0.00075,0.03706,471971.00693,0.0
0.0137,78.94734,9610552.23796,7457.88397,2.04398,77.57467,3.86311,902.4484,0.00075,0.03706,471962.82068,0.0
0.0138,78.94659,9610385.11567,7457.75428,2.04359,77.56001,3.86304,902.14845,0.00076,0.03705,471954.61351,0.0
0.0139,78.94584,9610217.56723,7457.62426,2.0432,77.54534,3.86297,901.84861,0.00076,0.03705,471946.3854,0.0
0.014,78.94509,9610049.59267,7457.49391,2.04282,77.53068,3.86291,901.54888,0.00077,0.03704,471938.13637,0.0
0.0141,78.94433,9609881.19201,7457.36323,2.04243,77.51602,3.86284,901.24927,0.00077,0.03704,471929.86641,0.0
0.0142,78.94358,9609712.36528,7457.23222,2.04205,77.50135,3.86277,900.94977,0.00078,0.03703,471921.57553,0.0
0.0143,78.94282,9609543.11249,7457.10088,2.04166,77.48669,3.8627,900.65038,0.00078,0.03702,471913.26373,0.0
0.0144,78.94206,9609373.43368,7456.96921,2.04127,77.47203,3.86264,900.3511,0.00079,0.03702,471904.93101,0.0
0.0145,78.9413,9609203.32887,7456.8372,2.04089,77.45737,3.86257,900.05193,0.0008,0.03701,471896.57736,0.0
0.0146,78.94053,9609032.79808,7456.70487,2.0405,77.4427,3.8625,899.75288,0.0008,0.03701,471888.20279,0.0
0.0147,78.93976,9608861.84134,7456.57221,2.04011,77.42804,3.86243,899.45394,0.00081,0.037,471879.80731,0.0
0.0148,78.939,9608690.45866,7456.43921,2.03973,77.41338,3.86236,899.1551,0.00081,0.037,471871.39091,0.0
0.0149,78.93823,9608518.65008,7456.30589,2.03934,77.39872,3.86229,898.85638,0.00082,0.03699,471862.9536,0.0
0.015,78.93745,9608346.41562,7456.17223,2.03896,77.38406,3.86222,898.55778,0.00082,0.03699,471854.49537,0.0
0.0151,78.93668,9608173.7553,7456.03825,2.03857,77.3694,3.86216,898.25928,0.00083,0.03698,471846.01622,0.0
0.0152,78.9359,9608000.66915,7455.90393,2.03818,77.35474,3.86209,897.96089,0.00083,0.03698,471837.51617,0.0
0.0153,78.93513,9607827.15719,7455.76928,2.0378,77.34008,3.86202,897.66262,0.00084,0.03697,471828.9952,0.0
0.0154,78.93435,9607653.21945,7455.6343,2.03741,77.32542,3.86195,897.36446,0.00084,0.03696,471820.45332,0.0
0.0155,78.93356,9607478.85595,7455.499,2.03702,77.31076,3.86188,897.0664,0.00085,0.03696,471811.89054,0.0
0.0156,78.93278,9607304.06671,7455.36336,2.03664,77.2961,3.86181,896.76846,0.00086,0.03695,471803.30685,0.0
0.0157,78.932,9607128.85177,7455.22739,2.03625,77.28144,3.86174,896.47063,0.00086,0.03695,471794.70225,0.0
0.0158,78.93121,9606953.21114,7455.09109,2.03587,77.26678,3.86167,896.17292,0.00087,0.03694,471786.07675,0.0
0.0159,78.93042,9606777.14485,7454.95446,2.03548,77.25212,3.8616,895.87531,0.00087,0.03694,471777.43034,0.0
0.016,78.92963,9606600.65292,7454.8175,2.03509,77.23747,3.86153,895.57781,0.00088,0.03693,471768.76303,0.0
0.0161,78.92883,9606423.73539,7454.68021,2.03471,77.22281,3.86146,895.28043,0.00088,0.03693,471760.07482,0.0
0.0162,78.92804,9606246.39227,7454.54259,2.03432,77.20815,3.86138,894.98315,0.00089,0.03692,471751.36571,0.0
0.0163,78.92724,9606068.62359,7454.40464,2.03394,77.19349,3.86131,894.68599,0.00089,0.03692,471742.6357,0.0
0.0164,78.92644,9605890.42938,7454.26636,2.03355,77.17884,3.86124,894.38893,0.0009,0.03691,471733.8848,0.0
0.0165,78.92564,9605711.80966,7454.12775,2.03316,77.16418,3.86117,894.09199,0.0009,0.0369,471725.11299,0.0
0.0166,78.92484,9605532.76445,7453.98881,2.03278,77.14952,3.8611,893.79516,0.00091,0.0369,471716.32029,0.0
0.0167,78.92403,9605353.29379,7453.84954,2.03239,77.13487,3.86103,893.49844,0.00092,0.03689,471707.5067,0.0
0.0168,78.92323,9605173.39769,7453.70994,2.032,77.12021,3.86095,893.20182,0.00092,0.03689,471698.67222,0.0
0.0169,78.92242,9604993.07618,7453.57001,2.03162,77.10556,3.86088,892.90532,0.00093,0.03688,471689.81684,0.0
0.017,78.92161,9604812.32929,7453.42975,2.03123,77.0909,3.86081,892.60893,0.00093,0.03688,471680.94058,0.0
0.0171,78.9208,9604631.15705,7453.28915,2.03085,77.07625,3.86074,892.31265,0.00094,0.03687,471672.04342,0.0
0.0172,78.91998,9604449.55947,7453.14823,2.03046,77.06159,3.86066,892.01648,0.00094,0.03687,471663.12538,0.0
0.0173,78.91917,9604267.53659,7453.00698,2.03007,77.04694,3.86059,891.72042,0.00095,0.03686,471654.18646,0.0
0.0174,78.91835,9604085.08843,7452.8654,2.02969,77.03228,3.86052,891.42447,0.00095,0.03686,471645.22664,0.0
0.0175,78.91753,9603902.21501,7452.72349,2.0293,77.01763,3.86045,891.12863,0.00096,0.03685,471636.24595,0.0
0.0176,78.91671,9603718.91637,7452.58125,2.02892,77.00297,3.86037,890.8329,0.00097,0.03684,471627.24437,0.0
0.0177,78.91588,9603535.19253,7452.43867,2.02853,76.98832,3.8603,890.53728,0.00097,0.03684,471618.22191,0.0
0.0178,78.91506,9603351.0435,7452.29577,2.02814,76.97367,3.86023,890.24177,0.00098,0.03683,471609.17857,0.0
0.0179,78.91423,9603166.46933,7452.15254,2.02776,76.95901,3.86015,889.94637,0.00098,0.03683,471600.11435,0.0
0.018,78.9134,9602981.47004,7452.00898,2.02737,76.94436,3.86008,889.65108,0.00099,0.03682,471591.02925,0.0
0.0181,78.91257,9602796.04565,7451.86509,2.02699,76.92971,3.86,889.3559,0.00099,0.03682,471581.92328,0.0
0.0182,78.91173,9602610.19618,7451.72087,2.0266,76.91506,3.85993,889.06083,0.001,0.03681,471572.79643,0.0
0.0183,78.9109,9602423.92167,7451.57632,2.02621,76.90041,3.85985,888.76587,0.001,0.03681,471563.64871,0.0
0.0184,78.91006,9602237.22214,7451.43144,2.02583,76.88575,3.85978,888.47102,0.00101,0.0368,471554.48012,0.0
0.0185,78.90922,9602050.09762,7451.28623,2.02544,76.8711,3.8597,888.17628,0.00101,0.03679,471545.29066,0.0
0.0186,78.90838,9601862.54814,7451.14069,2.02506,76.85645,3.85963,887.88165,0.00102,0.03679,471536.08033,0.0
0.0187,78.90754,9601674.57371,7450.99482,2.02467,76.8418,3.85955,887.58712,0.00103,0.03678,471526.84912,0.0
0.0188,78.90669,9601486.17438,7450.84862,2.02428,76.82715,3.85948,887.29271,0.00103,0.03678,471517.59706,0.0
0.0189,78.90585,9601297.35015,7450.70209,2.0239,76.8125,3.8594,886.9984,0.00104,0.03677,471508.32412,0.0
0.019,78.905,9601108.10107,7450.55523,2.02351,76.79785,3.85933,886.70421,0.00104,0.03677,471499.03032,0.0
0.0191,78.90415,9600918.42715,7450.40804,2.02313,76.7832,3.85925,886.41012,0.00105,0.03676,471489.71566,0.0
0.0192,78.90329,9600728.32843,7450.26052,2.02274,76.76855,3.85917,886.11615,0.00105,0.03676,471480.38014,0.0
0.0193,78.90244,9600537.80493,7450.11267,2.02235,76.7539,3.8591,885.82228,0.00106,0.03675,471471.02376,0.0
0.0194,78.90158,9600346.85668,7449.96449,2.02197,76.73926,3.85902,885.52852,0.00106,0.03675,471461.64652,0.0
0.0195,78.90073,9600155.4837,7449.81599,2.02158,76.72461,3.85895,885.23487,0.00107,0.03674,471452.24842,0.0
0.0196,78.89987,9599963.68603,7449.66715,2.0212,76.70996,3.85887,884.94133,0.00107,0.03673,471442.82946,0.0
0.0197,78.899,9599771.46368,7449.51798,2.02081,76.69531,3.85879,884.6479,0.00108,0.03673,471433.38965,0.0
0.0198,78.89814,9599578.81669,7449.36849,2.02043,76.68067,3.85871,884.35457,0.00109,0.03672,471423.92898,0.0
0.0199,78.89727,9599385.74509,7449.21866,2.02004,76.66602,3.85864,884.06136,0.00109,0.03672,471414.44747,0.0
0.02,78.89641,9599192.24889,7449.06851,2.01965,76.65137,3.85856,883.76825,0.0011,0.03671,471404.9451,0.0
0.0201,78.89554,9598998.32814,7448.91802,2.01927,76.63672,3.85848,883.47526,0.0011,0.03671,471395.42188,0.0
0.0202,78.89466,9598803.98285,7448.76721,2.01888,76.62208,3.8584,883.18237,0.00111,0.0367,471385.87781,0.0
0.0203,78.89379,9598609.21305,7448.61607,2.0185,76.60743,3.85833,882.88959,0.00111,0.0367,471376.3129,0.0
0.0204,78.89292,9598414.01877,7448.46459,2.01811,76.59279,3.85825,882.59692,0.00112,0.03669,471366.72714,0.0
0.0205,78.89204,9598218.40005,7448.31279,2.01772,76.57814,3.85817,882.30435,0.00112,0.03669,471357.12053,0.0
0.0206,78.89116,9598022.3569,7448.16066,2.01734,76.5635,3.85809,882.0119,0.00113,0.03668,471347.49309,0.0
0.0207,78.89028,9597825.88935,7448.0082,2.01695,76.54885,3.85801,881.71955,0.00113,0.03667,471337.8448,0.0
0.0208,78.88939,9597628.99743,7447.85541,2.01657,76.53421,3.85793,881.42731,0.00114,0.03667,471328.17567,0.0
0.0209,78.88851,9597431.68118,7447.70229,2.01618,76.51956,3.85785,881.13518,0.00115,0.03666,471318.4857,0.0
0.021,78.88762,9597233.94061,7447.54884,2.0158,76.50492,3.85778,880.84316,0.00115,0.03666,471308.7749,0.0
0.0211,78.88673,9597035.77576,7447.39506,2.01541,76.49028,3.8577,880.55125,0.00116,0.03665,471299.04326,0.0
0.0212,78.88584,9596837.18665,7447.24096,2.01502,76.47563,3.85762,880.25944,0.00116,0.03665,471289.29078,0.0
0.0213,78.88495,9596638.17331,7447.08652,2.01464,76.46099,3.85754,879.96774,0.00117,0.03664,471279.51747,0.0
0.0214,78.88406,9596438.73577,7446.93175,2.01425,76.44635,3.85746,879.67615,0.00117,0.03664,471269.72333,0.0
0.0215,78.88316,9596238.87407,7446.77666,2.01387,76.43171,3.85738,879.38467,0.00118,0.03663,471259.90836,0.0
0.0216,78.88226,9596038.58821,7446.62124,2.01348,76.41706,3.8573,879.0933,0.00118,0.03662,471250.07256,0.0
0.0217,78.88136,9595837.87824,7446.46548,2.0131,76.40242,3.85722,878.80203,0.00119,0.03662,471240.21593,0.0
