Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0045,123.80064,2082187.67743,790.43434,1.1456,76.56237,0.37344,299.64278,3e-05,0.02,67452.01817,0.0
0.0046,123.80315,2082250.18126,790.45806,1.14557,76.55988,0.37345,299.62886,4e-05,0.02,67454.04297,0.0
0.0047,123.80566,2082312.68412,790.48179,1.14553,76.55738,0.37346,299.61494,4e-05,0.02,67456.06774,0.0
0.0048,123.80817,2082375.18602,790.50552,1.14549,76.55489,0.37347,299.60103,4e-05,0.02,67458.09247,0.0
0.0049,123.81069,2082437.68695,790.52925,1.14545,76.55239,0.37348,299.58711,4e-05,0.02,67460.11718,0.0
0.005,123.8132,2082500.18691,790.55297,1.14542,76.54989,0.37349,299.5732,4e-05,0.01999,67462.14185,0.0
0.0051,123.81571,2082562.6859,790.5767,1.14538,76.5474,0.3735,299.55928,4e-05,0.01999,67464.16649,0.0
0.0052,123.81822,2082625.18393,790.60042,1.14534,76.5449,0.37352,299.54537,4e-05,0.01999,67466.1911,0.0
0.0053,123.82074,2082687.68099,790.62415,1.1453,76.5424,0.37353,299.53146,4e-05,0.01999,67468.21568,0.0
0.0054,123.82325,2082750.17708,790.64787,1.14527,76.53991,0.37354,299.51754,4e-05,0.01999,67470.24023,0.0
0.0055,123.82576,2082812.6722,790.6716,1.14523,76.53741,0.37355,299.50363,4e-05,0.01999,67472.26474,0.0
0.0056,123.82827,2082875.16635,790.69532,1.14519,76.53491,0.37356,299.48973,4e-05,0.01999,67474.28923,0.0
0.0057,123.83078,2082937.65954,790.71904,1.14516,76.53242,0.37357,299.47582,4e-05,0.01999,67476.31368,0.0
0.0058,123.8333,2083000.15175,790.74277,1.14512,76.52992,0.37358,299.46191,4e-05,0.01999,67478.3381,0.0
0.0059,123.83581,2083062.643,790.76649,1.14508,76.52742,0.37359,299.448,5e-05,0.01999,67480.36249,0.0
0.006,123.83832,2083125.13328,790.79021,1.14504,76.52493,0.37361,299.4341,5e-05,0.01999,67482.38685,0.0
0.0061,123.84083,2083187.62258,790.81393,1.14501,76.52243,0.37362,299.42019,5e-05,0.01999,67484.41118,0.0
0.0062,123.84334,2083250.11092,790.83766,1.14497,76.51993,0.37363,299.40629,5e-05,0.01999,67486.43547,0.0
0.0063,123.84586,2083312.59829,790.86138,1.14493,76.51743,0.37364,299.39239,5e-05,0.01998,67488.45974,0.0
0.0064,123.84837,2083375.08469,790.8851,1.14489,76.51494,0.37365,299.37848,5e-05,0.01998,67490.48397,0.0
0.0065,123.85088,2083437.57012,790.90882,1.14486,76.51244,0.37366,299.36458,5e-05,0.01998,67492.50817,0.0
0.0066,123.85339,2083500.05458,790.93254,1.14482,76.50994,0.37367,299.35068,5e-05,0.01998,67494.53234,0.0
0.0067,123.8559,2083562.53807,790.95626,1.14478,76.50745,0.37368,299.33678,5e-05,0.01998,67496.55648,0.0
0.0068,123.85841,2083625.02059,790.97998,1.14474,76.50495,0.37369,299.32289,5e-05,0.01998,67498.58059,0.0
0.0069,123.86092,2083687.50214,791.0037,1.14471,76.50245,0.37371,299.30899,5e-05,0.01998,67500.60467,0.0
0.007,123.86344,2083749.98272,791.02742,1.14467,76.49995,0.37372,299.29509,5e-05,0.01998,67502.62871,0.0
0.0071,123.86595,2083812.46233,791.05113,1.14463,76.49745,0.37373,299.2812,5e-05,0.01998,67504.65273,0.0
0.0072,123.86846,2083874.94097,791.07485,1.14459,76.49496,0.37374,299.26731,6e-05,0.01998,67506.67671,0.0
0.0073,123.87097,2083937.41864,791.09857,1.14456,76.49246,0.37375,299.25341,6e-05,0.01998,67508.70066,0.0
0.0074,123.87348,2083999.89534,791.12229,1.14452,76.48996,0.37376,299.23952,6e-05,0.01998,67510.72458,0.0
0.0075,123.87599,2084062.37106,791.146,1.14448,76.48746,0.37377,299.22563,6e-05,0.01998,67512.74846,0.0
0.0076,123.8785,2084124.84582,791.16972,1.14445,76.48496,0.37378,299.21174,6e-05,0.01997,67514.77232,0.0
0.0077,123.88101,2084187.3196,791.19344,1.14441,76.48247,0.3738,299.19785,6e-05,0.01997,67516.79615,0.0
0.0078,123.88352,2084249.79241,791.21715,1.14437,76.47997,0.37381,299.18396,6e-05,0.01997,67518.81994,0.0
0.0079,123.88603,2084312.26425,791.24087,1.14433,76.47747,0.37382,299.17007,6e-05,0.01997,67520.8437,0.0
0.008,123.88854,2084374.73512,791.26458,1.1443,76.47497,0.37383,299.15619,6e-05,0.01997,67522.86743,0.0
0.0081,123.89105,2084437.20502,791.2883,1.14426,76.47247,0.37384,299.1423,6e-05,0.01997,67524.89113,0.0
0.0082,123.89357,2084499.67394,791.31201,1.14422,76.46997,0.37385,299.12842,6e-05,0.01997,67526.9148,0.0
0.0083,123.89608,2084562.14189,791.33572,1.14418,76.46747,0.37386,299.11453,6e-05,0.01997,67528.93843,0.0
0.0084,123.89859,2084624.60887,791.35944,1.14415,76.46498,0.37387,299.10065,6e-05,0.01997,67530.96204,0.0
0.0085,123.9011,2084687.07488,791.38315,1.14411,76.46248,0.37389,299.08677,7e-05,0.01997,67532.98561,0.0
0.0086,123.90361,2084749.53991,791.40686,1.14407,76.45998,0.3739,299.07289,7e-05,0.01997,67535.00915,0.0
0.0087,123.90612,2084812.00397,791.43058,1.14403,76.45748,0.37391,299.05901,7e-05,0.01997,67537.03266,0.0
0.0088,123.90863,2084874.46706,791.45429,1.144,76.45498,0.37392,299.04513,7e-05,0.01997,67539.05614,0.0
0.0089,123.91114,2084936.92918,791.478,1.14396,76.45248,0.37393,299.03125,7e-05,0.01996,67541.07959,0.0
0.009,123.91365,2084999.39032,791.50171,1.14392,76.44998,0.37394,299.01738,7e-05,0.01996,67543.103,0.0
0.0091,123.91616,2085061.85049,791.52542,1.14388,76.44748,0.37395,299.0035,7e-05,0.01996,67545.12638,0.0
0.0092,123.91867,2085124.30969,791.54913,1.14385,76.44498,0.37396,298.98962,7e-05,0.01996,67547.14974,0.0
0.0093,123.92118,2085186.76791,791.57284,1.14381,76.44248,0.37398,298.97575,7e-05,0.01996,67549.17306,0.0
0.0094,123.92369,2085249.22516,791.59655,1.14377,76.43998,0.37399,298.96188,7e-05,0.01996,67551.19635,0.0
0.0095,123.9262,2085311.68143,791.62026,1.14373,76.43748,0.374,298.94801,7e-05,0.01996,67553.2196,0.0
0.0096,123.92871,2085374.13673,791.64397,1.1437,76.43498,0.37401,298.93413,7e-05,0.01996,67555.24283,0.0
0.0097,123.93121,2085436.59106,791.66768,1.14366,76.43248,0.37402,298.92026,7e-05,0.01996,67557.26602,0.0
0.0098,123.93372,2085499.04441,791.69139,1.14362,76.42998,0.37403,298.9064,8e-05,0.01996,67559.28919,0.0
0.0099,123.93623,2085561.49679,791.7151,1.14359,76.42748,0.37404,298.89253,8e-05,0.01996,67561.31232,0.0
0.01,123.93874,2085623.9482,791.7388,1.14355,76.42498,0.37405,298.87866,8e-05,0.01996,67563.33542,0.0
0.0101,123.94125,2085686.39862,791.76251,1.14351,76.42248,0.37406,298.86479,8e-05,0.01996,67565.35849,0.0
0.0102,123.94376,2085748.84808,791.78622,1.14347,76.41998,0.37408,298.85093,8e-05,0.01995,67567.38152,0.0
0.0103,123.94627,2085811.29656,791.80993,1.14344,76.41748,0.37409,298.83706,8e-05,0.01995,67569.40453,0.0
0.0104,123.94878,2085873.74406,791.83363,1.1434,76.41498,0.3741,298.8232,8e-05,0.01995,67571.4275,0.0
0.0105,123.95129,2085936.19059,791.85734,1.14336,76.41248,0.37411,298.80934,8e-05,0.01995,67573.45044,0.0
0.0106,123.9538,2085998.63614,791.88104,1.14332,76.40998,0.37412,298.79548,8e-05,0.01995,67575.47335,0.0
0.0107,123.95631,2086061.08072,791.90475,1.14329,76.40748,0.37413,298.78162,8e-05,0.01995,67577.49623,0.0
0.0108,123.95882,2086123.52432,791.92845,1.14325,76.40498,0.37414,298.76776,8e-05,0.01995,67579.51908,0.0
0.0109,123.96132,2086185.96695,791.95216,1.14321,76.40248,0.37415,298.7539,8e-05,0.01995,67581.54189,0.0
0.011,123.96383,2086248.4086,791.97586,1.14317,76.39998,0.37417,298.74004,8e-05,0.01995,67583.56468,0.0
0.0111,123.96634,2086310.84928,791.99956,1.14314,76.39748,0.37418,298.72618,9e-05,0.01995,67585.58743,0.0
0.0112,123.96885,2086373.28897,792.02327,1.1431,76.39498,0.37419,298.71233,9e-05,0.01995,67587.61015,0.0
0.0113,123.97136,2086435.7277,792.04697,1.14306,76.39248,0.3742,298.69847,9e-05,0.01995,67589.63284,0.0
0.0114,123.97387,2086498.16544,792.07067,1.14302,76.38998,0.37421,298.68462,9e-05,0.01995,67591.6555,0.0
0.0115,123.97638,2086560.60221,792.09437,1.14299,76.38748,0.37422,298.67077,9e-05,0.01994,67593.67812,0.0
0.0116,123.97888,2086623.038,792.11808,1.14295,76.38497,0.37423,298.65691,9e-05,0.01994,67595.70071,0.0
0.0117,123.98139,2086685.47282,792.14178,1.14291,76.38247,0.37424,298.64306,9e-05,0.01994,67597.72328,0.0
0.0118,123.9839,2086747.90666,792.16548,1.14287,76.37997,0.37426,298.62921,9e-05,0.01994,67599.74581,0.0
0.0119,123.98641,2086810.33952,792.18918,1.14284,76.37747,0.37427,298.61536,9e-05,0.01994,67601.76831,0.0
0.012,123.98892,2086872.7714,792.21288,1.1428,76.37497,0.37428,298.60152,9e-05,0.01994,67603.79077,0.0
0.0121,123.99142,2086935.20231,792.23658,1.14276,76.37247,0.37429,298.58767,9e-05,0.01994,67605.81321,0.0
0.0122,123.99393,2086997.63224,792.26028,1.14272,76.36997,0.3743,298.57382,9e-05,0.01994,67607.83561,0.0
0.0123,123.99644,2087060.06119,792.28398,1.14269,76.36746,0.37431,298.55998,9e-05,0.01994,67609.85799,0.0
0.0124,123.99895,2087122.48916,792.30768,1.14265,76.36496,0.37432,298.54613,0.0001,0.01994,67611.88033,0.0
0.0125,124.00146,2087184.91616,792.33138,1.14261,76.36246,0.37433,298.53229,0.0001,0.01994,67613.90264,0.0
0.0126,124.00396,2087247.34217,792.35507,1.14258,76.35996,0.37434,298.51845,0.0001,0.01994,67615.92491,0.0
0.0127,124.00647,2087309.76721,792.37877,1.14254,76.35746,0.37436,298.5046,0.0001,0.01994,67617.94716,0.0
0.0128,124.00898,2087372.19127,792.40247,1.1425,76.35495,0.37437,298.49076,0.0001,0.01993,67619.96937,0.0
0.0129,124.01149,2087434.61436,792.42616,1.14246,76.35245,0.37438,298.47692,0.0001,0.01993,67621.99155,0.0
0.013,124.01399,2087497.03646,792.44986,1.14243,76.34995,0.37439,298.46309,0.0001,0.01993,67624.01371,0.0
0.0131,124.0165,2087559.45758,792.47356,1.14239,76.34745,0.3744,298.44925,0.0001,0.01993,67626.03582,0.0
0.0132,124.01901,2087621.87773,792.49725,1.14235,76.34494,0.37441,298.43541,0.0001,0.01993,67628.05791,0.0
0.0133,124.02152,2087684.2969,792.52095,1.14231,76.34244,0.37442,298.42158,0.0001,0.01993,67630.07997,0.0
0.0134,124.02402,2087746.71508,792.54464,1.14228,76.33994,0.37443,298.40774,0.0001,0.01993,67632.10199,0.0
0.0135,124.02653,2087809.13229,792.56834,1.14224,76.33744,0.37445,298.39391,0.0001,0.01993,67634.12398,0.0
0.0136,124.02904,2087871.54852,792.59203,1.1422,76.33493,0.37446,298.38007,0.0001,0.01993,67636.14594,0.0
0.0137,124.03154,2087933.96377,792.61573,1.14216,76.33243,0.37447,298.36624,0.00011,0.01993,67638.16787,0.0
0.0138,124.03405,2087996.37804,792.63942,1.14213,76.32993,0.37448,298.35241,0.00011,0.01993,67640.18977,0.0
0.0139,124.03656,2088058.79133,792.66311,1.14209,76.32743,0.37449,298.33858,0.00011,0.01993,67642.21163,0.0
0.014,124.03906,2088121.20364,792.68681,1.14205,76.32492,0.3745,298.32475,0.00011,0.01993,67644.23347,0.0
0.0141,124.04157,2088183.61496,792.7105,1.14201,76.32242,0.37451,298.31092,0.00011,0.01992,67646.25527,0.0
0.0142,124.04408,2088246.02531,792.73419,1.14198,76.31992,0.37452,298.2971,0.00011,0.01992,67648.27704,0.0
0.0143,124.04658,2088308.43468,792.75788,1.14194,76.31741,0.37453,298.28327,0.00011,0.01992,67650.29877,0.0
0.0144,124.04909,2088370.84307,792.78157,1.1419,76.31491,0.37455,298.26944,0.00011,0.01992,67652.32048,0.0
0.0145,124.0516,2088433.25048,792.80526,1.14186,76.31241,0.37456,298.25562,0.00011,0.01992,67654.34216,0.0
0.0146,124.0541,2088495.6569,792.82895,1.14183,76.3099,0.37457,298.2418,0.00011,0.01992,67656.3638,0.0
0.0147,124.05661,2088558.06235,792.85265,1.14179,76.3074,0.37458,298.22797,0.00011,0.01992,67658.38541,0.0
0.0148,124.05912,2088620.46681,792.87633,1.14175,76.3049,0.37459,298.21415,0.00011,0.01992,67660.40699,0.0
0.0149,124.06162,2088682.87029,792.90002,1.14171,76.30239,0.3746,298.20033,0.00012,0.01992,67662.42854,0.0
0.015,124.06413,2088745.27279,792.92371,1.14168,76.29989,0.37461,298.18651,0.00012,0.01992,67664.45005,0.0
0.0151,124.06663,2088807.67431,792.9474,1.14164,76.29738,0.37462,298.17269,0.00012,0.01992,67666.47153,0.0
0.0152,124.06914,2088870.07485,792.97109,1.1416,76.29488,0.37464,298.15888,0.00012,0.01992,67668.49299,0.0
0.0153,124.07165,2088932.47441,792.99478,1.14156,76.29238,0.37465,298.14506,0.00012,0.01992,67670.51441,0.0
0.0154,124.07415,2088994.87298,793.01847,1.14153,76.28987,0.37466,298.13124,0.00012,0.01991,67672.53579,0.0
0.0155,124.07666,2089057.27057,793.04215,1.14149,76.28737,0.37467,298.11743,0.00012,0.01991,67674.55715,0.0
0.0156,124.07916,2089119.66718,793.06584,1.14145,76.28486,0.37468,298.10361,0.00012,0.01991,67676.57848,0.0
0.0157,124.08167,2089182.06281,793.08953,1.14141,76.28236,0.37469,298.0898,0.00012,0.01991,67678.59977,0.0
0.0158,124.08418,2089244.45746,793.11321,1.14138,76.27986,0.3747,298.07599,0.00012,0.01991,67680.62103,0.0
0.0159,124.08668,2089306.85112,793.1369,1.14134,76.27735,0.37471,298.06218,0.00012,0.01991,67682.64226,0.0
0.016,124.08919,2089369.2438,793.16058,1.1413,76.27485,0.37473,298.04837,0.00012,0.01991,67684.66346,0.0
0.0161,124.09169,2089431.63549,793.18427,1.14126,76.27234,0.37474,298.03456,0.00012,0.01991,67686.68462,0.0
0.0162,124.0942,2089494.02621,793.20795,1.14123,76.26984,0.37475,298.02075,0.00013,0.01991,67688.70575,0.0
0.0163,124.0967,2089556.41594,793.23164,1.14119,76.26733,0.37476,298.00694,0.00013,0.01991,67690.72686,0.0
0.0164,124.09921,2089618.80469,793.25532,1.14115,76.26483,0.37477,297.99314,0.00013,0.01991,67692.74793,0.0
0.0165,124.10171,2089681.19245,793.279,1.14111,76.26232,0.37478,297.97933,0.00013,0.01991,67694.76896,0.0
0.0166,124.10422,2089743.57923,793.30269,1.14108,76.25982,0.37479,297.96553,0.00013,0.01991,67696.78997,0.0
0.0167,124.10672,2089805.96502,793.32637,1.14104,76.25731,0.3748,297.95172,0.00013,0.0199,67698.81095,0.0
0.0168,124.10923,2089868.34984,793.35005,1.141,76.25481,0.37481,297.93792,0.00013,0.0199,67700.83189,0.0
0.0169,124.11173,2089930.73366,793.37373,1.14096,76.2523,0.37483,297.92412,0.00013,0.0199,67702.8528,0.0
0.017,124.11424,2089993.11651,793.39742,1.14093,76.2498,0.37484,297.91032,0.00013,0.0199,67704.87368,0.0
0.0171,124.11674,2090055.49837,793.4211,1.14089,76.24729,0.37485,297.89652,0.00013,0.0199,67706.89452,0.0
0.0172,124.11925,2090117.87924,793.44478,1.14085,76.24479,0.37486,297.88272,0.00013,0.0199,67708.91534,0.0
0.0173,124.12175,2090180.25913,793.46846,1.14081,76.24228,0.37487,297.86892,0.00013,0.0199,67710.93612,0.0
0.0174,124.12426,2090242.63804,793.49214,1.14078,76.23978,0.37488,297.85513,0.00013,0.0199,67712.95687,0.0
0.0175,124.12676,2090305.01596,793.51582,1.14074,76.23727,0.37489,297.84133,0.00014,0.0199,67714.97759,0.0
0.0176,124.12927,2090367.3929,793.5395,1.1407,76.23476,0.3749,297.82754,0.00014,0.0199,67716.99828,0.0
0.0177,124.13177,2090429.76885,793.56318,1.14066,76.23226,0.37492,297.81374,0.00014,0.0199,67719.01893,0.0
0.0178,124.13428,2090492.14381,793.58686,1.14063,76.22975,0.37493,297.79995,0.00014,0.0199,67721.03956,0.0
0.0179,124.13678,2090554.51779,793.61053,1.14059,76.22725,0.37494,297.78616,0.00014,0.01989,67723.06015,0.0
0.018,124.13928,2090616.89079,793.63421,1.14055,76.22474,0.37495,297.77237,0.00014,0.01989,67725.08071,0.0
0.0181,124.14179,2090679.2628,793.65789,1.14051,76.22224,0.37496,297.75858,0.00014,0.01989,67727.10124,0.0
0.0182,124.14429,2090741.63382,793.68157,1.14048,76.21973,0.37497,297.74479,0.00014,0.01989,67729.12173,0.0
0.0183,124.1468,2090804.00386,793.70524,1.14044,76.21722,0.37498,297.731,0.00014,0.01989,67731.1422,0.0
0.0184,124.1493,2090866.37291,793.72892,1.1404,76.21472,0.37499,297.71721,0.00014,0.01989,67733.16263,0.0
0.0185,124.1518,2090928.74097,793.7526,1.14036,76.21221,0.375,297.70342,0.00014,0.01989,67735.18303,0.0
0.0186,124.15431,2090991.10805,793.77627,1.14033,76.2097,0.37502,297.68964,0.00014,0.01989,67737.2034,0.0
0.0187,124.15681,2091053.47414,793.79995,1.14029,76.2072,0.37503,297.67585,0.00014,0.01989,67739.22373,0.0
0.0188,124.15932,2091115.83925,793.82362,1.14025,76.20469,0.37504,297.66207,0.00015,0.01989,67741.24404,0.0
0.0189,124.16182,2091178.20337,793.8473,1.14021,76.20218,0.37505,297.64829,0.00015,0.01989,67743.26431,0.0
0.019,124.16432,2091240.5665,793.87097,1.14018,76.19968,0.37506,297.63451,0.00015,0.01989,67745.28455,0.0
0.0191,124.16683,2091302.92864,793.89464,1.14014,76.19717,0.37507,297.62073,0.00015,0.01989,67747.30476,0.0
0.0192,124.16933,2091365.2898,793.91832,1.1401,76.19466,0.37508,297.60695,0.00015,0.01988,67749.32493,0.0
0.0193,124.17183,2091427.64997,793.94199,1.14006,76.19216,0.37509,297.59317,0.00015,0.01988,67751.34508,0.0
0.0194,124.17434,2091490.00915,793.96566,1.14003,76.18965,0.37511,297.57939,0.00015,0.01988,67753.36519,0.0
0.0195,124.17684,2091552.36735,793.98933,1.13999,76.18714,0.37512,297.56561,0.00015,0.01988,67755.38527,0.0
0.0196,124.17934,2091614.72455,794.01301,1.13995,76.18463,0.37513,297.55184,0.00015,0.01988,67757.40532,0.0
0.0197,124.18185,2091677.08077,794.03668,1.13991,76.18213,0.37514,297.53806,0.00015,0.01988,67759.42533,0.0
0.0198,124.18435,2091739.43601,794.06035,1.13988,76.17962,0.37515,297.52429,0.00015,0.01988,67761.44532,0.0
0.0199,124.18685,2091801.79025,794.08402,1.13984,76.17711,0.37516,297.51051,0.00015,0.01988,67763.46527,0.0
0.02,124.18936,2091864.1435,794.10769,1.1398,76.17461,0.37517,297.49674,0.00015,0.01988,67765.48519,0.0
0.0201,124.19186,2091926.49577,794.13136,1.13976,76.1721,0.37518,297.48297,0.00016,0.01988,67767.50508,0.0
0.0202,124.19436,2091988.84705,794.15503,1.13973,76.16959,0.3752,297.4692,0.00016,0.01988,67769.52493,0.0
0.0203,124.19686,2092051.19734,794.1787,1.13969,76.16708,0.37521,297.45543,0.00016,0.01988,67771.54476,0.0
0.0204,124.19937,2092113.54664,794.20237,1.13965,76.16457,0.37522,297.44166,0.00016,0.01988,67773.56455,0.0
0.0205,124.20187,2092175.89495,794.22604,1.13961,76.16207,0.37523,297.42789,0.00016,0.01987,67775.58431,0.0
0.0206,124.20437,2092238.24227,794.2497,1.13958,76.15956,0.37524,297.41413,0.00016,0.01987,67777.60404,0.0
0.0207,124.20687,2092300.5886,794.27337,1.13954,76.15705,0.37525,297.40036,0.00016,0.01987,67779.62373,0.0
0.0208,124.20938,2092362.93395,794.29704,1.1395,76.15454,0.37526,297.3866,0.00016,0.01987,67781.6434,0.0
0.0209,124.21188,2092425.2783,794.32071,1.13946,76.15203,0.37527,297.37283,0.00016,0.01987,67783.66303,0.0
0.021,124.21438,2092487.62166,794.34437,1.13943,76.14953,0.37528,297.35907,0.00016,0.01987,67785.68263,0.0
0.0211,124.21688,2092549.96404,794.36804,1.13939,76.14702,0.3753,297.34531,0.00016,0.01987,67787.7022,0.0
0.0212,124.21939,2092612.30542,794.39171,1.13935,76.14451,0.37531,297.33155,0.00016,0.01987,67789.72173,0.0
0.0213,124.22189,2092674.64582,794.41537,1.13931,76.142,0.37532,297.31779,0.00016,0.01987,67791.74124,0.0
0.0214,124.22439,2092736.98522,794.43904,1.13928,76.13949,0.37533,297.30403,0.00017,0.01987,67793.76071,0.0
0.0215,124.22689,2092799.32364,794.4627,1.13924,76.13698,0.37534,297.29027,0.00017,0.01987,67795.78015,0.0
0.0216,124.22939,2092861.66106,794.48637,1.1392,76.13448,0.37535,297.27651,0.00017,0.01987,67797.79956,0.0
0.0217,124.2319,2092923.99749,794.51003,1.13916,76.13197,0.37536,297.26276,0.00017,0.01987,67799.81893,0.0
0.0218,124.2344,2092986.33293,794.53369,1.13913,76.12946,0.37537,297.249,0.00017,0.01986,67801.83827,0.0
0.0219,124.2369,2093048.66739,794.55736,1.13909,76.12695,0.37539,297.23525,0.00017,0.01986,67803.85758,0.0
0.022,124.2394,2093111.00085,794.58102,1.13905,76.12444,0.3754,297.22149,0.00017,0.01986,67805.87686,0.0
0.0221,124.2419,2093173.33331,794.60468,1.13901,76.12193,0.37541,297.20774,0.00017,0.01986,67807.89611,0.0
