Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0044,119.91684,21061898.05096,10850.46707,1.0963,0.50372,79.18617,3.8408,6.06431,2234.81378,12247.66807,0.00039,0.00039,0.02492,0.01595,1595027.29865,0.0
0.0045,119.94095,21069147.48731,10854.20177,1.09591,0.5035,79.15612,3.84173,6.0664,2233.66148,12234.68207,0.00039,0.00039,0.02492,0.01594,1595576.30182,0.0
0.0046,119.96504,21076394.35417,10857.93514,1.09553,0.50328,79.12607,3.84267,6.06849,2232.50983,12221.71688,0.0004,0.0004,0.02491,0.01593,1596125.11041,0.0
0.0047,119.98912,21083638.64738,10861.66719,1.09514,0.50305,79.096,3.8436,6.07058,2231.3588,12208.77244,0.00041,0.00041,0.0249,0.01592,1596673.72409,0.0
0.0048,120.01319,21090880.36276,10865.3979,1.09476,0.50283,79.06593,3.84453,6.07267,2230.2084,12195.84871,0.00042,0.00042,0.02489,0.01591,1597222.14255,0.0
0.0049,120.03725,21098119.49611,10869.12729,1.09437,0.50261,79.03584,3.84546,6.07475,2229.05864,12182.94564,0.00043,0.00043,0.02488,0.0159,1597770.36548,0.0
0.005,120.06129,21105356.04328,10872.85535,1.09399,0.50239,79.00574,3.84639,6.07684,2227.90951,12170.06319,0.00044,0.00044,0.02487,0.01589,1598318.39255,0.0
0.0051,120.08532,21112590.00008,10876.58207,1.09361,0.50216,78.97564,3.84732,6.07892,2226.761,12157.20129,0.00045,0.00045,0.02486,0.01589,1598866.22345,0.0
0.0052,120.10935,21119821.36234,10880.30745,1.09322,0.50194,78.94552,3.84825,6.08101,2225.61313,12144.35992,0.00046,0.00046,0.02485,0.01588,1599413.85786,0.0
0.0053,120.13335,21127050.12588,10884.0315,1.09284,0.50172,78.91539,3.84918,6.08309,2224.46589,12131.53901,0.00046,0.00046,0.02485,0.01587,1599961.29547,0.0
0.0054,120.15735,21134276.28652,10887.7542,1.09245,0.50149,78.88525,3.85011,6.08518,2223.31927,12118.73853,0.00047,0.00047,0.02484,0.01586,1600508.53597,0.0
0.0055,120.18134,21141499.84009,10891.47556,1.09207,0.50127,78.85511,3.85103,6.08726,2222.17329,12105.95842,0.00048,0.00048,0.02483,0.01585,1601055.57903,0.0
0.0056,120.20531,21148720.78242,10895.19558,1.09168,0.50105,78.82495,3.85196,6.08934,2221.02793,12093.19865,0.00049,0.00049,0.02482,0.01584,1601602.42433,0.0
0.0057,120.22927,21155939.10933,10898.91425,1.0913,0.50082,78.79478,3.85289,6.09142,2219.8832,12080.45916,0.0005,0.0005,0.02481,0.01583,1602149.07158,0.0
0.0058,120.25322,21163154.81665,10902.63156,1.09091,0.5006,78.7646,3.85381,6.0935,2218.73909,12067.73991,0.00051,0.00051,0.0248,0.01582,1602695.52044,0.0
0.0059,120.27715,21170367.90021,10906.34753,1.09052,0.50037,78.73441,3.85474,6.09558,2217.59562,12055.04085,0.00052,0.00052,0.02479,0.01582,1603241.7706,0.0
0.006,120.30108,21177578.35582,10910.06215,1.09014,0.50015,78.70421,3.85566,6.09766,2216.45276,12042.36193,0.00053,0.00053,0.02478,0.01581,1603787.82174,0.0
0.0061,120.32499,21184786.17933,10913.7754,1.08975,0.49992,78.674,3.85659,6.09974,2215.31053,12029.70312,0.00053,0.00053,0.02477,0.0158,1604333.67355,0.0
0.0062,120.34889,21191991.36656,10917.4873,1.08937,0.4997,78.64378,3.85751,6.10181,2214.16893,12017.06435,0.00054,0.00054,0.02477,0.01579,1604879.32572,0.0
0.0063,120.37278,21199193.91334,10921.19784,1.08898,0.49948,78.61355,3.85844,6.10389,2213.02795,12004.4456,0.00055,0.00055,0.02476,0.01578,1605424.77793,0.0
0.0064,120.39665,21206393.81549,10924.90702,1.0886,0.49925,78.58331,3.85936,6.10597,2211.8876,11991.84681,0.00056,0.00056,0.02475,0.01577,1605970.02985,0.0
0.0065,120.42052,21213591.06885,10928.61483,1.08821,0.49903,78.55306,3.86028,6.10804,2210.74786,11979.26794,0.00057,0.00057,0.02474,0.01576,1606515.08118,0.0
0.0066,120.44437,21220785.66925,10932.32128,1.08782,0.4988,78.5228,3.8612,6.11011,2209.60875,11966.70894,0.00058,0.00058,0.02473,0.01575,1607059.93161,0.0
0.0067,120.46821,21227977.61252,10936.02635,1.08744,0.49858,78.49253,3.86212,6.11219,2208.47026,11954.16976,0.00059,0.00059,0.02472,0.01574,1607604.5808,0.0
0.0068,120.49203,21235166.89448,10939.73006,1.08705,0.49835,78.46225,3.86304,6.11426,2207.3324,11941.65037,0.0006,0.0006,0.02471,0.01574,1608149.02846,0.0
0.0069,120.51585,21242353.51098,10943.43239,1.08666,0.49813,78.43195,3.86396,6.11633,2206.19515,11929.15071,0.0006,0.0006,0.0247,0.01573,1608693.27425,0.0
0.007,120.53965,21249537.45785,10947.13335,1.08628,0.4979,78.40165,3.86488,6.1184,2205.05853,11916.67075,0.00061,0.00061,0.0247,0.01572,1609237.31788,0.0
0.0071,120.56344,21256718.73091,10950.83293,1.08589,0.49768,78.37134,3.8658,6.12047,2203.92252,11904.21044,0.00062,0.00062,0.02469,0.01571,1609781.15902,0.0
0.0072,120.58722,21263897.326,10954.53113,1.0855,0.49745,78.34102,3.86672,6.12254,2202.78713,11891.76972,0.00063,0.00063,0.02468,0.0157,1610324.79735,0.0
0.0073,120.61099,21271073.23896,10958.22794,1.08512,0.49722,78.31068,3.86764,6.12461,2201.65237,11879.34857,0.00064,0.00064,0.02467,0.01569,1610868.23256,0.0
0.0074,120.63474,21278246.46561,10961.92338,1.08473,0.497,78.28034,3.86856,6.12668,2200.51822,11866.94693,0.00065,0.00065,0.02466,0.01568,1611411.46434,0.0
0.0075,120.65848,21285417.0018,10965.61743,1.08434,0.49677,78.24999,3.86947,6.12875,2199.38469,11854.56477,0.00066,0.00066,0.02465,0.01567,1611954.49237,0.0
0.0076,120.68221,21292584.84336,10969.31009,1.08396,0.49655,78.21962,3.87039,6.13081,2198.25177,11842.20203,0.00067,0.00067,0.02464,0.01567,1612497.31633,0.0
0.0077,120.70593,21299749.98613,10973.00136,1.08357,0.49632,78.18925,3.8713,6.13288,2197.11947,11829.85867,0.00068,0.00068,0.02463,0.01566,1613039.93591,0.0
0.0078,120.72963,21306912.42594,10976.69123,1.08318,0.49609,78.15887,3.87222,6.13494,2195.98779,11817.53465,0.00068,0.00068,0.02463,0.01565,1613582.3508,0.0
0.0079,120.75332,21314072.15863,10980.37972,1.0828,0.49587,78.12847,3.87313,6.13701,2194.85673,11805.22993,0.00069,0.00069,0.02462,0.01564,1614124.56067,0.0
0.008,120.777,21321229.18003,10984.0668,1.08241,0.49564,78.09807,3.87405,6.13907,2193.72628,11792.94446,0.0007,0.0007,0.02461,0.01563,1614666.56522,0.0
0.0081,120.80067,21328383.48599,10987.75249,1.08202,0.49541,78.06765,3.87496,6.14113,2192.59644,11780.6782,0.00071,0.00071,0.0246,0.01562,1615208.36412,0.0
0.0082,120.82433,21335535.07235,10991.43677,1.08163,0.49519,78.03723,3.87587,6.14319,2191.46722,11768.43111,0.00072,0.00072,0.02459,0.01561,1615749.95707,0.0
0.0083,120.84797,21342683.93494,10995.11966,1.08125,0.49496,78.00679,3.87679,6.14526,2190.33861,11756.20314,0.00073,0.00073,0.02458,0.0156,1616291.34375,0.0
0.0084,120.8716,21349830.0696,10998.80113,1.08086,0.49473,77.97635,3.8777,6.14732,2189.21062,11743.99425,0.00074,0.00074,0.02457,0.0156,1616832.52384,0.0
0.0085,120.89522,21356973.47218,11002.4812,1.08047,0.49451,77.94589,3.87861,6.14937,2188.08324,11731.80439,0.00075,0.00075,0.02456,0.01559,1617373.49703,0.0
0.0086,120.91883,21364114.13851,11006.15986,1.08008,0.49428,77.91543,3.87952,6.15143,2186.95647,11719.63353,0.00075,0.00075,0.02455,0.01558,1617914.263,0.0
0.0087,120.94242,21371252.06444,11009.83711,1.07969,0.49405,77.88495,3.88043,6.15349,2185.83031,11707.48163,0.00076,0.00076,0.02455,0.01557,1618454.82143,0.0
0.0088,120.966,21378387.24581,11013.51295,1.07931,0.49382,77.85446,3.88134,6.15555,2184.70476,11695.34863,0.00077,0.00077,0.02454,0.01556,1618995.17203,0.0
0.0089,120.98957,21385519.67846,11017.18737,1.07892,0.4936,77.82397,3.88225,6.1576,2183.57982,11683.2345,0.00078,0.00078,0.02453,0.01555,1619535.31446,0.0
0.009,121.01313,21392649.35824,11020.86037,1.07853,0.49337,77.79346,3.88316,6.15966,2182.4555,11671.13919,0.00079,0.00079,0.02452,0.01554,1620075.24841,0.0
0.0091,121.03667,21399776.28099,11024.53195,1.07814,0.49314,77.76294,3.88406,6.16171,2181.33178,11659.06267,0.0008,0.0008,0.02451,0.01553,1620614.97357,0.0
0.0092,121.0602,21406900.44255,11028.2021,1.07775,0.49291,77.73242,3.88497,6.16377,2180.20867,11647.00488,0.00081,0.00081,0.0245,0.01552,1621154.48963,0.0
0.0093,121.08372,21414021.83878,11031.87084,1.07736,0.49269,77.70188,3.88588,6.16582,2179.08617,11634.9658,0.00082,0.00082,0.02449,0.01552,1621693.79626,0.0
0.0094,121.10723,21421140.4655,11035.53814,1.07697,0.49246,77.67133,3.88678,6.16787,2177.96428,11622.94537,0.00083,0.00083,0.02448,0.01551,1622232.89316,0.0
0.0095,121.13073,21428256.31858,11039.20402,1.07659,0.49223,77.64078,3.88769,6.16992,2176.843,11610.94356,0.00083,0.00083,0.02447,0.0155,1622771.78001,0.0
0.0096,121.15421,21435369.39386,11042.86847,1.0762,0.492,77.61021,3.8886,6.17198,2175.72232,11598.96033,0.00084,0.00084,0.02447,0.01549,1623310.4565,0.0
0.0097,121.17768,21442479.68719,11046.53148,1.07581,0.49177,77.57963,3.8895,6.17402,2174.60225,11586.99562,0.00085,0.00085,0.02446,0.01548,1623848.92231,0.0
0.0098,121.20114,21449587.19441,11050.19306,1.07542,0.49154,77.54904,3.8904,6.17607,2173.48279,11575.04941,0.00086,0.00086,0.02445,0.01547,1624387.17712,0.0
0.0099,121.22458,21456691.91138,11053.8532,1.07503,0.49132,77.51845,3.89131,6.17812,2172.36393,11563.12165,0.00087,0.00087,0.02444,0.01546,1624925.22063,0.0
0.01,121.24802,21463793.83393,11057.5119,1.07464,0.49109,77.48784,3.89221,6.18017,2171.24568,11551.2123,0.00088,0.00088,0.02443,0.01545,1625463.05252,0.0
0.0101,121.27144,21470892.95794,11061.16915,1.07425,0.49086,77.45722,3.89311,6.18222,2170.12803,11539.32132,0.00089,0.00089,0.02442,0.01544,1626000.67247,0.0
0.0102,121.29484,21477989.27923,11064.82497,1.07386,0.49063,77.42659,3.89401,6.18426,2169.01099,11527.44866,0.0009,0.0009,0.02441,0.01544,1626538.08017,0.0
0.0103,121.31824,21485082.79368,11068.47934,1.07347,0.4904,77.39595,3.89492,6.18631,2167.89455,11515.59429,0.00091,0.00091,0.0244,0.01543,1627075.2753,0.0
0.0104,121.34162,21492173.49712,11072.13226,1.07308,0.49017,77.36531,3.89582,6.18835,2166.77871,11503.75817,0.00091,0.00091,0.0244,0.01542,1627612.25756,0.0
0.0105,121.36499,21499261.38541,11075.78373,1.07269,0.48994,77.33465,3.89672,6.19039,2165.66347,11491.94026,0.00092,0.00092,0.02439,0.01541,1628149.02663,0.0
0.0106,121.38835,21506346.45441,11079.43375,1.0723,0.48971,77.30398,3.89762,6.19244,2164.54884,11480.14051,0.00093,0.00093,0.02438,0.0154,1628685.58218,0.0
0.0107,121.4117,21513428.69996,11083.08231,1.07191,0.48948,77.2733,3.89851,6.19448,2163.43481,11468.35888,0.00094,0.00094,0.02437,0.01539,1629221.92392,0.0
0.0108,121.43503,21520508.11793,11086.72942,1.07152,0.48925,77.24261,3.89941,6.19652,2162.32138,11456.59535,0.00095,0.00095,0.02436,0.01538,1629758.05152,0.0
0.0109,121.45835,21527584.70417,11090.37507,1.07113,0.48902,77.21191,3.90031,6.19856,2161.20855,11444.84986,0.00096,0.00096,0.02435,0.01537,1630293.96468,0.0
0.011,121.48166,21534658.45453,11094.01925,1.07074,0.48879,77.1812,3.90121,6.2006,2160.09632,11433.12237,0.00097,0.00097,0.02434,0.01537,1630829.66307,0.0
0.0111,121.50495,21541729.36487,11097.66198,1.07035,0.48856,77.15049,3.9021,6.20264,2158.98469,11421.41285,0.00098,0.00098,0.02433,0.01536,1631365.14639,0.0
0.0112,121.52823,21548797.43106,11101.30324,1.06996,0.48833,77.11976,3.903,6.20468,2157.87366,11409.72126,0.00098,0.00098,0.02432,0.01535,1631900.41432,0.0
0.0113,121.5515,21555862.64894,11104.94303,1.06957,0.4881,77.08902,3.9039,6.20671,2156.76323,11398.04755,0.00099,0.00099,0.02432,0.01534,1632435.46654,0.0
0.0114,121.57476,21562925.01437,11108.58135,1.06918,0.48787,77.05827,3.90479,6.20875,2155.65339,11386.39169,0.001,0.001,0.02431,0.01533,1632970.30275,0.0
0.0115,121.59801,21569984.52322,11112.2182,1.06879,0.48764,77.02751,3.90568,6.21078,2154.54416,11374.75364,0.00101,0.00101,0.0243,0.01532,1633504.92262,0.0
0.0116,121.62124,21577041.17134,11115.85358,1.0684,0.48741,76.99674,3.90658,6.21282,2153.43552,11363.13336,0.00102,0.00102,0.02429,0.01531,1634039.32585,0.0
0.0117,121.64446,21584094.95461,11119.48748,1.06801,0.48718,76.96596,3.90747,6.21485,2152.32747,11351.53081,0.00103,0.00103,0.02428,0.0153,1634573.51213,0.0
0.0118,121.66767,21591145.86887,11123.1199,1.06762,0.48695,76.93517,3.90836,6.21688,2151.22003,11339.94595,0.00104,0.00104,0.02427,0.01529,1635107.48113,0.0
0.0119,121.69086,21598193.90998,11126.75084,1.06723,0.48672,76.90437,3.90926,6.21892,2150.11318,11328.37874,0.00105,0.00105,0.02426,0.01529,1635641.23255,0.0
0.012,121.71404,21605239.07383,11130.3803,1.06684,0.48649,76.87356,3.91015,6.22095,2149.00692,11316.82915,0.00106,0.00106,0.02425,0.01528,1636174.76608,0.0
0.0121,121.73721,21612281.35626,11134.00828,1.06645,0.48626,76.84274,3.91104,6.22298,2147.90126,11305.29713,0.00106,0.00106,0.02424,0.01527,1636708.08139,0.0
0.0122,121.76037,21619320.75313,11137.63477,1.06606,0.48602,76.81191,3.91193,6.22501,2146.79619,11293.78265,0.00107,0.00107,0.02424,0.01526,1637241.17817,0.0
0.0123,121.78351,21626357.26033,11141.25977,1.06566,0.48579,76.78107,3.91282,6.22704,2145.69172,11282.28567,0.00108,0.00108,0.02423,0.01525,1637774.05612,0.0
0.0124,121.80665,21633390.87371,11144.88328,1.06527,0.48556,76.75022,3.91371,6.22906,2144.58784,11270.80614,0.00109,0.00109,0.02422,0.01524,1638306.71493,0.0
0.0125,121.82976,21640421.58913,11148.50529,1.06488,0.48533,76.71936,3.9146,6.23109,2143.48456,11259.34404,0.0011,0.0011,0.02421,0.01523,1638839.15426,0.0
0.0126,121.85287,21647449.40248,11152.12581,1.06449,0.4851,76.68849,3.91548,6.23312,2142.38186,11247.89932,0.00111,0.00111,0.0242,0.01522,1639371.37382,0.0
0.0127,121.87596,21654474.3096,11155.74484,1.0641,0.48487,76.65761,3.91637,6.23514,2141.27976,11236.47194,0.00112,0.00112,0.02419,0.01521,1639903.37329,0.0
0.0128,121.89905,21661496.30638,11159.36236,1.06371,0.48463,76.62672,3.91726,6.23717,2140.17825,11225.06188,0.00113,0.00113,0.02418,0.01521,1640435.15236,0.0
0.0129,121.92211,21668515.38868,11162.97839,1.06331,0.4844,76.59582,3.91815,6.23919,2139.07733,11213.66908,0.00114,0.00114,0.02417,0.0152,1640966.71072,0.0
0.013,121.94517,21675531.55237,11166.59291,1.06292,0.48417,76.56491,3.91903,6.24121,2137.977,11202.29352,0.00114,0.00114,0.02416,0.01519,1641498.04805,0.0
0.0131,121.96821,21682544.79333,11170.20592,1.06253,0.48394,76.53399,3.91992,6.24323,2136.87726,11190.93515,0.00115,0.00115,0.02416,0.01518,1642029.16403,0.0
0.0132,121.99124,21689555.10742,11173.81743,1.06214,0.48371,76.50306,3.9208,6.24526,2135.77811,11179.59394,0.00116,0.00116,0.02415,0.01517,1642560.05837,0.0
0.0133,122.01426,21696562.49052,11177.42743,1.06175,0.48347,76.47212,3.92168,6.24728,2134.67954,11168.26984,0.00117,0.00117,0.02414,0.01516,1643090.73074,0.0
0.0134,122.03726,21703566.9385,11181.03591,1.06135,0.48324,76.44117,3.92257,6.2493,2133.58157,11156.96283,0.00118,0.00118,0.02413,0.01515,1643621.18083,0.0
0.0135,122.06026,21710568.44724,11184.64288,1.06096,0.48301,76.41021,3.92345,6.25131,2132.48418,11145.67287,0.00119,0.00119,0.02412,0.01514,1644151.40833,0.0
0.0136,122.08323,21717567.0126,11188.24833,1.06057,0.48277,76.37924,3.92433,6.25333,2131.38739,11134.39991,0.0012,0.0012,0.02411,0.01513,1644681.41293,0.0
0.0137,122.1062,21724562.63047,11191.85227,1.06018,0.48254,76.34826,3.92521,6.25535,2130.29118,11123.14393,0.00121,0.00121,0.0241,0.01513,1645211.19431,0.0
0.0138,122.12915,21731555.29672,11195.45468,1.05978,0.48231,76.31727,3.9261,6.25736,2129.19555,11111.90488,0.00122,0.00122,0.02409,0.01512,1645740.75217,0.0
0.0139,122.1521,21738545.00723,11199.05558,1.05939,0.48207,76.28627,3.92698,6.25938,2128.10051,11100.68273,0.00122,0.00122,0.02408,0.01511,1646270.08618,0.0
0.014,122.17502,21745531.75788,11202.65494,1.059,0.48184,76.25526,3.92786,6.26139,2127.00606,11089.47743,0.00123,0.00123,0.02408,0.0151,1646799.19605,0.0
0.0141,122.19794,21752515.54454,11206.25278,1.05861,0.48161,76.22424,3.92874,6.26341,2125.91219,11078.28897,0.00124,0.00124,0.02407,0.01509,1647328.08145,0.0
0.0142,122.22084,21759496.3631,11209.8491,1.05821,0.48137,76.19321,3.92961,6.26542,2124.81891,11067.11729,0.00125,0.00125,0.02406,0.01508,1647856.74207,0.0
0.0143,122.24373,21766474.20944,11213.44388,1.05782,0.48114,76.16217,3.93049,6.26743,2123.72621,11055.96237,0.00126,0.00126,0.02405,0.01507,1648385.17761,0.0
0.0144,122.26661,21773449.07943,11217.03712,1.05743,0.48091,76.13112,3.93137,6.26944,2122.63409,11044.82416,0.00127,0.00127,0.02404,0.01506,1648913.38774,0.0
0.0145,122.28947,21780420.96896,11220.62883,1.05703,0.48067,76.10006,3.93225,6.27145,2121.54256,11033.70263,0.00128,0.00128,0.02403,0.01505,1649441.37217,0.0
0.0146,122.31232,21787389.87391,11224.21901,1.05664,0.48044,76.06899,3.93312,6.27346,2120.45161,11022.59774,0.00129,0.00129,0.02402,0.01505,1649969.13057,0.0
0.0147,122.33516,21794355.79016,11227.80764,1.05625,0.4802,76.03791,3.934,6.27547,2119.36125,11011.50947,0.0013,0.0013,0.02401,0.01504,1650496.66263,0.0
0.0148,122.35799,21801318.7136,11231.39473,1.05585,0.47997,76.00683,3.93487,6.27748,2118.27146,11000.43776,0.0013,0.0013,0.024,0.01503,1651023.96805,0.0
0.0149,122.3808,21808278.64012,11234.98028,1.05546,0.47974,75.97573,3.93575,6.27948,2117.18226,10989.38259,0.00131,0.00131,0.024,0.01502,1651551.04651,0.0
