Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0023,190.49289,23577270.75094,16657.16078,3.04841,1.45792,71.93641,4.45233,7.323,1044.26049,4230.74527,0.0001,0.0001,0.03048,0.02001,1404076.72943,0.0
0.0024,190.50275,23579224.54234,16658.54112,3.04797,1.45763,71.92472,4.4526,7.3236,1044.07258,4229.49121,0.00011,0.00011,0.03048,0.02,1404193.08188,0.0
0.0025,190.5126,23581177.88948,16659.92115,3.04752,1.45734,71.91302,4.45287,7.32421,1043.88471,4228.23769,0.00011,0.00011,0.03047,0.02,1404309.40786,0.0
0.0026,190.52245,23583130.79223,16661.30086,3.04708,1.45706,71.90133,4.45313,7.32482,1043.69688,4226.98469,0.00012,0.00012,0.03047,0.02,1404425.70738,0.0
0.0027,190.5323,23585083.25049,16662.68025,3.04663,1.45677,71.88963,4.4534,7.32542,1043.50908,4225.73222,0.00012,0.00012,0.03046,0.01999,1404541.98044,0.0
0.0028,190.54215,23587035.26413,16664.05934,3.04619,1.45648,71.87793,4.45366,7.32603,1043.32133,4224.48028,0.00012,0.00012,0.03046,0.01999,1404658.22701,0.0
0.0029,190.55199,23588986.83303,16665.4381,3.04574,1.45619,71.86624,4.45393,7.32664,1043.13361,4223.22887,0.00013,0.00013,0.03046,0.01998,1404774.4471,0.0
0.003,190.56184,23590937.95707,16666.81656,3.0453,1.45591,71.85454,4.4542,7.32724,1042.94593,4221.97799,0.00013,0.00013,0.03045,0.01998,1404890.64069,0.0
0.0031,190.57167,23592888.63615,16668.1947,3.04485,1.45562,71.84284,4.45446,7.32785,1042.75828,4220.72764,0.00014,0.00014,0.03045,0.01997,1405006.80779,0.0
0.0032,190.58151,23594838.87013,16669.57252,3.04441,1.45533,71.83113,4.45473,7.32845,1042.57067,4219.47782,0.00014,0.00014,0.03044,0.01997,1405122.94838,0.0
0.0033,190.59135,23596788.65891,16670.95004,3.04396,1.45504,71.81943,4.45499,7.32906,1042.38311,4218.22852,0.00015,0.00015,0.03044,0.01996,1405239.06246,0.0
0.0034,190.60118,23598738.00236,16672.32723,3.04351,1.45476,71.80773,4.45526,7.32967,1042.19557,4216.97975,0.00015,0.00015,0.03043,0.01996,1405355.15002,0.0
0.0035,190.61101,23600686.90036,16673.70411,3.04307,1.45447,71.79602,4.45552,7.33027,1042.00808,4215.73151,0.00016,0.00016,0.03043,0.01995,1405471.21105,0.0
0.0036,190.62083,23602635.35281,16675.08068,3.04262,1.45418,71.78432,4.45579,7.33088,1041.82062,4214.4838,0.00016,0.00016,0.03042,0.01995,1405587.24554,0.0
0.0037,190.63066,23604583.35957,16676.45693,3.04218,1.45389,71.77261,4.45606,7.33148,1041.6332,4213.23661,0.00017,0.00017,0.03042,0.01995,1405703.2535,0.0
0.0038,190.64048,23606530.92053,16677.83287,3.04173,1.45361,71.7609,4.45632,7.33209,1041.44582,4211.98995,0.00017,0.00017,0.03042,0.01994,1405819.2349,0.0
0.0039,190.65029,23608478.03558,16679.20849,3.04129,1.45332,71.7492,4.45659,7.33269,1041.25848,4210.74381,0.00017,0.00017,0.03041,0.01994,1405935.18976,0.0
0.004,190.66011,23610424.7046,16680.5838,3.04084,1.45303,71.73749,4.45685,7.3333,1041.07117,4209.4982,0.00018,0.00018,0.03041,0.01993,1406051.11804,0.0
0.0041,190.66992,23612370.92746,16681.95879,3.0404,1.45274,71.72578,4.45712,7.3339,1040.8839,4208.25311,0.00018,0.00018,0.0304,0.01993,1406167.01976,0.0
0.0042,190.67973,23614316.70405,16683.33346,3.03995,1.45246,71.71406,4.45738,7.33451,1040.69667,4207.00855,0.00019,0.00019,0.0304,0.01992,1406282.89491,0.0
0.0043,190.68954,23616262.03426,16684.70783,3.0395,1.45217,71.70235,4.45765,7.33511,1040.50947,4205.76452,0.00019,0.00019,0.03039,0.01992,1406398.74347,0.0
0.0044,190.69935,23618206.91796,16686.08187,3.03906,1.45188,71.69064,4.45791,7.33572,1040.32231,4204.521,0.0002,0.0002,0.03039,0.01991,1406514.56544,0.0
0.0045,190.70915,23620151.35503,16687.4556,3.03861,1.45159,71.67893,4.45817,7.33632,1040.13519,4203.27801,0.0002,0.0002,0.03038,0.01991,1406630.36081,0.0
0.0046,190.71895,23622095.34537,16688.82901,3.03817,1.4513,71.66721,4.45844,7.33692,1039.94811,4202.03555,0.00021,0.00021,0.03038,0.01991,1406746.12958,0.0
0.0047,190.72875,23624038.88885,16690.20211,3.03772,1.45102,71.65549,4.4587,7.33753,1039.76106,4200.79361,0.00021,0.00021,0.03037,0.0199,1406861.87174,0.0
0.0048,190.73855,23625981.98535,16691.5749,3.03727,1.45073,71.64378,4.45897,7.33813,1039.57405,4199.55219,0.00021,0.00021,0.03037,0.0199,1406977.58727,0.0
0.0049,190.74834,23627924.63476,16692.94736,3.03683,1.45044,71.63206,4.45923,7.33874,1039.38708,4198.31129,0.00022,0.00022,0.03037,0.01989,1407093.27619,0.0
0.005,190.75813,23629866.83695,16694.31951,3.03638,1.45015,71.62034,4.4595,7.33934,1039.20015,4197.07092,0.00022,0.00022,0.03036,0.01989,1407208.93847,0.0
0.0051,190.76792,23631808.59182,16695.69135,3.03594,1.44986,71.60862,4.45976,7.33994,1039.01325,4195.83107,0.00023,0.00023,0.03036,0.01988,1407324.57411,0.0
0.0052,190.7777,23633749.89924,16697.06287,3.03549,1.44958,71.5969,4.46002,7.34055,1038.82639,4194.59174,0.00023,0.00023,0.03035,0.01988,1407440.1831,0.0
0.0053,190.78749,23635690.75909,16698.43407,3.03504,1.44929,71.58518,4.46029,7.34115,1038.63957,4193.35293,0.00024,0.00024,0.03035,0.01987,1407555.76545,0.0
0.0054,190.79727,23637631.17127,16699.80496,3.0346,1.449,71.57345,4.46055,7.34175,1038.45279,4192.11464,0.00024,0.00024,0.03034,0.01987,1407671.32113,0.0
0.0055,190.80704,23639571.13564,16701.17553,3.03415,1.44871,71.56173,4.46082,7.34236,1038.26604,4190.87687,0.00025,0.00025,0.03034,0.01987,1407786.85014,0.0
0.0056,190.81682,23641510.6521,16702.54578,3.03371,1.44842,71.55001,4.46108,7.34296,1038.07933,4189.63962,0.00025,0.00025,0.03033,0.01986,1407902.35248,0.0
0.0057,190.82659,23643449.72053,16703.91572,3.03326,1.44814,71.53828,4.46134,7.34356,1037.89265,4188.4029,0.00025,0.00025,0.03033,0.01986,1408017.82814,0.0
0.0058,190.83636,23645388.3408,16705.28534,3.03281,1.44785,71.52655,4.46161,7.34416,1037.70602,4187.16669,0.00026,0.00026,0.03033,0.01985,1408133.27711,0.0
0.0059,190.84613,23647326.5128,16706.65464,3.03237,1.44756,71.51483,4.46187,7.34477,1037.51942,4185.931,0.00026,0.00026,0.03032,0.01985,1408248.69938,0.0
0.006,190.85589,23649264.23642,16708.02363,3.03192,1.44727,71.5031,4.46213,7.34537,1037.33286,4184.69583,0.00027,0.00027,0.03032,0.01984,1408364.09495,0.0
0.0061,190.86566,23651201.51153,16709.3923,3.03148,1.44698,71.49137,4.4624,7.34597,1037.14633,4183.46118,0.00027,0.00027,0.03031,0.01984,1408479.46382,0.0
0.0062,190.87542,23653138.33802,16710.76065,3.03103,1.44669,71.47964,4.46266,7.34657,1036.95984,4182.22705,0.00028,0.00028,0.03031,0.01983,1408594.80596,0.0
0.0063,190.88517,23655074.71577,16712.12869,3.03058,1.44641,71.46791,4.46292,7.34717,1036.77339,4180.99344,0.00028,0.00028,0.0303,0.01983,1408710.12138,0.0
0.0064,190.89493,23657010.64466,16713.49641,3.03014,1.44612,71.45617,4.46319,7.34777,1036.58698,4179.76034,0.00029,0.00029,0.0303,0.01983,1408825.41008,0.0
0.0065,190.90468,23658946.12458,16714.86381,3.02969,1.44583,71.44444,4.46345,7.34838,1036.4006,4178.52776,0.00029,0.00029,0.03029,0.01982,1408940.67203,0.0
0.0066,190.91443,23660881.15542,16716.23089,3.02924,1.44554,71.43271,4.46371,7.34898,1036.21426,4177.2957,0.00029,0.00029,0.03029,0.01982,1409055.90724,0.0
0.0067,190.92418,23662815.73704,16717.59766,3.0288,1.44525,71.42097,4.46398,7.34958,1036.02796,4176.06416,0.0003,0.0003,0.03029,0.01981,1409171.1157,0.0
0.0068,190.93392,23664749.86934,16718.96411,3.02835,1.44496,71.40923,4.46424,7.35018,1035.8417,4174.83313,0.0003,0.0003,0.03028,0.01981,1409286.2974,0.0
0.0069,190.94366,23666683.55219,16720.33024,3.0279,1.44467,71.3975,4.4645,7.35078,1035.65547,4173.60262,0.00031,0.00031,0.03028,0.0198,1409401.45234,0.0
0.007,190.9534,23668616.78549,16721.69606,3.02746,1.44439,71.38576,4.46476,7.35138,1035.46928,4172.37263,0.00031,0.00031,0.03027,0.0198,1409516.5805,0.0
0.0071,190.96314,23670549.56911,16723.06155,3.02701,1.4441,71.37402,4.46503,7.35198,1035.28313,4171.14315,0.00032,0.00032,0.03027,0.01979,1409631.68189,0.0
0.0072,190.97287,23672481.90293,16724.42673,3.02657,1.44381,71.36228,4.46529,7.35258,1035.09701,4169.91418,0.00032,0.00032,0.03026,0.01979,1409746.75648,0.0
0.0073,190.9826,23674413.78684,16725.79159,3.02612,1.44352,71.35054,4.46555,7.35318,1034.91093,4168.68573,0.00033,0.00033,0.03026,0.01979,1409861.80429,0.0
0.0074,190.99233,23676345.22073,16727.15614,3.02567,1.44323,71.3388,4.46581,7.35378,1034.72489,4167.4578,0.00033,0.00033,0.03025,0.01978,1409976.82529,0.0
0.0075,191.00206,23678276.20447,16728.52036,3.02523,1.44294,71.32705,4.46608,7.35438,1034.53888,4166.23038,0.00033,0.00033,0.03025,0.01978,1410091.81949,0.0
0.0076,191.01178,23680206.73795,16729.88427,3.02478,1.44265,71.31531,4.46634,7.35498,1034.35291,4165.00347,0.00034,0.00034,0.03025,0.01977,1410206.78687,0.0
0.0077,191.0215,23682136.82105,16731.24786,3.02433,1.44236,71.30357,4.4666,7.35558,1034.16698,4163.77708,0.00034,0.00034,0.03024,0.01977,1410321.72744,0.0
0.0078,191.03122,23684066.45365,16732.61113,3.02389,1.44208,71.29182,4.46686,7.35618,1033.98109,4162.5512,0.00035,0.00035,0.03024,0.01976,1410436.64117,0.0
0.0079,191.04094,23685995.63564,16733.97408,3.02344,1.44179,71.28007,4.46712,7.35678,1033.79523,4161.32583,0.00035,0.00035,0.03023,0.01976,1410551.52807,0.0
0.008,191.05065,23687924.36689,16735.33671,3.02299,1.4415,71.26832,4.46739,7.35738,1033.60941,4160.10098,0.00036,0.00036,0.03023,0.01975,1410666.38813,0.0
0.0081,191.06036,23689852.64731,16736.69903,3.02255,1.44121,71.25658,4.46765,7.35798,1033.42362,4158.87664,0.00036,0.00036,0.03022,0.01975,1410781.22134,0.0
0.0082,191.07007,23691780.47675,16738.06103,3.0221,1.44092,71.24483,4.46791,7.35858,1033.23788,4157.65281,0.00037,0.00037,0.03022,0.01974,1410896.02769,0.0
0.0083,191.07978,23693707.85512,16739.4227,3.02165,1.44063,71.23308,4.46817,7.35918,1033.05217,4156.42949,0.00037,0.00037,0.03021,0.01974,1411010.80718,0.0
0.0084,191.08948,23695634.78229,16740.78406,3.0212,1.44034,71.22132,4.46843,7.35978,1032.86649,4155.20669,0.00038,0.00038,0.03021,0.01974,1411125.5598,0.0
0.0085,191.09918,23697561.25814,16742.1451,3.02076,1.44005,71.20957,4.46869,7.36038,1032.68086,4153.98439,0.00038,0.00038,0.03021,0.01973,1411240.28554,0.0
0.0086,191.10888,23699487.28256,16743.50582,3.02031,1.43976,71.19782,4.46895,7.36098,1032.49526,4152.76261,0.00038,0.00038,0.0302,0.01973,1411354.9844,0.0
0.0087,191.11857,23701412.85543,16744.86623,3.01986,1.43947,71.18606,4.46922,7.36157,1032.30969,4151.54134,0.00039,0.00039,0.0302,0.01972,1411469.65637,0.0
0.0088,191.12827,23703337.97664,16746.22631,3.01942,1.43918,71.17431,4.46948,7.36217,1032.12417,4150.32057,0.00039,0.00039,0.03019,0.01972,1411584.30144,0.0
0.0089,191.13796,23705262.64607,16747.58607,3.01897,1.43889,71.16255,4.46974,7.36277,1031.93868,4149.10032,0.0004,0.0004,0.03019,0.01971,1411698.91961,0.0
0.009,191.14765,23707186.8636,16748.94552,3.01852,1.43861,71.15079,4.47,7.36337,1031.75323,4147.88058,0.0004,0.0004,0.03018,0.01971,1411813.51087,0.0
0.0091,191.15733,23709110.62911,16750.30464,3.01808,1.43832,71.13904,4.47026,7.36397,1031.56781,4146.66134,0.00041,0.00041,0.03018,0.0197,1411928.0752,0.0
0.0092,191.16701,23711033.94249,16751.66345,3.01763,1.43803,71.12728,4.47052,7.36456,1031.38243,4145.44262,0.00041,0.00041,0.03017,0.0197,1412042.61261,0.0
0.0093,191.17669,23712956.80362,16753.02194,3.01718,1.43774,71.11552,4.47078,7.36516,1031.19709,4144.2244,0.00042,0.00042,0.03017,0.0197,1412157.12309,0.0
0.0094,191.18637,23714879.21239,16754.3801,3.01674,1.43745,71.10376,4.47104,7.36576,1031.01179,4143.0067,0.00042,0.00042,0.03016,0.01969,1412271.60663,0.0
0.0095,191.19605,23716801.16867,16755.73795,3.01629,1.43716,71.09199,4.4713,7.36636,1030.82652,4141.7895,0.00042,0.00042,0.03016,0.01969,1412386.06323,0.0
0.0096,191.20572,23718722.67236,16757.09548,3.01584,1.43687,71.08023,4.47156,7.36695,1030.64129,4140.57281,0.00043,0.00043,0.03016,0.01968,1412500.49287,0.0
0.0097,191.21539,23720643.72333,16758.45269,3.01539,1.43658,71.06847,4.47182,7.36755,1030.45609,4139.35662,0.00043,0.00043,0.03015,0.01968,1412614.89555,0.0
0.0098,191.22506,23722564.32146,16759.80958,3.01495,1.43629,71.0567,4.47208,7.36815,1030.27094,4138.14095,0.00044,0.00044,0.03015,0.01967,1412729.27126,0.0
0.0099,191.23472,23724484.46666,16761.16614,3.0145,1.436,71.04494,4.47234,7.36874,1030.08582,4136.92578,0.00044,0.00044,0.03014,0.01967,1412843.62,0.0
0.01,191.24438,23726404.15878,16762.52239,3.01405,1.43571,71.03317,4.4726,7.36934,1029.90073,4135.71111,0.00045,0.00045,0.03014,0.01966,1412957.94176,0.0
0.0101,191.25404,23728323.39773,16763.87832,3.0136,1.43542,71.0214,4.47286,7.36994,1029.71568,4134.49696,0.00045,0.00045,0.03013,0.01966,1413072.23653,0.0
0.0102,191.2637,23730242.18337,16765.23393,3.01316,1.43513,71.00963,4.47312,7.37053,1029.53067,4133.28331,0.00046,0.00046,0.03013,0.01966,1413186.5043,0.0
0.0103,191.27335,23732160.51561,16766.58921,3.01271,1.43484,70.99786,4.47338,7.37113,1029.3457,4132.07016,0.00046,0.00046,0.03012,0.01965,1413300.74508,0.0
0.0104,191.28301,23734078.39431,16767.94418,3.01226,1.43455,70.98609,4.47364,7.37172,1029.16076,4130.85752,0.00046,0.00046,0.03012,0.01965,1413414.95884,0.0
0.0105,191.29266,23735995.81936,16769.29883,3.01182,1.43426,70.97432,4.4739,7.37232,1028.97586,4129.64539,0.00047,0.00047,0.03012,0.01964,1413529.14559,0.0
0.0106,191.3023,23737912.79066,16770.65315,3.01137,1.43397,70.96255,4.47416,7.37292,1028.791,4128.43376,0.00047,0.00047,0.03011,0.01964,1413643.30532,0.0
0.0107,191.31195,23739829.30807,16772.00716,3.01092,1.43368,70.95077,4.47442,7.37351,1028.60617,4127.22263,0.00048,0.00048,0.03011,0.01963,1413757.43801,0.0
0.0108,191.32159,23741745.37149,16773.36084,3.01047,1.43339,70.939,4.47468,7.37411,1028.42138,4126.01201,0.00048,0.00048,0.0301,0.01963,1413871.54367,0.0
0.0109,191.33123,23743660.98079,16774.7142,3.01003,1.4331,70.92722,4.47494,7.3747,1028.23663,4124.80189,0.00049,0.00049,0.0301,0.01962,1413985.62229,0.0
0.011,191.34086,23745576.13587,16776.06725,3.00958,1.43281,70.91545,4.4752,7.3753,1028.05191,4123.59228,0.00049,0.00049,0.03009,0.01962,1414099.67386,0.0
0.0111,191.3505,23747490.8366,16777.41997,3.00913,1.43252,70.90367,4.47546,7.37589,1027.86723,4122.38317,0.0005,0.0005,0.03009,0.01962,1414213.69837,0.0
0.0112,191.36013,23749405.08287,16778.77237,3.00868,1.43223,70.89189,4.47572,7.37649,1027.68258,4121.17456,0.0005,0.0005,0.03008,0.01961,1414327.69581,0.0
0.0113,191.36976,23751318.87456,16780.12445,3.00824,1.43194,70.88011,4.47598,7.37708,1027.49798,4119.96646,0.0005,0.0005,0.03008,0.01961,1414441.66619,0.0
0.0114,191.37938,23753232.21156,16781.4762,3.00779,1.43165,70.86833,4.47624,7.37768,1027.3134,4118.75885,0.00051,0.00051,0.03008,0.0196,1414555.60949,0.0
0.0115,191.38901,23755145.09376,16782.82764,3.00734,1.43136,70.85655,4.47649,7.37827,1027.12887,4117.55175,0.00051,0.00051,0.03007,0.0196,1414669.5257,0.0
0.0116,191.39863,23757057.52102,16784.17876,3.00689,1.43107,70.84477,4.47675,7.37887,1026.94437,4116.34515,0.00052,0.00052,0.03007,0.01959,1414783.41482,0.0
0.0117,191.40825,23758969.49325,16785.52955,3.00644,1.43078,70.83299,4.47701,7.37946,1026.75991,4115.13906,0.00052,0.00052,0.03006,0.01959,1414897.27684,0.0
0.0118,191.41786,23760881.01031,16786.88002,3.006,1.43049,70.8212,4.47727,7.38005,1026.57549,4113.93346,0.00053,0.00053,0.03006,0.01958,1415011.11176,0.0
0.0119,191.42747,23762792.0721,16788.23017,3.00555,1.4302,70.80942,4.47753,7.38065,1026.3911,4112.72836,0.00053,0.00053,0.03005,0.01958,1415124.91956,0.0
0.012,191.43708,23764702.67851,16789.58,3.0051,1.42991,70.79763,4.47779,7.38124,1026.20675,4111.52377,0.00054,0.00054,0.03005,0.01957,1415238.70024,0.0
0.0121,191.44669,23766612.8294,16790.92951,3.00465,1.42962,70.78585,4.47805,7.38184,1026.02243,4110.31967,0.00054,0.00054,0.03004,0.01957,1415352.4538,0.0
0.0122,191.4563,23768522.52468,16792.27869,3.00421,1.42933,70.77406,4.4783,7.38243,1025.83815,4109.11608,0.00055,0.00055,0.03004,0.01957,1415466.18022,0.0
0.0123,191.4659,23770431.76422,16793.62756,3.00376,1.42904,70.76227,4.47856,7.38302,1025.65391,4107.91298,0.00055,0.00055,0.03004,0.01956,1415579.87951,0.0
0.0124,191.4755,23772340.5479,16794.9761,3.00331,1.42875,70.75048,4.47882,7.38362,1025.4697,4106.71039,0.00055,0.00055,0.03003,0.01956,1415693.55165,0.0
0.0125,191.4851,23774248.87562,16796.32432,3.00286,1.42846,70.73869,4.47908,7.38421,1025.28553,4105.50829,0.00056,0.00056,0.03003,0.01955,1415807.19663,0.0
0.0126,191.49469,23776156.74724,16797.67221,3.00241,1.42817,70.7269,4.47934,7.3848,1025.1014,4104.30669,0.00056,0.00056,0.03002,0.01955,1415920.81445,0.0
0.0127,191.50429,23778064.16267,16799.01979,3.00197,1.42788,70.7151,4.47959,7.38539,1024.9173,4103.10559,0.00057,0.00057,0.03002,0.01954,1416034.40511,0.0
0.0128,191.51388,23779971.12178,16800.36704,3.00152,1.42759,70.70331,4.47985,7.38599,1024.73324,4101.90499,0.00057,0.00057,0.03001,0.01954,1416147.96859,0.0
0.0129,191.52346,23781877.62446,16801.71397,3.00107,1.4273,70.69152,4.48011,7.38658,1024.54922,4100.70488,0.00058,0.00058,0.03001,0.01953,1416261.50488,0.0
0.013,191.53305,23783783.67059,16803.06058,3.00062,1.427,70.67972,4.48037,7.38717,1024.36523,4099.50528,0.00058,0.00058,0.03,0.01953,1416375.01399,0.0
0.0131,191.54263,23785689.26005,16804.40686,3.00017,1.42671,70.66793,4.48063,7.38776,1024.18128,4098.30617,0.00059,0.00059,0.03,0.01953,1416488.49591,0.0
0.0132,191.55221,23787594.39273,16805.75282,2.99973,1.42642,70.65613,4.48088,7.38836,1023.99737,4097.10755,0.00059,0.00059,0.02999,0.01952,1416601.95062,0.0
0.0133,191.56179,23789499.06852,16807.09846,2.99928,1.42613,70.64433,4.48114,7.38895,1023.81349,4095.90944,0.00059,0.00059,0.02999,0.01952,1416715.37812,0.0
0.0134,191.57136,23791403.2873,16808.44378,2.99883,1.42584,70.63253,4.4814,7.38954,1023.62965,4094.71182,0.0006,0.0006,0.02999,0.01951,1416828.77841,0.0
0.0135,191.58093,23793307.04894,16809.78877,2.99838,1.42555,70.62073,4.48165,7.39013,1023.44584,4093.51469,0.0006,0.0006,0.02998,0.01951,1416942.15147,0.0
0.0136,191.5905,23795210.35335,16811.13344,2.99793,1.42526,70.60893,4.48191,7.39072,1023.26207,4092.31807,0.00061,0.00061,0.02998,0.0195,1417055.49731,0.0
0.0137,191.60007,23797113.2004,16812.47779,2.99749,1.42497,70.59713,4.48217,7.39131,1023.07834,4091.12193,0.00061,0.00061,0.02997,0.0195,1417168.81591,0.0
0.0138,191.60963,23799015.58997,16813.82181,2.99704,1.42468,70.58533,4.48243,7.3919,1022.89464,4089.9263,0.00062,0.00062,0.02997,0.01949,1417282.10726,0.0
0.0139,191.6192,23800917.52195,16815.16551,2.99659,1.42439,70.57352,4.48268,7.3925,1022.71098,4088.73115,0.00062,0.00062,0.02996,0.01949,1417395.37136,0.0
0.014,191.62875,23802818.99623,16816.50889,2.99614,1.4241,70.56172,4.48294,7.39309,1022.52736,4087.5365,0.00063,0.00063,0.02996,0.01949,1417508.60821,0.0
0.0141,191.63831,23804720.01268,16817.85194,2.99569,1.4238,70.54991,4.4832,7.39368,1022.34377,4086.34235,0.00063,0.00063,0.02995,0.01948,1417621.81779,0.0
0.0142,191.64786,23806620.5712,16819.19467,2.99524,1.42351,70.5381,4.48345,7.39427,1022.16022,4085.14869,0.00063,0.00063,0.02995,0.01948,1417735.0001,0.0
0.0143,191.65742,23808520.67167,16820.53708,2.9948,1.42322,70.5263,4.48371,7.39486,1021.97671,4083.95552,0.00064,0.00064,0.02995,0.01947,1417848.15514,0.0
0.0144,191.66696,23810420.31397,16821.87916,2.99435,1.42293,70.51449,4.48397,7.39545,1021.79323,4082.76285,0.00064,0.00064,0.02994,0.01947,1417961.28288,0.0
0.0145,191.67651,23812319.49798,16823.22092,2.9939,1.42264,70.50268,4.48422,7.39604,1021.60979,4081.57067,0.00065,0.00065,0.02994,0.01946,1418074.38334,0.0
0.0146,191.68605,23814218.2236,16824.56235,2.99345,1.42235,70.49087,4.48448,7.39663,1021.42638,4080.37898,0.00065,0.00065,0.02993,0.01946,1418187.4565,0.0
0.0147,191.69559,23816116.4907,16825.90346,2.993,1.42206,70.47906,4.48473,7.39722,1021.24301,4079.18778,0.00066,0.00066,0.02993,0.01945,1418300.50235,0.0
0.0148,191.70513,23818014.29918,16827.24425,2.99255,1.42177,70.46724,4.48499,7.39781,1021.05968,4077.99708,0.00066,0.00066,0.02992,0.01945,1418413.52089,0.0
0.0149,191.71467,23819911.64891,16828.58471,2.9921,1.42148,70.45543,4.48525,7.3984,1020.87638,4076.80687,0.00067,0.00067,0.02992,0.01945,1418526.51211,0.0
