Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0022,205.36088,46081889.2104,23067.62595,4.00324,66.60017,11.55551,2002.14435,0.00019,0.02939,3708023.01403,0.0
0.0023,205.37193,46086128.85008,23069.74823,4.00209,66.58094,11.55658,2001.53855,0.0002,0.02938,3708364.16067,0.0
0.0024,205.38297,46090366.03294,23071.86927,4.00093,66.5617,11.55764,2000.93296,0.00021,0.02937,3708705.10962,0.0
0.0025,205.39401,46094600.75825,23073.98909,3.99978,66.54247,11.5587,2000.32757,0.00022,0.02936,3709045.86081,0.0
0.0026,205.40504,46098833.02528,23076.10767,3.99862,66.52323,11.55977,1999.7224,0.00023,0.02935,3709386.4142,0.0
0.0027,205.41606,46103062.83331,23078.22502,3.99747,66.50399,11.56083,1999.11743,0.00023,0.02934,3709726.76972,0.0
0.0028,205.42707,46107290.18162,23080.34115,3.99631,66.48474,11.56189,1998.51267,0.00024,0.02933,3710066.92732,0.0
0.0029,205.43808,46111515.06948,23082.45604,3.99515,66.4655,11.56295,1997.90812,0.00025,0.02932,3710406.88694,0.0
0.003,205.44908,46115737.49618,23084.56969,3.994,66.44625,11.56401,1997.30378,0.00026,0.02932,3710746.64852,0.0
0.0031,205.46008,46119957.461,23086.68212,3.99284,66.42701,11.56507,1996.69965,0.00027,0.02931,3711086.212,0.0
0.0032,205.47107,46124174.96321,23088.79331,3.99168,66.40776,11.56613,1996.09573,0.00028,0.0293,3711425.57732,0.0
0.0033,205.48205,46128390.00209,23090.90327,3.99053,66.38851,11.56719,1995.49202,0.00029,0.02929,3711764.74443,0.0
0.0034,205.49302,46132602.57692,23093.012,3.98937,66.36925,11.56824,1994.88851,0.0003,0.02928,3712103.71327,0.0
0.0035,205.50399,46136812.68699,23095.11949,3.98821,66.35,11.5693,1994.28521,0.0003,0.02927,3712442.48378,0.0
0.0036,205.51495,46141020.33157,23097.22575,3.98706,66.33074,11.57036,1993.68212,0.00031,0.02926,3712781.0559,0.0
0.0037,205.5259,46145225.50995,23099.33077,3.9859,66.31148,11.57141,1993.07924,0.00032,0.02926,3713119.42957,0.0
0.0038,205.53685,46149428.2214,23101.43456,3.98474,66.29222,11.57247,1992.47657,0.00033,0.02925,3713457.60475,0.0
0.0039,205.54779,46153628.46521,23103.53712,3.98358,66.27296,11.57352,1991.8741,0.00034,0.02924,3713795.58136,0.0
0.004,205.55872,46157826.24066,23105.63844,3.98243,66.2537,11.57458,1991.27185,0.00035,0.02923,3714133.35935,0.0
0.0041,205.56965,46162021.54704,23107.73852,3.98127,66.23443,11.57563,1990.6698,0.00036,0.02922,3714470.93866,0.0
0.0042,205.58057,46166214.38362,23109.83736,3.98011,66.21517,11.57668,1990.06795,0.00036,0.02921,3714808.31924,0.0
0.0043,205.59148,46170404.74969,23111.93497,3.97895,66.1959,11.57773,1989.46632,0.00037,0.0292,3715145.50103,0.0
0.0044,205.60238,46174592.64454,23114.03135,3.9778,66.17663,11.57879,1988.86489,0.00038,0.02919,3715482.48397,0.0
0.0045,205.61328,46178778.06744,23116.12648,3.97664,66.15736,11.57984,1988.26367,0.00039,0.02919,3715819.268,0.0
0.0046,205.62418,46182961.01768,23118.22038,3.97548,66.13808,11.58089,1987.66265,0.0004,0.02918,3716155.85307,0.0
0.0047,205.63506,46187141.49455,23120.31304,3.97432,66.11881,11.58194,1987.06185,0.00041,0.02917,3716492.23911,0.0
0.0048,205.64594,46191319.49734,23122.40446,3.97316,66.09953,11.58299,1986.46125,0.00042,0.02916,3716828.42608,0.0
0.0049,205.65681,46195495.02532,23124.49464,3.972,66.08025,11.58403,1985.86085,0.00043,0.02915,3717164.41391,0.0
0.005,205.66767,46199668.07779,23126.58358,3.97085,66.06097,11.58508,1985.26067,0.00043,0.02914,3717500.20254,0.0
0.0051,205.67853,46203838.65402,23128.67128,3.96969,66.04169,11.58613,1984.66069,0.00044,0.02913,3717835.79192,0.0
0.0052,205.68938,46208006.75331,23130.75775,3.96853,66.0224,11.58718,1984.06091,0.00045,0.02912,3718171.18199,0.0
0.0053,205.70023,46212172.37495,23132.84297,3.96737,66.00312,11.58822,1983.46134,0.00046,0.02912,3718506.3727,0.0
0.0054,205.71106,46216335.51822,23134.92695,3.96621,65.98383,11.58927,1982.86198,0.00047,0.02911,3718841.36398,0.0
0.0055,205.72189,46220496.18241,23137.00969,3.96505,65.96454,11.59031,1982.26283,0.00048,0.0291,3719176.15577,0.0
0.0056,205.73272,46224654.36681,23139.09119,3.96389,65.94525,11.59135,1981.66388,0.00049,0.02909,3719510.74803,0.0
0.0057,205.74353,46228810.0707,23141.17145,3.96273,65.92595,11.5924,1981.06513,0.0005,0.02908,3719845.1407,0.0
0.0058,205.75434,46232963.29338,23143.25047,3.96157,65.90666,11.59344,1980.46659,0.0005,0.02907,3720179.33371,0.0
0.0059,205.76515,46237114.03414,23145.32824,3.96041,65.88736,11.59448,1979.86826,0.00051,0.02906,3720513.32701,0.0
0.006,205.77594,46241262.29226,23147.40477,3.95926,65.86806,11.59552,1979.27013,0.00052,0.02906,3720847.12054,0.0
0.0061,205.78673,46245408.06703,23149.48006,3.9581,65.84876,11.59656,1978.67221,0.00053,0.02905,3721180.71425,0.0
0.0062,205.79751,46249551.35776,23151.5541,3.95694,65.82946,11.59761,1978.0745,0.00054,0.02904,3721514.10807,0.0
0.0063,205.80829,46253692.16372,23153.6269,3.95578,65.81016,11.59864,1977.47699,0.00055,0.02903,3721847.30196,0.0
0.0064,205.81906,46257830.48421,23155.69846,3.95462,65.79085,11.59968,1976.87968,0.00056,0.02902,3722180.29585,0.0
0.0065,205.82982,46261966.31852,23157.76877,3.95346,65.77155,11.60072,1976.28258,0.00056,0.02901,3722513.08969,0.0
0.0066,205.84057,46266099.66594,23159.83784,3.9523,65.75224,11.60176,1975.68568,0.00057,0.029,3722845.68342,0.0
0.0067,205.85132,46270230.52576,23161.90566,3.95114,65.73293,11.6028,1975.08899,0.00058,0.02899,3723178.07698,0.0
0.0068,205.86206,46274358.89729,23163.97224,3.94997,65.71362,11.60383,1974.4925,0.00059,0.02899,3723510.27032,0.0
0.0069,205.8728,46278484.77981,23166.03757,3.94881,65.6943,11.60487,1973.89622,0.0006,0.02898,3723842.26338,0.0
0.007,205.88352,46282608.17261,23168.10165,3.94765,65.67499,11.6059,1973.30014,0.00061,0.02897,3724174.0561,0.0
0.0071,205.89424,46286729.07499,23170.16449,3.94649,65.65567,11.60694,1972.70427,0.00062,0.02896,3724505.64843,0.0
0.0072,205.90496,46290847.48624,23172.22608,3.94533,65.63635,11.60797,1972.1086,0.00063,0.02895,3724837.0403,0.0
0.0073,205.91566,46294963.40567,23174.28642,3.94417,65.61703,11.60901,1971.51314,0.00063,0.02894,3725168.23167,0.0
0.0074,205.92636,46299076.83255,23176.34552,3.94301,65.59771,11.61004,1970.91788,0.00064,0.02893,3725499.22248,0.0
0.0075,205.93706,46303187.7662,23178.40336,3.94185,65.57838,11.61107,1970.32282,0.00065,0.02892,3725830.01266,0.0
0.0076,205.94774,46307296.2059,23180.45996,3.94069,65.55906,11.6121,1969.72797,0.00066,0.02892,3726160.60216,0.0
0.0077,205.95842,46311402.15095,23182.51531,3.93953,65.53973,11.61313,1969.13332,0.00067,0.02891,3726490.99094,0.0
0.0078,205.96909,46315505.60066,23184.56941,3.93837,65.5204,11.61416,1968.53887,0.00068,0.0289,3726821.17892,0.0
0.0079,205.97976,46319606.5543,23186.62226,3.9372,65.50107,11.61519,1967.94463,0.00069,0.02889,3727151.16605,0.0
0.008,205.99042,46323705.0112,23188.67386,3.93604,65.48174,11.61622,1967.35059,0.0007,0.02888,3727480.95228,0.0
0.0081,206.00107,46327800.97063,23190.72422,3.93488,65.4624,11.61725,1966.75676,0.0007,0.02887,3727810.53755,0.0
0.0082,206.01171,46331894.4319,23192.77332,3.93372,65.44307,11.61828,1966.16312,0.00071,0.02886,3728139.9218,0.0
0.0083,206.02235,46335985.39431,23194.82117,3.93256,65.42373,11.61931,1965.56969,0.00072,0.02886,3728469.10498,0.0
0.0084,206.03298,46340073.85716,23196.86777,3.93139,65.40439,11.62033,1964.97647,0.00073,0.02885,3728798.08703,0.0
0.0085,206.04361,46344159.81975,23198.91311,3.93023,65.38505,11.62136,1964.38344,0.00074,0.02884,3729126.86789,0.0
0.0086,206.05422,46348243.28137,23200.95721,3.92907,65.3657,11.62238,1963.79062,0.00075,0.02883,3729455.44751,0.0
0.0087,206.06483,46352324.24133,23203.00005,3.92791,65.34636,11.62341,1963.19801,0.00076,0.02882,3729783.82583,0.0
0.0088,206.07544,46356402.69893,23205.04164,3.92675,65.32701,11.62443,1962.60559,0.00077,0.02881,3730112.0028,0.0
0.0089,206.08603,46360478.65346,23207.08198,3.92558,65.30767,11.62545,1962.01338,0.00077,0.0288,3730439.97835,0.0
0.009,206.09662,46364552.10424,23209.12106,3.92442,65.28832,11.62648,1961.42137,0.00078,0.02879,3730767.75244,0.0
0.0091,206.10721,46368623.05056,23211.15889,3.92326,65.26896,11.6275,1960.82956,0.00079,0.02879,3731095.32501,0.0
0.0092,206.11778,46372691.49172,23213.19547,3.92209,65.24961,11.62852,1960.23795,0.0008,0.02878,3731422.69599,0.0
0.0093,206.12835,46376757.42704,23215.23079,3.92093,65.23026,11.62954,1959.64655,0.00081,0.02877,3731749.86534,0.0
0.0094,206.13891,46380820.8558,23217.26486,3.91977,65.2109,11.63056,1959.05535,0.00082,0.02876,3732076.833,0.0
0.0095,206.14947,46384881.77731,23219.29767,3.91861,65.19154,11.63158,1958.46435,0.00083,0.02875,3732403.59891,0.0
0.0096,206.16002,46388940.19088,23221.32923,3.91744,65.17218,11.6326,1957.87355,0.00083,0.02874,3732730.16301,0.0
0.0097,206.17056,46392996.09582,23223.35953,3.91628,65.15282,11.63362,1957.28295,0.00084,0.02873,3733056.52526,0.0
0.0098,206.18109,46397049.49142,23225.38857,3.91512,65.13346,11.63464,1956.69255,0.00085,0.02872,3733382.68559,0.0
0.0099,206.19162,46401100.37699,23227.41636,3.91395,65.11409,11.63565,1956.10236,0.00086,0.02872,3733708.64395,0.0
0.01,206.20214,46405148.75184,23229.44289,3.91279,65.09473,11.63667,1955.51237,0.00087,0.02871,3734034.40028,0.0
0.0101,206.21265,46409194.61527,23231.46817,3.91162,65.07536,11.63769,1954.92258,0.00088,0.0287,3734359.95452,0.0
0.0102,206.22316,46413237.96658,23233.49218,3.91046,65.05599,11.6387,1954.33299,0.00089,0.02869,3734685.30663,0.0
0.0103,206.23366,46417278.8051,23235.51494,3.9093,65.03662,11.63971,1953.7436,0.0009,0.02868,3735010.45654,0.0
0.0104,206.24415,46421317.13011,23237.53644,3.90813,65.01724,11.64073,1953.15441,0.0009,0.02867,3735335.4042,0.0
0.0105,206.25464,46425352.94093,23239.55668,3.90697,64.99787,11.64174,1952.56542,0.00091,0.02866,3735660.14956,0.0
0.0106,206.26512,46429386.23687,23241.57567,3.9058,64.97849,11.64275,1951.97663,0.00092,0.02865,3735984.69255,0.0
0.0107,206.27559,46433417.01724,23243.59339,3.90464,64.95911,11.64377,1951.38805,0.00093,0.02865,3736309.03312,0.0
0.0108,206.28606,46437445.28134,23245.60986,3.90348,64.93973,11.64478,1950.79966,0.00094,0.02864,3736633.17122,0.0
0.0109,206.29651,46441471.02848,23247.62506,3.90231,64.92035,11.64579,1950.21148,0.00095,0.02863,3736957.10679,0.0
0.011,206.30697,46445494.25797,23249.639,3.90115,64.90097,11.6468,1949.62349,0.00096,0.02862,3737280.83977,0.0
0.0111,206.31741,46449514.96912,23251.65169,3.89998,64.88158,11.64781,1949.03571,0.00097,0.02861,3737604.37012,0.0
0.0112,206.32785,46453533.16125,23253.66311,3.89882,64.86219,11.64882,1948.44812,0.00097,0.0286,3737927.69777,0.0
0.0113,206.33828,46457548.83365,23255.67327,3.89765,64.84281,11.64983,1947.86074,0.00098,0.02859,3738250.82266,0.0
0.0114,206.3487,46461561.98565,23257.68217,3.89649,64.82341,11.65083,1947.27355,0.00099,0.02858,3738573.74475,0.0
0.0115,206.35912,46465572.61655,23259.68981,3.89532,64.80402,11.65184,1946.68657,0.001,0.02858,3738896.46398,0.0
0.0116,206.36953,46469580.72567,23261.69618,3.89416,64.78463,11.65285,1946.09978,0.00101,0.02857,3739218.98029,0.0
0.0117,206.37993,46473586.31232,23263.7013,3.89299,64.76523,11.65385,1945.51319,0.00102,0.02856,3739541.29363,0.0
0.0118,206.39033,46477589.3758,23265.70515,3.89183,64.74584,11.65486,1944.92681,0.00103,0.02855,3739863.40394,0.0
0.0119,206.40072,46481589.91544,23267.70773,3.89066,64.72644,11.65586,1944.34062,0.00104,0.02854,3740185.31116,0.0
0.012,206.4111,46485587.93054,23269.70905,3.88949,64.70704,11.65687,1943.75463,0.00104,0.02853,3740507.01525,0.0
0.0121,206.42147,46489583.42042,23271.70911,3.88833,64.68764,11.65787,1943.16884,0.00105,0.02852,3740828.51614,0.0
0.0122,206.43184,46493576.3844,23273.70791,3.88716,64.66823,11.65887,1942.58325,0.00106,0.02852,3741149.81378,0.0
0.0123,206.4422,46497566.82179,23275.70544,3.886,64.64883,11.65987,1941.99786,0.00107,0.02851,3741470.90811,0.0
0.0124,206.45256,46501554.73189,23277.7017,3.88483,64.62942,11.66087,1941.41267,0.00108,0.0285,3741791.79909,0.0
0.0125,206.46291,46505540.11404,23279.6967,3.88366,64.61001,11.66187,1940.82768,0.00109,0.02849,3742112.48665,0.0
0.0126,206.47325,46509522.96754,23281.69043,3.8825,64.5906,11.66287,1940.24288,0.0011,0.02848,3742432.97075,0.0
0.0127,206.48358,46513503.2917,23283.6829,3.88133,64.57119,11.66387,1939.65829,0.00111,0.02847,3742753.25131,0.0
0.0128,206.49391,46517481.08586,23285.6741,3.88016,64.55178,11.66487,1939.07389,0.00111,0.02846,3743073.3283,0.0
0.0129,206.50423,46521456.34932,23287.66403,3.879,64.53236,11.66587,1938.48969,0.00112,0.02845,3743393.20165,0.0
0.013,206.51454,46525429.08139,23289.6527,3.87783,64.51294,11.66687,1937.90569,0.00113,0.02845,3743712.87132,0.0
0.0131,206.52485,46529399.28141,23291.6401,3.87666,64.49353,11.66786,1937.32189,0.00114,0.02844,3744032.33723,0.0
0.0132,206.53514,46533366.94867,23293.62623,3.8755,64.47411,11.66886,1936.73828,0.00115,0.02843,3744351.59935,0.0
0.0133,206.54544,46537332.08252,23295.61109,3.87433,64.45468,11.66986,1936.15487,0.00116,0.02842,3744670.65761,0.0
0.0134,206.55572,46541294.68225,23297.59468,3.87316,64.43526,11.67085,1935.57166,0.00117,0.02841,3744989.51197,0.0
0.0135,206.566,46545254.7472,23299.57701,3.872,64.41583,11.67185,1934.98865,0.00117,0.0284,3745308.16236,0.0
0.0136,206.57627,46549212.27668,23301.55807,3.87083,64.39641,11.67284,1934.40584,0.00118,0.02839,3745626.60873,0.0
0.0137,206.58654,46553167.27001,23303.53785,3.86966,64.37698,11.67383,1933.82322,0.00119,0.02838,3745944.85103,0.0
0.0138,206.59679,46557119.72651,23305.51637,3.86849,64.35755,11.67482,1933.2408,0.0012,0.02838,3746262.8892,0.0
0.0139,206.60704,46561069.6455,23307.49362,3.86733,64.33812,11.67582,1932.65858,0.00121,0.02837,3746580.72318,0.0
0.014,206.61729,46565017.02631,23309.46959,3.86616,64.31868,11.67681,1932.07656,0.00122,0.02836,3746898.35293,0.0
0.0141,206.62752,46568961.86825,23311.4443,3.86499,64.29925,11.6778,1931.49473,0.00123,0.02835,3747215.77839,0.0
0.0142,206.63775,46572904.17065,23313.41773,3.86382,64.27981,11.67879,1930.9131,0.00124,0.02834,3747532.9995,0.0
0.0143,206.64797,46576843.93283,23315.38989,3.86266,64.26037,11.67978,1930.33167,0.00124,0.02833,3747850.0162,0.0
0.0144,206.65819,46580781.15411,23317.36078,3.86149,64.24093,11.68077,1929.75043,0.00125,0.02832,3748166.82846,0.0
0.0145,206.6684,46584715.83381,23319.3304,3.86032,64.22149,11.68175,1929.16939,0.00126,0.02831,3748483.4362,0.0
0.0146,206.6786,46588647.97127,23321.29875,3.85915,64.20205,11.68274,1928.58855,0.00127,0.02831,3748799.83938,0.0
0.0147,206.6888,46592577.5658,23323.26582,3.85798,64.1826,11.68373,1928.0079,0.00128,0.0283,3749116.03794,0.0
0.0148,206.69898,46596504.61672,23325.23162,3.85681,64.16316,11.68471,1927.42745,0.00129,0.02829,3749432.03182,0.0
0.0149,206.70916,46600429.12336,23327.19614,3.85565,64.14371,11.6857,1926.8472,0.0013,0.02828,3749747.82098,0.0
0.015,206.71934,46604351.08506,23329.1594,3.85448,64.12426,11.68668,1926.26714,0.00131,0.02827,3750063.40535,0.0
0.0151,206.72951,46608270.50112,23331.12137,3.85331,64.10481,11.68767,1925.68728,0.00131,0.02826,3750378.78489,0.0
0.0152,206.73967,46612187.37089,23333.08208,3.85214,64.08535,11.68865,1925.10762,0.00132,0.02825,3750693.95954,0.0
0.0153,206.74982,46616101.69368,23335.0415,3.85097,64.0659,11.68963,1924.52815,0.00133,0.02824,3751008.92924,0.0
0.0154,206.75996,46620013.46882,23336.99966,3.8498,64.04644,11.69062,1923.94887,0.00134,0.02824,3751323.69395,0.0
0.0155,206.7701,46623922.69564,23338.95653,3.84863,64.02699,11.6916,1923.3698,0.00135,0.02823,3751638.2536,0.0
0.0156,206.78024,46627829.37346,23340.91213,3.84746,64.00753,11.69258,1922.79091,0.00136,0.02822,3751952.60814,0.0
0.0157,206.79036,46631733.50162,23342.86646,3.84629,63.98806,11.69356,1922.21223,0.00137,0.02821,3752266.75753,0.0
0.0158,206.80048,46635635.07944,23344.81951,3.84512,63.9686,11.69454,1921.63374,0.00138,0.0282,3752580.70169,0.0
0.0159,206.81059,46639534.10626,23346.77128,3.84395,63.94914,11.69552,1921.05544,0.00138,0.02819,3752894.44059,0.0
0.016,206.82069,46643430.58139,23348.72177,3.84278,63.92967,11.6965,1920.47734,0.00139,0.02818,3753207.97417,0.0
0.0161,206.83079,46647324.50418,23350.67099,3.84161,63.9102,11.69747,1919.89943,0.0014,0.02817,3753521.30237,0.0
0.0162,206.84088,46651215.87394,23352.61892,3.84045,63.89073,11.69845,1919.32172,0.00141,0.02817,3753834.42513,0.0
0.0163,206.85097,46655104.69002,23354.56558,3.83928,63.87126,11.69943,1918.74421,0.00142,0.02816,3754147.34241,0.0
0.0164,206.86104,46658990.95173,23356.51097,3.83811,63.85179,11.7004,1918.16689,0.00143,0.02815,3754460.05416,0.0
0.0165,206.87111,46662874.65842,23358.45507,3.83693,63.83232,11.70138,1917.58976,0.00144,0.02814,3754772.56031,0.0
0.0166,206.88117,46666755.80942,23360.39789,3.83576,63.81284,11.70235,1917.01283,0.00145,0.02813,3755084.86081,0.0
0.0167,206.89123,46670634.40404,23362.33943,3.83459,63.79336,11.70333,1916.43609,0.00145,0.02812,3755396.95561,0.0
0.0168,206.90128,46674510.44164,23364.2797,3.83342,63.77388,11.7043,1915.85955,0.00146,0.02811,3755708.84466,0.0
0.0169,206.91132,46678383.92154,23366.21868,3.83225,63.7544,11.70527,1915.2832,0.00147,0.02811,3756020.52791,0.0
0.017,206.92135,46682254.84308,23368.15638,3.83108,63.73492,11.70624,1914.70705,0.00148,0.0281,3756332.00529,0.0
0.0171,206.93138,46686123.20558,23370.0928,3.82991,63.71544,11.70721,1914.13109,0.00149,0.02809,3756643.27675,0.0
0.0172,206.9414,46689989.00838,23372.02794,3.82874,63.69595,11.70819,1913.55532,0.0015,0.02808,3756954.34225,0.0
0.0173,206.95142,46693852.25082,23373.9618,3.82757,63.67646,11.70916,1912.97975,0.00151,0.02807,3757265.20172,0.0
0.0174,206.96142,46697712.93223,23375.89438,3.8264,63.65697,11.71012,1912.40438,0.00152,0.02806,3757575.85512,0.0
0.0175,206.97142,46701571.05195,23377.82567,3.82523,63.63748,11.71109,1911.82919,0.00152,0.02805,3757886.30239,0.0
0.0176,206.98141,46705426.60931,23379.75568,3.82406,63.61799,11.71206,1911.2542,0.00153,0.02804,3758196.54348,0.0
0.0177,206.9914,46709279.60365,23381.68441,3.82289,63.5985,11.71303,1910.67941,0.00154,0.02804,3758506.57833,0.0
0.0178,207.00138,46713130.03431,23383.61185,3.82171,63.579,11.714,1910.1048,0.00155,0.02803,3758816.40689,0.0
0.0179,207.01135,46716977.90061,23385.53801,3.82054,63.55951,11.71496,1909.53039,0.00156,0.02802,3759126.02911,0.0
0.018,207.02131,46720823.20191,23387.46289,3.81937,63.54001,11.71593,1908.95618,0.00157,0.02801,3759435.44494,0.0
0.0181,207.03127,46724665.93753,23389.38648,3.8182,63.52051,11.71689,1908.38215,0.00158,0.028,3759744.65431,0.0
0.0182,207.04122,46728506.10681,23391.30879,3.81703,63.50101,11.71786,1907.80832,0.00159,0.02799,3760053.65718,0.0
0.0183,207.05117,46732343.7091,23393.22982,3.81586,63.4815,11.71882,1907.23468,0.00159,0.02798,3760362.4535,0.0
0.0184,207.0611,46736178.74373,23395.14955,3.81468,63.462,11.71978,1906.66124,0.0016,0.02797,3760671.0432,0.0
0.0185,207.07103,46740011.21005,23397.06801,3.81351,63.44249,11.72075,1906.08799,0.00161,0.02797,3760979.42625,0.0
0.0186,207.08096,46743841.10738,23398.98517,3.81234,63.42298,11.72171,1905.51493,0.00162,0.02796,3761287.60258,0.0
0.0187,207.09087,46747668.43507,23400.90105,3.81117,63.40347,11.72267,1904.94206,0.00163,0.02795,3761595.57214,0.0
0.0188,207.10078,46751493.19247,23402.81564,3.81,63.38396,11.72363,1904.36939,0.00164,0.02794,3761903.33488,0.0
0.0189,207.11068,46755315.37891,23404.72895,3.80882,63.36445,11.72459,1903.79691,0.00165,0.02793,3762210.89074,0.0
0.019,207.12058,46759134.99373,23406.64097,3.80765,63.34493,11.72555,1903.22462,0.00166,0.02792,3762518.23968,0.0
0.0191,207.13047,46762952.03628,23408.5517,3.80648,63.32542,11.72651,1902.65252,0.00166,0.02791,3762825.38164,0.0
0.0192,207.14035,46766766.50589,23410.46114,3.8053,63.3059,11.72746,1902.08062,0.00167,0.0279,3763132.31656,0.0
0.0193,207.15022,46770578.40192,23412.3693,3.80413,63.28638,11.72842,1901.5089,0.00168,0.0279,3763439.0444,0.0
0.0194,207.16009,46774387.7237,23414.27617,3.80296,63.26686,11.72938,1900.93738,0.00169,0.02789,3763745.56509,0.0
0.0195,207.16995,46778194.47058,23416.18174,3.80179,63.24734,11.73033,1900.36605,0.0017,0.02788,3764051.8786,0.0
0.0196,207.1798,46781998.64189,23418.08603,3.80061,63.22781,11.73129,1899.79492,0.00171,0.02787,3764357.98486,0.0
0.0197,207.18964,46785800.23699,23419.98903,3.79944,63.20829,11.73224,1899.22397,0.00172,0.02786,3764663.88382,0.0
0.0198,207.19948,46789599.25522,23421.89074,3.79827,63.18876,11.7332,1898.65322,0.00172,0.02785,3764969.57544,0.0
0.0199,207.20932,46793395.69593,23423.79116,3.79709,63.16923,11.73415,1898.08265,0.00173,0.02784,3765275.05964,0.0
0.02,207.21914,46797189.55846,23425.69029,3.79592,63.1497,11.7351,1897.51228,0.00174,0.02783,3765580.3364,0.0
0.0201,207.22896,46800980.84215,23427.58812,3.79475,63.13017,11.73605,1896.9421,0.00175,0.02783,3765885.40564,0.0
0.0202,207.23877,46804769.54635,23429.48467,3.79357,63.11064,11.73701,1896.37211,0.00176,0.02782,3766190.26733,0.0
0.0203,207.24857,46808555.67041,23431.37992,3.7924,63.0911,11.73796,1895.80232,0.00177,0.02781,3766494.9214,0.0
0.0204,207.25837,46812339.21368,23433.27388,3.79122,63.07156,11.73891,1895.23271,0.00178,0.0278,3766799.36781,0.0
0.0205,207.26816,46816120.1755,23435.16655,3.79005,63.05203,11.73986,1894.66329,0.00179,0.02779,3767103.60649,0.0
0.0206,207.27794,46819898.55522,23437.05793,3.78888,63.03249,11.7408,1894.09407,0.00179,0.02778,3767407.63741,0.0
0.0207,207.28772,46823674.35219,23438.94802,3.7877,63.01294,11.74175,1893.52503,0.0018,0.02777,3767711.4605,0.0
0.0208,207.29749,46827447.56576,23440.83681,3.78653,62.9934,11.7427,1892.95619,0.00181,0.02776,3768015.07571,0.0
0.0209,207.30725,46831218.19527,23442.72431,3.78535,62.97386,11.74365,1892.38753,0.00182,0.02776,3768318.483,0.0
0.021,207.317,46834986.24008,23444.61051,3.78418,62.95431,11.74459,1891.81907,0.00183,0.02775,3768621.68231,0.0
0.0211,207.32675,46838751.69954,23446.49542,3.783,62.93476,11.74554,1891.2508,0.00184,0.02774,3768924.67358,0.0
