Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0024,134.00038,183764105.08859,108557.75126,2.07943,65.10085,55.96301,16849.51708,0.00153,0.02201,2523076.96453,0.0
0.0025,134.10615,184038836.79529,108720.04768,2.07383,64.92465,56.04719,16810.07632,0.0016,0.02195,2526849.02458,0.0
0.0026,134.21164,184313000.17948,108882.00837,2.06821,64.74818,56.1312,16770.73202,0.00166,0.02188,2530613.28158,0.0
0.0027,134.31683,184586591.04846,109043.63084,2.06259,64.57145,56.21504,16731.48377,0.00173,0.02182,2534369.67796,0.0
0.0028,134.42173,184859605.21177,109204.91263,2.05696,64.39446,56.2987,16692.33117,0.00179,0.02175,2538118.15619,0.0
0.0029,134.52633,185132038.48123,109365.85126,2.05132,64.2172,56.38219,16653.27383,0.00185,0.02169,2541858.65875,0.0
0.003,134.63063,185403886.67113,109526.44426,2.04568,64.03968,56.46551,16614.31134,0.00192,0.02163,2545591.12819,0.0
0.0031,134.73463,185675145.59828,109686.68915,2.04002,63.86191,56.54864,16575.44332,0.00198,0.02156,2549315.50706,0.0
0.0032,134.83834,185945811.08217,109846.58347,2.03436,63.68387,56.6316,16536.66937,0.00205,0.0215,2553031.73797,0.0
0.0033,134.94175,186215878.94502,110006.12474,2.02869,63.50558,56.71437,16497.9891,0.00211,0.02143,2556739.76356,0.0
0.0034,135.04485,186485345.01196,110165.31051,2.02301,63.32702,56.79697,16459.40214,0.00218,0.02137,2560439.5265,0.0
0.0035,135.14765,186754205.11111,110324.13831,2.01732,63.14821,56.87938,16420.9081,0.00224,0.0213,2564130.96952,0.0
0.0036,135.25015,187022455.07368,110482.60567,2.01162,62.96914,56.96161,16382.50659,0.00231,0.02124,2567814.03538,0.0
0.0037,135.35235,187290090.73411,110640.71013,2.00592,62.78982,57.04365,16344.19725,0.00237,0.02117,2571488.66688,0.0
0.0038,135.45424,187557107.93017,110798.44924,2.00021,62.61023,57.12551,16305.9797,0.00244,0.02111,2575154.80688,0.0
0.0039,135.55583,187823502.50308,110955.82054,1.99449,62.43039,57.20717,16267.85356,0.0025,0.02104,2578812.39828,0.0
0.004,135.65711,188089270.2976,111112.82157,1.98876,62.2503,57.28865,16229.81848,0.00257,0.02098,2582461.38403,0.0
0.0041,135.75808,188354407.16218,111269.44989,1.98302,62.06995,57.36994,16191.87407,0.00263,0.02091,2586101.70712,0.0
0.0042,135.85874,188618908.94903,111425.70303,1.97727,61.88935,57.45104,16154.01999,0.0027,0.02085,2589733.31062,0.0
0.0043,135.95909,188882771.51427,111581.57856,1.97152,61.70849,57.53194,16116.25586,0.00276,0.02078,2593356.13761,0.0
0.0044,136.05914,189145990.71805,111737.07402,1.96576,61.52739,57.61265,16078.58133,0.00283,0.02072,2596970.13126,0.0
0.0045,136.15887,189408562.42462,111892.18698,1.95999,61.34602,57.69316,16040.99604,0.00289,0.02065,2600575.23479,0.0
0.0046,136.25829,189670482.50248,112046.91499,1.95421,61.16441,57.77348,16003.49965,0.00296,0.02058,2604171.39148,0.0
0.0047,136.35739,189931746.82447,112201.25562,1.94843,60.98255,57.8536,15966.09178,0.00303,0.02052,2607758.54465,0.0
0.0048,136.45618,190192351.26792,112355.20643,1.94263,60.80044,57.93352,15928.77211,0.00309,0.02045,2611336.63771,0.0
0.0049,136.55466,190452291.71472,112508.76498,1.93683,60.61807,58.01324,15891.54028,0.00316,0.02039,2614905.6141,0.0
0.005,136.65282,190711564.05147,112661.92885,1.93102,60.43546,58.09276,15854.39595,0.00322,0.02032,2618465.41736,0.0
0.0051,136.75066,190970164.16957,112814.69562,1.92521,60.2526,58.17207,15817.33878,0.00329,0.02026,2622015.99108,0.0
0.0052,136.84818,191228087.96535,112967.06284,1.91938,60.06949,58.25118,15780.36842,0.00335,0.02019,2625557.2789,0.0
0.0053,136.94539,191485331.34018,113119.02812,1.91355,59.88614,58.33009,15743.48454,0.00342,0.02013,2629089.22456,0.0
0.0054,137.04227,191741890.20059,113270.58902,1.90771,59.70254,58.40878,15706.68681,0.00348,0.02006,2632611.77185,0.0
0.0055,137.13884,191997760.45836,113421.74313,1.90186,59.51869,58.48727,15669.9749,0.00355,0.01999,2636124.86464,0.0
0.0056,137.23508,192252938.03067,113572.48804,1.896,59.3346,58.56555,15633.34846,0.00362,0.01993,2639628.44688,0.0
0.0057,137.331,192507418.84019,113722.82134,1.89014,59.15026,58.64362,15596.80719,0.00368,0.01986,2643122.46258,0.0
0.0058,137.4266,192761198.81521,113872.74062,1.88427,58.96568,58.72148,15560.35074,0.00375,0.0198,2646606.85584,0.0
0.0059,137.52187,193014273.88975,114022.24349,1.87839,58.78086,58.79913,15523.97881,0.00381,0.01973,2650081.57083,0.0
0.006,137.61681,193266640.00365,114171.32755,1.8725,58.59579,58.87656,15487.69105,0.00388,0.01967,2653546.55181,0.0
0.0061,137.71143,193518293.10275,114319.99039,1.8666,58.41049,58.95377,15451.48717,0.00395,0.0196,2657001.74311,0.0
0.0062,137.80572,193769229.13893,114468.22963,1.8607,58.22494,59.03077,15415.36684,0.00401,0.01953,2660447.08916,0.0
0.0063,137.89969,194019444.07026,114616.04289,1.85479,58.03915,59.10755,15379.32975,0.00408,0.01947,2663882.53445,0.0
0.0064,137.99332,194268933.86114,114763.42777,1.84887,57.85312,59.18411,15343.37558,0.00414,0.0194,2667308.02358,0.0
0.0065,138.08662,194517694.48235,114910.38189,1.84294,57.66685,59.26045,15307.50403,0.00421,0.01934,2670723.50122,0.0
0.0066,138.1796,194765721.91124,115056.90289,1.83701,57.48035,59.33657,15271.71478,0.00428,0.01927,2674128.91215,0.0
0.0067,138.27224,195013012.13179,115202.98839,1.83107,57.2936,59.41246,15236.00753,0.00434,0.0192,2677524.20123,0.0
0.0068,138.36455,195259561.13474,115348.63601,1.82512,57.10662,59.48813,15200.38198,0.00441,0.01914,2680909.31341,0.0
0.0069,138.45652,195505364.91774,115493.8434,1.81916,56.91941,59.56358,15164.83783,0.00447,0.01907,2684284.19374,0.0
0.007,138.54816,195750419.48539,115638.60819,1.8132,56.73196,59.6388,15129.37477,0.00454,0.019,2687648.78735,0.0
0.0071,138.63946,195994720.84944,115782.92804,1.80723,56.54427,59.71379,15093.99251,0.00461,0.01894,2691003.0395,0.0
0.0072,138.73043,196238265.02884,115926.80057,1.80125,56.35635,59.78855,15058.69075,0.00467,0.01887,2694346.89552,0.0
0.0073,138.82106,196481048.0499,116070.22346,1.79526,56.1682,59.86309,15023.46921,0.00474,0.0188,2697680.30085,0.0
0.0074,138.91135,196723065.94636,116213.19436,1.78927,55.97981,59.93739,14988.32758,0.00481,0.01874,2701003.20104,0.0
0.0075,139.00131,196964314.75955,116355.71092,1.78327,55.79119,60.01145,14953.26557,0.00487,0.01867,2704315.54173,0.0
0.0076,139.09092,197204790.53849,116497.77082,1.77726,55.60234,60.08529,14918.28291,0.00494,0.01861,2707617.26868,0.0
0.0077,139.18019,197444489.33999,116639.37172,1.77125,55.41326,60.15889,14883.3793,0.00501,0.01854,2710908.32775,0.0
0.0078,139.26912,197683407.22878,116780.5113,1.76522,55.22396,60.23225,14848.55446,0.00507,0.01847,2714188.66491,0.0
0.0079,139.35771,197921540.27761,116921.18724,1.75919,55.03442,60.30537,14813.80811,0.00514,0.01841,2717458.22623,0.0
0.008,139.44596,198158884.5674,117061.39723,1.75315,54.84465,60.37826,14779.13997,0.00521,0.01834,2720716.9579,0.0
0.0081,139.53386,198395436.1873,117201.13894,1.74711,54.65466,60.45091,14744.54976,0.00527,0.01827,2723964.80624,0.0
0.0082,139.62141,198631191.23487,117340.41009,1.74106,54.46444,60.52331,14710.0372,0.00534,0.0182,2727201.71766,0.0
0.0083,139.70862,198866145.81613,117479.20837,1.735,54.27399,60.59547,14675.60203,0.00541,0.01814,2730427.63869,0.0
0.0084,139.79548,199100296.04573,117617.53148,1.72893,54.08332,60.66739,14641.24396,0.00547,0.01807,2733642.51599,0.0
0.0085,139.882,199333638.04701,117755.37713,1.72286,53.89243,60.73907,14606.96272,0.00554,0.018,2736846.29634,0.0
0.0086,139.96816,199566167.95217,117892.74304,1.71677,53.70131,60.81049,14572.75806,0.00561,0.01794,2740038.92662,0.0
0.0087,140.05398,199797881.90236,118029.62693,1.71069,53.50997,60.88168,14538.6297,0.00567,0.01787,2743220.35387,0.0
0.0088,140.13945,200028776.04777,118166.02652,1.70459,53.31841,60.95261,14504.57737,0.00574,0.0178,2746390.52521,0.0
0.0089,140.22456,200258846.54778,118301.93955,1.69849,53.12663,61.02329,14470.60081,0.00581,0.01774,2749549.38792,0.0
0.009,140.30932,200488089.57107,118437.36375,1.69238,52.93462,61.09373,14436.69976,0.00588,0.01767,2752696.88939,0.0
0.0091,140.39373,200716501.29572,118572.29687,1.68626,52.7424,61.16391,14402.87397,0.00594,0.0176,2755832.97715,0.0
0.0092,140.47779,200944077.90931,118706.73665,1.68014,52.54996,61.23384,14369.12316,0.00601,0.01753,2758957.59885,0.0
0.0093,140.56149,201170815.60909,118840.68084,1.67401,52.3573,61.30351,14335.44709,0.00608,0.01747,2762070.70229,0.0
0.0094,140.64484,201396710.60202,118974.12721,1.66787,52.16442,61.37293,14301.8455,0.00614,0.0174,2765172.23538,0.0
0.0095,140.72783,201621759.10494,119107.07352,1.66173,51.97133,61.44209,14268.31814,0.00621,0.01733,2768262.14619,0.0
0.0096,140.81046,201845957.34467,119239.51754,1.65558,51.77802,61.511,14234.86475,0.00628,0.01727,2771340.3829,0.0
0.0097,140.89274,202069301.5581,119371.45704,1.64942,51.5845,61.57964,14201.48509,0.00635,0.0172,2774406.89385,0.0
0.0098,140.97465,202291787.99233,119502.88982,1.64325,51.39076,61.64803,14168.17891,0.00641,0.01713,2777461.6275,0.0
0.0099,141.05621,202513412.90477,119633.81366,1.63708,51.19681,61.71615,14134.94596,0.00648,0.01706,2780504.53249,0.0
0.01,141.13741,202734172.56326,119764.22636,1.6309,51.00265,61.78401,14101.78599,0.00655,0.017,2783535.55756,0.0
0.0101,141.21825,202954063.24617,119894.12571,1.62472,50.80827,61.85161,14068.69877,0.00662,0.01693,2786554.65161,0.0
0.0102,141.29872,203173081.24255,120023.50952,1.61853,50.61369,61.91895,14035.68405,0.00668,0.01686,2789561.7637,0.0
0.0103,141.37883,203391222.85216,120152.37562,1.61233,50.41889,61.98602,14002.74158,0.00675,0.01679,2792556.84301,0.0
0.0104,141.45858,203608484.38569,120280.72181,1.60612,50.22389,62.05282,13969.87115,0.00682,0.01673,2795539.8389,0.0
0.0105,141.53796,203824862.16479,120408.54593,1.59991,50.02868,62.11936,13937.07249,0.00689,0.01666,2798510.70087,0.0
0.0106,141.61698,204040352.52222,120535.84581,1.59369,49.83326,62.18562,13904.34539,0.00695,0.01659,2801469.37855,0.0
0.0107,141.69563,204254951.80194,120662.61929,1.58747,49.63764,62.25162,13871.6896,0.00702,0.01652,2804415.82176,0.0
0.0108,141.77392,204468656.35925,120788.86422,1.58124,49.44181,62.31734,13839.1049,0.00709,0.01646,2807349.98045,0.0
0.0109,141.85184,204681462.56086,120914.57845,1.575,49.24577,62.38279,13806.59105,0.00716,0.01639,2810271.80474,0.0
0.011,141.92939,204893366.78505,121039.75984,1.56875,49.04953,62.44797,13774.14783,0.00722,0.01632,2813181.24489,0.0
0.0111,142.00657,205104365.42175,121164.40626,1.5625,48.85309,62.51288,13741.775,0.00729,0.01625,2816078.25135,0.0
0.0112,142.08338,205314454.87264,121288.51558,1.55624,48.65645,62.5775,13709.47234,0.00736,0.01618,2818962.77471,0.0
0.0113,142.15982,205523631.5513,121412.08568,1.54998,48.4596,62.64186,13677.23962,0.00743,0.01612,2821834.76573,0.0
0.0114,142.23589,205731891.88329,121535.11446,1.54371,48.26256,62.70593,13645.07663,0.0075,0.01605,2824694.17533,0.0
0.0115,142.31159,205939232.30626,121657.59981,1.53743,48.06532,62.76972,13612.98313,0.00756,0.01598,2827540.9546,0.0
0.0116,142.38692,206145649.27007,121779.53963,1.53115,47.86787,62.83324,13580.95892,0.00763,0.01591,2830375.0548,0.0
0.0117,142.46187,206351139.23691,121900.93182,1.52486,47.67023,62.89647,13549.00376,0.0077,0.01584,2833196.42735,0.0
0.0118,142.53644,206555698.68137,122021.77432,1.51856,47.4724,62.95942,13517.11745,0.00777,0.01578,2836005.02385,0.0
0.0119,142.61065,206759324.09061,122142.06504,1.51226,47.27436,63.02209,13485.29977,0.00784,0.01571,2838800.79607,0.0
0.012,142.68447,206962011.96439,122261.80192,1.50595,47.07614,63.08447,13453.55049,0.0079,0.01564,2841583.69594,0.0
0.0121,142.75792,207163758.81526,122380.98289,1.49964,46.87771,63.14657,13421.86941,0.00797,0.01557,2844353.6756,0.0
0.0122,142.83099,207364561.16862,122499.6059,1.49332,46.6791,63.20838,13390.25632,0.00804,0.0155,2847110.68732,0.0
0.0123,142.90369,207564415.56282,122617.66891,1.48699,46.48029,63.26991,13358.71101,0.00811,0.01544,2849854.68359,0.0
0.0124,142.976,207763318.54931,122735.16989,1.48066,46.28129,63.33114,13327.23326,0.00818,0.01537,2852585.61705,0.0
0.0125,143.04794,207961266.69272,122852.10679,1.47432,46.0821,63.39209,13295.82286,0.00825,0.0153,2855303.44053,0.0
0.0126,143.11949,208158256.57096,122968.4776,1.46797,45.88273,63.45274,13264.47962,0.00831,0.01523,2858008.10706,0.0
0.0127,143.19067,208354284.77534,123084.28031,1.46162,45.68316,63.5131,13233.20332,0.00838,0.01516,2860699.56983,0.0
0.0128,143.26146,208549347.91068,123199.51291,1.45526,45.48341,63.57317,13201.99377,0.00845,0.01509,2863377.78222,0.0
0.0129,143.33187,208743442.59541,123314.1734,1.4489,45.28346,63.63295,13170.85075,0.00852,0.01503,2866042.69781,0.0
0.013,143.4019,208936565.46166,123428.25979,1.44253,45.08334,63.69243,13139.77407,0.00859,0.01496,2868694.27035,0.0
0.0131,143.47154,209128713.15541,123541.77011,1.43616,44.88303,63.75161,13108.76353,0.00866,0.01489,2871332.45379,0.0
0.0132,143.5408,209319882.33655,123654.70237,1.42977,44.68253,63.8105,13077.81893,0.00872,0.01482,2873957.20228,0.0
0.0133,143.60967,209510069.679,123767.05462,1.42339,44.48185,63.86909,13046.94007,0.00879,0.01475,2876568.47015,0.0
0.0134,143.67816,209699271.87082,123878.82489,1.417,44.28099,63.92738,13016.12675,0.00886,0.01468,2879166.21192,0.0
0.0135,143.74626,209887485.61431,123990.01125,1.4106,44.07995,63.98537,12985.37878,0.00893,0.01461,2881750.38232,0.0
0.0136,143.81397,210074707.62613,124100.61174,1.40419,43.87873,64.04306,12954.69597,0.009,0.01455,2884320.93627,0.0
0.0137,143.88129,210260934.63737,124210.62444,1.39778,43.67732,64.10045,12924.07812,0.00907,0.01448,2886877.82887,0.0
0.0138,143.94823,210446163.39368,124320.04743,1.39137,43.47575,64.15754,12893.52504,0.00914,0.01441,2889421.01547,0.0
0.0139,144.01478,210630390.65536,124428.87879,1.38495,43.27399,64.21432,12863.03654,0.0092,0.01434,2891950.45156,0.0
0.014,144.08093,210813613.19747,124537.11661,1.37852,43.07206,64.27079,12832.61243,0.00927,0.01427,2894466.09288,0.0
0.0141,144.1467,210995827.80995,124644.75901,1.37209,42.86995,64.32696,12802.25253,0.00934,0.0142,2896967.89534,0.0
0.0142,144.21207,211177031.29766,124751.80409,1.36565,42.66766,64.38282,12771.95665,0.00941,0.01413,2899455.81509,0.0
0.0143,144.27705,211357220.48057,124858.24997,1.3592,42.46521,64.43838,12741.72459,0.00948,0.01407,2901929.80846,0.0
0.0144,144.34164,211536392.19378,124964.09479,1.35275,42.26258,64.49362,12711.55619,0.00955,0.014,2904389.83198,0.0
0.0145,144.40584,211714543.28767,125069.33668,1.3463,42.05978,64.54856,12681.45125,0.00962,0.01393,2906835.84243,0.0
0.0146,144.46964,211891670.62798,125173.9738,1.33984,41.85681,64.60318,12651.40959,0.00969,0.01386,2909267.79677,0.0
0.0147,144.53304,212067771.09593,125278.00429,1.33337,41.65367,64.6575,12621.43103,0.00975,0.01379,2911685.65217,0.0
0.0148,144.59605,212242841.5883,125381.42633,1.3269,41.45036,64.7115,12591.5154,0.00982,0.01372,2914089.36603,0.0
0.0149,144.65867,212416879.01751,125484.2381,1.32043,41.24688,64.76518,12561.66251,0.00989,0.01365,2916478.89596,0.0
0.015,144.72089,212589880.31178,125586.43777,1.31394,41.04324,64.81855,12531.87218,0.00996,0.01358,2918854.19978,0.0
0.0151,144.78271,212761842.41517,125688.02355,1.30746,40.83943,64.87161,12502.14424,0.01003,0.01351,2921215.23553,0.0
0.0152,144.84413,212932762.2877,125788.99363,1.30096,40.63546,64.92435,12472.47852,0.0101,0.01344,2923561.96147,0.0
0.0153,144.90515,213102636.90547,125889.34623,1.29447,40.43132,64.97677,12442.87484,0.01017,0.01338,2925894.33609,0.0
0.0154,144.96578,213271463.26071,125989.07958,1.28796,40.22702,65.02887,12413.33302,0.01024,0.01331,2928212.31809,0.0
0.0155,145.026,213439238.36191,126088.19191,1.28146,40.02256,65.08066,12383.8529,0.01031,0.01324,2930515.8664,0.0
0.0156,145.08583,213605959.23391,126186.68145,1.27494,39.81794,65.13212,12354.4343,0.01038,0.01317,2932804.94016,0.0
0.0157,145.14525,213771622.91799,126284.54647,1.26842,39.61316,65.18326,12325.07705,0.01045,0.0131,2935079.49876,0.0
0.0158,145.20427,213936226.47197,126381.78522,1.2619,39.40822,65.23408,12295.78099,0.01051,0.01303,2937339.5018,0.0
0.0159,145.26289,214099766.97031,126478.39597,1.25537,39.20313,65.28458,12266.54594,0.01058,0.01296,2939584.9091,0.0
0.016,145.32111,214262241.50419,126574.37701,1.24884,38.99787,65.33475,12237.37175,0.01065,0.01289,2941815.68074,0.0
0.0161,145.37892,214423647.18161,126669.72663,1.2423,38.79246,65.3846,12208.25824,0.01072,0.01282,2944031.777,0.0
0.0162,145.43633,214583981.1275,126764.44313,1.23576,38.5869,65.43412,12179.20524,0.01079,0.01275,2946233.15842,0.0
0.0163,145.49333,214743240.48379,126858.52482,1.22921,38.38118,65.48332,12150.2126,0.01086,0.01268,2948419.78574,0.0
0.0164,145.54993,214901422.40952,126951.97002,1.22266,38.17531,65.53219,12121.28016,0.01093,0.01261,2950591.61997,0.0
0.0165,145.60612,215058524.08091,127044.77707,1.2161,37.96929,65.58073,12092.40774,0.011,0.01255,2952748.62233,0.0
0.0166,145.6619,215214542.69148,127136.9443,1.20953,37.76312,65.62894,12063.5952,0.01107,0.01248,2954890.75429,0.0
0.0167,145.71728,215369475.45213,127228.47008,1.20297,37.5568,65.67682,12034.84236,0.01114,0.01241,2957017.97755,0.0
0.0168,145.77225,215523319.5912,127319.35276,1.19639,37.35034,65.72437,12006.14907,0.01121,0.01234,2959130.25406,0.0
0.0169,145.82682,215676072.35463,127409.59071,1.18982,37.14372,65.77159,11977.51518,0.01128,0.01227,2961227.54602,0.0
0.017,145.88097,215827731.00598,127499.18232,1.18323,36.93696,65.81847,11948.94052,0.01135,0.0122,2963309.81583,0.0
0.0171,145.93471,215978292.82655,127588.12598,1.17665,36.73005,65.86503,11920.42494,0.01142,0.01213,2965377.02619,0.0
0.0172,145.98805,216127755.11547,127676.4201,1.17006,36.523,65.91124,11891.96829,0.01149,0.01206,2967429.14,0.0
0.0173,146.04097,216276115.1898,127764.06309,1.16346,36.31581,65.95713,11863.5704,0.01156,0.01199,2969466.12043,0.0
0.0174,146.09348,216423370.38457,127851.05338,1.15686,36.10847,66.00267,11835.23114,0.01163,0.01192,2971487.93089,0.0
0.0175,146.14558,216569518.05294,127937.38941,1.15026,35.901,66.04788,11806.95034,0.01169,0.01185,2973494.53504,0.0
0.0176,146.19727,216714555.5662,128023.06961,1.14365,35.69338,66.09276,11778.72785,0.01176,0.01178,2975485.89679,0.0
0.0177,146.24855,216858480.31394,128108.09246,1.13703,35.48563,66.13729,11750.56352,0.01183,0.01171,2977461.98028,0.0
0.0178,146.29941,217001289.70408,128192.45641,1.13042,35.27774,66.18148,11722.45721,0.0119,0.01164,2979422.74995,0.0
0.0179,146.34986,217142981.16298,128276.15995,1.12379,35.06971,66.22534,11694.40876,0.01197,0.01157,2981368.17044,0.0
0.018,146.39989,217283552.13551,128359.20157,1.11717,34.86154,66.26885,11666.41803,0.01204,0.0115,2983298.20668,0.0
0.0181,146.44951,217423000.08515,128441.57977,1.11053,34.65324,66.31203,11638.48486,0.01211,0.01143,2985212.82385,0.0
0.0182,146.49872,217561322.49407,128523.29306,1.1039,34.44481,66.35486,11610.60912,0.01218,0.01136,2987111.98736,0.0
0.0183,146.54751,217698516.8632,128604.33996,1.09726,34.23625,66.39734,11582.79066,0.01225,0.01129,2988995.66291,0.0
0.0184,146.59588,217834580.71231,128684.71902,1.09062,34.02755,66.43949,11555.02933,0.01232,0.01122,2990863.81645,0.0
0.0185,146.64383,217969511.58012,128764.42878,1.08397,33.81872,66.48129,11527.325,0.01239,0.01115,2992716.41419,0.0
0.0186,146.69137,218103307.02437,128843.46778,1.07732,33.60977,66.52274,11499.6775,0.01246,0.01108,2994553.42258,0.0
0.0187,146.73849,218235964.62186,128921.83461,1.07066,33.40069,66.56385,11472.08672,0.01253,0.01101,2996374.80836,0.0
0.0188,146.78519,218367481.96861,128999.52785,1.064,33.19148,66.60461,11444.5525,0.0126,0.01094,2998180.53853,0.0
0.0189,146.83148,218497856.67986,129076.54607,1.05733,32.98214,66.64502,11417.0747,0.01267,0.01087,2999970.58033,0.0
0.019,146.87734,218627086.39019,129152.8879,1.05067,32.77268,66.68508,11389.65319,0.01274,0.0108,3001744.90131,0.0
0.0191,146.92278,218755168.7536,129228.55193,1.04399,32.5631,66.7248,11362.28783,0.01281,0.01073,3003503.46923,0.0
0.0192,146.96781,218882101.44357,129303.5368,1.03732,32.35339,66.76416,11334.97847,0.01288,0.01066,3005246.25216,0.0
0.0193,147.01241,219007882.15317,129377.84114,1.03064,32.14356,66.80318,11307.72498,0.01295,0.01059,3006973.21843,0.0
0.0194,147.05659,219132508.59507,129451.46361,1.02395,31.93361,66.84184,11280.52723,0.01302,0.01052,3008684.33663,0.0
0.0195,147.10035,219255978.5017,129524.40285,1.01726,31.72355,66.88015,11253.38508,0.01309,0.01045,3010379.57563,0.0
0.0196,147.14369,219378289.62526,129596.65755,1.01057,31.51336,66.91811,11226.2984,0.01316,0.01038,3012058.90456,0.0
0.0197,147.1866,219499439.73783,129668.22639,1.00388,31.30306,66.95572,11199.26704,0.01323,0.01031,3013722.29284,0.0
0.0198,147.2291,219619426.63143,129739.10807,0.99718,31.09264,66.99297,11172.29089,0.0133,0.01024,3015369.71015,0.0
0.0199,147.27116,219738248.11809,129809.30128,0.99047,30.88211,67.02987,11145.3698,0.01337,0.01017,3017001.12644,0.0
0.02,147.31281,219855902.02995,129878.80476,0.98377,30.67146,67.06641,11118.50364,0.01344,0.0101,3018616.51197,0.0
0.0201,147.35403,219972386.2193,129947.61723,0.97706,30.4607,67.1026,11091.69229,0.01351,0.01003,3020215.83722,0.0
0.0202,147.39482,220087698.55864,130015.73743,0.97034,30.24983,67.13843,11064.93561,0.01358,0.00996,3021799.07301,0.0
0.0203,147.43519,220201836.94083,130083.16412,0.96363,30.03885,67.1739,11038.23348,0.01365,0.00989,3023366.19039,0.0
0.0204,147.47514,220314799.27905,130149.89608,0.95691,29.82776,67.20901,11011.58576,0.01372,0.00982,3024917.16071,0.0
0.0205,147.51466,220426583.50695,130215.93207,0.95018,29.61657,67.24377,10984.99233,0.01379,0.00975,3026451.95561,0.0
0.0206,147.55375,220537187.57871,130281.27088,0.94345,29.40526,67.27816,10958.45306,0.01386,0.00968,3027970.54698,0.0
0.0207,147.59241,220646609.46906,130345.91133,0.93672,29.19385,67.3122,10931.96783,0.01393,0.00961,3029472.90704,0.0
0.0208,147.63065,220754847.1734,130409.85223,0.92999,28.98234,67.34587,10905.5365,0.014,0.00954,3030959.00825,0.0
0.0209,147.66846,220861898.70784,130473.0924,0.92325,28.77072,67.37919,10879.15895,0.01407,0.00947,3032428.82337,0.0
0.021,147.70584,220967762.10929,130535.63069,0.91651,28.559,67.41214,10852.83507,0.01414,0.0094,3033882.32545,0.0
0.0211,147.7428,221072435.43549,130597.46595,0.90976,28.34718,67.44473,10826.56472,0.01421,0.00933,3035319.48783,0.0
