Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0049,436.02629,15577852.82403,4835.61757,2.43326,1.07233,59.26144,1.68619,2.20648,177.64949,4147.18377,7e-05,7e-05,0.02276,0.02295,597339.51716,0.0
0.005,436.03026,15578061.09823,4835.68222,2.43309,1.07228,59.25771,1.68619,2.20651,177.64056,4146.31106,7e-05,7e-05,0.02276,0.02295,597347.50352,0.0
0.0051,436.03422,15578269.33568,4835.74686,2.43292,1.07223,59.25398,1.68619,2.20654,177.63162,4145.43864,7e-05,7e-05,0.02276,0.02295,597355.48848,0.0
0.0052,436.03818,15578477.53636,4835.81149,2.43275,1.07218,59.25025,1.68619,2.20657,177.62269,4144.56648,7e-05,7e-05,0.02276,0.02295,597363.47202,0.0
0.0053,436.04215,15578685.70028,4835.8761,2.43258,1.07213,59.24652,1.68619,2.2066,177.61376,4143.6946,8e-05,8e-05,0.02276,0.02294,597371.45416,0.0
0.0054,436.04611,15578893.82743,4835.94071,2.43241,1.07207,59.24279,1.68618,2.20663,177.60482,4142.823,8e-05,8e-05,0.02275,0.02294,597379.43488,0.0
0.0055,436.05007,15579101.91782,4836.0053,2.43225,1.07202,59.23906,1.68618,2.20666,177.59589,4141.95166,8e-05,8e-05,0.02275,0.02294,597387.4142,0.0
0.0056,436.05403,15579309.97144,4836.06989,2.43208,1.07197,59.23533,1.68618,2.20669,177.58696,4141.08061,8e-05,8e-05,0.02275,0.02294,597395.3921,0.0
0.0057,436.05799,15579517.9883,4836.13446,2.43191,1.07192,59.2316,1.68618,2.20672,177.57803,4140.20982,8e-05,8e-05,0.02275,0.02294,597403.3686,0.0
0.0058,436.06195,15579725.96838,4836.19902,2.43174,1.07187,59.22787,1.68618,2.20675,177.5691,4139.33931,8e-05,8e-05,0.02275,0.02294,597411.34369,0.0
0.0059,436.06591,15579933.9117,4836.26357,2.43157,1.07181,59.22413,1.68618,2.20678,177.56017,4138.46908,8e-05,8e-05,0.02275,0.02294,597419.31736,0.0
0.006,436.06987,15580141.81825,4836.32811,2.4314,1.07176,59.2204,1.68617,2.20681,177.55124,4137.59912,9e-05,9e-05,0.02275,0.02293,597427.28963,0.0
0.0061,436.07382,15580349.68802,4836.39263,2.43123,1.07171,59.21667,1.68617,2.20683,177.54231,4136.72943,9e-05,9e-05,0.02274,0.02293,597435.26049,0.0
0.0062,436.07778,15580557.52102,4836.45715,2.43107,1.07166,59.21294,1.68617,2.20686,177.53338,4135.86001,9e-05,9e-05,0.02274,0.02293,597443.22993,0.0
0.0063,436.08174,15580765.31725,4836.52165,2.4309,1.0716,59.20921,1.68617,2.20689,177.52445,4134.99087,9e-05,9e-05,0.02274,0.02293,597451.19797,0.0
0.0064,436.08569,15580973.0767,4836.58614,2.43073,1.07155,59.20548,1.68617,2.20692,177.51552,4134.122,9e-05,9e-05,0.02274,0.02293,597459.1646,0.0
0.0065,436.08964,15581180.79937,4836.65062,2.43056,1.0715,59.20175,1.68617,2.20695,177.50659,4133.25341,9e-05,9e-05,0.02274,0.02293,597467.12981,0.0
0.0066,436.0936,15581388.48527,4836.71509,2.43039,1.07145,59.19802,1.68616,2.20698,177.49766,4132.38509,9e-05,9e-05,0.02274,0.02293,597475.09362,0.0
0.0067,436.09755,15581596.13439,4836.77955,2.43022,1.0714,59.19429,1.68616,2.20701,177.48873,4131.51704,0.0001,0.0001,0.02274,0.02292,597483.05601,0.0
0.0068,436.1015,15581803.74672,4836.844,2.43005,1.07134,59.19056,1.68616,2.20704,177.4798,4130.64926,0.0001,0.0001,0.02273,0.02292,597491.017,0.0
0.0069,436.10545,15582011.32228,4836.90843,2.42988,1.07129,59.18682,1.68616,2.20707,177.47088,4129.78175,0.0001,0.0001,0.02273,0.02292,597498.97657,0.0
0.007,436.1094,15582218.86105,4836.97285,2.42972,1.07124,59.18309,1.68616,2.2071,177.46195,4128.91452,0.0001,0.0001,0.02273,0.02292,597506.93474,0.0
0.0071,436.11335,15582426.36304,4837.03727,2.42955,1.07119,59.17936,1.68615,2.20713,177.45302,4128.04756,0.0001,0.0001,0.02273,0.02292,597514.89149,0.0
0.0072,436.1173,15582633.82825,4837.10167,2.42938,1.07114,59.17563,1.68615,2.20716,177.4441,4127.18088,0.0001,0.0001,0.02273,0.02292,597522.84683,0.0
0.0073,436.12125,15582841.25667,4837.16606,2.42921,1.07108,59.1719,1.68615,2.20719,177.43517,4126.31446,0.00011,0.00011,0.02273,0.02292,597530.80077,0.0
0.0074,436.1252,15583048.6483,4837.23043,2.42904,1.07103,59.16817,1.68615,2.20722,177.42624,4125.44832,0.00011,0.00011,0.02273,0.02291,597538.75329,0.0
0.0075,436.12915,15583256.00315,4837.2948,2.42887,1.07098,59.16444,1.68615,2.20725,177.41732,4124.58245,0.00011,0.00011,0.02272,0.02291,597546.7044,0.0
0.0076,436.13309,15583463.32121,4837.35916,2.4287,1.07093,59.1607,1.68615,2.20728,177.40839,4123.71685,0.00011,0.00011,0.02272,0.02291,597554.6541,0.0
0.0077,436.13704,15583670.60247,4837.4235,2.42854,1.07088,59.15697,1.68614,2.20731,177.39947,4122.85152,0.00011,0.00011,0.02272,0.02291,597562.60239,0.0
0.0078,436.14098,15583877.84695,4837.48783,2.42837,1.07082,59.15324,1.68614,2.20733,177.39055,4121.98646,0.00011,0.00011,0.02272,0.02291,597570.54927,0.0
0.0079,436.14493,15584085.05463,4837.55215,2.4282,1.07077,59.14951,1.68614,2.20736,177.38162,4121.12168,0.00011,0.00011,0.02272,0.02291,597578.49474,0.0
0.008,436.14887,15584292.22552,4837.61646,2.42803,1.07072,59.14578,1.68614,2.20739,177.3727,4120.25717,0.00012,0.00012,0.02272,0.02291,597586.4388,0.0
0.0081,436.15281,15584499.35961,4837.68076,2.42786,1.07067,59.14204,1.68614,2.20742,177.36378,4119.39292,0.00012,0.00012,0.02272,0.0229,597594.38144,0.0
0.0082,436.15676,15584706.45691,4837.74504,2.42769,1.07061,59.13831,1.68614,2.20745,177.35485,4118.52895,0.00012,0.00012,0.02271,0.0229,597602.32268,0.0
0.0083,436.1607,15584913.51741,4837.80932,2.42752,1.07056,59.13458,1.68613,2.20748,177.34593,4117.66525,0.00012,0.00012,0.02271,0.0229,597610.2625,0.0
0.0084,436.16464,15585120.54111,4837.87358,2.42736,1.07051,59.13085,1.68613,2.20751,177.33701,4116.80182,0.00012,0.00012,0.02271,0.0229,597618.20092,0.0
0.0085,436.16858,15585327.52801,4837.93784,2.42719,1.07046,59.12712,1.68613,2.20754,177.32809,4115.93867,0.00012,0.00012,0.02271,0.0229,597626.13792,0.0
0.0086,436.17252,15585534.47811,4838.00208,2.42702,1.07041,59.12338,1.68613,2.20757,177.31917,4115.07578,0.00012,0.00012,0.02271,0.0229,597634.07351,0.0
0.0087,436.17645,15585741.39141,4838.0663,2.42685,1.07035,59.11965,1.68613,2.2076,177.31024,4114.21316,0.00013,0.00013,0.02271,0.0229,597642.00769,0.0
0.0088,436.18039,15585948.26791,4838.13052,2.42668,1.0703,59.11592,1.68612,2.20763,177.30132,4113.35081,0.00013,0.00013,0.02271,0.02289,597649.94046,0.0
0.0089,436.18433,15586155.1076,4838.19473,2.42651,1.07025,59.11219,1.68612,2.20766,177.2924,4112.48874,0.00013,0.00013,0.0227,0.02289,597657.87182,0.0
0.009,436.18827,15586361.91049,4838.25892,2.42634,1.0702,59.10846,1.68612,2.20769,177.28348,4111.62693,0.00013,0.00013,0.0227,0.02289,597665.80176,0.0
0.0091,436.1922,15586568.67657,4838.32311,2.42618,1.07015,59.10472,1.68612,2.20772,177.27456,4110.7654,0.00013,0.00013,0.0227,0.02289,597673.7303,0.0
0.0092,436.19614,15586775.40584,4838.38728,2.42601,1.07009,59.10099,1.68612,2.20775,177.26564,4109.90413,0.00013,0.00013,0.0227,0.02289,597681.65742,0.0
0.0093,436.20007,15586982.09831,4838.45144,2.42584,1.07004,59.09726,1.68612,2.20777,177.25673,4109.04313,0.00013,0.00013,0.0227,0.02289,597689.58313,0.0
0.0094,436.204,15587188.75396,4838.51559,2.42567,1.06999,59.09353,1.68611,2.2078,177.24781,4108.18241,0.00014,0.00014,0.0227,0.02289,597697.50743,0.0
0.0095,436.20794,15587395.37281,4838.57973,2.4255,1.06994,59.08979,1.68611,2.20783,177.23889,4107.32195,0.00014,0.00014,0.0227,0.02288,597705.43032,0.0
0.0096,436.21187,15587601.95484,4838.64385,2.42533,1.06988,59.08606,1.68611,2.20786,177.22997,4106.46176,0.00014,0.00014,0.02269,0.02288,597713.3518,0.0
0.0097,436.2158,15587808.50006,4838.70797,2.42516,1.06983,59.08233,1.68611,2.20789,177.22105,4105.60184,0.00014,0.00014,0.02269,0.02288,597721.27187,0.0
0.0098,436.21973,15588015.00847,4838.77207,2.425,1.06978,59.07859,1.68611,2.20792,177.21214,4104.74219,0.00014,0.00014,0.02269,0.02288,597729.19052,0.0
0.0099,436.22366,15588221.48006,4838.83616,2.42483,1.06973,59.07486,1.6861,2.20795,177.20322,4103.88281,0.00014,0.00014,0.02269,0.02288,597737.10776,0.0
0.01,436.22759,15588427.91483,4838.90025,2.42466,1.06968,59.07113,1.6861,2.20798,177.1943,4103.0237,0.00014,0.00014,0.02269,0.02288,597745.0236,0.0
0.0101,436.23152,15588634.31278,4838.96431,2.42449,1.06962,59.0674,1.6861,2.20801,177.18539,4102.16486,0.00015,0.00015,0.02269,0.02288,597752.93801,0.0
0.0102,436.23544,15588840.67392,4839.02837,2.42432,1.06957,59.06366,1.6861,2.20804,177.17647,4101.30629,0.00015,0.00015,0.02269,0.02287,597760.85102,0.0
0.0103,436.23937,15589046.99824,4839.09242,2.42415,1.06952,59.05993,1.6861,2.20807,177.16756,4100.44798,0.00015,0.00015,0.02268,0.02287,597768.76262,0.0
0.0104,436.2433,15589253.28573,4839.15645,2.42398,1.06947,59.0562,1.6861,2.2081,177.15864,4099.58995,0.00015,0.00015,0.02268,0.02287,597776.6728,0.0
0.0105,436.24722,15589459.53641,4839.22048,2.42381,1.06941,59.05246,1.68609,2.20813,177.14973,4098.73218,0.00015,0.00015,0.02268,0.02287,597784.58157,0.0
0.0106,436.25115,15589665.75026,4839.28449,2.42365,1.06936,59.04873,1.68609,2.20815,177.14081,4097.87468,0.00015,0.00015,0.02268,0.02287,597792.48893,0.0
0.0107,436.25507,15589871.92728,4839.34849,2.42348,1.06931,59.045,1.68609,2.20818,177.1319,4097.01745,0.00015,0.00015,0.02268,0.02287,597800.39488,0.0
0.0108,436.25899,15590078.06748,4839.41248,2.42331,1.06926,59.04126,1.68609,2.20821,177.12299,4096.16049,0.00016,0.00016,0.02268,0.02287,597808.29941,0.0
0.0109,436.26292,15590284.17086,4839.47646,2.42314,1.06921,59.03753,1.68609,2.20824,177.11407,4095.30379,0.00016,0.00016,0.02268,0.02286,597816.20254,0.0
0.011,436.26684,15590490.2374,4839.54042,2.42297,1.06915,59.0338,1.68608,2.20827,177.10516,4094.44736,0.00016,0.00016,0.02267,0.02286,597824.10425,0.0
0.0111,436.27076,15590696.26712,4839.60438,2.4228,1.0691,59.03006,1.68608,2.2083,177.09625,4093.5912,0.00016,0.00016,0.02267,0.02286,597832.00455,0.0
0.0112,436.27468,15590902.26001,4839.66832,2.42263,1.06905,59.02633,1.68608,2.20833,177.08733,4092.73531,0.00016,0.00016,0.02267,0.02286,597839.90343,0.0
0.0113,436.2786,15591108.21606,4839.73225,2.42247,1.069,59.0226,1.68608,2.20836,177.07842,4091.87969,0.00016,0.00016,0.02267,0.02286,597847.80091,0.0
0.0114,436.28252,15591314.13528,4839.79617,2.4223,1.06894,59.01886,1.68608,2.20839,177.06951,4091.02433,0.00016,0.00016,0.02267,0.02286,597855.69697,0.0
0.0115,436.28644,15591520.01767,4839.86008,2.42213,1.06889,59.01513,1.68608,2.20842,177.0606,4090.16924,0.00017,0.00017,0.02267,0.02286,597863.59162,0.0
0.0116,436.29036,15591725.86323,4839.92398,2.42196,1.06884,59.0114,1.68607,2.20845,177.05169,4089.31442,0.00017,0.00017,0.02267,0.02285,597871.48486,0.0
0.0117,436.29427,15591931.67195,4839.98787,2.42179,1.06879,59.00766,1.68607,2.20848,177.04278,4088.45987,0.00017,0.00017,0.02266,0.02285,597879.37668,0.0
0.0118,436.29819,15592137.44383,4840.05174,2.42162,1.06874,59.00393,1.68607,2.2085,177.03387,4087.60558,0.00017,0.00017,0.02266,0.02285,597887.26709,0.0
0.0119,436.3021,15592343.17887,4840.11561,2.42145,1.06868,59.0002,1.68607,2.20853,177.02496,4086.75156,0.00017,0.00017,0.02266,0.02285,597895.15609,0.0
0.012,436.30602,15592548.87707,4840.17946,2.42129,1.06863,58.99646,1.68607,2.20856,177.01605,4085.8978,0.00017,0.00017,0.02266,0.02285,597903.04368,0.0
0.0121,436.30993,15592754.53844,4840.2433,2.42112,1.06858,58.99273,1.68606,2.20859,177.00714,4085.04431,0.00017,0.00017,0.02266,0.02285,597910.92985,0.0
0.0122,436.31385,15592960.16296,4840.30713,2.42095,1.06853,58.98899,1.68606,2.20862,176.99823,4084.19109,0.00018,0.00018,0.02266,0.02285,597918.81461,0.0
0.0123,436.31776,15593165.75064,4840.37095,2.42078,1.06847,58.98526,1.68606,2.20865,176.98932,4083.33814,0.00018,0.00018,0.02266,0.02284,597926.69796,0.0
0.0124,436.32167,15593371.30148,4840.43475,2.42061,1.06842,58.98153,1.68606,2.20868,176.98042,4082.48545,0.00018,0.00018,0.02265,0.02284,597934.5799,0.0
0.0125,436.32558,15593576.81547,4840.49855,2.42044,1.06837,58.97779,1.68606,2.20871,176.97151,4081.63303,0.00018,0.00018,0.02265,0.02284,597942.46042,0.0
0.0126,436.32949,15593782.29261,4840.56233,2.42027,1.06832,58.97406,1.68605,2.20874,176.9626,4080.78087,0.00018,0.00018,0.02265,0.02284,597950.33953,0.0
0.0127,436.3334,15593987.73291,4840.6261,2.42011,1.06827,58.97032,1.68605,2.20877,176.9537,4079.92898,0.00018,0.00018,0.02265,0.02284,597958.21723,0.0
0.0128,436.33731,15594193.13636,4840.68986,2.41994,1.06821,58.96659,1.68605,2.2088,176.94479,4079.07736,0.00018,0.00018,0.02265,0.02284,597966.09351,0.0
0.0129,436.34122,15594398.50296,4840.75361,2.41977,1.06816,58.96286,1.68605,2.20883,176.93588,4078.226,0.00019,0.00019,0.02265,0.02284,597973.96838,0.0
0.013,436.34513,15594603.83271,4840.81735,2.4196,1.06811,58.95912,1.68605,2.20885,176.92698,4077.3749,0.00019,0.00019,0.02264,0.02283,597981.84184,0.0
0.0131,436.34903,15594809.12561,4840.88108,2.41943,1.06806,58.95539,1.68604,2.20888,176.91807,4076.52408,0.00019,0.00019,0.02264,0.02283,597989.71389,0.0
0.0132,436.35294,15595014.38165,4840.94479,2.41926,1.068,58.95165,1.68604,2.20891,176.90917,4075.67351,0.00019,0.00019,0.02264,0.02283,597997.58452,0.0
0.0133,436.35684,15595219.60084,4841.00849,2.41909,1.06795,58.94792,1.68604,2.20894,176.90026,4074.82322,0.00019,0.00019,0.02264,0.02283,598005.45374,0.0
0.0134,436.36075,15595424.78318,4841.07219,2.41893,1.0679,58.94418,1.68604,2.20897,176.89136,4073.97318,0.00019,0.00019,0.02264,0.02283,598013.32154,0.0
0.0135,436.36465,15595629.92866,4841.13587,2.41876,1.06785,58.94045,1.68604,2.209,176.88245,4073.12342,0.00019,0.00019,0.02264,0.02283,598021.18794,0.0
0.0136,436.36856,15595835.03728,4841.19954,2.41859,1.06779,58.93671,1.68603,2.20903,176.87355,4072.27392,0.0002,0.0002,0.02264,0.02283,598029.05292,0.0
0.0137,436.37246,15596040.10904,4841.26319,2.41842,1.06774,58.93298,1.68603,2.20906,176.86465,4071.42468,0.0002,0.0002,0.02263,0.02282,598036.91648,0.0
0.0138,436.37636,15596245.14395,4841.32684,2.41825,1.06769,58.92924,1.68603,2.20909,176.85574,4070.57571,0.0002,0.0002,0.02263,0.02282,598044.77863,0.0
0.0139,436.38026,15596450.14199,4841.39047,2.41808,1.06764,58.92551,1.68603,2.20912,176.84684,4069.727,0.0002,0.0002,0.02263,0.02282,598052.63937,0.0
0.014,436.38416,15596655.10317,4841.4541,2.41791,1.06759,58.92178,1.68603,2.20914,176.83794,4068.87856,0.0002,0.0002,0.02263,0.02282,598060.4987,0.0
0.0141,436.38806,15596860.02749,4841.51771,2.41775,1.06753,58.91804,1.68603,2.20917,176.82904,4068.03038,0.0002,0.0002,0.02263,0.02282,598068.35661,0.0
0.0142,436.39196,15597064.91494,4841.58131,2.41758,1.06748,58.91431,1.68602,2.2092,176.82014,4067.18246,0.0002,0.0002,0.02263,0.02282,598076.21311,0.0
0.0143,436.39586,15597269.76553,4841.6449,2.41741,1.06743,58.91057,1.68602,2.20923,176.81123,4066.33481,0.00021,0.00021,0.02263,0.02282,598084.06819,0.0
0.0144,436.39976,15597474.57926,4841.70848,2.41724,1.06738,58.90684,1.68602,2.20926,176.80233,4065.48742,0.00021,0.00021,0.02262,0.02281,598091.92186,0.0
0.0145,436.40365,15597679.35611,4841.77204,2.41707,1.06732,58.9031,1.68602,2.20929,176.79343,4064.6403,0.00021,0.00021,0.02262,0.02281,598099.77412,0.0
0.0146,436.40755,15597884.0961,4841.8356,2.4169,1.06727,58.89937,1.68602,2.20932,176.78453,4063.79344,0.00021,0.00021,0.02262,0.02281,598107.62496,0.0
0.0147,436.41144,15598088.79922,4841.89914,2.41673,1.06722,58.89563,1.68601,2.20935,176.77563,4062.94685,0.00021,0.00021,0.02262,0.02281,598115.47439,0.0
0.0148,436.41534,15598293.46546,4841.96267,2.41656,1.06717,58.8919,1.68601,2.20938,176.76673,4062.10052,0.00021,0.00021,0.02262,0.02281,598123.32241,0.0
0.0149,436.41923,15598498.09484,4842.02619,2.4164,1.06711,58.88816,1.68601,2.20941,176.75784,4061.25445,0.00021,0.00021,0.02262,0.02281,598131.16901,0.0
0.015,436.42313,15598702.68734,4842.0897,2.41623,1.06706,58.88442,1.68601,2.20943,176.74894,4060.40864,0.00022,0.00022,0.02262,0.02281,598139.0142,0.0
0.0151,436.42702,15598907.24296,4842.1532,2.41606,1.06701,58.88069,1.68601,2.20946,176.74004,4059.5631,0.00022,0.00022,0.02261,0.0228,598146.85797,0.0
0.0152,436.43091,15599111.76171,4842.21668,2.41589,1.06696,58.87695,1.686,2.20949,176.73114,4058.71783,0.00022,0.00022,0.02261,0.0228,598154.70033,0.0
