Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0092,226.36958,12244830.85242,3680.4046,0.76454,0.45513,60.17942,0.87018,1.5203,348.64203,1998.01559,0.00015,0.00015,0.01474,0.01,237635.96204,0.0
0.0093,226.37699,12245486.13502,3680.60156,0.76445,0.45506,60.17191,0.87021,1.52038,348.61304,1997.69826,0.00015,0.00015,0.01474,0.01,237648.67913,0.0
0.0094,226.3844,12246141.35969,3680.7985,0.76436,0.455,60.16441,0.87023,1.52046,348.58405,1997.38099,0.00016,0.00016,0.01474,0.01,237661.39511,0.0
0.0095,226.39181,12246796.5264,3680.99542,0.76428,0.45493,60.15691,0.87026,1.52055,348.55506,1997.06381,0.00016,0.00016,0.01473,0.01,237674.10996,0.0
0.0096,226.39922,12247451.63515,3681.19232,0.76419,0.45487,60.1494,0.87028,1.52063,348.52608,1996.74669,0.00016,0.00016,0.01473,0.01,237686.82368,0.0
0.0097,226.40662,12248106.68594,3681.38921,0.7641,0.4548,60.1419,0.87031,1.52071,348.4971,1996.42965,0.00016,0.00016,0.01473,0.00999,237699.53628,0.0
0.0098,226.41403,12248761.67873,3681.58608,0.76402,0.45474,60.13439,0.87034,1.52079,348.46812,1996.11268,0.00016,0.00016,0.01473,0.00999,237712.24775,0.0
0.0099,226.42144,12249416.61354,3681.78293,0.76393,0.45467,60.12689,0.87036,1.52087,348.43914,1995.79578,0.00016,0.00016,0.01473,0.00999,237724.9581,0.0
0.01,226.42884,12250071.49033,3681.97977,0.76384,0.45461,60.11938,0.87039,1.52095,348.41016,1995.47896,0.00017,0.00017,0.01473,0.00999,237737.66732,0.0
0.0101,226.43625,12250726.30911,3682.17659,0.76376,0.45454,60.11187,0.87041,1.52103,348.38119,1995.16221,0.00017,0.00017,0.01472,0.00999,237750.37542,0.0
0.0102,226.44365,12251381.06986,3682.37339,0.76367,0.45448,60.10437,0.87044,1.52112,348.35222,1994.84553,0.00017,0.00017,0.01472,0.00999,237763.08239,0.0
0.0103,226.45105,12252035.77257,3682.57017,0.76358,0.45441,60.09686,0.87047,1.5212,348.32325,1994.52892,0.00017,0.00017,0.01472,0.00998,237775.78823,0.0
0.0104,226.45845,12252690.41722,3682.76693,0.76349,0.45435,60.08935,0.87049,1.52128,348.29428,1994.21239,0.00017,0.00017,0.01472,0.00998,237788.49295,0.0
0.0105,226.46586,12253345.00381,3682.96368,0.76341,0.45428,60.08185,0.87052,1.52136,348.26531,1993.89593,0.00017,0.00017,0.01472,0.00998,237801.19654,0.0
0.0106,226.47326,12253999.53232,3683.16041,0.76332,0.45422,60.07434,0.87054,1.52144,348.23635,1993.57955,0.00018,0.00018,0.01472,0.00998,237813.899,0.0
0.0107,226.48066,12254654.00275,3683.35713,0.76323,0.45415,60.06683,0.87057,1.52152,348.20738,1993.26324,0.00018,0.00018,0.01471,0.00998,237826.60034,0.0
0.0108,226.48805,12255308.41507,3683.55382,0.76315,0.45409,60.05932,0.87059,1.5216,348.17842,1992.947,0.00018,0.00018,0.01471,0.00998,237839.30055,0.0
0.0109,226.49545,12255962.76929,3683.7505,0.76306,0.45402,60.05181,0.87062,1.52168,348.14947,1992.63083,0.00018,0.00018,0.01471,0.00997,237851.99963,0.0
0.011,226.50285,12256617.06538,3683.94716,0.76297,0.45396,60.0443,0.87065,1.52177,348.12051,1992.31473,0.00018,0.00018,0.01471,0.00997,237864.69758,0.0
0.0111,226.51025,12257271.30333,3684.1438,0.76289,0.45389,60.03679,0.87067,1.52185,348.09155,1991.99871,0.00018,0.00018,0.01471,0.00997,237877.3944,0.0
0.0112,226.51764,12257925.48315,3684.34043,0.7628,0.45383,60.02928,0.8707,1.52193,348.0626,1991.68276,0.00019,0.00019,0.01471,0.00997,237890.0901,0.0
0.0113,226.52504,12258579.6048,3684.53704,0.76271,0.45376,60.02177,0.87072,1.52201,348.03365,1991.36689,0.00019,0.00019,0.0147,0.00997,237902.78467,0.0
0.0114,226.53243,12259233.66829,3684.73363,0.76262,0.4537,60.01426,0.87075,1.52209,348.0047,1991.05108,0.00019,0.00019,0.0147,0.00997,237915.47811,0.0
0.0115,226.53982,12259887.67359,3684.9302,0.76254,0.45363,60.00674,0.87078,1.52217,347.97576,1990.73535,0.00019,0.00019,0.0147,0.00996,237928.17042,0.0
0.0116,226.54721,12260541.62071,3685.12676,0.76245,0.45357,59.99923,0.8708,1.52225,347.94681,1990.41969,0.00019,0.00019,0.0147,0.00996,237940.8616,0.0
0.0117,226.55461,12261195.50962,3685.32329,0.76236,0.4535,59.99172,0.87083,1.52233,347.91787,1990.10411,0.00019,0.00019,0.0147,0.00996,237953.55165,0.0
0.0118,226.562,12261849.34031,3685.51981,0.76228,0.45344,59.98421,0.87085,1.52242,347.88893,1989.78859,0.0002,0.0002,0.0147,0.00996,237966.24057,0.0
0.0119,226.56939,12262503.11278,3685.71632,0.76219,0.45337,59.97669,0.87088,1.5225,347.85999,1989.47315,0.0002,0.0002,0.01469,0.00996,237978.92836,0.0
0.012,226.57678,12263156.82701,3685.9128,0.7621,0.45331,59.96918,0.8709,1.52258,347.83105,1989.15779,0.0002,0.0002,0.01469,0.00996,237991.61502,0.0
0.0121,226.58416,12263810.48299,3686.10927,0.76201,0.45324,59.96167,0.87093,1.52266,347.80212,1988.84249,0.0002,0.0002,0.01469,0.00995,238004.30055,0.0
0.0122,226.59155,12264464.08071,3686.30572,0.76193,0.45318,59.95415,0.87096,1.52274,347.77319,1988.52727,0.0002,0.0002,0.01469,0.00995,238016.98495,0.0
0.0123,226.59894,12265117.62016,3686.50215,0.76184,0.45311,59.94664,0.87098,1.52282,347.74426,1988.21212,0.0002,0.0002,0.01469,0.00995,238029.66821,0.0
0.0124,226.60632,12265771.10132,3686.69857,0.76175,0.45305,59.93912,0.87101,1.5229,347.71533,1987.89704,0.00021,0.00021,0.01469,0.00995,238042.35035,0.0
0.0125,226.61371,12266424.52419,3686.89497,0.76167,0.45298,59.9316,0.87103,1.52298,347.6864,1987.58203,0.00021,0.00021,0.01468,0.00995,238055.03136,0.0
0.0126,226.62109,12267077.88875,3687.09135,0.76158,0.45291,59.92409,0.87106,1.52306,347.65748,1987.2671,0.00021,0.00021,0.01468,0.00995,238067.71123,0.0
0.0127,226.62848,12267731.19499,3687.28771,0.76149,0.45285,59.91657,0.87109,1.52315,347.62855,1986.95224,0.00021,0.00021,0.01468,0.00994,238080.38997,0.0
0.0128,226.63586,12268384.4429,3687.48406,0.7614,0.45278,59.90905,0.87111,1.52323,347.59963,1986.63745,0.00021,0.00021,0.01468,0.00994,238093.06758,0.0
0.0129,226.64324,12269037.63246,3687.68038,0.76132,0.45272,59.90154,0.87114,1.52331,347.57071,1986.32273,0.00021,0.00021,0.01468,0.00994,238105.74406,0.0
0.013,226.65062,12269690.76368,3687.8767,0.76123,0.45265,59.89402,0.87116,1.52339,347.5418,1986.00809,0.00022,0.00022,0.01468,0.00994,238118.41941,0.0
0.0131,226.658,12270343.83652,3688.07299,0.76114,0.45259,59.8865,0.87119,1.52347,347.51288,1985.69352,0.00022,0.00022,0.01467,0.00994,238131.09362,0.0
0.0132,226.66538,12270996.851,3688.26926,0.76106,0.45252,59.87898,0.87121,1.52355,347.48397,1985.37902,0.00022,0.00022,0.01467,0.00994,238143.7667,0.0
0.0133,226.67276,12271649.80708,3688.46552,0.76097,0.45246,59.87146,0.87124,1.52363,347.45506,1985.06459,0.00022,0.00022,0.01467,0.00993,238156.43865,0.0
0.0134,226.68014,12272302.70476,3688.66176,0.76088,0.45239,59.86394,0.87127,1.52371,347.42615,1984.75024,0.00022,0.00022,0.01467,0.00993,238169.10946,0.0
0.0135,226.68751,12272955.54403,3688.85798,0.76079,0.45233,59.85642,0.87129,1.52379,347.39724,1984.43595,0.00022,0.00022,0.01467,0.00993,238181.77914,0.0
0.0136,226.69489,12273608.32488,3689.05419,0.76071,0.45226,59.8489,0.87132,1.52388,347.36834,1984.12174,0.00023,0.00023,0.01467,0.00993,238194.44769,0.0
0.0137,226.70226,12274261.04729,3689.25038,0.76062,0.4522,59.84138,0.87134,1.52396,347.33944,1983.8076,0.00023,0.00023,0.01466,0.00993,238207.1151,0.0
0.0138,226.70964,12274913.71126,3689.44655,0.76053,0.45213,59.83386,0.87137,1.52404,347.31054,1983.49354,0.00023,0.00023,0.01466,0.00993,238219.78138,0.0
0.0139,226.71701,12275566.31677,3689.6427,0.76045,0.45207,59.82634,0.87139,1.52412,347.28164,1983.17954,0.00023,0.00023,0.01466,0.00992,238232.44652,0.0
0.014,226.72439,12276218.86381,3689.83883,0.76036,0.452,59.81882,0.87142,1.5242,347.25274,1982.86562,0.00023,0.00023,0.01466,0.00992,238245.11053,0.0
0.0141,226.73176,12276871.35237,3690.03495,0.76027,0.45194,59.8113,0.87145,1.52428,347.22384,1982.55177,0.00023,0.00023,0.01466,0.00992,238257.7734,0.0
0.0142,226.73913,12277523.78244,3690.23105,0.76018,0.45187,59.80377,0.87147,1.52436,347.19495,1982.23799,0.00024,0.00024,0.01466,0.00992,238270.43514,0.0
0.0143,226.7465,12278176.154,3690.42713,0.7601,0.45181,59.79625,0.8715,1.52444,347.16606,1981.92429,0.00024,0.00024,0.01465,0.00992,238283.09575,0.0
0.0144,226.75387,12278828.46705,3690.6232,0.76001,0.45174,59.78873,0.87152,1.52452,347.13717,1981.61065,0.00024,0.00024,0.01465,0.00992,238295.75521,0.0
0.0145,226.76124,12279480.72157,3690.81924,0.75992,0.45167,59.7812,0.87155,1.5246,347.10828,1981.29709,0.00024,0.00024,0.01465,0.00991,238308.41354,0.0
0.0146,226.76861,12280132.91755,3691.01527,0.75984,0.45161,59.77368,0.87157,1.52469,347.0794,1980.9836,0.00024,0.00024,0.01465,0.00991,238321.07074,0.0
0.0147,226.77597,12280785.05499,3691.21128,0.75975,0.45154,59.76615,0.8716,1.52477,347.05052,1980.67018,0.00024,0.00024,0.01465,0.00991,238333.7268,0.0
0.0148,226.78334,12281437.13386,3691.40728,0.75966,0.45148,59.75863,0.87163,1.52485,347.02164,1980.35683,0.00025,0.00025,0.01465,0.00991,238346.38172,0.0
0.0149,226.7907,12282089.15415,3691.60326,0.75957,0.45141,59.7511,0.87165,1.52493,346.99276,1980.04356,0.00025,0.00025,0.01464,0.00991,238359.03551,0.0
0.015,226.79807,12282741.11587,3691.79921,0.75949,0.45135,59.74358,0.87168,1.52501,346.96388,1979.73035,0.00025,0.00025,0.01464,0.00991,238371.68816,0.0
0.0151,226.80543,12283393.01898,3691.99516,0.7594,0.45128,59.73605,0.8717,1.52509,346.935,1979.41722,0.00025,0.00025,0.01464,0.0099,238384.33967,0.0
0.0152,226.8128,12284044.86349,3692.19108,0.75931,0.45122,59.72852,0.87173,1.52517,346.90613,1979.10416,0.00025,0.00025,0.01464,0.0099,238396.99004,0.0
