Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0026,1171.0205,467745386.64997,76085.13078,3.76512,0.57777,1.59208,70.50413,19.62579,24.34193,36.09227,4254.73772,50713.77504,13072.11423,0.00044,0.00044,0.00044,0.03052,0.01603,0.02186,10810327.62092,0.0
0.0027,1171.30663,467938797.06406,76116.5916,3.76315,0.5773,1.5909,70.46119,19.63214,24.35284,36.10721,4252.42923,50597.40564,13062.74134,0.00046,0.00046,0.00046,0.0305,0.01602,0.02185,10814797.63816,0.0
0.0028,1171.59253,468132091.30609,76148.03353,3.76119,0.57682,1.58973,70.41823,19.63848,24.36374,36.12216,4250.12184,50481.45112,13053.37587,0.00047,0.00047,0.00047,0.03048,0.016,0.02183,10819264.97048,0.0
0.0029,1171.87822,468325269.17844,76179.45653,3.75923,0.57635,1.58855,70.37526,19.64482,24.37464,36.13709,4247.81557,50365.90946,13044.01781,0.00049,0.00049,0.00049,0.03047,0.01598,0.02181,10823729.61332,0.0
0.003,1172.16369,468518330.48356,76210.86057,3.75726,0.57588,1.58737,70.33227,19.65116,24.38553,36.15201,4245.5104,50250.77861,13034.66716,0.00051,0.00051,0.00051,0.03045,0.01596,0.0218,10828191.5621,0.0
0.0031,1172.44893,468711275.02399,76242.24562,3.7553,0.5754,1.5862,70.28926,19.65749,24.39642,36.16692,4243.20634,50136.05658,13025.3239,0.00052,0.00052,0.00052,0.03043,0.01595,0.02178,10832650.81227,0.0
0.0032,1172.73395,468904102.6023,76273.61164,3.75333,0.57493,1.58502,70.24624,19.66382,24.4073,36.18183,4240.90339,50021.74135,13015.98803,0.00054,0.00054,0.00054,0.03041,0.01593,0.02176,10837107.35926,0.0
0.0033,1173.01876,469096813.02115,76304.9586,3.75136,0.57445,1.58384,70.20319,19.67014,24.41818,36.19673,4238.60154,49907.83094,13006.65953,0.00056,0.00056,0.00056,0.0304,0.01591,0.02174,10841561.19852,0.0
0.0034,1173.30334,469289406.08324,76336.28648,3.74939,0.57398,1.58266,70.16013,19.67646,24.42905,36.21161,4236.30079,49794.32337,12997.3384,0.00057,0.00057,0.00057,0.03038,0.0159,0.02173,10846012.32547,0.0
0.0035,1173.5877,469481881.59137,76367.59523,3.74743,0.5735,1.58148,70.11705,19.68277,24.43992,36.22649,4234.00115,49681.21668,12988.02462,0.00059,0.00059,0.00059,0.03036,0.01588,0.02171,10850460.73557,0.0
0.0036,1173.87184,469674239.34838,76398.88483,3.74546,0.57303,1.58031,70.07396,19.68909,24.45078,36.24136,4231.70261,49568.50891,12978.71819,0.00061,0.00061,0.00061,0.03035,0.01586,0.02169,10854906.42426,0.0
0.0037,1174.15575,469866479.15718,76430.15524,3.74349,0.57255,1.57913,70.03084,19.69539,24.46163,36.25622,4229.40517,49456.19812,12969.41911,0.00063,0.00063,0.00063,0.03033,0.01585,0.02168,10859349.38698,0.0
0.0038,1174.43945,470058600.82076,76461.40643,3.74152,0.57207,1.57795,69.98771,19.7017,24.47248,36.27107,4227.10884,49344.28238,12960.12735,0.00064,0.00064,0.00064,0.03031,0.01583,0.02166,10863789.61917,0.0
0.0039,1174.72292,470250604.14215,76492.63838,3.73955,0.57159,1.57677,69.94456,19.708,24.48332,36.28591,4224.81361,49232.75978,12950.84291,0.00066,0.00066,0.00066,0.0303,0.01581,0.02164,10868227.1163,0.0
0.004,1175.00617,470442488.92447,76523.85104,3.73758,0.57112,1.57559,69.90139,19.71429,24.49416,36.30074,4222.51947,49121.6284,12941.56578,0.00068,0.00068,0.00068,0.03028,0.01579,0.02163,10872661.8738,0.0
0.0041,1175.2892,470634254.97091,76555.04439,3.7356,0.57064,1.5744,69.85821,19.72058,24.50499,36.31557,4220.22644,49010.88637,12932.29595,0.00069,0.00069,0.00069,0.03026,0.01578,0.02161,10877093.88713,0.0
0.0042,1175.57201,470825902.08472,76586.21839,3.73363,0.57016,1.57322,69.81501,19.72687,24.51581,36.33038,4217.9345,48900.53179,12923.03342,0.00071,0.00071,0.00071,0.03024,0.01576,0.02159,10881523.15174,0.0
0.0043,1175.85459,471017430.0692,76617.37301,3.73166,0.56968,1.57204,69.77179,19.73315,24.52663,36.34518,4215.64367,48790.56279,12913.77817,0.00073,0.00073,0.00073,0.03023,0.01574,0.02158,10885949.66309,0.0
0.0044,1176.13695,471208838.72775,76648.50823,3.72968,0.5692,1.57086,69.72855,19.73943,24.53745,36.35998,4213.35393,48680.97752,12904.5302,0.00074,0.00074,0.00074,0.03021,0.01573,0.02156,10890373.41662,0.0
0.0045,1176.41908,471400127.86383,76679.624,3.72771,0.56872,1.56968,69.68529,19.74571,24.54826,36.37477,4211.06529,48571.77412,12895.28949,0.00076,0.00076,0.00076,0.03019,0.01571,0.02154,10894794.40781,0.0
0.0046,1176.701,471591297.28095,76710.7203,3.72573,0.56824,1.56849,69.64202,19.75198,24.55906,36.38954,4208.77774,48462.95076,12886.05603,0.00078,0.00078,0.00078,0.03018,0.01569,0.02152,10899212.6321,0.0
0.0047,1176.98269,471782346.78271,76741.79709,3.72376,0.56776,1.56731,69.59873,19.75824,24.56986,36.40431,4206.49129,48354.50563,12876.82983,0.00079,0.00079,0.00079,0.03016,0.01568,0.02151,10903628.08496,0.0
0.0048,1177.26415,471973276.17277,76772.85435,3.72178,0.56728,1.56613,69.55542,19.76451,24.58065,36.41907,4204.20593,48246.43689,12867.61086,0.00081,0.00081,0.00081,0.03014,0.01566,0.02149,10908040.76185,0.0
0.0049,1177.54539,472164085.25487,76803.89203,3.7198,0.56679,1.56494,69.5121,19.77076,24.59143,36.43382,4201.92167,48138.74275,12858.39913,0.00083,0.00083,0.00083,0.03013,0.01564,0.02147,10912450.65824,0.0
0.005,1177.82641,472354773.83281,76834.91011,3.71783,0.56631,1.56376,69.46875,19.77702,24.60221,36.44856,4199.6385,48031.42141,12849.19461,0.00085,0.00085,0.00085,0.03011,0.01563,0.02146,10916857.76959,0.0
0.0051,1178.1072,472545341.71047,76865.90856,3.71585,0.56583,1.56257,69.42539,19.78327,24.61299,36.46329,4197.35643,47924.4711,12839.99731,0.00086,0.00086,0.00086,0.03009,0.01561,0.02144,10921262.09136,0.0
0.0052,1178.38777,472735788.69178,76896.88735,3.71387,0.56535,1.56139,69.38202,19.78951,24.62376,36.47801,4195.07544,47817.89004,12830.80721,0.00088,0.00088,0.00088,0.03008,0.01559,0.02142,10925663.61903,0.0
0.0053,1178.66812,472926114.58078,76927.84644,3.71189,0.56486,1.5602,69.33862,19.79575,24.63452,36.49272,4192.79555,47711.67647,12821.6243,0.0009,0.0009,0.0009,0.03006,0.01557,0.02141,10930062.34807,0.0
0.0054,1178.94824,473116319.18154,76958.78579,3.70991,0.56438,1.55901,69.29521,19.80199,24.64527,36.50743,4190.51675,47605.82865,12812.44858,0.00091,0.00091,0.00091,0.03004,0.01556,0.02139,10934458.27395,0.0
0.0055,1179.22813,473306402.29823,76989.70539,3.70793,0.56389,1.55783,69.25178,19.80823,24.65602,36.52212,4188.23904,47500.34484,12803.28003,0.00093,0.00093,0.00093,0.03002,0.01554,0.02137,10938851.39214,0.0
0.0056,1179.5078,473496363.73508,77020.60519,3.70595,0.56341,1.55664,69.20833,19.81445,24.66677,36.53681,4185.96242,47395.2233,12794.11865,0.00095,0.00095,0.00095,0.03001,0.01552,0.02135,10943241.69812,0.0
0.0057,1179.78725,473686203.2964,77051.48517,3.70397,0.56292,1.55545,69.16487,19.82068,24.67751,36.55148,4183.68689,47290.46231,12784.96443,0.00096,0.00096,0.00096,0.02999,0.01551,0.02134,10947629.18737,0.0
0.0058,1180.06646,473875920.78657,77082.3453,3.70198,0.56244,1.55427,69.12138,19.8269,24.68824,36.56615,4181.41244,47186.06018,12775.81736,0.00098,0.00098,0.00098,0.02997,0.01549,0.02132,10952013.85535,0.0
0.0059,1180.34546,474065516.01004,77113.18553,3.7,0.56195,1.55308,69.07788,19.83312,24.69897,36.5808,4179.13908,47082.01521,12766.67743,0.001,0.001,0.001,0.02996,0.01547,0.0213,10956395.69757,0.0
0.006,1180.62423,474254988.77133,77144.00585,3.69802,0.56146,1.55189,69.03437,19.83933,24.70969,36.59545,4176.86681,46978.32569,12757.54464,0.00102,0.00102,0.00102,0.02994,0.01546,0.02129,10960774.70949,0.0
0.0061,1180.90277,474444338.87505,77174.80621,3.69603,0.56097,1.5507,68.99083,19.84554,24.72041,36.61009,4174.59563,46874.98997,12748.41896,0.00103,0.00103,0.00103,0.02992,0.01544,0.02127,10965150.88661,0.0
0.0062,1181.18108,474633566.12587,77205.58659,3.69405,0.56049,1.54951,68.94728,19.85174,24.73111,36.62471,4172.32553,46772.00637,12739.3004,0.00105,0.00105,0.00105,0.0299,0.01542,0.02125,10969524.2244,0.0
0.0063,1181.45917,474822670.32854,77236.34695,3.69206,0.56,1.54832,68.90371,19.85794,24.74182,36.63933,4170.05651,46669.37323,12730.18895,0.00107,0.00107,0.00107,0.02989,0.0154,0.02124,10973894.71835,0.0
0.0064,1181.73703,475011651.28788,77267.08727,3.69007,0.55951,1.54713,68.86012,19.86413,24.75252,36.65394,4167.78858,46567.08891,12721.08459,0.00108,0.00108,0.00108,0.02987,0.01539,0.02122,10978262.36396,0.0
0.0065,1182.01467,475200508.8088,77297.8075,3.68809,0.55902,1.54594,68.81652,19.87033,24.76321,36.66854,4165.52174,46465.15177,12711.98732,0.0011,0.0011,0.0011,0.02985,0.01537,0.0212,10982627.15672,0.0
0.0066,1182.29208,475389242.69626,77328.50763,3.6861,0.55853,1.54475,68.7729,19.87651,24.77389,36.68313,4163.25597,46363.56018,12702.89713,0.00112,0.00112,0.00112,0.02984,0.01535,0.02118,10986989.09211,0.0
0.0067,1182.56926,475577852.75533,77359.18761,3.68411,0.55804,1.54356,68.72926,19.88269,24.78457,36.69771,4160.99129,46262.31252,12693.81401,0.00113,0.00113,0.00113,0.02982,0.01534,0.02117,10991348.16564,0.0
0.0068,1182.84622,475766338.79112,77389.84742,3.68212,0.55755,1.54237,68.6856,19.88887,24.79525,36.71228,4158.72769,46161.40718,12684.73796,0.00115,0.00115,0.00115,0.0298,0.01532,0.02115,10995704.37279,0.0
0.0069,1183.12294,475954700.60885,77420.48703,3.68013,0.55706,1.54117,68.64193,19.89505,24.80591,36.72684,4156.46517,46060.84257,12675.66895,0.00117,0.00117,0.00117,0.02979,0.0153,0.02113,11000057.70907,0.0
0.007,1183.39944,476142938.01379,77451.10639,3.67814,0.55657,1.53998,68.59824,19.90122,24.81658,36.74139,4154.20373,45960.6171,12666.607,0.00119,0.00119,0.00119,0.02977,0.01528,0.02112,11004408.16997,0.0
0.0071,1183.67572,476331050.8113,77481.70549,3.67615,0.55607,1.53879,68.55453,19.90738,24.82723,36.75593,4151.94336,45860.72918,12657.55207,0.0012,0.0012,0.0012,0.02975,0.01527,0.0211,11008755.751,0.0
0.0072,1183.95176,476519038.80682,77512.28429,3.67416,0.55558,1.5376,68.51081,19.91354,24.83788,36.77047,4149.68408,45761.17725,12648.50418,0.00122,0.00122,0.00122,0.02973,0.01525,0.02108,11013100.44767,0.0
0.0073,1184.22758,476706901.80586,77542.84275,3.67217,0.55509,1.5364,68.46706,19.9197,24.84853,36.78499,4147.42588,45661.95973,12639.46331,0.00124,0.00124,0.00124,0.02972,0.01523,0.02106,11017442.25546,0.0
0.0074,1184.50316,476894639.61401,77573.38085,3.67018,0.5546,1.53521,68.4233,19.92585,24.85916,36.7995,4145.16875,45563.07509,12630.42944,0.00125,0.00125,0.00125,0.0297,0.01522,0.02105,11021781.16991,0.0
0.0075,1184.77852,477082252.03694,77603.89856,3.66818,0.5541,1.53401,68.37953,19.932,24.8698,36.814,4142.9127,45464.52177,12621.40258,0.00127,0.00127,0.00127,0.02968,0.0152,0.02103,11026117.1865,0.0
0.0076,1185.05366,477269738.88041,77634.39584,3.66619,0.55361,1.53282,68.33573,19.93815,24.88042,36.8285,4140.65773,45366.29825,12612.38271,0.00129,0.00129,0.00129,0.02967,0.01518,0.02101,11030450.30075,0.0
0.0077,1185.32856,477457099.95024,77664.87266,3.66419,0.55311,1.53162,68.29192,19.94429,24.89104,36.84298,4138.40383,45268.40299,12603.36983,0.00131,0.00131,0.00131,0.02965,0.01517,0.021,11034780.50818,0.0
0.0078,1185.60323,477644335.05234,77695.32898,3.6622,0.55262,1.53043,68.24809,19.95042,24.90165,36.85746,4136.151,45170.83448,12594.36392,0.00132,0.00132,0.00132,0.02963,0.01515,0.02098,11039107.8043,0.0
0.0079,1185.87768,477831443.99269,77725.76479,3.6602,0.55212,1.52923,68.20425,19.95655,24.91226,36.87192,4133.89925,45073.59122,12585.36499,0.00134,0.00134,0.00134,0.02962,0.01513,0.02096,11043432.18462,0.0
0.008,1186.15189,478018426.57737,77756.18004,3.65821,0.55163,1.52804,68.16038,19.96268,24.92286,36.88638,4131.64858,44976.6717,12576.37301,0.00136,0.00136,0.00136,0.0296,0.01511,0.02095,11047753.64467,0.0
0.0081,1186.42588,478205282.61252,77786.57471,3.65621,0.55113,1.52684,68.1165,19.9688,24.93346,36.90082,4129.39897,44880.07443,12567.38798,0.00137,0.00137,0.00137,0.02958,0.0151,0.02093,11052072.17996,0.0
0.0082,1186.69963,478392011.90438,77816.94876,3.65421,0.55063,1.52564,68.07261,19.97492,24.94405,36.91526,4127.15044,44783.79793,12558.4099,0.00139,0.00139,0.00139,0.02956,0.01508,0.02091,11056387.78601,0.0
0.0083,1186.97316,478578614.25925,77847.30217,3.65221,0.55014,1.52444,68.02869,19.98103,24.95463,36.92968,4124.90298,44687.84074,12549.43874,0.00141,0.00141,0.00141,0.02955,0.01506,0.02089,11060700.45835,0.0
0.0084,1187.24646,478765089.48353,77877.63489,3.65022,0.54964,1.52325,67.98476,19.98714,24.96521,36.9441,4122.65659,44592.20138,12540.47452,0.00142,0.00142,0.00142,0.02953,0.01505,0.02088,11065010.1925,0.0
0.0085,1187.51952,478951437.38368,77907.94691,3.64822,0.54914,1.52205,67.94081,19.99325,24.97578,36.9585,4120.41127,44496.8784,12531.51721,0.00144,0.00144,0.00144,0.02951,0.01503,0.02086,11069316.98399,0.0
0.0086,1187.79236,479137657.76627,77938.23818,3.64622,0.54864,1.52085,67.89685,19.99935,24.98634,36.9729,4118.16702,44401.87035,12522.56682,0.00146,0.00146,0.00146,0.0295,0.01501,0.02084,11073620.82836,0.0
0.0087,1188.06497,479323750.43794,77968.50867,3.64422,0.54814,1.51965,67.85286,20.00545,24.9969,36.98729,4115.92384,44307.17579,12513.62332,0.00148,0.00148,0.00148,0.02948,0.01499,0.02083,11077921.72112,0.0
0.0088,1188.33734,479509715.2054,77998.75837,3.64221,0.54764,1.51845,67.80886,20.01154,25.00745,37.00166,4113.68173,44212.7933,12504.68671,0.00149,0.00149,0.00149,0.02946,0.01498,0.02081,11082219.65782,0.0
0.0089,1188.60949,479695551.87545,78028.98722,3.64021,0.54714,1.51725,67.76485,20.01763,25.018,37.01603,4111.44068,44118.72145,12495.75699,0.00151,0.00151,0.00151,0.02944,0.01496,0.02079,11086514.63398,0.0
0.009,1188.8814,479881260.255,78059.19521,3.63821,0.54664,1.51605,67.72081,20.02371,25.02854,37.03039,4109.20071,44024.95882,12486.83415,0.00153,0.00153,0.00153,0.02943,0.01494,0.02077,11090806.64515,0.0
0.0091,1189.15308,480066840.151,78089.38229,3.63621,0.54614,1.51485,67.67676,20.02979,25.03907,37.04473,4106.96179,43931.50402,12477.91817,0.00154,0.00154,0.00154,0.02941,0.01493,0.02076,11095095.68687,0.0
0.0092,1189.42453,480252291.37051,78119.54845,3.6342,0.54564,1.51365,67.6327,20.03586,25.0496,37.05907,4104.72395,43838.35564,12469.00905,0.00156,0.00156,0.00156,0.02939,0.01491,0.02074,11099381.75467,0.0
0.0093,1189.69575,480437613.72068,78149.69364,3.6322,0.54514,1.51245,67.58861,20.04193,25.06012,37.0734,4102.48717,43745.51229,12460.10679,0.00158,0.00158,0.00158,0.02938,0.01489,0.02072,11103664.8441,0.0
0.0094,1189.96674,480622807.00872,78179.81784,3.6302,0.54464,1.51125,67.54451,20.048,25.07064,37.08771,4100.25145,43652.9726,12451.21136,0.0016,0.0016,0.0016,0.02936,0.01488,0.02071,11107944.9507,0.0
0.0095,1190.2375,480807871.04195,78209.92102,3.62819,0.54413,1.51004,67.50039,20.05406,25.08114,37.10202,4098.0168,43560.73518,12442.32277,0.00161,0.00161,0.00161,0.02934,0.01486,0.02069,11112222.07002,0.0
0.0096,1190.50802,480992805.62776,78240.00314,3.62618,0.54363,1.50884,67.45625,20.06012,25.09165,37.11632,4095.78321,43468.79867,12433.44101,0.00163,0.00163,0.00163,0.02932,0.01484,0.02067,11116496.19761,0.0
0.0097,1190.77831,481177610.57362,78270.06417,3.62418,0.54313,1.50764,67.4121,20.06617,25.10214,37.1306,4093.55068,43377.16172,12424.56606,0.00165,0.00165,0.00165,0.02931,0.01482,0.02065,11120767.32901,0.0
0.0098,1191.04837,481362285.68712,78300.10408,3.62217,0.54262,1.50644,67.36793,20.07222,25.11263,37.14488,4091.31921,43285.82297,12415.69793,0.00166,0.00166,0.00166,0.02929,0.01481,0.02064,11125035.45979,0.0
0.0099,1191.3182,481546830.7759,78330.12284,3.62016,0.54212,1.50523,67.32374,20.07826,25.12312,37.15915,4089.08881,43194.78107,12406.8366,0.00168,0.00168,0.00168,0.02927,0.01479,0.02062,11129300.58549,0.0
0.01,1191.58779,481731245.64769,78360.12042,3.61815,0.54161,1.50403,67.27954,20.0843,25.13359,37.17341,4086.85946,43104.03471,12397.98206,0.0017,0.0017,0.0017,0.02926,0.01477,0.0206,11133562.70167,0.0
0.0101,1191.85716,481915530.11033,78390.09679,3.61614,0.54111,1.50282,67.23532,20.09034,25.14406,37.18765,4084.63118,43013.58254,12389.1343,0.00172,0.00172,0.00172,0.02924,0.01476,0.02059,11137821.8039,0.0
0.0102,1192.12628,482099683.97172,78420.05191,3.61413,0.5406,1.50162,67.19108,20.09637,25.15453,37.20189,4082.40395,42923.42325,12380.29332,0.00173,0.00173,0.00173,0.02922,0.01474,0.02057,11142077.88772,0.0
0.0103,1192.39518,482283707.03988,78449.98576,3.61212,0.5401,1.50041,67.14683,20.10239,25.16499,37.21612,4080.17779,42833.55552,12371.45912,0.00175,0.00175,0.00175,0.0292,0.01472,0.02055,11146330.94871,0.0
0.0104,1192.66384,482467599.12288,78479.8983,3.61011,0.53959,1.49921,67.10256,20.10841,25.17544,37.23033,4077.95268,42743.97805,12362.63167,0.00177,0.00177,0.00177,0.02919,0.0147,0.02054,11150580.98243,0.0
0.0105,1192.93227,482651360.02891,78509.7895,3.6081,0.53908,1.498,67.05827,20.11443,25.18588,37.24454,4075.72863,42654.68955,12353.81098,0.00178,0.00178,0.00178,0.02917,0.01469,0.02052,11154827.98444,0.0
0.0106,1193.20047,482834989.56623,78539.65934,3.60609,0.53857,1.4968,67.01396,20.12044,25.19632,37.25874,4073.50563,42565.68872,12344.99703,0.0018,0.0018,0.0018,0.02915,0.01467,0.0205,11159071.95032,0.0
0.0107,1193.46843,483018487.54319,78569.50777,3.60408,0.53807,1.49559,66.96964,20.12645,25.20676,37.27292,4071.28369,42476.97428,12336.18982,0.00182,0.00182,0.00182,0.02914,0.01465,0.02048,11163312.87563,0.0
0.0108,1193.73616,483201853.76824,78599.33478,3.60206,0.53756,1.49438,66.9253,20.13246,25.21718,37.2871,4069.06281,42388.54495,12327.38933,0.00184,0.00184,0.00184,0.02912,0.01464,0.02047,11167550.75594,0.0
0.0109,1194.00365,483385088.04991,78629.14032,3.60005,0.53705,1.49318,66.88095,20.13846,25.2276,37.30126,4066.84298,42300.39946,12318.59557,0.00185,0.00185,0.00185,0.0291,0.01462,0.02045,11171785.58684,0.0
0.011,1194.27091,483568190.19683,78658.92436,3.59804,0.53654,1.49197,66.83657,20.14445,25.23802,37.31542,4064.62421,42212.53656,12309.80852,0.00187,0.00187,0.00187,0.02908,0.0146,0.02043,11176017.3639,0.0
0.0111,1194.53793,483751160.01771,78688.68689,3.59602,0.53603,1.49076,66.79218,20.15044,25.24842,37.32957,4062.40649,42124.95499,12301.02818,0.00189,0.00189,0.00189,0.02907,0.01458,0.02042,11180246.0827,0.0
0.0112,1194.80472,483933997.32134,78718.42785,3.59401,0.53552,1.48955,66.74778,20.15643,25.25882,37.3437,4060.18982,42037.6535,12292.25453,0.0019,0.0019,0.0019,0.02905,0.01457,0.0204,11184471.73881,0.0
0.0113,1195.07128,484116701.91664,78748.14723,3.59199,0.53501,1.48834,66.70335,20.16241,25.26922,37.35783,4057.9742,41950.63086,12283.48757,0.00192,0.00192,0.00192,0.02903,0.01455,0.02038,11188694.32783,0.0
