Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.001,184.76361,20598440.03907,18538.49182,1.57831,0.91011,1.62604,70.21259,3.28325,5.39029,7.55069,1715.21167,5346.37544,6046.33533,4e-05,4e-05,4e-05,0.01553,0.01347,0.02469,950615.17636,0.0
0.0011,184.78209,20601779.31323,18541.49715,1.57798,0.90989,1.62583,70.1997,3.28376,5.39121,7.55191,1714.96965,5345.06148,6045.04141,4e-05,4e-05,4e-05,0.01552,0.01346,0.02469,950769.28341,0.0
0.0012,184.80056,20605118.54067,18544.50243,1.57766,0.90968,1.62561,70.18681,3.28426,5.39212,7.55314,1714.72767,5343.74802,6043.74788,5e-05,5e-05,5e-05,0.01552,0.01346,0.02468,950923.3883,0.0
0.0013,184.81904,20608457.72121,18547.50768,1.57733,0.90947,1.62539,70.17391,3.28477,5.39304,7.55436,1714.48573,5342.43507,6042.45475,5e-05,5e-05,5e-05,0.01552,0.01345,0.02468,951077.49102,0.0
0.0014,184.83752,20611796.85471,18550.51288,1.577,0.90926,1.62518,70.16101,3.28528,5.39396,7.55559,1714.24384,5341.12262,6041.16203,5e-05,5e-05,5e-05,0.01551,0.01345,0.02467,951231.59157,0.0
0.0015,184.85599,20615135.94098,18553.51804,1.57667,0.90905,1.62496,70.14811,3.28579,5.39488,7.55681,1714.00198,5339.81068,6039.8697,6e-05,6e-05,6e-05,0.01551,0.01345,0.02467,951385.68994,0.0
0.0016,184.87446,20618474.97988,18556.52316,1.57634,0.90884,1.62474,70.13521,3.2863,5.3958,7.55804,1713.76016,5338.49925,6038.57778,6e-05,6e-05,6e-05,0.01551,0.01344,0.02467,951539.78613,0.0
0.0017,184.89293,20621813.97122,18559.52824,1.57601,0.90863,1.62453,70.12231,3.2868,5.39672,7.55926,1713.51839,5337.18832,6037.28625,6e-05,6e-05,6e-05,0.0155,0.01344,0.02466,951693.88012,0.0
0.0018,184.9114,20625152.91486,18562.53327,1.57568,0.90842,1.62431,70.1094,3.28731,5.39764,7.56048,1713.27666,5335.87789,6035.99513,7e-05,7e-05,7e-05,0.0155,0.01344,0.02466,951847.97191,0.0
0.0019,184.92987,20628491.81061,18565.53826,1.57535,0.90821,1.6241,70.09649,3.28782,5.39856,7.56171,1713.03497,5334.56797,6034.7044,7e-05,7e-05,7e-05,0.01549,0.01343,0.02466,952002.06149,0.0
0.002,184.94834,20631830.65833,18568.5432,1.57503,0.908,1.62388,70.08358,3.28833,5.39948,7.56293,1712.79332,5333.25855,6033.41407,8e-05,8e-05,8e-05,0.01549,0.01343,0.02465,952156.14885,0.0
0.0021,184.96681,20635169.45784,18571.54811,1.5747,0.90778,1.62366,70.07067,3.28884,5.4004,7.56416,1712.55171,5331.94963,6032.12415,8e-05,8e-05,8e-05,0.01549,0.01342,0.02465,952310.23399,0.0
0.0022,184.98527,20638508.20898,18574.55297,1.57437,0.90757,1.62345,70.05775,3.28934,5.40132,7.56538,1712.31014,5330.64122,6030.83462,8e-05,8e-05,8e-05,0.01548,0.01342,0.02464,952464.3169,0.0
0.0023,185.00373,20641846.91158,18577.55778,1.57404,0.90736,1.62323,70.04484,3.28985,5.40224,7.56661,1712.06861,5329.33331,6029.54549,9e-05,9e-05,9e-05,0.01548,0.01342,0.02464,952618.39756,0.0
0.0024,185.02219,20645185.56548,18580.56255,1.57371,0.90715,1.62301,70.03192,3.29036,5.40316,7.56783,1711.82712,5328.0259,6028.25676,9e-05,9e-05,9e-05,0.01548,0.01341,0.02464,952772.47598,0.0
0.0025,185.04065,20648524.17052,18583.56728,1.57338,0.90694,1.6228,70.019,3.29087,5.40408,7.56905,1711.58568,5326.719,6026.96842,9e-05,9e-05,9e-05,0.01547,0.01341,0.02463,952926.55215,0.0
0.0026,185.05911,20651862.72652,18586.57196,1.57305,0.90673,1.62258,70.00608,3.29138,5.405,7.57028,1711.34427,5325.4126,6025.68049,0.0001,0.0001,0.0001,0.01547,0.01341,0.02463,953080.62605,0.0
0.0027,185.07757,20655201.23333,18589.5766,1.57272,0.90652,1.62236,69.99315,3.29188,5.40592,7.5715,1711.10291,5324.10669,6024.39295,0.0001,0.0001,0.0001,0.01546,0.0134,0.02463,953234.69768,0.0
0.0028,185.09603,20658539.69078,18592.5812,1.57239,0.90631,1.62215,69.98022,3.29239,5.40684,7.57273,1710.86158,5322.8013,6023.10581,0.00011,0.00011,0.00011,0.01546,0.0134,0.02462,953388.76703,0.0
0.0029,185.11448,20661878.0987,18595.58575,1.57206,0.90609,1.62193,69.96729,3.2929,5.40776,7.57395,1710.6203,5321.4964,6021.81907,0.00011,0.00011,0.00011,0.01546,0.01339,0.02462,953542.8341,0.0
0.003,185.13293,20665216.45693,18598.59025,1.57173,0.90588,1.62171,69.95436,3.29341,5.40868,7.57517,1710.37906,5320.192,6020.53272,0.00011,0.00011,0.00011,0.01545,0.01339,0.02461,953696.89887,0.0
0.0031,185.15138,20668554.7653,18601.59472,1.57141,0.90567,1.6215,69.94143,3.29392,5.4096,7.5764,1710.13786,5318.8881,6019.24678,0.00012,0.00012,0.00012,0.01545,0.01339,0.02461,953850.96134,0.0
0.0032,185.16983,20671893.02366,18604.59913,1.57108,0.90546,1.62128,69.92849,3.29443,5.41051,7.57762,1709.8967,5317.5847,6017.96123,0.00012,0.00012,0.00012,0.01545,0.01338,0.02461,954005.02151,0.0
0.0033,185.18828,20675231.23183,18607.6035,1.57075,0.90525,1.62106,69.91556,3.29493,5.41143,7.57885,1709.65558,5316.28181,6016.67607,0.00012,0.00012,0.00012,0.01544,0.01338,0.0246,954159.07935,0.0
0.0034,185.20673,20678569.38964,18610.60783,1.57042,0.90504,1.62085,69.90262,3.29544,5.41235,7.58007,1709.4145,5314.97941,6015.39131,0.00013,0.00013,0.00013,0.01544,0.01338,0.0246,954313.13488,0.0
0.0035,185.22518,20681907.49694,18613.61211,1.57009,0.90482,1.62063,69.88967,3.29595,5.41327,7.58129,1709.17347,5313.67751,6014.10695,0.00013,0.00013,0.00013,0.01543,0.01337,0.0246,954467.18807,0.0
0.0036,185.24362,20685245.55356,18616.61634,1.56976,0.90461,1.62041,69.87673,3.29646,5.41419,7.58252,1708.93247,5312.37611,6012.82299,0.00014,0.00014,0.00014,0.01543,0.01337,0.02459,954621.23893,0.0
0.0037,185.26206,20688583.55934,18619.62053,1.56943,0.9044,1.6202,69.86378,3.29697,5.41511,7.58374,1708.69151,5311.07521,6011.53942,0.00014,0.00014,0.00014,0.01543,0.01336,0.02459,954775.28743,0.0
0.0038,185.2805,20691921.5141,18622.62467,1.5691,0.90419,1.61998,69.85084,3.29747,5.41603,7.58497,1708.4506,5309.77481,6010.25625,0.00014,0.00014,0.00014,0.01542,0.01336,0.02458,954929.33359,0.0
0.0039,185.29894,20695259.41768,18625.62877,1.56877,0.90398,1.61976,69.83789,3.29798,5.41695,7.58619,1708.20973,5308.4749,6008.97347,0.00015,0.00015,0.00015,0.01542,0.01336,0.02458,955083.37738,0.0
0.004,185.31738,20698597.26993,18628.63282,1.56844,0.90376,1.61955,69.82493,3.29849,5.41787,7.58741,1707.96889,5307.1755,6007.69109,0.00015,0.00015,0.00015,0.01542,0.01335,0.02458,955237.4188,0.0
0.0041,185.33582,20701935.07066,18631.63682,1.56811,0.90355,1.61933,69.81198,3.299,5.41879,7.58864,1707.7281,5305.87659,6006.4091,0.00015,0.00015,0.00015,0.01541,0.01335,0.02457,955391.45785,0.0
0.0042,185.35426,20705272.81973,18634.64078,1.56778,0.90334,1.61911,69.79902,3.29951,5.41971,7.58986,1707.48735,5304.57818,6005.12751,0.00016,0.00016,0.00016,0.01541,0.01335,0.02457,955545.49451,0.0
0.0043,185.37269,20708610.51695,18637.64469,1.56745,0.90313,1.6189,69.78606,3.30001,5.42063,7.59109,1707.24664,5303.28026,6003.84631,0.00016,0.00016,0.00016,0.0154,0.01334,0.02457,955699.52878,0.0
0.0044,185.39112,20711948.16218,18640.64855,1.56712,0.90292,1.61868,69.7731,3.30052,5.42155,7.59231,1707.00597,5301.98284,6002.56551,0.00017,0.00017,0.00017,0.0154,0.01334,0.02456,955853.56064,0.0
0.0045,185.40956,20715285.75524,18643.65237,1.56679,0.9027,1.61846,69.76014,3.30103,5.42247,7.59353,1706.76534,5300.68592,6001.2851,0.00017,0.00017,0.00017,0.0154,0.01333,0.02456,956007.5901,0.0
0.0046,185.42799,20718623.29596,18646.65614,1.56646,0.90249,1.61824,69.74718,3.30154,5.42339,7.59476,1706.52475,5299.3895,6000.00509,0.00017,0.00017,0.00017,0.01539,0.01333,0.02455,956161.61715,0.0
0.0047,185.44641,20721960.78419,18649.65986,1.56613,0.90228,1.61803,69.73421,3.30205,5.42431,7.59598,1706.2842,5298.09357,5998.72547,0.00018,0.00018,0.00018,0.01539,0.01333,0.02455,956315.64177,0.0
0.0048,185.46484,20725298.21975,18652.66354,1.5658,0.90207,1.61781,69.72124,3.30255,5.42523,7.59721,1706.0437,5296.79813,5997.44624,0.00018,0.00018,0.00018,0.01539,0.01332,0.02455,956469.66397,0.0
0.0049,185.48327,20728635.60249,18655.66716,1.56547,0.90186,1.61759,69.70827,3.30306,5.42615,7.59843,1705.80323,5295.50319,5996.16741,0.00018,0.00018,0.00018,0.01538,0.01332,0.02454,956623.68372,0.0
0.005,185.50169,20731972.93223,18658.67074,1.56514,0.90164,1.61738,69.6953,3.30357,5.42707,7.59965,1705.5628,5294.20875,5994.88897,0.00019,0.00019,0.00019,0.01538,0.01332,0.02454,956777.70103,0.0
0.0051,185.52012,20735310.20881,18661.67428,1.56481,0.90143,1.61716,69.68232,3.30408,5.42799,7.60088,1705.32242,5292.9148,5993.61092,0.00019,0.00019,0.00019,0.01537,0.01331,0.02454,956931.71588,0.0
0.0052,185.53854,20738647.43206,18664.67776,1.56448,0.90122,1.61694,69.66934,3.30459,5.4289,7.6021,1705.08207,5291.62135,5992.33327,0.0002,0.0002,0.0002,0.01537,0.01331,0.02453,957085.72828,0.0
0.0053,185.55696,20741984.60183,18667.6812,1.56415,0.90101,1.61672,69.65636,3.30509,5.42982,7.60332,1704.84177,5290.32838,5991.05601,0.0002,0.0002,0.0002,0.01537,0.0133,0.02453,957239.7382,0.0
0.0054,185.57538,20745321.71794,18670.68458,1.56382,0.90079,1.61651,69.64338,3.3056,5.43074,7.60455,1704.6015,5289.03592,5989.77914,0.0002,0.0002,0.0002,0.01536,0.0133,0.02452,957393.74565,0.0
0.0055,185.59379,20748658.78023,18673.68792,1.56348,0.90058,1.61629,69.6304,3.30611,5.43166,7.60577,1704.36128,5287.74394,5988.50267,0.00021,0.00021,0.00021,0.01536,0.0133,0.02452,957547.75062,0.0
0.0056,185.61221,20751995.78854,18676.69121,1.56315,0.90037,1.61607,69.61741,3.30662,5.43258,7.60699,1704.1211,5286.45246,5987.22659,0.00021,0.00021,0.00021,0.01536,0.01329,0.02452,957701.7531,0.0
0.0057,185.63062,20755332.74269,18679.69446,1.56282,0.90016,1.61585,69.60443,3.30713,5.4335,7.60822,1703.88096,5285.16147,5985.9509,0.00021,0.00021,0.00021,0.01535,0.01329,0.02451,957855.75307,0.0
0.0058,185.64904,20758669.64253,18682.69765,1.56249,0.89994,1.61564,69.59144,3.30763,5.43442,7.60944,1703.64086,5283.87098,5984.6756,0.00022,0.00022,0.00022,0.01535,0.01328,0.02451,958009.75054,0.0
0.0059,185.66745,20762006.48788,18685.70079,1.56216,0.89973,1.61542,69.57844,3.30814,5.43534,7.61067,1703.4008,5282.58098,5983.40069,0.00022,0.00022,0.00022,0.01534,0.01328,0.02451,958163.74549,0.0
0.006,185.68586,20765343.27859,18688.70389,1.56183,0.89952,1.6152,69.56545,3.30865,5.43626,7.61189,1703.16078,5281.29146,5982.12618,0.00023,0.00023,0.00023,0.01534,0.01328,0.0245,958317.73793,0.0
0.0061,185.70427,20768680.01448,18691.70693,1.5615,0.8993,1.61498,69.55245,3.30916,5.43718,7.61311,1702.9208,5280.00245,5980.85205,0.00023,0.00023,0.00023,0.01534,0.01327,0.0245,958471.72783,0.0
0.0062,185.72267,20772016.6954,18694.70993,1.56117,0.89909,1.61477,69.53946,3.30967,5.4381,7.61434,1702.68086,5278.71392,5979.57832,0.00023,0.00023,0.00023,0.01533,0.01327,0.02449,958625.71519,0.0
0.0063,185.74108,20775353.32117,18697.71288,1.56084,0.89888,1.61455,69.52646,3.31017,5.43902,7.61556,1702.44096,5277.42588,5978.30498,0.00024,0.00024,0.00024,0.01533,0.01327,0.02449,958779.70002,0.0
0.0064,185.75948,20778689.89163,18700.71577,1.56051,0.89867,1.61433,69.51345,3.31068,5.43994,7.61678,1702.2011,5276.13833,5977.03203,0.00024,0.00024,0.00024,0.01533,0.01326,0.02449,958933.68228,0.0
0.0065,185.77789,20782026.40661,18703.71862,1.56018,0.89845,1.61411,69.50045,3.31119,5.44086,7.61801,1701.96128,5274.85128,5975.75947,0.00024,0.00024,0.00024,0.01532,0.01326,0.02448,959087.66199,0.0
0.0066,185.79629,20785362.86596,18706.72142,1.55984,0.89824,1.61389,69.48744,3.3117,5.44178,7.61923,1701.72151,5273.56471,5974.4873,0.00025,0.00025,0.00025,0.01532,0.01325,0.02448,959241.63913,0.0
0.0067,185.81469,20788699.2695,18709.72416,1.55951,0.89803,1.61368,69.47443,3.31221,5.4427,7.62045,1701.48177,5272.27864,5973.21552,0.00025,0.00025,0.00025,0.01531,0.01325,0.02448,959395.6137,0.0
0.0068,185.83309,20792035.61707,18712.72686,1.55918,0.89781,1.61346,69.46142,3.31271,5.44362,7.62168,1701.24207,5270.99305,5971.94413,0.00026,0.00026,0.00026,0.01531,0.01325,0.02447,959549.58568,0.0
0.0069,185.85148,20795371.9085,18715.7295,1.55885,0.8976,1.61324,69.44841,3.31322,5.44454,7.6229,1701.00242,5269.70796,5970.67313,0.00026,0.00026,0.00026,0.01531,0.01324,0.02447,959703.55507,0.0
0.007,185.86988,20798708.14362,18718.7321,1.55852,0.89739,1.61302,69.43539,3.31373,5.44546,7.62412,1700.7628,5268.42335,5969.40252,0.00026,0.00026,0.00026,0.0153,0.01324,0.02446,959857.52186,0.0
0.0071,185.88827,20802044.32228,18721.73464,1.55819,0.89717,1.61281,69.42238,3.31424,5.44638,7.62535,1700.52323,5267.13923,5968.1323,0.00027,0.00027,0.00027,0.0153,0.01324,0.02446,960011.48605,0.0
0.0072,185.90667,20805380.44431,18724.73713,1.55786,0.89696,1.61259,69.40936,3.31475,5.44729,7.62657,1700.28369,5265.8556,5966.86246,0.00027,0.00027,0.00027,0.0153,0.01323,0.02446,960165.44762,0.0
0.0073,185.92506,20808716.50953,18727.73958,1.55753,0.89675,1.61237,69.39634,3.31525,5.44821,7.62779,1700.0442,5264.57246,5965.59302,0.00027,0.00027,0.00027,0.01529,0.01323,0.02445,960319.40657,0.0
0.0074,185.94345,20812052.51779,18730.74197,1.55719,0.89653,1.61215,69.38331,3.31576,5.44913,7.62902,1699.80475,5263.28981,5964.32397,0.00028,0.00028,0.00028,0.01529,0.01322,0.02445,960473.36289,0.0
0.0075,185.96184,20815388.46892,18733.74431,1.55686,0.89632,1.61193,69.37029,3.31627,5.45005,7.63024,1699.56533,5262.00764,5963.0553,0.00028,0.00028,0.00028,0.01528,0.01322,0.02444,960627.31658,0.0
0.0076,185.98022,20818724.36275,18736.74659,1.55653,0.89611,1.61172,69.35726,3.31678,5.45097,7.63146,1699.32596,5260.72596,5961.78702,0.00029,0.00029,0.00029,0.01528,0.01322,0.02444,960781.26762,0.0
0.0077,185.99861,20822060.19912,18739.74883,1.5562,0.89589,1.6115,69.34423,3.31729,5.45189,7.63269,1699.08663,5259.44477,5960.51913,0.00029,0.00029,0.00029,0.01528,0.01321,0.02444,960935.21601,0.0
0.0078,186.01699,20825395.97786,18742.75101,1.55587,0.89568,1.61128,69.3312,3.31779,5.45281,7.63391,1698.84734,5258.16407,5959.25163,0.00029,0.00029,0.00029,0.01527,0.01321,0.02443,961089.16174,0.0
0.0079,186.03538,20828731.69881,18745.75315,1.55553,0.89547,1.61106,69.31817,3.3183,5.45373,7.63513,1698.60808,5256.88385,5957.98452,0.0003,0.0003,0.0003,0.01527,0.01321,0.02443,961243.10481,0.0
0.008,186.05376,20832067.3618,18748.75522,1.5552,0.89525,1.61084,69.30513,3.31881,5.45465,7.63636,1698.36887,5255.60412,5956.7178,0.0003,0.0003,0.0003,0.01527,0.0132,0.02443,961397.04519,0.0
0.0081,186.07214,20835402.96666,18751.75725,1.55487,0.89504,1.61063,69.29209,3.31932,5.45557,7.63758,1698.1297,5254.32487,5955.45146,0.0003,0.0003,0.0003,0.01526,0.0132,0.02442,961550.9829,0.0
0.0082,186.09052,20838738.51323,18754.75923,1.55454,0.89483,1.61041,69.27905,3.31983,5.45649,7.6388,1697.89057,5253.04611,5954.18551,0.00031,0.00031,0.00031,0.01526,0.01319,0.02442,961704.91792,0.0
0.0083,186.10889,20842074.00135,18757.76115,1.55421,0.89461,1.61019,69.26601,3.32033,5.45741,7.64002,1697.65148,5251.76784,5952.91995,0.00031,0.00031,0.00031,0.01525,0.01319,0.02441,961858.85023,0.0
0.0084,186.12727,20845409.43084,18760.76302,1.55388,0.8944,1.60997,69.25297,3.32084,5.45833,7.64125,1697.41243,5250.49005,5951.65477,0.00032,0.00032,0.00032,0.01525,0.01319,0.02441,962012.77985,0.0
0.0085,186.14564,20848744.80154,18763.76484,1.55354,0.89419,1.60975,69.23992,3.32135,5.45925,7.64247,1697.17342,5249.21275,5950.38998,0.00032,0.00032,0.00032,0.01525,0.01318,0.02441,962166.70675,0.0
0.0086,186.16402,20852080.11329,18766.7666,1.55321,0.89397,1.60953,69.22687,3.32186,5.46017,7.64369,1696.93445,5247.93593,5949.12558,0.00032,0.00032,0.00032,0.01524,0.01318,0.0244,962320.63093,0.0
0.0087,186.18239,20855415.36592,18769.76831,1.55288,0.89376,1.60932,69.21382,3.32237,5.46109,7.64492,1696.69552,5246.65959,5947.86156,0.00033,0.00033,0.00033,0.01524,0.01318,0.0244,962474.55238,0.0
0.0088,186.20076,20858750.55927,18772.76997,1.55255,0.89354,1.6091,69.20077,3.32287,5.46201,7.64614,1696.45663,5245.38374,5946.59793,0.00033,0.00033,0.00033,0.01524,0.01317,0.0244,962628.47109,0.0
0.0089,186.21913,20862085.69316,18775.77157,1.55221,0.89333,1.60888,69.18771,3.32338,5.46293,7.64736,1696.21778,5244.10837,5945.33469,0.00033,0.00033,0.00033,0.01523,0.01317,0.02439,962782.38706,0.0
0.009,186.23749,20865420.76743,18778.77312,1.55188,0.89312,1.60866,69.17466,3.32389,5.46384,7.64858,1695.97897,5242.83349,5944.07183,0.00034,0.00034,0.00034,0.01523,0.01316,0.02439,962936.30028,0.0
0.0091,186.25586,20868755.78193,18781.77462,1.55155,0.8929,1.60844,69.1616,3.3244,5.46476,7.64981,1695.7402,5241.55909,5942.80935,0.00034,0.00034,0.00034,0.01522,0.01316,0.02438,963090.21074,0.0
0.0092,186.27422,20872090.73647,18784.77606,1.55122,0.89269,1.60822,69.14854,3.3249,5.46568,7.65103,1695.50147,5240.28517,5941.54727,0.00035,0.00035,0.00035,0.01522,0.01316,0.02438,963244.11843,0.0
0.0093,186.29258,20875425.63089,18787.77745,1.55088,0.89247,1.608,69.13548,3.32541,5.4666,7.65225,1695.26278,5239.01173,5940.28556,0.00035,0.00035,0.00035,0.01522,0.01315,0.02438,963398.02335,0.0
0.0094,186.31094,20878760.46504,18790.77878,1.55055,0.89226,1.60779,69.12241,3.32592,5.46752,7.65348,1695.02414,5237.73878,5939.02425,0.00035,0.00035,0.00035,0.01521,0.01315,0.02437,963551.92549,0.0
0.0095,186.3293,20882095.23874,18793.78006,1.55022,0.89204,1.60757,69.10934,3.32643,5.46844,7.6547,1694.78553,5236.46631,5937.76331,0.00036,0.00036,0.00036,0.01521,0.01315,0.02437,963705.82484,0.0
0.0096,186.34766,20885429.95182,18796.78129,1.54989,0.89183,1.60735,69.09627,3.32694,5.46936,7.65592,1694.54696,5235.19432,5936.50277,0.00036,0.00036,0.00036,0.01521,0.01314,0.02437,963859.72139,0.0
0.0097,186.36602,20888764.60413,18799.78246,1.54955,0.89162,1.60713,69.0832,3.32744,5.47028,7.65714,1694.30843,5233.92281,5935.2426,0.00036,0.00036,0.00036,0.0152,0.01314,0.02436,964013.61513,0.0
0.0098,186.38437,20892099.19549,18802.78357,1.54922,0.8914,1.60691,69.07013,3.32795,5.4712,7.65837,1694.06994,5232.65178,5933.98282,0.00037,0.00037,0.00037,0.0152,0.01313,0.02436,964167.50607,0.0
0.0099,186.40273,20895433.72574,18805.78463,1.54889,0.89119,1.60669,69.05705,3.32846,5.47212,7.65959,1693.83149,5231.38124,5932.72343,0.00037,0.00037,0.00037,0.01519,0.01313,0.02435,964321.39418,0.0
0.01,186.42108,20898768.19471,18808.78564,1.54855,0.89097,1.60647,69.04398,3.32897,5.47304,7.66081,1693.59309,5230.11117,5931.46442,0.00038,0.00038,0.00038,0.01519,0.01313,0.02435,964475.27946,0.0
0.0101,186.43943,20902102.60224,18811.78659,1.54822,0.89076,1.60625,69.0309,3.32948,5.47396,7.66204,1693.35472,5228.84158,5930.20579,0.00038,0.00038,0.00038,0.01519,0.01312,0.02435,964629.16191,0.0
0.0102,186.45778,20905436.94816,18814.78748,1.54789,0.89054,1.60604,69.01781,3.32998,5.47488,7.66326,1693.11639,5227.57248,5928.94755,0.00038,0.00038,0.00038,0.01518,0.01312,0.02434,964783.04152,0.0
0.0103,186.47613,20908771.23231,18817.78832,1.54756,0.89033,1.60582,69.00473,3.33049,5.4758,7.66448,1692.8781,5226.30385,5927.68969,0.00039,0.00039,0.00039,0.01518,0.01312,0.02434,964936.91827,0.0
0.0104,186.49447,20912105.45451,18820.7891,1.54722,0.89012,1.6056,68.99165,3.331,5.47672,7.6657,1692.63986,5225.03571,5926.43221,0.00039,0.00039,0.00039,0.01517,0.01311,0.02434,965090.79217,0.0
0.0105,186.51282,20915439.61461,18823.78983,1.54689,0.8899,1.60538,68.97856,3.33151,5.47764,7.66693,1692.40165,5223.76804,5925.17512,0.0004,0.0004,0.0004,0.01517,0.01311,0.02433,965244.6632,0.0
0.0106,186.53116,20918773.71243,18826.7905,1.54656,0.88969,1.60516,68.96547,3.33202,5.47856,7.66815,1692.16348,5222.50085,5923.9184,0.0004,0.0004,0.0004,0.01517,0.0131,0.02433,965398.53136,0.0
0.0107,186.5495,20922107.74782,18829.79112,1.54622,0.88947,1.60494,68.95237,3.33252,5.47948,7.66937,1691.92535,5221.23414,5922.66208,0.0004,0.0004,0.0004,0.01516,0.0131,0.02432,965552.39663,0.0
0.0108,186.56785,20925441.7206,18832.79168,1.54589,0.88926,1.60472,68.93928,3.33303,5.48039,7.67059,1691.68726,5219.96791,5921.40613,0.00041,0.00041,0.00041,0.01516,0.0131,0.02432,965706.25902,0.0
0.0109,186.58618,20928775.6306,18835.79218,1.54556,0.88904,1.6045,68.92618,3.33354,5.48131,7.67182,1691.44922,5218.70216,5920.15057,0.00041,0.00041,0.00041,0.01516,0.01309,0.02432,965860.11851,0.0
0.011,186.60452,20932109.47767,18838.79262,1.54522,0.88883,1.60428,68.91309,3.33405,5.48223,7.67304,1691.21121,5217.43689,5918.89538,0.00041,0.00041,0.00041,0.01515,0.01309,0.02431,966013.97509,0.0
0.0111,186.62286,20935443.26164,18841.79301,1.54489,0.88861,1.60406,68.89999,3.33455,5.48315,7.67426,1690.97324,5216.17209,5917.64058,0.00042,0.00042,0.00042,0.01515,0.01309,0.02431,966167.82876,0.0
0.0112,186.64119,20938776.98233,18844.79334,1.54456,0.8884,1.60385,68.88688,3.33506,5.48407,7.67548,1690.73531,5214.90777,5916.38617,0.00042,0.00042,0.00042,0.01514,0.01308,0.02431,966321.67951,0.0
0.0113,186.65953,20942110.63959,18847.79362,1.54422,0.88818,1.60363,68.87378,3.33557,5.48499,7.67671,1690.49743,5213.64392,5915.13213,0.00043,0.00043,0.00043,0.01514,0.01308,0.0243,966475.52734,0.0
0.0114,186.67786,20945444.23324,18850.79384,1.54389,0.88797,1.60341,68.86067,3.33608,5.48591,7.67793,1690.25958,5212.38056,5913.87847,0.00043,0.00043,0.00043,0.01514,0.01307,0.0243,966629.37223,0.0
0.0115,186.69619,20948777.76313,18853.794,1.54356,0.88775,1.60319,68.84756,3.33659,5.48683,7.67915,1690.02177,5211.11767,5912.6252,0.00043,0.00043,0.00043,0.01513,0.01307,0.02429,966783.21417,0.0
