Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0017,146.14126,13880875.8798,13524.74802,1.50555,3.82063,79.20463,2.92543,5.99566,730.40704,4425.9884,7e-05,7e-05,0.02017,0.04169,416004.41995,0.0
0.0018,146.14775,13881862.42192,13525.70925,1.50526,3.82032,79.19571,2.92555,5.99608,730.28614,4424.60201,7e-05,7e-05,0.02017,0.04168,416033.98623,0.0
0.0019,146.15424,13882848.74905,13526.67027,1.50496,3.82002,79.18679,2.92568,5.99651,730.16526,4423.21626,7e-05,7e-05,0.02017,0.04168,416063.54607,0.0
0.002,146.16073,13883834.86115,13527.63108,1.50467,3.81971,79.17787,2.92581,5.99694,730.0444,4421.83115,8e-05,8e-05,0.02016,0.04167,416093.09947,0.0
0.0021,146.16722,13884820.75817,13528.59169,1.50438,3.8194,79.16895,2.92593,5.99736,729.92356,4420.44668,8e-05,8e-05,0.02016,0.04167,416122.64641,0.0
0.0022,146.1737,13885806.44005,13529.55208,1.50409,3.81909,79.16003,2.92606,5.99779,729.80274,4419.06284,9e-05,9e-05,0.02016,0.04167,416152.18691,0.0
0.0023,146.18019,13886791.90676,13530.51226,1.50379,3.81879,79.15111,2.92619,5.99821,729.68195,4417.67964,9e-05,9e-05,0.02015,0.04166,416181.72097,0.0
0.0024,146.18667,13887777.15823,13531.47224,1.5035,3.81848,79.14219,2.92631,5.99864,729.56117,4416.29707,9e-05,9e-05,0.02015,0.04166,416211.24857,0.0
0.0025,146.19315,13888762.19444,13532.432,1.50321,3.81817,79.13327,2.92644,5.99907,729.44041,4414.91514,0.0001,0.0001,0.02014,0.04166,416240.76972,0.0
0.0026,146.19963,13889747.01532,13533.39155,1.50291,3.81787,79.12434,2.92656,5.99949,729.31968,4413.53384,0.0001,0.0001,0.02014,0.04165,416270.28441,0.0
0.0027,146.20611,13890731.62083,13534.3509,1.50262,3.81756,79.11542,2.92669,5.99992,729.19896,4412.15318,0.0001,0.0001,0.02014,0.04165,416299.79266,0.0
0.0028,146.21258,13891716.01092,13535.31003,1.50233,3.81725,79.10649,2.92681,6.00034,729.07827,4410.77315,0.00011,0.00011,0.02013,0.04164,416329.29444,0.0
0.0029,146.21906,13892700.18554,13536.26896,1.50204,3.81694,79.09757,2.92694,6.00077,728.95759,4409.39376,0.00011,0.00011,0.02013,0.04164,416358.78977,0.0
0.003,146.22553,13893684.14465,13537.22767,1.50174,3.81664,79.08864,2.92707,6.00119,728.83694,4408.01499,0.00012,0.00012,0.02012,0.04164,416388.27864,0.0
0.0031,146.232,13894667.8882,13538.18618,1.50145,3.81633,79.07972,2.92719,6.00162,728.71631,4406.63686,0.00012,0.00012,0.02012,0.04163,416417.76105,0.0
0.0032,146.23847,13895651.41614,13539.14447,1.50116,3.81602,79.07079,2.92732,6.00204,728.59569,4405.25937,0.00012,0.00012,0.02012,0.04163,416447.237,0.0
0.0033,146.24494,13896634.72841,13540.10256,1.50087,3.81571,79.06186,2.92744,6.00247,728.4751,4403.8825,0.00013,0.00013,0.02011,0.04162,416476.70648,0.0
0.0034,146.25141,13897617.82499,13541.06043,1.50057,3.81541,79.05293,2.92757,6.00289,728.35453,4402.50627,0.00013,0.00013,0.02011,0.04162,416506.1695,0.0
0.0035,146.25787,13898600.7058,13542.0181,1.50028,3.8151,79.044,2.92769,6.00332,728.23398,4401.13067,0.00014,0.00014,0.02011,0.04162,416535.62605,0.0
0.0036,146.26433,13899583.37082,13542.97555,1.49999,3.81479,79.03507,2.92782,6.00374,728.11344,4399.75569,0.00014,0.00014,0.0201,0.04161,416565.07614,0.0
0.0037,146.2708,13900565.81998,13543.93279,1.49969,3.81448,79.02614,2.92794,6.00417,727.99293,4398.38135,0.00014,0.00014,0.0201,0.04161,416594.51976,0.0
0.0038,146.27726,13901548.05325,13544.88983,1.4994,3.81418,79.01721,2.92807,6.00459,727.87244,4397.00764,0.00015,0.00015,0.02009,0.04161,416623.9569,0.0
0.0039,146.28371,13902530.07057,13545.84665,1.49911,3.81387,79.00828,2.92819,6.00501,727.75197,4395.63455,0.00015,0.00015,0.02009,0.0416,416653.38758,0.0
0.004,146.29017,13903511.8719,13546.80326,1.49882,3.81356,78.99935,2.92832,6.00544,727.63152,4394.2621,0.00015,0.00015,0.02009,0.0416,416682.81178,0.0
0.0041,146.29663,13904493.45718,13547.75966,1.49852,3.81325,78.99042,2.92844,6.00586,727.51109,4392.89027,0.00016,0.00016,0.02008,0.04159,416712.22951,0.0
0.0042,146.30308,13905474.82638,13548.71585,1.49823,3.81294,78.98148,2.92857,6.00629,727.39069,4391.51908,0.00016,0.00016,0.02008,0.04159,416741.64076,0.0
0.0043,146.30953,13906455.97944,13549.67183,1.49794,3.81264,78.97255,2.92869,6.00671,727.2703,4390.14851,0.00017,0.00017,0.02007,0.04159,416771.04553,0.0
0.0044,146.31598,13907436.91632,13550.6276,1.49764,3.81233,78.96361,2.92882,6.00714,727.14993,4388.77856,0.00017,0.00017,0.02007,0.04158,416800.44383,0.0
0.0045,146.32243,13908417.63696,13551.58316,1.49735,3.81202,78.95468,2.92894,6.00756,727.02958,4387.40925,0.00017,0.00017,0.02007,0.04158,416829.83564,0.0
0.0046,146.32888,13909398.14132,13552.53851,1.49706,3.81171,78.94574,2.92907,6.00798,726.90925,4386.04056,0.00018,0.00018,0.02006,0.04157,416859.22097,0.0
0.0047,146.33533,13910378.42935,13553.49365,1.49677,3.81141,78.93681,2.92919,6.00841,726.78895,4384.67249,0.00018,0.00018,0.02006,0.04157,416888.59982,0.0
0.0048,146.34177,13911358.50101,13554.44858,1.49647,3.8111,78.92787,2.92932,6.00883,726.66866,4383.30505,0.00019,0.00019,0.02005,0.04157,416917.97219,0.0
0.0049,146.34821,13912338.35624,13555.40329,1.49618,3.81079,78.91893,2.92944,6.00925,726.54839,4381.93824,0.00019,0.00019,0.02005,0.04156,416947.33806,0.0
0.005,146.35465,13913317.995,13556.3578,1.49589,3.81048,78.90999,2.92957,6.00968,726.42815,4380.57205,0.00019,0.00019,0.02005,0.04156,416976.69745,0.0
0.0051,146.36109,13914297.41725,13557.31209,1.49559,3.81017,78.90105,2.92969,6.0101,726.30792,4379.20649,0.0002,0.0002,0.02004,0.04155,417006.05036,0.0
0.0052,146.36753,13915276.62292,13558.26617,1.4953,3.80987,78.89211,2.92982,6.01052,726.18772,4377.84155,0.0002,0.0002,0.02004,0.04155,417035.39677,0.0
0.0053,146.37397,13916255.61198,13559.22005,1.49501,3.80956,78.88317,2.92994,6.01095,726.06753,4376.47723,0.00021,0.00021,0.02004,0.04155,417064.73669,0.0
0.0054,146.3804,13917234.38438,13560.17371,1.49472,3.80925,78.87423,2.93007,6.01137,725.94737,4375.11354,0.00021,0.00021,0.02003,0.04154,417094.07011,0.0
0.0055,146.38683,13918212.94006,13561.12716,1.49442,3.80894,78.86529,2.93019,6.01179,725.82722,4373.75047,0.00021,0.00021,0.02003,0.04154,417123.39704,0.0
0.0056,146.39327,13919191.27899,13562.0804,1.49413,3.80863,78.85635,2.93031,6.01221,725.7071,4372.38802,0.00022,0.00022,0.02002,0.04154,417152.71748,0.0
0.0057,146.3997,13920169.40112,13563.03342,1.49384,3.80832,78.84741,2.93044,6.01264,725.587,4371.0262,0.00022,0.00022,0.02002,0.04153,417182.03142,0.0
0.0058,146.40612,13921147.30639,13563.98624,1.49354,3.80802,78.83846,2.93056,6.01306,725.46691,4369.66499,0.00022,0.00022,0.02002,0.04153,417211.33885,0.0
0.0059,146.41255,13922124.99475,13564.93884,1.49325,3.80771,78.82952,2.93069,6.01348,725.34685,4368.30441,0.00023,0.00023,0.02001,0.04152,417240.63979,0.0
0.006,146.41898,13923102.46617,13565.89124,1.49296,3.8074,78.82057,2.93081,6.01391,725.22681,4366.94445,0.00023,0.00023,0.02001,0.04152,417269.93423,0.0
0.0061,146.4254,13924079.7206,13566.84342,1.49266,3.80709,78.81163,2.93094,6.01433,725.10678,4365.5851,0.00024,0.00024,0.02,0.04152,417299.22216,0.0
0.0062,146.43182,13925056.75798,13567.79539,1.49237,3.80678,78.80268,2.93106,6.01475,724.98678,4364.22638,0.00024,0.00024,0.02,0.04151,417328.50359,0.0
0.0063,146.43824,13926033.57826,13568.74715,1.49208,3.80647,78.79373,2.93118,6.01517,724.8668,4362.86828,0.00024,0.00024,0.02,0.04151,417357.77851,0.0
0.0064,146.44466,13927010.18141,13569.6987,1.49178,3.80617,78.78479,2.93131,6.01559,724.74684,4361.51079,0.00025,0.00025,0.01999,0.0415,417387.04692,0.0
0.0065,146.45108,13927986.56737,13570.65003,1.49149,3.80586,78.77584,2.93143,6.01602,724.6269,4360.15393,0.00025,0.00025,0.01999,0.0415,417416.30883,0.0
0.0066,146.45749,13928962.7361,13571.60116,1.4912,3.80555,78.76689,2.93155,6.01644,724.50698,4358.79768,0.00026,0.00026,0.01999,0.0415,417445.56422,0.0
0.0067,146.46391,13929938.68754,13572.55207,1.49091,3.80524,78.75794,2.93168,6.01686,724.38708,4357.44205,0.00026,0.00026,0.01998,0.04149,417474.81311,0.0
0.0068,146.47032,13930914.42166,13573.50277,1.49061,3.80493,78.74899,2.9318,6.01728,724.2672,4356.08704,0.00026,0.00026,0.01998,0.04149,417504.05548,0.0
0.0069,146.47673,13931889.93839,13574.45326,1.49032,3.80462,78.74004,2.93193,6.0177,724.14734,4354.73265,0.00027,0.00027,0.01997,0.04149,417533.29133,0.0
0.007,146.48314,13932865.2377,13575.40354,1.49003,3.80432,78.73109,2.93205,6.01812,724.0275,4353.37887,0.00027,0.00027,0.01997,0.04148,417562.52067,0.0
0.0071,146.48955,13933840.31954,13576.3536,1.48973,3.80401,78.72214,2.93217,6.01855,723.90768,4352.02571,0.00027,0.00027,0.01997,0.04148,417591.74349,0.0
0.0072,146.49595,13934815.18386,13577.30345,1.48944,3.8037,78.71319,2.9323,6.01897,723.78788,4350.67316,0.00028,0.00028,0.01996,0.04147,417620.95979,0.0
0.0073,146.50236,13935789.83061,13578.2531,1.48915,3.80339,78.70423,2.93242,6.01939,723.6681,4349.32123,0.00028,0.00028,0.01996,0.04147,417650.16958,0.0
0.0074,146.50876,13936764.25975,13579.20252,1.48885,3.80308,78.69528,2.93254,6.01981,723.54834,4347.96991,0.00029,0.00029,0.01995,0.04147,417679.37284,0.0
0.0075,146.51516,13937738.47122,13580.15174,1.48856,3.80277,78.68633,2.93267,6.02023,723.4286,4346.61921,0.00029,0.00029,0.01995,0.04146,417708.56957,0.0
0.0076,146.52156,13938712.46499,13581.10075,1.48827,3.80246,78.67737,2.93279,6.02065,723.30888,4345.26913,0.00029,0.00029,0.01995,0.04146,417737.75979,0.0
0.0077,146.52796,13939686.24099,13582.04954,1.48797,3.80215,78.66842,2.93291,6.02107,723.18918,4343.91966,0.0003,0.0003,0.01994,0.04145,417766.94347,0.0
0.0078,146.53435,13940659.79919,13582.99812,1.48768,3.80185,78.65946,2.93304,6.02149,723.0695,4342.5708,0.0003,0.0003,0.01994,0.04145,417796.12063,0.0
0.0079,146.54075,13941633.13954,13583.94649,1.48739,3.80154,78.6505,2.93316,6.02191,722.94985,4341.22255,0.00031,0.00031,0.01993,0.04145,417825.29126,0.0
0.008,146.54714,13942606.26198,13584.89464,1.48709,3.80123,78.64155,2.93328,6.02233,722.83021,4339.87492,0.00031,0.00031,0.01993,0.04144,417854.45536,0.0
0.0081,146.55353,13943579.16648,13585.84259,1.4868,3.80092,78.63259,2.9334,6.02275,722.71059,4338.5279,0.00031,0.00031,0.01993,0.04144,417883.61293,0.0
0.0082,146.55992,13944551.85299,13586.79032,1.48651,3.80061,78.62363,2.93353,6.02317,722.59099,4337.18149,0.00032,0.00032,0.01992,0.04143,417912.76396,0.0
0.0083,146.56631,13945524.32145,13587.73784,1.48621,3.8003,78.61467,2.93365,6.02359,722.47142,4335.83569,0.00032,0.00032,0.01992,0.04143,417941.90846,0.0
0.0084,146.5727,13946496.57182,13588.68514,1.48592,3.79999,78.60571,2.93377,6.02401,722.35186,4334.4905,0.00033,0.00033,0.01992,0.04143,417971.04642,0.0
0.0085,146.57908,13947468.60405,13589.63224,1.48563,3.79968,78.59675,2.9339,6.02444,722.23232,4333.14593,0.00033,0.00033,0.01991,0.04142,418000.17785,0.0
0.0086,146.58547,13948440.4181,13590.57912,1.48533,3.79937,78.58779,2.93402,6.02486,722.11281,4331.80196,0.00033,0.00033,0.01991,0.04142,418029.30273,0.0
0.0087,146.59185,13949412.01391,13591.52579,1.48504,3.79906,78.57883,2.93414,6.02527,721.99331,4330.45861,0.00034,0.00034,0.0199,0.04142,418058.42108,0.0
0.0088,146.59823,13950383.39145,13592.47224,1.48475,3.79876,78.56986,2.93426,6.02569,721.87383,4329.11586,0.00034,0.00034,0.0199,0.04141,418087.53289,0.0
0.0089,146.60461,13951354.55065,13593.41849,1.48445,3.79845,78.5609,2.93439,6.02611,721.75438,4327.77372,0.00034,0.00034,0.0199,0.04141,418116.63815,0.0
0.009,146.61099,13952325.49149,13594.36452,1.48416,3.79814,78.55194,2.93451,6.02653,721.63494,4326.43219,0.00035,0.00035,0.01989,0.0414,418145.73686,0.0
0.0091,146.61736,13953296.2139,13595.31033,1.48387,3.79783,78.54297,2.93463,6.02695,721.51553,4325.09127,0.00035,0.00035,0.01989,0.0414,418174.82904,0.0
0.0092,146.62374,13954266.71784,13596.25594,1.48357,3.79752,78.53401,2.93475,6.02737,721.39613,4323.75096,0.00036,0.00036,0.01988,0.0414,418203.91466,0.0
0.0093,146.63011,13955237.00327,13597.20133,1.48328,3.79721,78.52504,2.93488,6.02779,721.27676,4322.41126,0.00036,0.00036,0.01988,0.04139,418232.99373,0.0
0.0094,146.63648,13956207.07013,13598.14651,1.48298,3.7969,78.51608,2.935,6.02821,721.1574,4321.07216,0.00036,0.00036,0.01988,0.04139,418262.06626,0.0
0.0095,146.64285,13957176.91837,13599.09148,1.48269,3.79659,78.50711,2.93512,6.02863,721.03806,4319.73367,0.00037,0.00037,0.01987,0.04138,418291.13223,0.0
0.0096,146.64922,13958146.54796,13600.03623,1.4824,3.79628,78.49814,2.93524,6.02905,720.91875,4318.39579,0.00037,0.00037,0.01987,0.04138,418320.19165,0.0
0.0097,146.65558,13959115.95885,13600.98077,1.4821,3.79597,78.48917,2.93536,6.02947,720.79945,4317.05851,0.00038,0.00038,0.01986,0.04138,418349.24451,0.0
0.0098,146.66195,13960085.15098,13601.92509,1.48181,3.79566,78.48021,2.93549,6.02989,720.68018,4315.72183,0.00038,0.00038,0.01986,0.04137,418378.29082,0.0
0.0099,146.66831,13961054.12431,13602.86921,1.48152,3.79535,78.47124,2.93561,6.03031,720.56092,4314.38577,0.00038,0.00038,0.01986,0.04137,418407.33058,0.0
0.01,146.67467,13962022.87879,13603.81311,1.48122,3.79504,78.46227,2.93573,6.03072,720.44169,4313.0503,0.00039,0.00039,0.01985,0.04136,418436.36377,0.0
0.0101,146.68103,13962991.41437,13604.7568,1.48093,3.79473,78.4533,2.93585,6.03114,720.32248,4311.71544,0.00039,0.00039,0.01985,0.04136,418465.3904,0.0
0.0102,146.68739,13963959.73102,13605.70027,1.48064,3.79442,78.44433,2.93597,6.03156,720.20328,4310.38119,0.0004,0.0004,0.01985,0.04136,418494.41047,0.0
0.0103,146.69374,13964927.82867,13606.64353,1.48034,3.79411,78.43535,2.9361,6.03198,720.08411,4309.04754,0.0004,0.0004,0.01984,0.04135,418523.42398,0.0
0.0104,146.7001,13965895.70728,13607.58658,1.48005,3.7938,78.42638,2.93622,6.0324,719.96495,4307.71449,0.0004,0.0004,0.01984,0.04135,418552.43092,0.0
0.0105,146.70645,13966863.36681,13608.52941,1.47976,3.7935,78.41741,2.93634,6.03282,719.84582,4306.38204,0.00041,0.00041,0.01983,0.04135,418581.4313,0.0
0.0106,146.7128,13967830.80721,13609.47203,1.47946,3.79319,78.40844,2.93646,6.03323,719.7267,4305.0502,0.00041,0.00041,0.01983,0.04134,418610.42511,0.0
0.0107,146.71915,13968798.02843,13610.41443,1.47917,3.79288,78.39946,2.93658,6.03365,719.60761,4303.71896,0.00041,0.00041,0.01983,0.04134,418639.41235,0.0
0.0108,146.7255,13969765.03043,13611.35663,1.47887,3.79257,78.39049,2.9367,6.03407,719.48854,4302.38832,0.00042,0.00042,0.01982,0.04133,418668.39302,0.0
0.0109,146.73185,13970731.81315,13612.29861,1.47858,3.79226,78.38151,2.93683,6.03449,719.36948,4301.05828,0.00042,0.00042,0.01982,0.04133,418697.36712,0.0
0.011,146.73819,13971698.37655,13613.24037,1.47829,3.79195,78.37253,2.93695,6.03491,719.25045,4299.72885,0.00043,0.00043,0.01981,0.04133,418726.33465,0.0
0.0111,146.74454,13972664.72058,13614.18192,1.47799,3.79164,78.36356,2.93707,6.03532,719.13143,4298.40001,0.00043,0.00043,0.01981,0.04132,418755.2956,0.0
0.0112,146.75088,13973630.84519,13615.12326,1.4777,3.79133,78.35458,2.93719,6.03574,719.01244,4297.07177,0.00043,0.00043,0.01981,0.04132,418784.24998,0.0
0.0113,146.75722,13974596.75035,13616.06438,1.47741,3.79102,78.3456,2.93731,6.03616,718.89347,4295.74414,0.00044,0.00044,0.0198,0.04131,418813.19778,0.0
0.0114,146.76356,13975562.43599,13617.00529,1.47711,3.79071,78.33662,2.93743,6.03658,718.77451,4294.4171,0.00044,0.00044,0.0198,0.04131,418842.139,0.0
0.0115,146.76989,13976527.90208,13617.94599,1.47682,3.7904,78.32765,2.93755,6.03699,718.65558,4293.09066,0.00045,0.00045,0.01979,0.04131,418871.07364,0.0
0.0116,146.77623,13977493.14856,13618.88647,1.47652,3.79009,78.31867,2.93767,6.03741,718.53667,4291.76482,0.00045,0.00045,0.01979,0.0413,418900.0017,0.0
0.0117,146.78256,13978458.17539,13619.82674,1.47623,3.78978,78.30969,2.9378,6.03783,718.41777,4290.43958,0.00045,0.00045,0.01979,0.0413,418928.92318,0.0
0.0118,146.7889,13979422.98253,13620.76679,1.47594,3.78947,78.3007,2.93792,6.03824,718.2989,4289.11493,0.00046,0.00046,0.01978,0.0413,418957.83807,0.0
0.0119,146.79523,13980387.56992,13621.70663,1.47564,3.78916,78.29172,2.93804,6.03866,718.18004,4287.79089,0.00046,0.00046,0.01978,0.04129,418986.74638,0.0
0.012,146.80156,13981351.93751,13622.64626,1.47535,3.78885,78.28274,2.93816,6.03908,718.06121,4286.46744,0.00046,0.00046,0.01978,0.04129,419015.6481,0.0
0.0121,146.80788,13982316.08527,13623.58567,1.47506,3.78854,78.27376,2.93828,6.03949,717.9424,4285.14458,0.00047,0.00047,0.01977,0.04128,419044.54323,0.0
0.0122,146.81421,13983280.01314,13624.52487,1.47476,3.78823,78.26477,2.9384,6.03991,717.8236,4283.82233,0.00047,0.00047,0.01977,0.04128,419073.43177,0.0
0.0123,146.82053,13984243.72108,13625.46385,1.47447,3.78792,78.25579,2.93852,6.04033,717.70483,4282.50067,0.00048,0.00048,0.01976,0.04128,419102.31372,0.0
0.0124,146.82686,13985207.20904,13626.40262,1.47417,3.78761,78.24681,2.93864,6.04074,717.58608,4281.1796,0.00048,0.00048,0.01976,0.04127,419131.18908,0.0
0.0125,146.83318,13986170.47696,13627.34118,1.47388,3.7873,78.23782,2.93876,6.04116,717.46734,4279.85913,0.00048,0.00048,0.01976,0.04127,419160.05784,0.0
0.0126,146.8395,13987133.52482,13628.27952,1.47359,3.78699,78.22883,2.93888,6.04158,717.34863,4278.53925,0.00049,0.00049,0.01975,0.04126,419188.92001,0.0
0.0127,146.84581,13988096.35255,13629.21764,1.47329,3.78668,78.21985,2.939,6.04199,717.22994,4277.21997,0.00049,0.00049,0.01975,0.04126,419217.77558,0.0
0.0128,146.85213,13989058.96011,13630.15555,1.473,3.78636,78.21086,2.93912,6.04241,717.11126,4275.90128,0.0005,0.0005,0.01974,0.04126,419246.62455,0.0
0.0129,146.85844,13990021.34746,13631.09325,1.4727,3.78605,78.20187,2.93924,6.04282,716.99261,4274.58319,0.0005,0.0005,0.01974,0.04125,419275.46692,0.0
0.013,146.86476,13990983.51454,13632.03073,1.47241,3.78574,78.19288,2.93936,6.04324,716.87397,4273.26569,0.0005,0.0005,0.01974,0.04125,419304.30269,0.0
0.0131,146.87107,13991945.46131,13632.968,1.47212,3.78543,78.1839,2.93948,6.04366,716.75536,4271.94878,0.00051,0.00051,0.01973,0.04124,419333.13186,0.0
0.0132,146.87738,13992907.18773,13633.90505,1.47182,3.78512,78.17491,2.9396,6.04407,716.63677,4270.63246,0.00051,0.00051,0.01973,0.04124,419361.95443,0.0
0.0133,146.88369,13993868.69374,13634.84189,1.47153,3.78481,78.16592,2.93973,6.04449,716.51819,4269.31674,0.00052,0.00052,0.01973,0.04124,419390.77038,0.0
0.0134,146.88999,13994829.9793,13635.77851,1.47123,3.7845,78.15692,2.93985,6.0449,716.39964,4268.00161,0.00052,0.00052,0.01972,0.04123,419419.57974,0.0
0.0135,146.8963,13995791.04437,13636.71492,1.47094,3.78419,78.14793,2.93997,6.04532,716.2811,4266.68707,0.00052,0.00052,0.01972,0.04123,419448.38248,0.0
0.0136,146.9026,13996751.88888,13637.65111,1.47065,3.78388,78.13894,2.94009,6.04573,716.16259,4265.37312,0.00053,0.00053,0.01971,0.04123,419477.17861,0.0
0.0137,146.9089,13997712.51281,13638.58709,1.47035,3.78357,78.12995,2.94021,6.04615,716.0441,4264.05976,0.00053,0.00053,0.01971,0.04122,419505.96814,0.0
0.0138,146.9152,13998672.9161,13639.52285,1.47006,3.78326,78.12095,2.94033,6.04656,715.92562,4262.74699,0.00053,0.00053,0.01971,0.04122,419534.75105,0.0
0.0139,146.9215,13999633.0987,13640.4584,1.46976,3.78295,78.11196,2.94045,6.04698,715.80717,4261.43481,0.00054,0.00054,0.0197,0.04121,419563.52735,0.0
0.014,146.9278,14000593.06056,13641.39373,1.46947,3.78264,78.10297,2.94056,6.04739,715.68873,4260.12322,0.00054,0.00054,0.0197,0.04121,419592.29703,0.0
0.0141,146.93409,14001552.80165,13642.32885,1.46918,3.78233,78.09397,2.94068,6.04781,715.57032,4258.81221,0.00055,0.00055,0.01969,0.04121,419621.06009,0.0
0.0142,146.94039,14002512.32191,13643.26375,1.46888,3.78202,78.08497,2.9408,6.04822,715.45192,4257.5018,0.00055,0.00055,0.01969,0.0412,419649.81654,0.0
0.0143,146.94668,14003471.6213,13644.19844,1.46859,3.78171,78.07598,2.94092,6.04864,715.33355,4256.19198,0.00055,0.00055,0.01969,0.0412,419678.56637,0.0
0.0144,146.95297,14004430.69977,13645.13291,1.46829,3.7814,78.06698,2.94104,6.04905,715.21519,4254.88274,0.00056,0.00056,0.01968,0.04119,419707.30957,0.0
0.0145,146.95926,14005389.55727,13646.06717,1.468,3.78108,78.05798,2.94116,6.04947,715.09686,4253.57409,0.00056,0.00056,0.01968,0.04119,419736.04616,0.0
0.0146,146.96555,14006348.19375,13647.00121,1.46771,3.78077,78.04899,2.94128,6.04988,714.97854,4252.26603,0.00057,0.00057,0.01967,0.04119,419764.77612,0.0
0.0147,146.97183,14007306.60918,13647.93504,1.46741,3.78046,78.03999,2.9414,6.05029,714.86025,4250.95855,0.00057,0.00057,0.01967,0.04118,419793.49945,0.0
0.0148,146.97812,14008264.8035,13648.86865,1.46712,3.78015,78.03099,2.94152,6.05071,714.74197,4249.65166,0.00057,0.00057,0.01967,0.04118,419822.21616,0.0
0.0149,146.9844,14009222.77666,13649.80205,1.46682,3.77984,78.02199,2.94164,6.05112,714.62372,4248.34536,0.00058,0.00058,0.01966,0.04117,419850.92624,0.0
0.015,146.99068,14010180.52862,13650.73523,1.46653,3.77953,78.01299,2.94176,6.05154,714.50548,4247.03964,0.00058,0.00058,0.01966,0.04117,419879.62969,0.0
0.0151,146.99696,14011138.05933,13651.66819,1.46624,3.77922,78.00398,2.94188,6.05195,714.38727,4245.7345,0.00059,0.00059,0.01966,0.04117,419908.32652,0.0
0.0152,147.00324,14012095.36875,13652.60094,1.46594,3.77891,77.99498,2.942,6.05236,714.26907,4244.42996,0.00059,0.00059,0.01965,0.04116,419937.0167,0.0
