Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0042,69.48335,4489767.89411,2110.07656,1.1523,89.61267,1.16613,1372.93861,0.00014,0.03043,137872.46997,0.0
0.0043,69.48782,4490235.00503,2110.29609,1.15219,89.6036,1.16626,1372.51197,0.00014,0.03042,137886.81408,0.0
0.0044,69.4923,4490702.02831,2110.51558,1.15207,89.59452,1.16638,1372.08552,0.00014,0.03042,137901.1555,0.0
0.0045,69.49677,4491168.96393,2110.73502,1.15195,89.58545,1.1665,1371.65928,0.00015,0.03042,137915.49423,0.0
0.0046,69.50123,4491635.81184,2110.95443,1.15184,89.57637,1.16662,1371.23323,0.00015,0.03042,137929.83027,0.0
0.0047,69.5057,4492102.57202,2111.1738,1.15172,89.5673,1.16674,1370.80738,0.00015,0.03041,137944.16361,0.0
0.0048,69.51017,4492569.24444,2111.39312,1.1516,89.55822,1.16686,1370.38172,0.00016,0.03041,137958.49426,0.0
0.0049,69.51463,4493035.82906,2111.6124,1.15149,89.54915,1.16698,1369.95627,0.00016,0.03041,137972.82221,0.0
0.005,69.5191,4493502.32584,2111.83164,1.15137,89.54007,1.1671,1369.53101,0.00016,0.0304,137987.14746,0.0
0.0051,69.52356,4493968.73477,2112.05084,1.15125,89.53099,1.16723,1369.10594,0.00016,0.0304,138001.47002,0.0
0.0052,69.52803,4494435.05579,2112.27,1.15114,89.52191,1.16735,1368.68107,0.00017,0.0304,138015.78988,0.0
0.0053,69.53249,4494901.28889,2112.48912,1.15102,89.51283,1.16747,1368.2564,0.00017,0.03039,138030.10703,0.0
0.0054,69.53695,4495367.43403,2112.7082,1.1509,89.50374,1.16759,1367.83193,0.00017,0.03039,138044.42149,0.0
0.0055,69.54141,4495833.49117,2112.92723,1.15079,89.49466,1.16771,1367.40765,0.00018,0.03039,138058.73324,0.0
0.0056,69.54587,4496299.46028,2113.14623,1.15067,89.48558,1.16783,1366.98357,0.00018,0.03038,138073.04229,0.0
0.0057,69.55032,4496765.34134,2113.36518,1.15055,89.47649,1.16795,1366.55969,0.00018,0.03038,138087.34864,0.0
0.0058,69.55478,4497231.13431,2113.58409,1.15043,89.46741,1.16807,1366.136,0.00019,0.03038,138101.65228,0.0
0.0059,69.55924,4497696.83915,2113.80296,1.15032,89.45832,1.16819,1365.7125,0.00019,0.03037,138115.95321,0.0
0.006,69.56369,4498162.45583,2114.02179,1.1502,89.44923,1.16832,1365.2892,0.00019,0.03037,138130.25144,0.0
0.0061,69.56815,4498627.98433,2114.24057,1.15008,89.44014,1.16844,1364.8661,0.0002,0.03037,138144.54696,0.0
0.0062,69.5726,4499093.4246,2114.45932,1.14997,89.43105,1.16856,1364.44319,0.0002,0.03036,138158.83977,0.0
0.0063,69.57705,4499558.77662,2114.67802,1.14985,89.42196,1.16868,1364.02048,0.0002,0.03036,138173.12987,0.0
0.0064,69.5815,4500024.04035,2114.89668,1.14973,89.41287,1.1688,1363.59797,0.00021,0.03036,138187.41726,0.0
0.0065,69.58595,4500489.21577,2115.1153,1.14962,89.40378,1.16892,1363.17564,0.00021,0.03035,138201.70193,0.0
0.0066,69.5904,4500954.30283,2115.33388,1.1495,89.39469,1.16904,1362.75352,0.00021,0.03035,138215.9839,0.0
0.0067,69.59485,4501419.30151,2115.55242,1.14938,89.38559,1.16916,1362.33158,0.00022,0.03035,138230.26315,0.0
0.0068,69.59929,4501884.21177,2115.77092,1.14927,89.3765,1.16928,1361.90985,0.00022,0.03034,138244.53968,0.0
0.0069,69.60374,4502349.03358,2115.98937,1.14915,89.3674,1.1694,1361.4883,0.00022,0.03034,138258.8135,0.0
0.007,69.60818,4502813.76691,2116.20778,1.14903,89.3583,1.16952,1361.06695,0.00023,0.03034,138273.0846,0.0
0.0071,69.61263,4503278.41173,2116.42616,1.14892,89.34921,1.16964,1360.6458,0.00023,0.03033,138287.35298,0.0
0.0072,69.61707,4503742.96799,2116.64449,1.1488,89.34011,1.16977,1360.22483,0.00023,0.03033,138301.61865,0.0
0.0073,69.62151,4504207.43568,2116.86277,1.14868,89.33101,1.16989,1359.80407,0.00024,0.03033,138315.88159,0.0
0.0074,69.62595,4504671.81476,2117.08102,1.14856,89.32191,1.17001,1359.38349,0.00024,0.03032,138330.14182,0.0
0.0075,69.63039,4505136.1052,2117.29922,1.14845,89.31281,1.17013,1358.96311,0.00024,0.03032,138344.39932,0.0
0.0076,69.63483,4505600.30696,2117.51739,1.14833,89.3037,1.17025,1358.54293,0.00025,0.03032,138358.65409,0.0
0.0077,69.63926,4506064.42,2117.73551,1.14821,89.2946,1.17037,1358.12293,0.00025,0.03031,138372.90615,0.0
0.0078,69.6437,4506528.44431,2117.95359,1.1481,89.28549,1.17049,1357.70313,0.00025,0.03031,138387.15548,0.0
0.0079,69.64814,4506992.37985,2118.17163,1.14798,89.27639,1.17061,1357.28353,0.00026,0.03031,138401.40208,0.0
0.008,69.65257,4507456.22657,2118.38962,1.14786,89.26728,1.17073,1356.86411,0.00026,0.03031,138415.64595,0.0
0.0081,69.657,4507919.98446,2118.60758,1.14774,89.25817,1.17085,1356.44489,0.00026,0.0303,138429.8871,0.0
0.0082,69.66144,4508383.65348,2118.82549,1.14763,89.24907,1.17097,1356.02586,0.00026,0.0303,138444.12552,0.0
0.0083,69.66587,4508847.23359,2119.04336,1.14751,89.23996,1.17109,1355.60702,0.00027,0.0303,138458.36121,0.0
0.0084,69.6703,4509310.72477,2119.26119,1.14739,89.23085,1.17121,1355.18838,0.00027,0.03029,138472.59416,0.0
0.0085,69.67473,4509774.12698,2119.47898,1.14728,89.22174,1.17133,1354.76993,0.00027,0.03029,138486.82439,0.0
0.0086,69.67915,4510237.44019,2119.69672,1.14716,89.21262,1.17145,1354.35167,0.00028,0.03029,138501.05188,0.0
0.0087,69.68358,4510700.66436,2119.91443,1.14704,89.20351,1.17157,1353.9336,0.00028,0.03028,138515.27664,0.0
0.0088,69.68801,4511163.79947,2120.13209,1.14692,89.1944,1.17169,1353.51573,0.00028,0.03028,138529.49866,0.0
0.0089,69.69243,4511626.84548,2120.34971,1.14681,89.18528,1.17181,1353.09804,0.00029,0.03028,138543.71795,0.0
0.009,69.69686,4512089.80236,2120.56728,1.14669,89.17617,1.17193,1352.68055,0.00029,0.03027,138557.9345,0.0
0.0091,69.70128,4512552.67008,2120.78482,1.14657,89.16705,1.17205,1352.26325,0.00029,0.03027,138572.14831,0.0
0.0092,69.7057,4513015.4486,2121.00231,1.14646,89.15793,1.17218,1351.84614,0.0003,0.03027,138586.35938,0.0
0.0093,69.71012,4513478.1379,2121.21977,1.14634,89.14881,1.1723,1351.42922,0.0003,0.03026,138600.56771,0.0
0.0094,69.71454,4513940.73793,2121.43718,1.14622,89.13969,1.17242,1351.01249,0.0003,0.03026,138614.77331,0.0
0.0095,69.71896,4514403.24868,2121.65455,1.1461,89.13057,1.17254,1350.59596,0.00031,0.03026,138628.97616,0.0
0.0096,69.72338,4514865.67009,2121.87187,1.14599,89.12145,1.17266,1350.17961,0.00031,0.03025,138643.17626,0.0
0.0097,69.7278,4515328.00215,2122.08916,1.14587,89.11233,1.17278,1349.76346,0.00031,0.03025,138657.37363,0.0
0.0098,69.73221,4515790.24482,2122.3064,1.14575,89.10321,1.1729,1349.34749,0.00032,0.03025,138671.56824,0.0
0.0099,69.73663,4516252.39807,2122.5236,1.14564,89.09408,1.17302,1348.93172,0.00032,0.03024,138685.76011,0.0
0.01,69.74104,4516714.46187,2122.74076,1.14552,89.08496,1.17314,1348.51614,0.00032,0.03024,138699.94924,0.0
0.0101,69.74545,4517176.43617,2122.95787,1.1454,89.07583,1.17326,1348.10074,0.00033,0.03024,138714.13562,0.0
0.0102,69.74986,4517638.32096,2123.17495,1.14528,89.0667,1.17338,1347.68554,0.00033,0.03023,138728.31924,0.0
0.0103,69.75427,4518100.1162,2123.39198,1.14517,89.05758,1.1735,1347.27052,0.00033,0.03023,138742.50012,0.0
0.0104,69.75868,4518561.82186,2123.60897,1.14505,89.04845,1.17362,1346.8557,0.00034,0.03023,138756.67825,0.0
0.0105,69.76309,4519023.43789,2123.82592,1.14493,89.03932,1.17374,1346.44107,0.00034,0.03022,138770.85362,0.0
0.0106,69.7675,4519484.96428,2124.04282,1.14481,89.03019,1.17386,1346.02662,0.00034,0.03022,138785.02625,0.0
0.0107,69.77191,4519946.40099,2124.25969,1.1447,89.02105,1.17398,1345.61237,0.00035,0.03022,138799.19611,0.0
0.0108,69.77631,4520407.74799,2124.47651,1.14458,89.01192,1.1741,1345.1983,0.00035,0.03021,138813.36323,0.0
0.0109,69.78072,4520869.00524,2124.69329,1.14446,89.00279,1.17422,1344.78442,0.00035,0.03021,138827.52758,0.0
0.011,69.78512,4521330.17271,2124.91002,1.14434,88.99365,1.17434,1344.37074,0.00036,0.03021,138841.68918,0.0
0.0111,69.78952,4521791.25038,2125.12672,1.14423,88.98452,1.17446,1343.95724,0.00036,0.0302,138855.84803,0.0
0.0112,69.79392,4522252.2382,2125.34337,1.14411,88.97538,1.17458,1343.54393,0.00036,0.0302,138870.00411,0.0
0.0113,69.79832,4522713.13615,2125.55998,1.14399,88.96625,1.1747,1343.13081,0.00037,0.0302,138884.15743,0.0
0.0114,69.80272,4523173.94419,2125.77655,1.14387,88.95711,1.17481,1342.71787,0.00037,0.0302,138898.308,0.0
0.0115,69.80712,4523634.66229,2125.99307,1.14376,88.94797,1.17493,1342.30513,0.00037,0.03019,138912.4558,0.0
0.0116,69.81152,4524095.29042,2126.20956,1.14364,88.93883,1.17505,1341.89257,0.00038,0.03019,138926.60084,0.0
0.0117,69.81592,4524555.82855,2126.426,1.14352,88.92969,1.17517,1341.4802,0.00038,0.03019,138940.74311,0.0
0.0118,69.82031,4525016.27664,2126.6424,1.1434,88.92054,1.17529,1341.06802,0.00038,0.03018,138954.88262,0.0
0.0119,69.82471,4525476.63466,2126.85875,1.14329,88.9114,1.17541,1340.65603,0.00038,0.03018,138969.01936,0.0
0.012,69.8291,4525936.90258,2127.07507,1.14317,88.90226,1.17553,1340.24422,0.00039,0.03018,138983.15334,0.0
0.0121,69.83349,4526397.08037,2127.29134,1.14305,88.89311,1.17565,1339.83261,0.00039,0.03017,138997.28455,0.0
0.0122,69.83788,4526857.168,2127.50757,1.14293,88.88397,1.17577,1339.42118,0.00039,0.03017,139011.41299,0.0
0.0123,69.84227,4527317.16543,2127.72376,1.14282,88.87482,1.17589,1339.00993,0.0004,0.03017,139025.53866,0.0
0.0124,69.84666,4527777.07263,2127.9399,1.1427,88.86567,1.17601,1338.59888,0.0004,0.03016,139039.66156,0.0
0.0125,69.85105,4528236.88956,2128.156,1.14258,88.85653,1.17613,1338.18801,0.0004,0.03016,139053.78169,0.0
0.0126,69.85544,4528696.61621,2128.37206,1.14246,88.84738,1.17625,1337.77733,0.00041,0.03016,139067.89904,0.0
0.0127,69.85982,4529156.25253,2128.58808,1.14235,88.83823,1.17637,1337.36683,0.00041,0.03015,139082.01362,0.0
0.0128,69.86421,4529615.79848,2128.80406,1.14223,88.82907,1.17649,1336.95652,0.00041,0.03015,139096.12543,0.0
0.0129,69.86859,4530075.25405,2129.01999,1.14211,88.81992,1.17661,1336.5464,0.00042,0.03015,139110.23446,0.0
0.013,69.87297,4530534.6192,2129.23588,1.14199,88.81077,1.17673,1336.13647,0.00042,0.03014,139124.34072,0.0
0.0131,69.87736,4530993.89389,2129.45173,1.14188,88.80162,1.17685,1335.72672,0.00042,0.03014,139138.44419,0.0
0.0132,69.88174,4531453.0781,2129.66753,1.14176,88.79246,1.17697,1335.31716,0.00043,0.03014,139152.54489,0.0
0.0133,69.88612,4531912.17178,2129.88329,1.14164,88.7833,1.17709,1334.90778,0.00043,0.03013,139166.64281,0.0
0.0134,69.89049,4532371.17491,2130.09901,1.14152,88.77415,1.1772,1334.49859,0.00043,0.03013,139180.73795,0.0
0.0135,69.89487,4532830.08746,2130.31469,1.1414,88.76499,1.17732,1334.08958,0.00044,0.03013,139194.8303,0.0
0.0136,69.89925,4533288.9094,2130.53032,1.14129,88.75583,1.17744,1333.68076,0.00044,0.03012,139208.91988,0.0
0.0137,69.90362,4533747.64069,2130.74592,1.14117,88.74667,1.17756,1333.27213,0.00044,0.03012,139223.00666,0.0
0.0138,69.908,4534206.28129,2130.96147,1.14105,88.73751,1.17768,1332.86368,0.00045,0.03012,139237.09067,0.0
0.0139,69.91237,4534664.83119,2131.17697,1.14093,88.72835,1.1778,1332.45542,0.00045,0.03011,139251.17189,0.0
0.014,69.91674,4535123.29033,2131.39244,1.14082,88.71919,1.17792,1332.04734,0.00045,0.03011,139265.25032,0.0
0.0141,69.92112,4535581.65871,2131.60786,1.1407,88.71002,1.17804,1331.63945,0.00046,0.03011,139279.32597,0.0
0.0142,69.92549,4536039.93627,2131.82324,1.14058,88.70086,1.17816,1331.23174,0.00046,0.0301,139293.39882,0.0
0.0143,69.92986,4536498.12299,2132.03857,1.14046,88.69169,1.17828,1330.82422,0.00046,0.0301,139307.46889,0.0
0.0144,69.93422,4536956.21884,2132.25387,1.14034,88.68253,1.1784,1330.41688,0.00047,0.0301,139321.53617,0.0
0.0145,69.93859,4537414.22379,2132.46912,1.14023,88.67336,1.17852,1330.00972,0.00047,0.03009,139335.60065,0.0
0.0146,69.94296,4537872.13779,2132.68433,1.14011,88.66419,1.17863,1329.60275,0.00047,0.03009,139349.66234,0.0
0.0147,69.94732,4538329.96083,2132.89949,1.13999,88.65503,1.17875,1329.19597,0.00048,0.03009,139363.72124,0.0
0.0148,69.95169,4538787.69287,2133.11461,1.13987,88.64586,1.17887,1328.78937,0.00048,0.03008,139377.77735,0.0
0.0149,69.95605,4539245.33387,2133.32969,1.13975,88.63668,1.17899,1328.38295,0.00048,0.03008,139391.83066,0.0
0.015,69.96041,4539702.8838,2133.54473,1.13964,88.62751,1.17911,1327.97672,0.00049,0.03008,139405.88117,0.0
0.0151,69.96477,4540160.34264,2133.75972,1.13952,88.61834,1.17923,1327.57067,0.00049,0.03008,139419.92888,0.0
0.0152,69.96913,4540617.71035,2133.97467,1.1394,88.60917,1.17935,1327.1648,0.00049,0.03007,139433.9738,0.0
0.0153,69.97349,4541074.9869,2134.18958,1.13928,88.59999,1.17947,1326.75912,0.0005,0.03007,139448.01592,0.0
0.0154,69.97785,4541532.17225,2134.40445,1.13917,88.59082,1.17959,1326.35362,0.0005,0.03007,139462.05523,0.0
0.0155,69.98221,4541989.26637,2134.61927,1.13905,88.58164,1.1797,1325.94831,0.0005,0.03006,139476.09175,0.0
0.0156,69.98656,4542446.26924,2134.83405,1.13893,88.57246,1.17982,1325.54317,0.0005,0.03006,139490.12546,0.0
0.0157,69.99092,4542903.18081,2135.04879,1.13881,88.56329,1.17994,1325.13822,0.00051,0.03006,139504.15637,0.0
0.0158,69.99527,4543360.00107,2135.26348,1.13869,88.55411,1.18006,1324.73346,0.00051,0.03005,139518.18448,0.0
0.0159,69.99963,4543816.72996,2135.47813,1.13858,88.54493,1.18018,1324.32887,0.00051,0.03005,139532.20978,0.0
0.016,70.00398,4544273.36748,2135.69274,1.13846,88.53575,1.1803,1323.92447,0.00052,0.03005,139546.23227,0.0
0.0161,70.00833,4544729.91357,2135.90731,1.13834,88.52656,1.18042,1323.52025,0.00052,0.03004,139560.25196,0.0
0.0162,70.01268,4545186.36821,2136.12183,1.13822,88.51738,1.18054,1323.11622,0.00052,0.03004,139574.26884,0.0
0.0163,70.01703,4545642.73137,2136.33631,1.1381,88.5082,1.18065,1322.71236,0.00053,0.03004,139588.2829,0.0
0.0164,70.02137,4546099.00301,2136.55074,1.13798,88.49901,1.18077,1322.30869,0.00053,0.03003,139602.29416,0.0
0.0165,70.02572,4546555.18311,2136.76514,1.13787,88.48983,1.18089,1321.9052,0.00053,0.03003,139616.30261,0.0
0.0166,70.03007,4547011.27163,2136.97949,1.13775,88.48064,1.18101,1321.50189,0.00054,0.03003,139630.30825,0.0
0.0167,70.03441,4547467.26853,2137.19379,1.13763,88.47145,1.18113,1321.09877,0.00054,0.03002,139644.31107,0.0
0.0168,70.03875,4547923.1738,2137.40806,1.13751,88.46227,1.18125,1320.69582,0.00054,0.03002,139658.31107,0.0
0.0169,70.0431,4548378.98738,2137.62228,1.13739,88.45308,1.18136,1320.29306,0.00055,0.03002,139672.30827,0.0
0.017,70.04744,4548834.70926,2137.83645,1.13728,88.44389,1.18148,1319.89048,0.00055,0.03001,139686.30264,0.0
0.0171,70.05178,4549290.33941,2138.05059,1.13716,88.4347,1.1816,1319.48808,0.00055,0.03001,139700.2942,0.0
0.0172,70.05612,4549745.87777,2138.26468,1.13704,88.4255,1.18172,1319.08586,0.00056,0.03001,139714.28294,0.0
0.0173,70.06046,4550201.32434,2138.47873,1.13692,88.41631,1.18184,1318.68382,0.00056,0.03,139728.26887,0.0
0.0174,70.06479,4550656.67907,2138.69273,1.1368,88.40712,1.18196,1318.28197,0.00056,0.03,139742.25197,0.0
0.0175,70.06913,4551111.94194,2138.9067,1.13669,88.39792,1.18207,1317.88029,0.00057,0.03,139756.23225,0.0
0.0176,70.07346,4551567.1129,2139.12062,1.13657,88.38873,1.18219,1317.4788,0.00057,0.02999,139770.20971,0.0
0.0177,70.0778,4552022.19194,2139.33449,1.13645,88.37953,1.18231,1317.07748,0.00057,0.02999,139784.18434,0.0
0.0178,70.08213,4552477.17901,2139.54832,1.13633,88.37033,1.18243,1316.67635,0.00058,0.02999,139798.15615,0.0
0.0179,70.08646,4552932.07408,2139.76211,1.13621,88.36114,1.18255,1316.27539,0.00058,0.02998,139812.12514,0.0
0.018,70.09079,4553386.87713,2139.97586,1.13609,88.35194,1.18267,1315.87462,0.00058,0.02998,139826.0913,0.0
0.0181,70.09512,4553841.58812,2140.18956,1.13598,88.34274,1.18278,1315.47403,0.00059,0.02998,139840.05463,0.0
0.0182,70.09945,4554296.20701,2140.40322,1.13586,88.33353,1.1829,1315.07361,0.00059,0.02997,139854.01514,0.0
0.0183,70.10378,4554750.73379,2140.61684,1.13574,88.32433,1.18302,1314.67338,0.00059,0.02997,139867.97282,0.0
0.0184,70.10811,4555205.16841,2140.83041,1.13562,88.31513,1.18314,1314.27332,0.0006,0.02997,139881.92766,0.0
0.0185,70.11243,4555659.51084,2141.04394,1.1355,88.30593,1.18326,1313.87345,0.0006,0.02996,139895.87968,0.0
0.0186,70.11676,4556113.76105,2141.25742,1.13538,88.29672,1.18337,1313.47375,0.0006,0.02996,139909.82886,0.0
0.0187,70.12108,4556567.91902,2141.47087,1.13527,88.28752,1.18349,1313.07424,0.00061,0.02996,139923.77522,0.0
0.0188,70.12541,4557021.9847,2141.68427,1.13515,88.27831,1.18361,1312.6749,0.00061,0.02996,139937.71873,0.0
0.0189,70.12973,4557475.95806,2141.89762,1.13503,88.2691,1.18373,1312.27574,0.00061,0.02995,139951.65942,0.0
0.019,70.13405,4557929.83908,2142.11093,1.13491,88.25989,1.18385,1311.87677,0.00062,0.02995,139965.59726,0.0
0.0191,70.13837,4558383.62772,2142.3242,1.13479,88.25068,1.18396,1311.47797,0.00062,0.02995,139979.53227,0.0
0.0192,70.14269,4558837.32395,2142.53743,1.13467,88.24147,1.18408,1311.07935,0.00062,0.02994,139993.46444,0.0
0.0193,70.147,4559290.92774,2142.75061,1.13456,88.23226,1.1842,1310.6809,0.00063,0.02994,140007.39378,0.0
0.0194,70.15132,4559744.43905,2142.96375,1.13444,88.22305,1.18432,1310.28264,0.00063,0.02994,140021.32027,0.0
0.0195,70.15563,4560197.85786,2143.17685,1.13432,88.21384,1.18444,1309.88456,0.00063,0.02993,140035.24392,0.0
0.0196,70.15995,4560651.18412,2143.3899,1.1342,88.20462,1.18455,1309.48665,0.00063,0.02993,140049.16474,0.0
0.0197,70.16426,4561104.41782,2143.60291,1.13408,88.19541,1.18467,1309.08892,0.00064,0.02993,140063.08271,0.0
0.0198,70.16857,4561557.55892,2143.81587,1.13396,88.18619,1.18479,1308.69137,0.00064,0.02992,140076.99783,0.0
0.0199,70.17289,4562010.60738,2144.02879,1.13384,88.17698,1.18491,1308.294,0.00064,0.02992,140090.91011,0.0
0.02,70.1772,4562463.56318,2144.24167,1.13373,88.16776,1.18502,1307.8968,0.00065,0.02992,140104.81955,0.0
0.0201,70.1815,4562916.42628,2144.4545,1.13361,88.15854,1.18514,1307.49978,0.00065,0.02991,140118.72613,0.0
0.0202,70.18581,4563369.19665,2144.66729,1.13349,88.14932,1.18526,1307.10294,0.00065,0.02991,140132.62988,0.0
0.0203,70.19012,4563821.87426,2144.88004,1.13337,88.1401,1.18538,1306.70628,0.00066,0.02991,140146.53077,0.0
0.0204,70.19443,4564274.45908,2145.09274,1.13325,88.13088,1.1855,1306.3098,0.00066,0.0299,140160.42881,0.0
0.0205,70.19873,4564726.95107,2145.3054,1.13313,88.12166,1.18561,1305.91349,0.00066,0.0299,140174.324,0.0
0.0206,70.20303,4565179.3502,2145.51802,1.13301,88.11243,1.18573,1305.51736,0.00067,0.0299,140188.21634,0.0
0.0207,70.20734,4565631.65645,2145.73059,1.1329,88.10321,1.18585,1305.1214,0.00067,0.02989,140202.10583,0.0
0.0208,70.21164,4566083.86977,2145.94312,1.13278,88.09398,1.18597,1304.72563,0.00067,0.02989,140215.99247,0.0
0.0209,70.21594,4566535.99014,2146.15561,1.13266,88.08476,1.18608,1304.33003,0.00068,0.02989,140229.87625,0.0
0.021,70.22024,4566988.01753,2146.36805,1.13254,88.07553,1.1862,1303.9346,0.00068,0.02988,140243.75717,0.0
0.0211,70.22454,4567439.95191,2146.58045,1.13242,88.0663,1.18632,1303.53936,0.00068,0.02988,140257.63524,0.0
0.0212,70.22884,4567891.79323,2146.7928,1.1323,88.05708,1.18644,1303.14429,0.00069,0.02988,140271.51045,0.0
0.0213,70.23313,4568343.54148,2147.00511,1.13218,88.04785,1.18655,1302.74939,0.00069,0.02987,140285.38281,0.0
0.0214,70.23743,4568795.19661,2147.21738,1.13207,88.03862,1.18667,1302.35467,0.00069,0.02987,140299.2523,0.0
