Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0022,206.35479,330872820.09955,260796.29131,1.0827,0.51666,3.48717,69.97762,43.26536,75.49604,124.81581,7239.50226,50811.29495,95783.37032,0.00135,0.00135,0.00135,0.01718,0.009,0.03539,14697574.87156,0.0
0.0023,206.52165,331356493.0551,261177.52575,1.07837,0.51343,3.48223,69.80497,43.27673,75.57798,124.99973,7222.07457,50580.78116,95333.66302,0.00142,0.00142,0.00142,0.01711,0.00894,0.03533,14719059.92275,0.0
0.0024,206.68787,331838617.67076,261557.53977,1.07405,0.5102,3.47728,69.63208,43.28781,75.65949,125.18307,7204.66181,50351.6176,94886.89546,0.00148,0.00148,0.00148,0.01705,0.00888,0.03527,14740476.19573,0.0
0.0025,206.85345,332319184.74617,261936.32613,1.06972,0.50695,3.47232,69.45893,43.29859,75.74057,125.36583,7187.26404,50123.79284,94443.03954,0.00154,0.00154,0.00154,0.01699,0.00882,0.0352,14761823.28181,0.0
0.0026,207.01837,332798185.09906,262313.87759,1.06539,0.5037,3.46735,69.28553,43.30908,75.8212,125.548,7169.88133,49897.29558,94002.0675,0.0016,0.0016,0.0016,0.01693,0.00876,0.03514,14783100.7731,0.0
0.0027,207.18265,333275609.56556,262690.18692,1.06105,0.50044,3.46236,69.11188,43.31926,75.90139,125.72958,7152.51373,49672.11463,93563.95194,0.00167,0.00167,0.00167,0.01687,0.00869,0.03508,14804308.26255,0.0
0.0028,207.34628,333751449.00047,263065.24692,1.05672,0.49718,3.45737,68.93799,43.32914,75.98113,125.91057,7135.16131,49448.23893,93128.6658,0.00173,0.00173,0.00173,0.0168,0.00863,0.03502,14825445.34392,0.0
0.0029,207.50926,334225694.27763,263439.05039,1.05239,0.49391,3.45237,68.76385,43.33872,76.06043,126.09096,7117.82414,49225.65756,92696.18234,0.00179,0.00179,0.00179,0.01674,0.00857,0.03496,14846511.61182,0.0
0.003,207.67158,334698336.29013,263811.59016,1.04805,0.49063,3.44735,68.58945,43.34799,76.13928,126.27075,7100.50227,49004.35968,92266.47516,0.00185,0.00185,0.00185,0.01668,0.00851,0.03489,14867506.66172,0.0
0.0031,207.83325,335169365.95069,264182.85907,1.04372,0.48734,3.44233,68.41482,43.35697,76.21768,126.44994,7083.19577,48784.33462,91839.51819,0.00191,0.00191,0.00191,0.01662,0.00844,0.03483,14888430.08994,0.0
0.0032,207.99426,335638774.19192,264552.84995,1.03938,0.48405,3.4373,68.23993,43.36564,76.29563,126.62852,7065.90469,48565.57178,91415.28567,0.00198,0.00198,0.00198,0.01655,0.00838,0.03477,14909281.49372,0.0
0.0033,208.15461,336106551.9666,264921.5557,1.03504,0.48075,3.43225,68.06481,43.374,76.37313,126.80649,7048.6291,48348.0607,90993.75216,0.00204,0.00204,0.00204,0.01649,0.00832,0.03471,14930060.47116,0.0
0.0034,208.3143,336572690.24804,265288.96918,1.0307,0.47744,3.4272,67.88944,43.38207,76.45017,126.98384,7031.36907,48131.79105,90574.89253,0.0021,0.0021,0.0021,0.01643,0.00826,0.03464,14950766.62131,0.0
0.0035,208.47333,337037180.03034,265655.0833,1.02636,0.47413,3.42214,67.71382,43.38982,76.52675,127.16058,7014.12465,47916.75257,90158.68196,0.00216,0.00216,0.00216,0.01637,0.00819,0.03458,14971399.54411,0.0
0.0036,208.63169,337500012.32868,266019.89098,1.02202,0.47081,3.41706,67.53797,43.39727,76.60288,127.3367,6996.89589,47702.93515,89745.09592,0.00223,0.00223,0.00223,0.0163,0.00813,0.03452,14991958.84044,0.0
0.0037,208.78939,337961178.17964,266383.38516,1.01768,0.46748,3.41198,67.36187,43.40442,76.67854,127.51219,6979.68288,47490.32877,89334.11019,0.00229,0.00229,0.00229,0.01624,0.00807,0.03446,15012444.11216,0.0
0.0038,208.94642,338420668.64149,266745.55879,1.01334,0.46415,3.40689,67.18553,43.41125,76.75374,127.68705,6962.48565,47278.92352,88925.70084,0.00235,0.00235,0.00235,0.01618,0.00801,0.03439,15032854.96205,0.0
0.0039,209.10277,338878474.79451,267106.40483,1.009,0.4608,3.40178,67.00896,43.41778,76.82847,127.86128,6945.30428,47068.70961,88519.84422,0.00242,0.00242,0.00242,0.01612,0.00794,0.03433,15053190.99391,0.0
0.004,209.25846,339334587.74125,267465.91627,1.00466,0.45746,3.39667,66.83214,43.424,76.90274,128.03488,6928.13883,46859.67735,88116.51698,0.00248,0.00248,0.00248,0.01605,0.00788,0.03427,15073451.8125,0.0
0.0041,209.41347,339788998.60684,267824.08612,1.00032,0.4541,3.39155,66.65509,43.42991,76.97654,128.20784,6910.98934,46651.81713,87715.69604,0.00254,0.00254,0.00254,0.01599,0.00782,0.0342,15093637.0236,0.0
0.0042,209.56781,340241698.53932,268180.9074,0.99597,0.45074,3.38641,66.4778,43.43551,77.04987,128.38016,6893.85589,46445.11949,87317.35859,0.0026,0.0026,0.0026,0.01593,0.00776,0.03414,15113746.23399,0.0
0.0043,209.72146,340692678.70988,268536.37315,0.99163,0.44737,3.38127,66.30027,43.4408,77.12272,128.55184,6876.73854,46239.57502,86921.48211,0.00267,0.00267,0.00267,0.01586,0.00769,0.03408,15133779.05149,0.0
0.0044,209.87444,341141930.31323,268890.47644,0.98728,0.444,3.37612,66.12251,43.44577,77.1951,128.72286,6859.63733,46035.17446,86528.04433,0.00273,0.00273,0.00273,0.0158,0.00763,0.03402,15153735.08497,0.0
0.0045,210.02674,341589444.56781,269243.21033,0.98294,0.44062,3.37096,65.94452,43.45044,77.26701,128.89324,6842.55234,45831.90861,86137.02325,0.00279,0.00279,0.00279,0.01574,0.00757,0.03395,15173613.94435,0.0
0.0046,210.17836,342035212.71615,269594.56793,0.97859,0.43723,3.36578,65.76629,43.45479,77.33844,129.06296,6825.48361,45629.76838,85748.39714,0.00286,0.00286,0.00286,0.01568,0.0075,0.03389,15193415.24061,0.0
0.0047,210.32929,342479226.02516,269944.54235,0.97425,0.43383,3.3606,65.58783,43.45883,77.40938,129.23202,6808.43121,45428.74479,85362.14451,0.00292,0.00292,0.00292,0.01561,0.00744,0.03383,15213138.58583,0.0
0.0048,210.47953,342921475.78639,270293.12673,0.9699,0.43043,3.35541,65.40914,43.46256,77.47985,129.40042,6791.3952,45228.82893,84978.24415,0.00298,0.00298,0.00298,0.01555,0.00738,0.03376,15232783.59316,0.0
0.0049,210.62909,343361953.31636,270640.31423,0.96555,0.42702,3.35021,65.23022,43.46597,77.54983,129.56816,6774.37563,45030.01201,84596.67507,0.00304,0.00304,0.00304,0.01549,0.00732,0.0337,15252349.87689,0.0
0.005,210.77795,343800649.95682,270986.09802,0.96121,0.42361,3.345,65.05107,43.46907,77.61933,129.73523,6757.37257,44832.28532,84217.41654,0.00311,0.00311,0.00311,0.01542,0.00725,0.03364,15271837.05241,0.0
0.0051,210.92613,344237557.07509,271330.47129,0.95686,0.42019,3.33977,64.87169,43.47185,77.68834,129.90162,6740.38606,44635.64024,83840.44808,0.00317,0.00317,0.00317,0.01536,0.00719,0.03357,15291244.73625,0.0
0.0052,211.07361,344672666.06432,271673.42727,0.95251,0.41676,3.33454,64.69208,43.47432,77.75687,130.06735,6723.41618,44440.06824,83465.74942,0.00323,0.00323,0.00323,0.0153,0.00713,0.03351,15310572.54608,0.0
0.0053,211.2204,345105968.34377,272014.95918,0.94817,0.41332,3.3293,64.51224,43.47647,77.8249,130.23239,6706.46296,44245.56089,83093.30057,0.0033,0.0033,0.0033,0.01523,0.00706,0.03345,15329820.10075,0.0
0.0054,211.36649,345537455.35916,272355.06029,0.94382,0.40988,3.32405,64.33218,43.47831,77.89244,130.39676,6689.52648,44052.10983,82723.08174,0.00336,0.00336,0.00336,0.01517,0.007,0.03339,15348987.02027,0.0
0.0055,211.51188,345967118.58288,272693.72387,0.93947,0.40643,3.31879,64.1519,43.47982,77.95949,130.56044,6672.60679,43859.7068,82355.07337,0.00342,0.00342,0.00342,0.01511,0.00694,0.03332,15368072.92584,0.0
0.0056,211.65657,346394949.51438,273030.94323,0.93512,0.40298,3.31352,63.97139,43.48102,78.02604,130.72343,6655.70394,43668.34363,81989.25615,0.00349,0.00349,0.00349,0.01504,0.00687,0.03326,15387077.43986,0.0
0.0057,211.80056,346820939.68035,273366.71169,0.93077,0.39952,3.30824,63.79066,43.4819,78.09209,130.88573,6638.818,43478.01223,81625.61096,0.00355,0.00355,0.00355,0.01498,0.00681,0.0332,15406000.18594,0.0
0.0058,211.94384,347245080.6351,273701.02258,0.92643,0.39605,3.30295,63.60971,43.48246,78.15765,131.04734,6621.94901,43288.70459,81264.11893,0.00361,0.00361,0.00361,0.01492,0.00675,0.03313,15424840.78892,0.0
0.0059,212.08642,347667363.96082,274033.86928,0.92208,0.39258,3.29766,63.42853,43.4827,78.2227,131.20825,6605.09703,43100.41278,80904.76139,0.00368,0.00368,0.00368,0.01485,0.00668,0.03307,15443598.87486,0.0
0.006,212.2283,348087781.26785,274365.24517,0.91773,0.3891,3.29235,63.24714,43.48262,78.28725,131.36846,6588.26213,42913.12896,80547.51988,0.00374,0.00374,0.00374,0.01479,0.00662,0.033,15462274.07111,0.0
0.0061,212.36946,348506324.19499,274695.14365,0.91338,0.38561,3.28703,63.06553,43.48222,78.3513,131.52797,6571.44435,42726.84537,80192.37616,0.0038,0.0038,0.0038,0.01473,0.00656,0.03294,15480866.00624,0.0
0.0062,212.50992,348922984.40979,275023.55817,0.90903,0.38212,3.2817,62.88369,43.48149,78.41484,131.68677,6554.64375,42541.55433,79839.3122,0.00387,0.00387,0.00387,0.01466,0.00649,0.03288,15499374.31013,0.0
0.0063,212.64966,349337753.60881,275350.48218,0.90468,0.37862,3.27637,62.70165,43.48045,78.47787,131.84486,6537.86038,42357.24823,79488.31017,0.00393,0.00393,0.00393,0.0146,0.00643,0.03281,15517798.61393,0.0
0.0064,212.78869,349750623.51795,275675.90916,0.90034,0.37511,3.27102,62.51938,43.47908,78.5404,132.00224,6521.09431,42173.91954,79139.35244,0.00399,0.00399,0.00399,0.01454,0.00636,0.03275,15536138.5501,0.0
0.0065,212.927,350161585.89268,275999.8326,0.89599,0.3716,3.26566,62.3369,43.4774,78.60241,132.15891,6504.34558,41991.56083,78792.42159,0.00406,0.00406,0.00406,0.01447,0.0063,0.03269,15554393.75242,0.0
0.0066,213.0646,350570632.5184,276322.24604,0.89164,0.36808,3.2603,62.15421,43.47538,78.66392,132.31485,6487.61425,41810.16471,78447.50038,0.00412,0.00412,0.00412,0.01441,0.00624,0.03262,15572563.85598,0.0
0.0067,213.20148,350977755.21063,276643.14302,0.88729,0.36455,3.25492,61.9713,43.47305,78.7249,132.47007,6470.90038,41629.72388,78104.57177,0.00419,0.00419,0.00419,0.01435,0.00617,0.03256,15590648.49723,0.0
0.0068,213.33764,351382945.8154,276962.51711,0.88295,0.36102,3.24954,61.78818,43.47039,78.78538,132.62457,6454.20402,41450.23113,77763.61892,0.00425,0.00425,0.00425,0.01428,0.00611,0.0325,15608647.31397,0.0
0.0069,213.47308,351786196.20943,277280.36192,0.8786,0.35748,3.24415,61.60485,43.4674,78.84533,132.77833,6437.52521,41271.67931,77424.62518,0.00431,0.00431,0.00431,0.01422,0.00605,0.03243,15626559.94534,0.0
0.007,213.60779,352187498.30049,277596.67106,0.87425,0.35394,3.23874,61.42132,43.46409,78.90477,132.93137,6420.86402,41094.06133,77087.57406,0.00438,0.00438,0.00438,0.01415,0.00598,0.03237,15644386.03189,0.0
0.0071,213.74178,352586844.02764,277911.43818,0.86991,0.35039,3.23333,61.23757,43.46046,78.96368,133.08367,6404.22051,40917.37018,76752.44929,0.00444,0.00444,0.00444,0.01409,0.00592,0.0323,15662125.21556,0.0
0.0072,213.87505,352984225.36152,278224.65695,0.86556,0.34683,3.22791,61.05361,43.45649,79.02208,133.23523,6387.59471,40741.59893,76419.23475,0.0045,0.0045,0.0045,0.01403,0.00585,0.03224,15679777.13966,0.0
0.0073,214.00758,353379634.30466,278536.32107,0.86122,0.34327,3.22248,60.86945,43.45221,79.07994,133.38606,6370.98669,40566.74072,76087.91453,0.00457,0.00457,0.00457,0.01396,0.00579,0.03218,15697341.44894,0.0
0.0074,214.13939,353773062.89169,278846.42425,0.85687,0.3397,3.21704,60.68508,43.44759,79.13729,133.53614,6354.3965,40392.78874,75758.47286,0.00463,0.00463,0.00463,0.0139,0.00573,0.03211,15714817.78959,0.0
0.0075,214.27046,354164503.1897,279154.96026,0.85253,0.33613,3.21159,60.5005,43.44265,79.19411,133.68547,6337.82419,40219.73627,75430.89418,0.0047,0.0047,0.0047,0.01383,0.00566,0.03205,15732205.80921,0.0
0.0076,214.4008,354553947.29845,279461.92285,0.84818,0.33254,3.20613,60.31572,43.43738,79.25039,133.83405,6321.26981,40047.57664,75105.16307,0.00476,0.00476,0.00476,0.01377,0.0056,0.03199,15749505.15687,0.0
0.0077,214.53041,354941387.35069,279767.30584,0.84384,0.32896,3.20067,60.13074,43.43178,79.30615,133.98188,6304.73342,39876.30325,74781.26431,0.00482,0.00482,0.00482,0.01371,0.00554,0.03192,15766715.4831,0.0
0.0078,214.65929,355326815.51242,280071.10303,0.8395,0.32536,3.19519,59.94556,43.42585,79.36138,134.12895,6288.21507,39705.90958,74459.18281,0.00489,0.00489,0.00489,0.01364,0.00547,0.03186,15783836.43992,0.0
0.0079,214.78742,355710223.98316,280373.30829,0.83516,0.32176,3.1897,59.76018,43.41959,79.41607,134.27527,6271.71481,39536.38915,74138.90369,0.00495,0.00495,0.00495,0.01358,0.00541,0.03179,15800867.68082,0.0
0.008,214.91482,356091604.99623,280673.9155,0.83081,0.31816,3.18421,59.57459,43.41301,79.47023,134.42082,6255.23269,39367.73557,73820.41219,0.00502,0.00502,0.00502,0.01351,0.00534,0.03173,15817808.86079,0.0
0.0081,215.04147,356470950.81904,280972.91855,0.82647,0.31455,3.1787,59.38881,43.40609,79.52386,134.56561,6238.76876,39199.94249,73503.69373,0.00508,0.00508,0.00508,0.01345,0.00528,0.03166,15834659.63636,0.0
0.0082,215.16739,356848253.75333,281270.31139,0.82213,0.31093,3.17319,59.20283,43.39884,79.57694,134.70963,6222.32307,39033.00364,73188.7339,0.00514,0.00514,0.00514,0.01339,0.00521,0.0316,15851419.66556,0.0
0.0083,215.29256,357223506.13547,281566.08796,0.8178,0.3073,3.16767,59.01665,43.39127,79.62949,134.85288,6205.89568,38866.91281,72875.51843,0.00521,0.00521,0.00521,0.01332,0.00515,0.03154,15868088.60797,0.0
0.0084,215.41698,357596700.3367,281860.24227,0.81346,0.30367,3.16214,58.83028,43.38336,79.68149,134.99536,6189.48663,38701.66383,72564.03321,0.00527,0.00527,0.00527,0.01326,0.00509,0.03147,15884666.12471,0.0
0.0085,215.54066,357967828.76344,282152.76831,0.80912,0.30004,3.1566,58.64372,43.37512,79.73296,135.13706,6173.09598,38537.25062,72254.26428,0.00534,0.00534,0.00534,0.01319,0.00502,0.03141,15901151.87847,0.0
0.0086,215.6636,358336883.85752,282443.66014,0.80478,0.2964,3.15105,58.45696,43.36655,79.78388,135.27798,6156.72378,38373.66714,71946.19782,0.0054,0.0054,0.0054,0.01313,0.00496,0.03134,15917545.53352,0.0
0.0087,215.78578,358703858.09647,282732.91182,0.80045,0.29275,3.14549,58.27001,43.35764,79.83425,135.41812,6140.37007,38210.90742,71639.82019,0.00547,0.00547,0.00547,0.01307,0.00489,0.03128,15933846.75569,0.0
0.0088,215.90721,359068743.99378,283020.51746,0.79611,0.2891,3.13992,58.08286,43.34841,79.88408,135.55748,6124.03491,38048.96554,71335.11786,0.00553,0.00553,0.00553,0.013,0.00483,0.03122,15950055.21245,0.0
0.0089,216.02789,359431534.09918,283306.47118,0.79178,0.28544,3.13434,57.89553,43.33884,79.93336,135.69605,6107.71835,37887.83563,71032.07746,0.00559,0.00559,0.00559,0.01294,0.00476,0.03115,15966170.57283,0.0
0.009,216.14782,359792220.99888,283590.76714,0.78745,0.28177,3.12876,57.70801,43.32894,79.98209,135.83382,6091.42043,37727.51191,70730.68578,0.00566,0.00566,0.00566,0.01287,0.0047,0.03109,15982192.50752,0.0
0.0091,216.26699,360150797.31583,283873.39953,0.78311,0.2781,3.12317,57.5203,43.3187,80.03027,135.97081,6075.14121,37567.98861,70430.92972,0.00572,0.00572,0.00572,0.01281,0.00464,0.03102,15998120.68882,0.0
0.0092,216.38541,360507255.71003,284154.36255,0.77878,0.27442,3.11756,57.33241,43.30813,80.0779,136.10699,6058.88073,37409.26005,70132.79634,0.00579,0.00579,0.00579,0.01274,0.00457,0.03096,16013954.79068,0.0
0.0093,216.50306,360861588.87874,284433.65045,0.77445,0.27074,3.11195,57.14432,43.29723,80.12498,136.24238,6042.63904,37251.32059,69836.27282,0.00585,0.00585,0.00585,0.01268,0.00451,0.03089,16029694.48871,0.0
0.0094,216.61996,361213789.55675,284711.25751,0.77012,0.26705,3.10633,56.95606,43.28599,80.1715,136.37697,6026.41619,37094.16466,69541.3465,0.00592,0.00592,0.00592,0.01261,0.00444,0.03083,16045339.4602,0.0
0.0095,216.7361,361563850.51667,284987.17803,0.7658,0.26336,3.1007,56.76761,43.27442,80.21746,136.51075,6010.21223,36937.78671,69248.00483,0.00598,0.00598,0.00598,0.01255,0.00438,0.03076,16060889.38408,0.0
0.0096,216.85148,361911764.56917,285261.40634,0.76147,0.25966,3.09506,56.57898,43.26251,80.26287,136.64372,5994.02722,36782.18128,68956.23541,0.00605,0.00605,0.00605,0.01249,0.00431,0.0307,16076343.94101,0.0
0.0097,216.96609,362257524.56321,285533.93681,0.75715,0.25595,3.08942,56.39016,43.25027,80.30771,136.77589,5977.86118,36627.34294,68666.02595,0.00611,0.00611,0.00611,0.01242,0.00425,0.03063,16091702.81334,0.0
0.0098,217.07994,362601123.38633,285804.76382,0.75282,0.25224,3.08376,56.20117,43.23769,80.352,136.90724,5961.71418,36473.26633,68377.36432,0.00618,0.00618,0.00618,0.01236,0.00418,0.03057,16106965.68512,0.0
0.0099,217.19302,362942553.96492,286073.88181,0.7485,0.24852,3.0781,56.012,43.22477,80.39572,137.03778,5945.58627,36319.94611,68090.23848,0.00624,0.00624,0.00624,0.01229,0.00412,0.03051,16122132.24214,0.0
0.01,217.30533,363281809.26441,286341.28524,0.74418,0.2448,3.07242,55.82265,43.21152,80.43889,137.1675,5929.47748,36167.37702,67804.63654,0.0063,0.0063,0.0063,0.01223,0.00405,0.03044,16137202.17192,0.0
0.0101,217.41688,363618882.2896,286606.96857,0.73986,0.24107,3.06674,55.63312,43.19793,80.48148,137.29639,5913.38786,36015.55384,67520.54672,0.00637,0.00637,0.00637,0.01216,0.00399,0.03038,16152175.16373,0.0
0.0102,217.52765,363953766.08484,286870.92634,0.73554,0.23734,3.06105,55.44342,43.18401,80.52352,137.42447,5897.31747,35864.4714,67237.95739,0.00643,0.00643,0.00643,0.0121,0.00393,0.03031,16167050.90859,0.0
0.0103,217.63765,364286453.73433,287133.15309,0.73122,0.2336,3.05535,55.25355,43.16974,80.56498,137.55172,5881.26635,35714.12458,66956.85699,0.0065,0.0065,0.0065,0.01203,0.00386,0.03025,16181829.0993,0.0
0.0104,217.74688,364616938.36236,287393.64341,0.72691,0.22985,3.04965,55.0635,43.15515,80.60588,137.67814,5865.23455,35564.50831,66677.23414,0.00656,0.00656,0.00656,0.01197,0.0038,0.03018,16196509.43044,0.0
0.0105,217.85534,364945213.13353,287652.3919,0.72259,0.2261,3.04393,54.87328,43.14021,80.64621,137.80373,5849.2221,35415.61755,66399.07753,0.00663,0.00663,0.00663,0.0119,0.00373,0.03012,16211091.59838,0.0
0.0106,217.96302,365271271.25304,287909.39321,0.71828,0.22235,3.03821,54.68288,43.12493,80.68596,137.92848,5833.22907,35267.44733,66122.37599,0.00669,0.00669,0.00669,0.01184,0.00367,0.03005,16225575.30128,0.0
0.0107,218.06993,365595105.96689,288164.64202,0.71397,0.21859,3.03247,54.49232,43.10932,80.72515,138.0524,5817.25549,35119.99272,65847.11845,0.00676,0.00676,0.00676,0.01177,0.0036,0.02999,16239960.23913,0.0
0.0108,218.17605,365916710.56217,288418.13303,0.70966,0.21482,3.02673,54.30159,43.09337,80.76376,138.17548,5801.30141,34973.24884,65573.29397,0.00682,0.00682,0.00682,0.01171,0.00354,0.02992,16254246.11373,0.0
0.0109,218.2814,366236078.36725,288669.86099,0.70535,0.21105,3.02098,54.11069,43.07708,80.8018,138.29771,5785.36688,34827.21083,65300.89171,0.00689,0.00689,0.00689,0.01164,0.00347,0.02986,16268432.62874,0.0
0.011,218.38596,366553202.75208,288919.82066,0.70105,0.20727,3.01522,53.91963,43.06045,80.83926,138.41911,5769.45193,34681.87391,65029.90095,0.00695,0.00695,0.00695,0.01158,0.00341,0.02979,16282519.48963,0.0
0.0111,218.48975,366868077.12838,289168.00687,0.69674,0.20348,3.00946,53.7284,43.04349,80.87614,138.53965,5753.55663,34537.23333,64760.31107,0.00702,0.00702,0.00702,0.01151,0.00334,0.02973,16296506.40375,0.0
0.0112,218.59275,367180694.9499,289414.41444,0.69244,0.1997,3.00368,53.53701,43.02618,80.91245,138.65935,5737.681,34393.28438,64492.11156,0.00708,0.00708,0.00708,0.01145,0.00328,0.02966,16310393.08032,0.0
0.0113,218.69497,367491049.71268,289659.03826,0.68814,0.1959,2.9979,53.34545,43.00854,80.94818,138.7782,5721.8251,34250.02239,64225.29202,0.00715,0.00715,0.00715,0.01138,0.00321,0.0296,16324179.23042,0.0
0.0114,218.7964,367799134.95524,289901.87322,0.68384,0.1921,2.99211,53.15373,42.99055,80.98333,138.89619,5705.98897,34107.44275,63959.84215,0.00721,0.00721,0.00721,0.01132,0.00315,0.02953,16337864.56704,0.0
