Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0021,320.84148,411492830.86333,289672.50808,1.84674,1.83779,2.50743,61.25877,59.16776,108.23944,157.80542,15153.99544,14311.39745,45526.08838,0.00119,0.00119,0.00119,0.01649,0.02648,0.02896,29401995.43342,0.0
0.0022,320.91227,411667364.37127,289795.37185,1.84082,1.83288,2.50247,61.10211,59.22145,108.27949,157.87348,15120.81669,14284.36485,45389.42615,0.00125,0.00125,0.00125,0.01643,0.02642,0.0289,29414466.20574,0.0
0.0023,320.98239,411840287.71561,289917.10213,1.83489,1.82798,2.49751,60.94539,59.27494,108.31911,157.94092,15087.71902,14257.36025,45253.23585,0.00131,0.00131,0.00131,0.01637,0.02636,0.02884,29426821.92861,0.0
0.0024,321.05185,412011598.54749,290037.69728,1.82896,1.82307,2.49254,60.7886,59.32822,108.35831,158.00774,15054.70211,14230.38369,45117.51517,0.00137,0.00137,0.00137,0.01632,0.0263,0.02879,29439062.4342,0.0
0.0025,321.12064,412181294.53896,290157.15565,1.82302,1.81817,2.48757,60.63175,59.38131,108.39708,158.07394,15021.76567,14203.43519,44982.26184,0.00142,0.00142,0.00142,0.01626,0.02625,0.02873,29451187.55617,0.0
0.0026,321.18876,412349373.38302,290275.47562,1.81708,1.81327,2.4826,60.47483,59.4342,108.43544,158.13953,14988.90939,14176.51476,44847.47357,0.00148,0.00148,0.00148,0.0162,0.02619,0.02867,29463197.12969,0.0
0.0027,321.25621,412515832.79368,290392.65558,1.81113,1.80837,2.47763,60.31785,59.48688,108.47337,158.20449,14956.13297,14149.62243,44713.14812,0.00154,0.00154,0.00154,0.01615,0.02613,0.02861,29475090.99142,0.0
0.0028,321.32299,412680670.50602,290508.69394,1.80518,1.80348,2.47265,60.16081,59.53936,108.51088,158.26884,14923.43611,14122.75822,44579.28323,0.00159,0.00159,0.00159,0.01609,0.02608,0.02856,29486868.97952,0.0
0.0029,321.3891,412843884.27626,290623.58912,1.79922,1.79858,2.46768,60.00371,59.59164,108.54797,158.33256,14890.81853,14095.92216,44445.8767,0.00165,0.00165,0.00165,0.01603,0.02602,0.0285,29498530.93367,0.0
0.003,321.45453,413005471.88181,290737.33955,1.79325,1.79369,2.46269,59.84654,59.64372,108.58463,158.39566,14858.27991,14069.11426,44312.92629,0.00171,0.00171,0.00171,0.01597,0.02596,0.02844,29510076.69507,0.0
0.0031,321.5193,413165431.12131,290849.94369,1.78728,1.78879,2.45771,59.68931,59.69559,108.62087,158.45813,14825.81997,14042.33454,44180.42983,0.00177,0.00177,0.00177,0.01592,0.0259,0.02839,29521506.10641,0.0
0.0032,321.5834,413323759.81471,290961.39999,1.78131,1.7839,2.45272,59.53202,59.74726,108.65668,158.51999,14793.43842,14015.58304,44048.38513,0.00182,0.00182,0.00182,0.01586,0.02585,0.02833,29532819.01194,0.0
0.0033,321.64682,413480455.80331,291071.70694,1.77533,1.77901,2.44774,59.37467,59.79872,108.69207,158.58121,14761.13497,13988.85976,43916.79003,0.00188,0.00188,0.00188,0.0158,0.02579,0.02827,29544015.2574,0.0
0.0034,321.70957,413635516.94981,291180.86304,1.76934,1.77413,2.44274,59.21726,59.84997,108.72702,158.64181,14728.90934,13962.16474,43785.64237,0.00194,0.00194,0.00194,0.01575,0.02573,0.02821,29555094.69009,0.0
0.0035,321.77164,413788941.13839,291288.86679,1.76335,1.76924,2.43775,59.05979,59.90102,108.76156,158.70179,14696.76123,13935.498,43654.94002,0.00199,0.00199,0.00199,0.01569,0.02568,0.02816,29566057.15882,0.0
0.0036,321.83304,413940726.27473,291395.71672,1.75736,1.76435,2.43275,58.90226,59.95187,108.79566,158.76113,14664.69036,13908.85954,43524.68085,0.00205,0.00205,0.00205,0.01563,0.02562,0.0281,29576902.51396,0.0
0.0037,321.89377,414090870.28609,291501.41138,1.75136,1.75947,2.42775,58.74468,60.00251,108.82934,158.81985,14632.69644,13882.24941,43394.86276,0.00211,0.00211,0.00211,0.01557,0.02556,0.02804,29587630.60739,0.0
0.0038,321.95382,414239371.12134,291605.94931,1.74535,1.75459,2.42275,58.58704,60.05293,108.86259,158.87794,14600.77921,13855.66761,43265.48366,0.00217,0.00217,0.00217,0.01552,0.0255,0.02799,29598241.29256,0.0
0.0039,322.0132,414386226.75103,291709.32909,1.73934,1.74971,2.41775,58.42934,60.10316,108.89541,158.9354,14568.93838,13829.11417,43136.54146,0.00222,0.00222,0.00222,0.01546,0.02545,0.02793,29608734.42447,0.0
0.004,322.0719,414531435.16743,291811.54931,1.73333,1.74483,2.41274,58.27159,60.15317,108.9278,158.99223,14537.17367,13802.58912,43008.0341,0.00228,0.00228,0.00228,0.0154,0.02539,0.02787,29619109.85966,0.0
0.0041,322.12992,414674994.3846,291912.60856,1.72731,1.73996,2.40773,58.11378,60.20297,108.95976,159.04842,14505.4848,13776.09246,42879.95953,0.00234,0.00234,0.00234,0.01535,0.02533,0.02781,29629367.45622,0.0
0.0042,322.18727,414816902.4384,292012.50547,1.72128,1.73509,2.40272,57.95592,60.25256,108.99129,159.10399,14473.87151,13749.62423,42752.31572,0.00239,0.00239,0.00239,0.01529,0.02528,0.02776,29639507.07382,0.0
0.0043,322.24394,414957157.3866,292111.23867,1.71525,1.73021,2.39771,57.798,60.30195,109.02239,159.15892,14442.33352,13723.18445,42625.10063,0.00245,0.00245,0.00245,0.01523,0.02522,0.0277,29649528.57368,0.0
0.0044,322.29993,415095757.30887,292208.8068,1.70922,1.72534,2.39269,57.64003,60.35112,109.05306,159.21321,14410.87056,13696.77313,42498.31225,0.00251,0.00251,0.00251,0.01517,0.02516,0.02764,29659431.81859,0.0
0.0045,322.35525,415232700.30685,292305.20853,1.70318,1.72047,2.38767,57.48201,60.40008,109.0833,159.26687,14379.48236,13670.3903,42371.9486,0.00257,0.00257,0.00257,0.01512,0.0251,0.02758,29669216.6729,0.0
0.0046,322.40988,415367984.50423,292400.44254,1.69713,1.71561,2.38265,57.32393,60.44883,109.1131,159.3199,14348.16865,13644.03598,42246.00768,0.00262,0.00262,0.00262,0.01506,0.02505,0.02753,29678883.00255,0.0
0.0047,322.46384,415501608.04674,292494.50753,1.69108,1.71074,2.37763,57.16581,60.49737,109.14247,159.37229,14316.92916,13617.71018,42120.48752,0.00268,0.00268,0.00268,0.015,0.02499,0.02747,29688430.67506,0.0
0.0048,322.51712,415633569.10225,292587.40219,1.68503,1.70588,2.37261,57.00763,60.5457,109.17141,159.42405,14285.76364,13591.41294,41995.38617,0.00274,0.00274,0.00274,0.01494,0.02493,0.02741,29697859.5595,0.0
0.0049,322.56971,415763865.86078,292679.12527,1.67897,1.70102,2.36758,56.8494,60.59381,109.19992,159.47516,14254.67182,13565.14426,41870.70168,0.0028,0.0028,0.0028,0.01489,0.02487,0.02736,29707169.52656,0.0
0.005,322.62163,415892496.53455,292769.6755,1.6729,1.69616,2.36255,56.69113,60.64171,109.22799,159.52564,14223.65344,13538.90418,41746.43212,0.00285,0.00285,0.00285,0.01483,0.02482,0.0273,29716360.44849,0.0
0.0051,322.67287,416019459.35808,292859.05164,1.66684,1.69131,2.35752,56.5328,60.6894,109.25563,159.57548,14192.70823,13512.69271,41622.57557,0.00291,0.00291,0.00291,0.01477,0.02476,0.02724,29725432.19914,0.0
0.0052,322.72342,416144752.58813,292947.25246,1.66076,1.68645,2.35248,56.37443,60.73687,109.28283,159.62468,14161.83594,13486.50988,41499.13012,0.00297,0.00297,0.00297,0.01472,0.0247,0.02718,29734384.65396,0.0
0.0053,322.7733,416268374.50384,293034.27674,1.65468,1.6816,2.34745,56.21601,60.78412,109.3096,159.67324,14131.03632,13460.35569,41376.09389,0.00302,0.00302,0.00302,0.01466,0.02465,0.02713,29743217.68999,0.0
0.0054,322.82249,416390323.40675,293120.1233,1.6486,1.67675,2.34241,56.05754,60.83117,109.33593,159.72116,14100.3091,13434.23019,41253.46498,0.00308,0.00308,0.00308,0.0146,0.02459,0.02707,29751931.18587,0.0
0.0055,322.871,416510597.6208,293204.79096,1.64251,1.6719,2.33737,55.89903,60.87799,109.36183,159.76843,14069.65404,13408.13337,41131.24153,0.00314,0.00314,0.00314,0.01454,0.02453,0.02701,29760525.02185,0.0
0.0056,322.91882,416629195.49242,293288.27855,1.63642,1.66705,2.33232,55.74047,60.9246,109.38729,159.81507,14039.07088,13382.06527,41009.42168,0.0032,0.0032,0.0032,0.01449,0.02447,0.02695,29768999.07976,0.0
0.0057,322.96597,416746115.39056,293370.58491,1.63032,1.66221,2.32728,55.58187,60.97099,109.41231,159.86106,14008.55937,13356.02591,40888.00359,0.00325,0.00325,0.00325,0.01443,0.02442,0.0269,29777353.24307,0.0
0.0058,323.01243,416861355.70673,293451.70893,1.62422,1.65737,2.32223,55.42322,61.01717,109.4369,159.90641,13978.11927,13330.0153,40766.98543,0.00331,0.00331,0.00331,0.01437,0.02436,0.02684,29785587.39685,0.0
0.0059,323.0582,416974914.85503,293531.64948,1.61811,1.65253,2.31718,55.26453,61.06313,109.46105,159.95111,13947.75031,13304.03347,40646.36536,0.00337,0.00337,0.00337,0.01431,0.0243,0.02678,29793701.42779,0.0
0.006,323.10329,417086791.2722,293610.40546,1.612,1.64769,2.31213,55.10579,61.10887,109.48476,159.99517,13917.45226,13278.08043,40526.14159,0.00343,0.00343,0.00343,0.01426,0.02424,0.02672,29801695.22418,0.0
0.0061,323.1477,417196983.41767,293687.97579,1.60589,1.64285,2.30708,54.94701,61.15439,109.50803,160.03859,13887.22488,13252.15621,40406.31232,0.00348,0.00348,0.00348,0.0142,0.02419,0.02667,29809568.67595,0.0
0.0062,323.19143,417305489.77359,293764.3594,1.59977,1.63802,2.30202,54.78819,61.19969,109.53087,160.08135,13857.06791,13226.26083,40286.87576,0.00354,0.00354,0.00354,0.01414,0.02413,0.02661,29817321.67465,0.0
0.0063,323.23446,417412308.84485,293839.55524,1.59364,1.63319,2.29697,54.62933,61.24477,109.55326,160.12348,13826.98112,13200.3943,40167.83014,0.0036,0.0036,0.0036,0.01408,0.02407,0.02655,29824954.11344,0.0
0.0064,323.27681,417517439.15917,293913.56227,1.58751,1.62836,2.29191,54.47043,61.28964,109.57522,160.16495,13796.96427,13174.55664,40049.1737,0.00366,0.00366,0.00366,0.01403,0.02401,0.0265,29832465.88714,0.0
0.0065,323.31848,417620879.26707,293986.37947,1.58138,1.62354,2.28685,54.31149,61.33428,109.59674,160.20578,13767.01711,13148.74789,39930.90467,0.00371,0.00371,0.00371,0.01397,0.02396,0.02644,29839856.89216,0.0
0.0066,323.35946,417722627.74195,294058.00584,1.57524,1.61871,2.28178,54.15251,61.3787,109.61782,160.24596,13737.13941,13122.96804,39813.02134,0.00377,0.00377,0.00377,0.01391,0.0239,0.02638,29847127.02658,0.0
0.0067,323.39975,417822683.18015,294128.44038,1.5691,1.61389,2.27672,53.99349,61.4229,109.63845,160.28548,13707.33093,13097.21713,39695.52195,0.00383,0.00383,0.00383,0.01385,0.02384,0.02632,29854276.19011,0.0
0.0068,323.43936,417921044.2009,294197.68213,1.56295,1.60907,2.27165,53.83443,61.46688,109.65865,160.32436,13677.59144,13071.49518,39578.40481,0.00389,0.00389,0.00389,0.0138,0.02378,0.02627,29861304.28408,0.0
0.0069,323.47828,418017709.44646,294265.73013,1.5568,1.60425,2.26658,53.67534,61.51064,109.67841,160.3626,13647.9207,13045.8022,39461.6682,0.00394,0.00394,0.00394,0.01374,0.02373,0.02621,29868211.21148,0.0
0.007,323.51651,418112677.58207,294332.58344,1.55065,1.59944,2.26151,53.51621,61.55418,109.69772,160.40018,13618.31848,13020.13821,39345.31042,0.004,0.004,0.004,0.01368,0.02367,0.02615,29874996.87694,0.0
0.0071,323.55405,418205947.29603,294398.24114,1.54449,1.59463,2.25644,53.35704,61.59749,109.71659,160.4371,13588.78455,12994.50324,39229.32979,0.00406,0.00406,0.00406,0.01362,0.02361,0.02609,29881661.18673,0.0
0.0072,323.59091,418297517.29973,294462.70232,1.53832,1.58982,2.25137,53.19784,61.64058,109.73503,160.47338,13559.31867,12968.8973,39113.72465,0.00412,0.00412,0.00412,0.01357,0.02355,0.02604,29888204.04879,0.0
0.0073,323.62708,418387386.32766,294525.96608,1.53216,1.58501,2.24629,53.0386,61.68345,109.75302,160.50901,13529.92063,12943.3204,38998.49331,0.00417,0.00417,0.00417,0.01351,0.0235,0.02598,29894625.37269,0.0
0.0074,323.66256,418475553.13747,294588.03157,1.52598,1.58021,2.24122,52.87933,61.72609,109.77056,160.54398,13500.59019,12917.77258,38883.63414,0.00423,0.00423,0.00423,0.01345,0.02344,0.02592,29900925.06966,0.0
0.0075,323.69735,418562016.50999,294648.8979,1.51981,1.5754,2.23614,52.72003,61.76851,109.78767,160.5783,13471.32712,12892.25385,38769.14549,0.00429,0.00429,0.00429,0.01339,0.02338,0.02586,29907103.05259,0.0
0.0076,323.73145,418646775.24925,294708.56426,1.51363,1.57061,2.23106,52.56069,61.8107,109.80433,160.61197,13442.13121,12866.76422,38655.02573,0.00435,0.00435,0.00435,0.01334,0.02332,0.02581,29913159.23602,0.0
0.0077,323.76486,418729828.18253,294767.0298,1.50744,1.56581,2.22597,52.40132,61.85267,109.82055,160.64498,13413.00222,12841.30372,38541.27323,0.0044,0.0044,0.0044,0.01328,0.02327,0.02575,29919093.53616,0.0
0.0078,323.79758,418811174.16038,294824.29372,1.50125,1.56101,2.22089,52.24192,61.89441,109.83633,160.67734,13383.93994,12815.87237,38427.88639,0.00446,0.00446,0.00446,0.01322,0.02321,0.02569,29924905.87089,0.0
0.0079,323.82961,418890812.05666,294880.35523,1.49506,1.55622,2.2158,52.08249,61.93593,109.85166,160.70904,13354.94415,12790.47018,38314.8636,0.00452,0.00452,0.00452,0.01316,0.02315,0.02563,29930596.15972,0.0
0.008,323.86095,418968740.76854,294935.21355,1.48886,1.55143,2.21072,51.92303,61.97722,109.86655,160.74009,13326.01462,12765.09718,38202.20328,0.00458,0.00458,0.00458,0.01311,0.02309,0.02558,29936164.32388,0.0
0.0081,323.8916,419044959.21657,294988.86792,1.48266,1.54665,2.20563,51.76354,62.01828,109.88099,160.77048,13297.15114,12739.75337,38089.90385,0.00463,0.00463,0.00463,0.01305,0.02304,0.02552,29941610.28622,0.0
0.0082,323.92156,419119466.34467,295041.3176,1.47645,1.54186,2.20054,51.60402,62.05912,109.89499,160.80022,13268.35348,12714.43879,37977.96372,0.00469,0.00469,0.00469,0.01299,0.02298,0.02546,29946933.97129,0.0
0.0083,323.95083,419192261.12019,295092.56186,1.47024,1.53708,2.19544,51.44447,62.09973,109.90854,160.8293,13239.62144,12689.15344,37866.38135,0.00475,0.00475,0.00475,0.01293,0.02292,0.0254,29952135.3053,0.0
0.0084,323.97941,419263342.53391,295142.59999,1.46403,1.53231,2.19035,51.2849,62.14011,109.92166,160.85773,13210.9548,12663.89735,37755.15518,0.00481,0.00481,0.00481,0.01288,0.02286,0.02535,29957214.21615,0.0
0.0085,324.00729,419332709.60007,295191.43129,1.45781,1.52753,2.18526,51.12529,62.18027,109.93432,160.88549,13182.35334,12638.67054,37644.28366,0.00486,0.00486,0.00486,0.01282,0.02281,0.02529,29962170.63339,0.0
0.0086,324.03449,419400361.35643,295239.0551,1.45159,1.52276,2.18016,50.96567,62.22019,109.94654,160.9126,13153.81685,12613.47302,37533.76528,0.00492,0.00492,0.00492,0.01276,0.02275,0.02523,29967004.48828,0.0
0.0087,324.06099,419466296.86422,295285.47074,1.44536,1.51799,2.17506,50.80601,62.25989,109.95832,160.93905,13125.34513,12588.30481,37423.5985,0.00498,0.00498,0.00498,0.0127,0.02269,0.02517,29971715.71374,0.0
0.0088,324.0868,419530515.20827,295330.67758,1.43913,1.51322,2.16996,50.64633,62.29935,109.96964,160.96484,13096.93795,12563.16593,37313.78182,0.00504,0.00504,0.00504,0.01265,0.02263,0.02512,29976304.24436,0.0
0.0089,324.11192,419593015.49691,295374.67498,1.4329,1.50846,2.16486,50.48663,62.33859,109.98053,160.98998,13068.59512,12538.05639,37204.31372,0.00509,0.00509,0.00509,0.01259,0.02258,0.02506,29980770.01646,0.0
0.009,324.13634,419653796.86212,295417.46233,1.42666,1.50369,2.15976,50.3269,62.37759,109.99097,161.01445,13040.31642,12512.97622,37095.19272,0.00515,0.00515,0.00515,0.01253,0.02252,0.025,29985112.968,0.0
0.0091,324.16008,419712858.45944,295459.03905,1.42042,1.49894,2.15465,50.16715,62.41637,110.00096,161.03827,13012.10165,12487.92544,36986.41734,0.00521,0.00521,0.00521,0.01247,0.02246,0.02494,29989333.03864,0.0
0.0092,324.18312,419770199.46807,295499.40455,1.41417,1.49418,2.14955,50.00738,62.45492,110.0105,161.06142,12983.9506,12462.90405,36877.98609,0.00527,0.00527,0.00527,0.01242,0.0224,0.02488,29993430.16974,0.0
0.0093,324.20546,419825819.09085,295538.55827,1.40792,1.48943,2.14444,49.84759,62.49323,110.0196,161.08392,12955.86307,12437.91208,36769.89751,0.00532,0.00532,0.00532,0.01236,0.02235,0.02483,29997404.30433,0.0
0.0094,324.22712,419879716.55431,295576.49967,1.40167,1.48468,2.13934,49.68777,62.53131,110.02825,161.10575,12927.83885,12412.94955,36662.15014,0.00538,0.00538,0.00538,0.0123,0.02229,0.02477,30001255.38716,0.0
0.0095,324.24808,419931891.10864,295613.22822,1.39541,1.47993,2.13423,49.52794,62.56916,110.03646,161.12692,12899.87775,12388.01647,36554.74254,0.00544,0.00544,0.00544,0.01224,0.02223,0.02471,30004983.36464,0.0
0.0096,324.26834,419982342.02779,295648.7434,1.38915,1.47519,2.12912,49.36808,62.60678,110.04421,161.14744,12871.97956,12363.11286,36447.67326,0.0055,0.0055,0.0055,0.01219,0.02217,0.02465,30008588.18491,0.0
0.0097,324.28791,420031068.60941,295683.04473,1.38289,1.47045,2.124,49.20821,62.64417,110.05153,161.16729,12844.14407,12338.23873,36340.94088,0.00555,0.00555,0.00555,0.01213,0.02212,0.0246,30012069.79776,0.0
0.0098,324.30679,420078070.1749,295716.13173,1.37662,1.46571,2.11889,49.04832,62.68132,110.05839,161.18648,12816.37111,12313.39411,36234.54397,0.00561,0.00561,0.00561,0.01207,0.02206,0.02454,30015428.15472,0.0
0.0099,324.32498,420123346.06943,295748.00393,1.37035,1.46097,2.11378,48.88841,62.71824,110.06481,161.20501,12788.66045,12288.57901,36128.48112,0.00567,0.00567,0.00567,0.01201,0.022,0.02448,30018663.20901,0.0
0.01,324.34247,420166895.66197,295778.66089,1.36407,1.45624,2.10866,48.72848,62.75493,110.07077,161.22287,12761.01192,12263.79345,36022.75093,0.00573,0.00573,0.00573,0.01196,0.02194,0.02442,30021774.91552,0.0
0.0101,324.35926,420208718.34528,295808.10218,1.35779,1.45151,2.10355,48.56854,62.79138,110.07629,161.24008,12733.42531,12239.03745,35917.352,0.00578,0.00578,0.00578,0.0119,0.02189,0.02437,30024763.23087,0.0
0.0102,324.37537,420248813.53593,295836.3274,1.35151,1.44679,2.09843,48.40858,62.8276,110.08137,161.25662,12705.90042,12214.31102,35812.28295,0.00584,0.00584,0.00584,0.01184,0.02183,0.02431,30027628.11337,0.0
0.0103,324.39077,420287180.67433,295863.33615,1.34522,1.44207,2.09331,48.2486,62.86359,110.08599,161.2725,12678.43707,12189.61417,35707.54239,0.0059,0.0059,0.0059,0.01178,0.02177,0.02425,30030369.52305,0.0
0.0104,324.40548,420323819.22473,295889.12804,1.33893,1.43735,2.08819,48.08861,62.89934,110.09017,161.28771,12651.03507,12164.94693,35603.12896,0.00596,0.00596,0.00596,0.01173,0.02171,0.02419,30032987.42162,0.0
0.0105,324.4195,420358728.67525,295913.70273,1.33264,1.43263,2.08307,47.92861,62.93485,110.0939,161.30226,12623.69421,12140.30931,35499.04129,0.00602,0.00602,0.00602,0.01167,0.02165,0.02414,30035481.7725,0.0
0.0106,324.43282,420391908.53787,295937.05987,1.32634,1.42792,2.07795,47.76859,62.97013,110.09718,161.31615,12596.41432,12115.70133,35395.27802,0.00607,0.00607,0.00607,0.01161,0.0216,0.02408,30037852.54082,0.0
0.0107,324.44545,420423358.34848,295959.19913,1.32004,1.42321,2.07282,47.60857,63.00518,110.10001,161.32938,12569.1952,12091.123,35291.83783,0.00613,0.00613,0.00613,0.01155,0.02154,0.02402,30040099.69343,0.0
0.0108,324.45738,420453077.66683,295980.12019,1.31374,1.4185,2.0677,47.44853,63.03998,110.1024,161.34194,12542.03666,12066.57435,35188.71936,0.00619,0.00619,0.00619,0.01149,0.02148,0.02396,30042223.19886,0.0
0.0109,324.46862,420481066.07662,295999.82278,1.30743,1.4138,2.06258,47.28848,63.07455,110.10434,161.35384,12514.93852,12042.05538,35085.92129,0.00625,0.00625,0.00625,0.01144,0.02142,0.02391,30044223.02738,0.0
0.011,324.47916,420507323.18544,296018.30661,1.30112,1.4091,2.05745,47.12841,63.10889,110.10582,161.36507,12487.90058,12017.56611,34983.44229,0.0063,0.0063,0.0063,0.01138,0.02137,0.02385,30046099.15093,0.0
0.0111,324.489,420531848.62482,296035.57142,1.29481,1.4044,2.05232,46.96834,63.14299,110.10686,161.37564,12460.92268,11993.10656,34881.28106,0.00636,0.00636,0.00636,0.01132,0.02131,0.02379,30047851.54321,0.0
0.0112,324.49815,420554642.05025,296051.61697,1.28849,1.39971,2.04719,46.80826,63.17685,110.10745,161.38554,12434.00461,11968.67675,34779.43629,0.00642,0.00642,0.00642,0.01126,0.02125,0.02373,30049480.17958,0.0
0.0113,324.50661,420575703.14114,296066.44303,1.28217,1.39502,2.04207,46.64817,63.21047,110.1076,161.39478,12407.1462,11944.27668,34677.90667,0.00648,0.00648,0.00648,0.01121,0.02119,0.02368,30050985.03714,0.0
0.0114,324.51437,420595031.60086,296080.0494,1.27584,1.39034,2.03694,46.48808,63.24386,110.10729,161.40336,12380.34727,11919.90639,34576.69093,0.00653,0.00653,0.00653,0.01115,0.02114,0.02362,30052366.0947,0.0
