Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.001,425.97276,37084318.14969,12829.55685,2.68822,6.30014,88.40738,2.62913,6.30494,938.41397,3783.13593,3e-05,3e-05,0.03828,0.04878,809091.34864,0.0
0.0011,425.99017,37086771.27046,12830.40553,2.68795,6.29977,88.40117,2.62924,6.30536,938.2326,3782.24565,4e-05,4e-05,0.03828,0.04878,809144.86988,0.0
0.0012,426.00758,37089224.04173,12831.25408,2.68769,6.29941,88.39497,2.62936,6.30578,938.05129,3781.35568,4e-05,4e-05,0.03827,0.04877,809198.3835,0.0
0.0013,426.02498,37091676.46345,12832.10251,2.68743,6.29904,88.38877,2.62947,6.3062,937.87001,3780.46601,4e-05,4e-05,0.03827,0.04877,809251.88949,0.0
0.0014,426.04239,37094128.53551,12832.95082,2.68717,6.29867,88.38256,2.62958,6.30661,937.68879,3779.57666,5e-05,5e-05,0.03827,0.04877,809305.38785,0.0
0.0015,426.05978,37096580.25785,12833.79901,2.6869,6.2983,88.37636,2.6297,6.30703,937.5076,3778.68761,5e-05,5e-05,0.03826,0.04876,809358.87859,0.0
0.0016,426.07718,37099031.63038,12834.64708,2.68664,6.29793,88.37016,2.62981,6.30745,937.32646,3777.79887,5e-05,5e-05,0.03826,0.04876,809412.36169,0.0
0.0017,426.09457,37101482.65303,12835.49502,2.68638,6.29757,88.36395,2.62992,6.30786,937.14537,3776.91043,6e-05,6e-05,0.03826,0.04875,809465.83715,0.0
0.0018,426.11196,37103933.32572,12836.34285,2.68611,6.2972,88.35774,2.63004,6.30828,936.96432,3776.0223,6e-05,6e-05,0.03825,0.04875,809519.30499,0.0
0.0019,426.12934,37106383.64837,12837.19055,2.68585,6.29683,88.35154,2.63015,6.3087,936.78332,3775.13448,6e-05,6e-05,0.03825,0.04875,809572.76518,0.0
0.002,426.14673,37108833.62089,12838.03814,2.68559,6.29646,88.34533,2.63026,6.30911,936.60236,3774.24696,7e-05,7e-05,0.03825,0.04874,809626.21774,0.0
0.0021,426.16411,37111283.24321,12838.8856,2.68532,6.29609,88.33913,2.63037,6.30953,936.42145,3773.35976,7e-05,7e-05,0.03824,0.04874,809679.66265,0.0
0.0022,426.18149,37113732.51525,12839.73294,2.68506,6.29573,88.33292,2.63049,6.30995,936.24058,3772.47285,7e-05,7e-05,0.03824,0.04874,809733.09992,0.0
0.0023,426.19886,37116181.43692,12840.58016,2.6848,6.29536,88.32671,2.6306,6.31036,936.05975,3771.58625,8e-05,8e-05,0.03824,0.04873,809786.52955,0.0
0.0024,426.21623,37118630.00816,12841.42726,2.68454,6.29499,88.3205,2.63071,6.31078,935.87897,3770.69996,8e-05,8e-05,0.03823,0.04873,809839.95153,0.0
0.0025,426.2336,37121078.22888,12842.27424,2.68427,6.29462,88.31429,2.63083,6.3112,935.69824,3769.81398,8e-05,8e-05,0.03823,0.04873,809893.36587,0.0
0.0026,426.25097,37123526.099,12843.12109,2.68401,6.29425,88.30809,2.63094,6.31161,935.51755,3768.9283,9e-05,9e-05,0.03823,0.04872,809946.77256,0.0
0.0027,426.26833,37125973.61845,12843.96783,2.68375,6.29389,88.30188,2.63105,6.31203,935.3369,3768.04292,9e-05,9e-05,0.03822,0.04872,810000.17159,0.0
0.0028,426.28569,37128420.78713,12844.81444,2.68348,6.29352,88.29567,2.63116,6.31244,935.1563,3767.15785,9e-05,9e-05,0.03822,0.04872,810053.56297,0.0
0.0029,426.30305,37130867.60498,12845.66093,2.68322,6.29315,88.28946,2.63128,6.31286,934.97574,3766.27309,0.0001,0.0001,0.03822,0.04871,810106.9467,0.0
0.003,426.3204,37133314.07192,12846.50731,2.68296,6.29278,88.28325,2.63139,6.31328,934.79523,3765.38863,0.0001,0.0001,0.03821,0.04871,810160.32277,0.0
0.0031,426.33775,37135760.18786,12847.35355,2.68269,6.29241,88.27704,2.6315,6.31369,934.61476,3764.50447,0.0001,0.0001,0.03821,0.04871,810213.69119,0.0
0.0032,426.3551,37138205.95272,12848.19968,2.68243,6.29205,88.27082,2.63161,6.31411,934.43434,3763.62062,0.00011,0.00011,0.03821,0.0487,810267.05194,0.0
0.0033,426.37244,37140651.36643,12849.04569,2.68217,6.29168,88.26461,2.63173,6.31453,934.25396,3762.73707,0.00011,0.00011,0.0382,0.0487,810320.40503,0.0
0.0034,426.38979,37143096.42891,12849.89157,2.6819,6.29131,88.2584,2.63184,6.31494,934.07363,3761.85383,0.00011,0.00011,0.0382,0.0487,810373.75046,0.0
0.0035,426.40713,37145541.14008,12850.73734,2.68164,6.29094,88.25219,2.63195,6.31536,933.89334,3760.9709,0.00012,0.00012,0.0382,0.04869,810427.08823,0.0
0.0036,426.42446,37147985.49986,12851.58298,2.68138,6.29057,88.24598,2.63206,6.31577,933.7131,3760.08826,0.00012,0.00012,0.03819,0.04869,810480.41833,0.0
0.0037,426.44179,37150429.50816,12852.4285,2.68111,6.2902,88.23976,2.63218,6.31619,933.5329,3759.20593,0.00012,0.00012,0.03819,0.04869,810533.74076,0.0
0.0038,426.45913,37152873.16492,12853.2739,2.68085,6.28984,88.23355,2.63229,6.3166,933.35274,3758.3239,0.00013,0.00013,0.03819,0.04868,810587.05552,0.0
0.0039,426.47645,37155316.47004,12854.11918,2.68059,6.28947,88.22733,2.6324,6.31702,933.17263,3757.44218,0.00013,0.00013,0.03818,0.04868,810640.36261,0.0
0.004,426.49378,37157759.42346,12854.96433,2.68032,6.2891,88.22112,2.63251,6.31743,932.99257,3756.56076,0.00013,0.00013,0.03818,0.04868,810693.66202,0.0
0.0041,426.5111,37160202.0251,12855.80936,2.68006,6.28873,88.2149,2.63262,6.31785,932.81254,3755.67965,0.00014,0.00014,0.03818,0.04867,810746.95376,0.0
0.0042,426.52842,37162644.27486,12856.65428,2.6798,6.28836,88.20869,2.63274,6.31827,932.63257,3754.79883,0.00014,0.00014,0.03817,0.04867,810800.23783,0.0
0.0043,426.54573,37165086.17268,12857.49907,2.67953,6.28799,88.20247,2.63285,6.31868,932.45263,3753.91832,0.00014,0.00014,0.03817,0.04867,810853.51421,0.0
0.0044,426.56305,37167527.71848,12858.34374,2.67927,6.28762,88.19626,2.63296,6.3191,932.27275,3753.03812,0.00015,0.00015,0.03817,0.04866,810906.78292,0.0
0.0045,426.58036,37169968.91217,12859.18828,2.67901,6.28726,88.19004,2.63307,6.31951,932.0929,3752.15821,0.00015,0.00015,0.03816,0.04866,810960.04394,0.0
0.0046,426.59766,37172409.75367,12860.03271,2.67874,6.28689,88.18382,2.63319,6.31993,931.9131,3751.27861,0.00015,0.00015,0.03816,0.04866,811013.29728,0.0
0.0047,426.61497,37174850.24292,12860.87701,2.67848,6.28652,88.17761,2.6333,6.32034,931.73335,3750.39931,0.00016,0.00016,0.03816,0.04865,811066.54293,0.0
0.0048,426.63227,37177290.37982,12861.72119,2.67822,6.28615,88.17139,2.63341,6.32076,931.55364,3749.52031,0.00016,0.00016,0.03815,0.04865,811119.7809,0.0
0.0049,426.64957,37179730.16431,12862.56525,2.67795,6.28578,88.16517,2.63352,6.32117,931.37397,3748.64161,0.00016,0.00016,0.03815,0.04865,811173.01117,0.0
0.005,426.66686,37182169.59629,12863.40919,2.67769,6.28541,88.15895,2.63363,6.32159,931.19435,3747.76322,0.00017,0.00017,0.03815,0.04864,811226.23376,0.0
0.0051,426.68416,37184608.6757,12864.253,2.67743,6.28504,88.15273,2.63375,6.322,931.01477,3746.88513,0.00017,0.00017,0.03814,0.04864,811279.44865,0.0
0.0052,426.70145,37187047.40245,12865.09669,2.67716,6.28467,88.14651,2.63386,6.32242,930.83524,3746.00734,0.00017,0.00017,0.03814,0.04864,811332.65585,0.0
0.0053,426.71873,37189485.77646,12865.94027,2.6769,6.28431,88.14029,2.63397,6.32283,930.65575,3745.12985,0.00018,0.00018,0.03814,0.04863,811385.85536,0.0
0.0054,426.73602,37191923.79765,12866.78371,2.67664,6.28394,88.13407,2.63408,6.32325,930.4763,3744.25266,0.00018,0.00018,0.03813,0.04863,811439.04716,0.0
0.0055,426.7533,37194361.46595,12867.62704,2.67637,6.28357,88.12785,2.63419,6.32366,930.2969,3743.37577,0.00018,0.00018,0.03813,0.04863,811492.23127,0.0
0.0056,426.77057,37196798.78128,12868.47025,2.67611,6.2832,88.12163,2.6343,6.32407,930.11754,3742.49919,0.00019,0.00019,0.03813,0.04862,811545.40767,0.0
0.0057,426.78785,37199235.74355,12869.31333,2.67585,6.28283,88.11541,2.63442,6.32449,929.93823,3741.6229,0.00019,0.00019,0.03812,0.04862,811598.57638,0.0
0.0058,426.80512,37201672.35269,12870.15629,2.67558,6.28246,88.10919,2.63453,6.3249,929.75896,3740.74692,0.00019,0.00019,0.03812,0.04862,811651.73737,0.0
0.0059,426.82239,37204108.60862,12870.99913,2.67532,6.28209,88.10297,2.63464,6.32532,929.57974,3739.87123,0.0002,0.0002,0.03812,0.04861,811704.89067,0.0
0.006,426.83966,37206544.51126,12871.84184,2.67506,6.28172,88.09674,2.63475,6.32573,929.40056,3738.99585,0.0002,0.0002,0.03811,0.04861,811758.03625,0.0
0.0061,426.85692,37208980.06053,12872.68444,2.67479,6.28135,88.09052,2.63486,6.32615,929.22142,3738.12076,0.0002,0.0002,0.03811,0.04861,811811.17413,0.0
0.0062,426.87418,37211415.25635,12873.52691,2.67453,6.28098,88.0843,2.63497,6.32656,929.04233,3737.24598,0.00021,0.00021,0.03811,0.0486,811864.30429,0.0
0.0063,426.89144,37213850.09864,12874.36926,2.67427,6.28062,88.07807,2.63509,6.32697,928.86328,3736.3715,0.00021,0.00021,0.0381,0.0486,811917.42674,0.0
0.0064,426.90869,37216284.58733,12875.21149,2.674,6.28025,88.07185,2.6352,6.32739,928.68428,3735.49731,0.00021,0.00021,0.0381,0.0486,811970.54147,0.0
0.0065,426.92594,37218718.72233,12876.05359,2.67374,6.27988,88.06562,2.63531,6.3278,928.50532,3734.62343,0.00022,0.00022,0.0381,0.04859,812023.64849,0.0
0.0066,426.94319,37221152.50357,12876.89557,2.67348,6.27951,88.0594,2.63542,6.32822,928.32641,3733.74984,0.00022,0.00022,0.03809,0.04859,812076.74779,0.0
0.0067,426.96044,37223585.93097,12877.73743,2.67321,6.27914,88.05317,2.63553,6.32863,928.14753,3732.87656,0.00022,0.00022,0.03809,0.04859,812129.83937,0.0
0.0068,426.97768,37226019.00444,12878.57917,2.67295,6.27877,88.04695,2.63564,6.32904,927.96871,3732.00357,0.00023,0.00023,0.03809,0.04858,812182.92323,0.0
0.0069,426.99492,37228451.72391,12879.42078,2.67269,6.2784,88.04072,2.63575,6.32946,927.78992,3731.13088,0.00023,0.00023,0.03808,0.04858,812235.99937,0.0
0.007,427.01215,37230884.08931,12880.26228,2.67242,6.27803,88.03449,2.63586,6.32987,927.61118,3730.25849,0.00024,0.00024,0.03808,0.04858,812289.06778,0.0
0.0071,427.02939,37233316.10054,12881.10365,2.67216,6.27766,88.02827,2.63598,6.33029,927.43249,3729.3864,0.00024,0.00024,0.03808,0.04857,812342.12846,0.0
0.0072,427.04662,37235747.75753,12881.94489,2.67189,6.27729,88.02204,2.63609,6.3307,927.25384,3728.51461,0.00024,0.00024,0.03807,0.04857,812395.18141,0.0
0.0073,427.06385,37238179.06021,12882.78602,2.67163,6.27692,88.01581,2.6362,6.33111,927.07523,3727.64312,0.00025,0.00025,0.03807,0.04857,812448.22664,0.0
0.0074,427.08107,37240610.00849,12883.62702,2.67137,6.27655,88.00958,2.63631,6.33153,926.89667,3726.77193,0.00025,0.00025,0.03807,0.04856,812501.26413,0.0
0.0075,427.09829,37243040.6023,12884.4679,2.6711,6.27618,88.00335,2.63642,6.33194,926.71815,3725.90103,0.00025,0.00025,0.03806,0.04856,812554.29389,0.0
0.0076,427.11551,37245470.84156,12885.30866,2.67084,6.27581,87.99713,2.63653,6.33235,926.53967,3725.03043,0.00026,0.00026,0.03806,0.04856,812607.31591,0.0
0.0077,427.13273,37247900.72618,12886.14929,2.67058,6.27544,87.9909,2.63664,6.33277,926.36124,3724.16013,0.00026,0.00026,0.03806,0.04855,812660.3302,0.0
0.0078,427.14994,37250330.25609,12886.9898,2.67031,6.27507,87.98467,2.63675,6.33318,926.18285,3723.29013,0.00026,0.00026,0.03805,0.04855,812713.33674,0.0
0.0079,427.16715,37252759.43121,12887.83019,2.67005,6.2747,87.97844,2.63686,6.33359,926.00451,3722.42042,0.00027,0.00027,0.03805,0.04855,812766.33555,0.0
0.008,427.18436,37255188.25146,12888.67046,2.66979,6.27433,87.9722,2.63698,6.33401,925.82621,3721.55101,0.00027,0.00027,0.03805,0.04854,812819.32661,0.0
0.0081,427.20156,37257616.71677,12889.5106,2.66952,6.27396,87.96597,2.63709,6.33442,925.64795,3720.6819,0.00027,0.00027,0.03804,0.04854,812872.30993,0.0
0.0082,427.21876,37260044.82705,12890.35062,2.66926,6.27359,87.95974,2.6372,6.33483,925.46974,3719.81309,0.00028,0.00028,0.03804,0.04854,812925.2855,0.0
0.0083,427.23596,37262472.58222,12891.19052,2.66899,6.27322,87.95351,2.63731,6.33524,925.29157,3718.94457,0.00028,0.00028,0.03804,0.04853,812978.25333,0.0
0.0084,427.25316,37264899.98221,12892.03029,2.66873,6.27286,87.94728,2.63742,6.33566,925.11344,3718.07635,0.00028,0.00028,0.03803,0.04853,813031.21341,0.0
0.0085,427.27035,37267327.02693,12892.86994,2.66847,6.27249,87.94104,2.63753,6.33607,924.93536,3717.20843,0.00029,0.00029,0.03803,0.04853,813084.16573,0.0
0.0086,427.28754,37269753.71632,12893.70947,2.6682,6.27212,87.93481,2.63764,6.33648,924.75732,3716.3408,0.00029,0.00029,0.03803,0.04852,813137.1103,0.0
0.0087,427.30473,37272180.05028,12894.54888,2.66794,6.27175,87.92858,2.63775,6.3369,924.57933,3715.47347,0.00029,0.00029,0.03802,0.04852,813190.04712,0.0
0.0088,427.32191,37274606.02874,12895.38816,2.66768,6.27138,87.92234,2.63786,6.33731,924.40138,3714.60644,0.0003,0.0003,0.03802,0.04852,813242.97619,0.0
0.0089,427.33909,37277031.65163,12896.22732,2.66741,6.27101,87.91611,2.63797,6.33772,924.22347,3713.7397,0.0003,0.0003,0.03802,0.04851,813295.89749,0.0
0.009,427.35627,37279456.91886,12897.06636,2.66715,6.27064,87.90987,2.63808,6.33813,924.04561,3712.87325,0.0003,0.0003,0.03801,0.04851,813348.81103,0.0
0.0091,427.37344,37281881.83035,12897.90527,2.66688,6.27027,87.90364,2.63819,6.33855,923.86779,3712.00711,0.00031,0.00031,0.03801,0.04851,813401.71682,0.0
0.0092,427.39062,37284306.38603,12898.74406,2.66662,6.2699,87.8974,2.6383,6.33896,923.69002,3711.14126,0.00031,0.00031,0.03801,0.0485,813454.61484,0.0
0.0093,427.40778,37286730.58581,12899.58273,2.66636,6.26953,87.89117,2.63841,6.33937,923.51228,3710.2757,0.00031,0.00031,0.038,0.0485,813507.50509,0.0
0.0094,427.42495,37289154.42963,12900.42127,2.66609,6.26916,87.88493,2.63852,6.33978,923.3346,3709.41044,0.00032,0.00032,0.038,0.0485,813560.38758,0.0
0.0095,427.44211,37291577.91739,12901.25969,2.66583,6.26879,87.87869,2.63863,6.34019,923.15695,3708.54547,0.00032,0.00032,0.038,0.04849,813613.26231,0.0
0.0096,427.45927,37294001.04902,12902.09799,2.66556,6.26841,87.87246,2.63874,6.34061,922.97935,3707.6808,0.00032,0.00032,0.03799,0.04849,813666.12926,0.0
0.0097,427.47643,37296423.82445,12902.93617,2.6653,6.26804,87.86622,2.63886,6.34102,922.80179,3706.81643,0.00033,0.00033,0.03799,0.04849,813718.98844,0.0
0.0098,427.49358,37298846.24359,12903.77422,2.66504,6.26767,87.85998,2.63897,6.34143,922.62428,3705.95235,0.00033,0.00033,0.03799,0.04848,813771.83984,0.0
0.0099,427.51074,37301268.30636,12904.61215,2.66477,6.2673,87.85374,2.63908,6.34184,922.44681,3705.08856,0.00033,0.00033,0.03798,0.04848,813824.68347,0.0
0.01,427.52788,37303690.01269,12905.44995,2.66451,6.26693,87.8475,2.63919,6.34225,922.26938,3704.22507,0.00034,0.00034,0.03798,0.04848,813877.51933,0.0
0.0101,427.54503,37306111.3625,12906.28763,2.66425,6.26656,87.84126,2.6393,6.34267,922.092,3703.36187,0.00034,0.00034,0.03798,0.04847,813930.3474,0.0
0.0102,427.56217,37308532.35571,12907.12519,2.66398,6.26619,87.83502,2.63941,6.34308,921.91466,3702.49897,0.00034,0.00034,0.03797,0.04847,813983.1677,0.0
0.0103,427.57931,37310952.99223,12907.96263,2.66372,6.26582,87.82878,2.63952,6.34349,921.73736,3701.63636,0.00035,0.00035,0.03797,0.04847,814035.98021,0.0
0.0104,427.59645,37313373.272,12908.79994,2.66345,6.26545,87.82254,2.63963,6.3439,921.56011,3700.77405,0.00035,0.00035,0.03797,0.04846,814088.78495,0.0
0.0105,427.61358,37315793.19493,12909.63712,2.66319,6.26508,87.8163,2.63974,6.34431,921.3829,3699.91202,0.00035,0.00035,0.03796,0.04846,814141.58189,0.0
0.0106,427.63071,37318212.76095,12910.47419,2.66293,6.26471,87.81006,2.63985,6.34472,921.20573,3699.0503,0.00036,0.00036,0.03796,0.04846,814194.37105,0.0
0.0107,427.64784,37320631.96997,12911.31113,2.66266,6.26434,87.80382,2.63996,6.34514,921.02861,3698.18886,0.00036,0.00036,0.03796,0.04845,814247.15242,0.0
0.0108,427.66496,37323050.82191,12912.14795,2.6624,6.26397,87.79758,2.64007,6.34555,920.85153,3697.32772,0.00036,0.00036,0.03795,0.04845,814299.926,0.0
0.0109,427.68209,37325469.31671,12912.98464,2.66213,6.2636,87.79133,2.64018,6.34596,920.67449,3696.46687,0.00037,0.00037,0.03795,0.04845,814352.69178,0.0
0.011,427.6992,37327887.45428,12913.82121,2.66187,6.26323,87.78509,2.64029,6.34637,920.4975,3695.60632,0.00037,0.00037,0.03794,0.04844,814405.44978,0.0
0.0111,427.71632,37330305.23453,12914.65766,2.66161,6.26286,87.77885,2.6404,6.34678,920.32055,3694.74605,0.00037,0.00037,0.03794,0.04844,814458.19997,0.0
0.0112,427.73343,37332722.6574,12915.49398,2.66134,6.26249,87.7726,2.64051,6.34719,920.14364,3693.88608,0.00038,0.00038,0.03794,0.04844,814510.94237,0.0
0.0113,427.75054,37335139.72281,12916.33018,2.66108,6.26212,87.76636,2.64062,6.3476,919.96678,3693.02641,0.00038,0.00038,0.03793,0.04843,814563.67697,0.0
0.0114,427.76765,37337556.43067,12917.16625,2.66081,6.26175,87.76012,2.64073,6.34801,919.78996,3692.16702,0.00038,0.00038,0.03793,0.04843,814616.40377,0.0
0.0115,427.78475,37339972.7809,12918.00221,2.66055,6.26138,87.75387,2.64084,6.34843,919.61318,3691.30793,0.00039,0.00039,0.03793,0.04843,814669.12277,0.0
0.0116,427.80185,37342388.77344,12918.83803,2.66028,6.261,87.74762,2.64094,6.34884,919.43645,3690.44913,0.00039,0.00039,0.03792,0.04842,814721.83396,0.0
0.0117,427.81895,37344804.40819,12919.67374,2.66002,6.26063,87.74138,2.64105,6.34925,919.25976,3689.59062,0.00039,0.00039,0.03792,0.04842,814774.53735,0.0
0.0118,427.83605,37347219.68509,12920.50932,2.65976,6.26026,87.73513,2.64116,6.34966,919.08311,3688.7324,0.0004,0.0004,0.03792,0.04842,814827.23293,0.0
0.0119,427.85314,37349634.60405,12921.34478,2.65949,6.25989,87.72889,2.64127,6.35007,918.90651,3687.87448,0.0004,0.0004,0.03791,0.04841,814879.9207,0.0
0.012,427.87023,37352049.16499,12922.18011,2.65923,6.25952,87.72264,2.64138,6.35048,918.72995,3687.01685,0.0004,0.0004,0.03791,0.04841,814932.60066,0.0
0.0121,427.88732,37354463.36785,12923.01532,2.65896,6.25915,87.71639,2.64149,6.35089,918.55343,3686.1595,0.00041,0.00041,0.03791,0.04841,814985.27281,0.0
0.0122,427.9044,37356877.21252,12923.8504,2.6587,6.25878,87.71014,2.6416,6.3513,918.37696,3685.30245,0.00041,0.00041,0.0379,0.0484,815037.93714,0.0
0.0123,427.92148,37359290.69895,12924.68536,2.65844,6.25841,87.7039,2.64171,6.35171,918.20053,3684.44569,0.00041,0.00041,0.0379,0.0484,815090.59365,0.0
0.0124,427.93856,37361703.82705,12925.5202,2.65817,6.25804,87.69765,2.64182,6.35212,918.02414,3683.58922,0.00042,0.00042,0.0379,0.0484,815143.24235,0.0
0.0125,427.95563,37364116.59674,12926.35491,2.65791,6.25767,87.6914,2.64193,6.35253,917.84779,3682.73305,0.00042,0.00042,0.03789,0.04839,815195.88323,0.0
0.0126,427.9727,37366529.00795,12927.1895,2.65764,6.2573,87.68515,2.64204,6.35294,917.67149,3681.87716,0.00042,0.00042,0.03789,0.04839,815248.51629,0.0
0.0127,427.98977,37368941.06059,12928.02397,2.65738,6.25692,87.6789,2.64215,6.35335,917.49523,3681.02156,0.00043,0.00043,0.03789,0.04839,815301.14152,0.0
0.0128,428.00684,37371352.75458,12928.85831,2.65711,6.25655,87.67265,2.64226,6.35376,917.31902,3680.16626,0.00043,0.00043,0.03788,0.04838,815353.75893,0.0
0.0129,428.0239,37373764.08986,12929.69253,2.65685,6.25618,87.6664,2.64237,6.35417,917.14285,3679.31124,0.00043,0.00043,0.03788,0.04838,815406.36851,0.0
0.013,428.04096,37376175.06633,12930.52662,2.65659,6.25581,87.66015,2.64248,6.35458,916.96672,3678.45651,0.00044,0.00044,0.03788,0.04838,815458.97027,0.0
0.0131,428.05802,37378585.68393,12931.36059,2.65632,6.25544,87.6539,2.64259,6.35499,916.79063,3677.60208,0.00044,0.00044,0.03787,0.04837,815511.56419,0.0
0.0132,428.07507,37380995.94257,12932.19443,2.65606,6.25507,87.64764,2.6427,6.3554,916.61459,3676.74793,0.00044,0.00044,0.03787,0.04837,815564.15029,0.0
0.0133,428.09212,37383405.84218,12933.02815,2.65579,6.2547,87.64139,2.6428,6.35581,916.43859,3675.89408,0.00045,0.00045,0.03787,0.04837,815616.72855,0.0
0.0134,428.10917,37385815.38267,12933.86175,2.65553,6.25433,87.63514,2.64291,6.35622,916.26263,3675.04051,0.00045,0.00045,0.03786,0.04836,815669.29897,0.0
0.0135,428.12621,37388224.56397,12934.69522,2.65526,6.25395,87.62889,2.64302,6.35663,916.08672,3674.18723,0.00045,0.00045,0.03786,0.04836,815721.86156,0.0
0.0136,428.14325,37390633.386,12935.52857,2.655,6.25358,87.62263,2.64313,6.35704,915.91084,3673.33424,0.00046,0.00046,0.03786,0.04835,815774.41631,0.0
0.0137,428.16029,37393041.84869,12936.36179,2.65474,6.25321,87.61638,2.64324,6.35745,915.73502,3672.48154,0.00046,0.00046,0.03785,0.04835,815826.96322,0.0
0.0138,428.17733,37395449.95194,12937.19489,2.65447,6.25284,87.61012,2.64335,6.35786,915.55923,3671.62913,0.00046,0.00046,0.03785,0.04835,815879.50229,0.0
0.0139,428.19436,37397857.6957,12938.02786,2.65421,6.25247,87.60387,2.64346,6.35827,915.38349,3670.77701,0.00047,0.00047,0.03785,0.04834,815932.03351,0.0
0.014,428.21139,37400265.07986,12938.86071,2.65394,6.2521,87.59761,2.64357,6.35868,915.20779,3669.92518,0.00047,0.00047,0.03784,0.04834,815984.55689,0.0
0.0141,428.22842,37402672.10437,12939.69344,2.65368,6.25173,87.59136,2.64368,6.35909,915.03213,3669.07363,0.00047,0.00047,0.03784,0.04834,816037.07242,0.0
0.0142,428.24544,37405078.76914,12940.52604,2.65341,6.25135,87.5851,2.64378,6.3595,914.85652,3668.22238,0.00048,0.00048,0.03784,0.04833,816089.58011,0.0
0.0143,428.26246,37407485.07409,12941.35852,2.65315,6.25098,87.57885,2.64389,6.35991,914.68094,3667.37141,0.00048,0.00048,0.03783,0.04833,816142.07994,0.0
0.0144,428.27948,37409891.01914,12942.19087,2.65289,6.25061,87.57259,2.644,6.36032,914.50542,3666.52073,0.00048,0.00048,0.03783,0.04833,816194.57192,0.0
0.0145,428.2965,37412296.60422,12943.0231,2.65262,6.25024,87.56633,2.64411,6.36073,914.32993,3665.67034,0.00049,0.00049,0.03783,0.04832,816247.05605,0.0
0.0146,428.31351,37414701.82924,12943.8552,2.65236,6.24987,87.56007,2.64422,6.36113,914.15449,3664.82024,0.00049,0.00049,0.03782,0.04832,816299.53232,0.0
0.0147,428.33052,37417106.69414,12944.68718,2.65209,6.2495,87.55382,2.64433,6.36154,913.97909,3663.97042,0.00049,0.00049,0.03782,0.04832,816352.00074,0.0
0.0148,428.34753,37419511.19882,12945.51903,2.65183,6.24912,87.54756,2.64444,6.36195,913.80373,3663.12089,0.0005,0.0005,0.03782,0.04831,816404.46129,0.0
0.0149,428.36453,37421915.34322,12946.35076,2.65156,6.24875,87.5413,2.64455,6.36236,913.62841,3662.27165,0.0005,0.0005,0.03781,0.04831,816456.91399,0.0
0.015,428.38153,37424319.12725,12947.18236,2.6513,6.24838,87.53504,2.64465,6.36277,913.45314,3661.4227,0.0005,0.0005,0.03781,0.04831,816509.35882,0.0
0.0151,428.39853,37426722.55084,12948.01384,2.65103,6.24801,87.52878,2.64476,6.36318,913.27791,3660.57403,0.00051,0.00051,0.03781,0.0483,816561.79579,0.0
0.0152,428.41552,37429125.61391,12948.8452,2.65077,6.24764,87.52252,2.64487,6.36359,913.10273,3659.72565,0.00051,0.00051,0.0378,0.0483,816614.22489,0.0
