Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Web(G1;m),Web(G2;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0044,429.92603,14985505.52653,3051.08257,0.78482,1.31983,63.10613,0.6392,1.70446,295.82702,491.92296,6e-05,6e-05,0.01943,0.01847,251064.68615,0.0
0.0045,429.92791,14985619.50905,3051.10578,0.78476,1.31972,63.10102,0.63921,1.70447,295.79626,491.88442,7e-05,7e-05,0.01943,0.01847,251066.59579,0.0
0.0046,429.92978,14985733.42601,3051.12897,0.78469,1.31962,63.09591,0.63921,1.70449,295.7655,491.84588,7e-05,7e-05,0.01943,0.01847,251068.50434,0.0
0.0047,429.93165,14985847.27741,3051.15215,0.78463,1.31951,63.0908,0.63921,1.7045,295.73474,491.80734,7e-05,7e-05,0.01942,0.01847,251070.41178,0.0
0.0048,429.93351,14985961.06325,3051.17532,0.78456,1.3194,63.08569,0.63922,1.70451,295.70399,491.7688,7e-05,7e-05,0.01942,0.01847,251072.31813,0.0
0.0049,429.93538,14986074.78352,3051.19847,0.7845,1.3193,63.08058,0.63922,1.70452,295.67324,491.73027,7e-05,7e-05,0.01942,0.01847,251074.22338,0.0
0.005,429.93725,14986188.43822,3051.22161,0.78444,1.31919,63.07547,0.63923,1.70454,295.6425,491.69174,7e-05,7e-05,0.01942,0.01846,251076.12754,0.0
0.0051,429.93911,14986302.02736,3051.24474,0.78437,1.31909,63.07036,0.63923,1.70455,295.61175,491.65322,7e-05,7e-05,0.01942,0.01846,251078.03059,0.0
0.0052,429.94098,14986415.55094,3051.26785,0.78431,1.31898,63.06524,0.63924,1.70456,295.58102,491.61469,8e-05,8e-05,0.01942,0.01846,251079.93254,0.0
0.0053,429.94284,14986529.00894,3051.29095,0.78424,1.31887,63.06013,0.63924,1.70458,295.55028,491.57617,8e-05,8e-05,0.01941,0.01846,251081.8334,0.0
0.0054,429.9447,14986642.40137,3051.31404,0.78418,1.31877,63.05502,0.63924,1.70459,295.51955,491.53765,8e-05,8e-05,0.01941,0.01846,251083.73316,0.0
0.0055,429.94656,14986755.72822,3051.33711,0.78412,1.31866,63.04991,0.63925,1.7046,295.48882,491.49914,8e-05,8e-05,0.01941,0.01846,251085.63182,0.0
0.0056,429.94842,14986868.9895,3051.36017,0.78405,1.31855,63.0448,0.63925,1.70462,295.4581,491.46063,8e-05,8e-05,0.01941,0.01846,251087.52938,0.0
0.0057,429.95028,14986982.18521,3051.38322,0.78399,1.31845,63.03969,0.63926,1.70463,295.42738,491.42212,8e-05,8e-05,0.01941,0.01845,251089.42584,0.0
0.0058,429.95214,14987095.31534,3051.40625,0.78392,1.31834,63.03457,0.63926,1.70464,295.39666,491.38361,8e-05,8e-05,0.01941,0.01845,251091.32121,0.0
0.0059,429.954,14987208.37989,3051.42927,0.78386,1.31823,63.02946,0.63926,1.70465,295.36595,491.3451,9e-05,9e-05,0.01941,0.01845,251093.21547,0.0
0.006,429.95585,14987321.37886,3051.45228,0.7838,1.31813,63.02435,0.63927,1.70467,295.33524,491.3066,9e-05,9e-05,0.0194,0.01845,251095.10864,0.0
0.0061,429.95771,14987434.31224,3051.47527,0.78373,1.31802,63.01924,0.63927,1.70468,295.30454,491.2681,9e-05,9e-05,0.0194,0.01845,251097.0007,0.0
0.0062,429.95956,14987547.18005,3051.49825,0.78367,1.31791,63.01413,0.63928,1.70469,295.27384,491.22961,9e-05,9e-05,0.0194,0.01845,251098.89167,0.0
0.0063,429.96141,14987659.98226,3051.52122,0.7836,1.31781,63.00902,0.63928,1.70471,295.24314,491.19111,9e-05,9e-05,0.0194,0.01845,251100.78154,0.0
0.0064,429.96326,14987772.7189,3051.54417,0.78354,1.3177,63.0039,0.63928,1.70472,295.21244,491.15262,9e-05,9e-05,0.0194,0.01844,251102.67031,0.0
0.0065,429.96511,14987885.38994,3051.56711,0.78348,1.31759,62.99879,0.63929,1.70473,295.18175,491.11413,9e-05,9e-05,0.0194,0.01844,251104.55798,0.0
0.0066,429.96696,14987997.99539,3051.59004,0.78341,1.31749,62.99368,0.63929,1.70474,295.15107,491.07565,0.0001,0.0001,0.0194,0.01844,251106.44456,0.0
0.0067,429.96881,14988110.53526,3051.61295,0.78335,1.31738,62.98857,0.6393,1.70476,295.12038,491.03717,0.0001,0.0001,0.01939,0.01844,251108.33003,0.0
0.0068,429.97066,14988223.00953,3051.63585,0.78328,1.31727,62.98346,0.6393,1.70477,295.0897,490.99869,0.0001,0.0001,0.01939,0.01844,251110.21441,0.0
0.0069,429.9725,14988335.41821,3051.65874,0.78322,1.31717,62.97834,0.6393,1.70478,295.05903,490.96021,0.0001,0.0001,0.01939,0.01844,251112.09768,0.0
0.007,429.97435,14988447.76129,3051.68161,0.78316,1.31706,62.97323,0.63931,1.7048,295.02836,490.92173,0.0001,0.0001,0.01939,0.01844,251113.97986,0.0
0.0071,429.97619,14988560.03877,3051.70447,0.78309,1.31695,62.96812,0.63931,1.70481,294.99769,490.88326,0.0001,0.0001,0.01939,0.01843,251115.86094,0.0
0.0072,429.97803,14988672.25066,3051.72732,0.78303,1.31685,62.96301,0.63932,1.70482,294.96702,490.84479,0.0001,0.0001,0.01939,0.01843,251117.74092,0.0
0.0073,429.97987,14988784.39695,3051.75015,0.78297,1.31674,62.9579,0.63932,1.70483,294.93636,490.80633,0.00011,0.00011,0.01939,0.01843,251119.6198,0.0
0.0074,429.98171,14988896.47763,3051.77297,0.7829,1.31663,62.95278,0.63932,1.70485,294.9057,490.76786,0.00011,0.00011,0.01938,0.01843,251121.49758,0.0
0.0075,429.98355,14989008.49272,3051.79578,0.78284,1.31653,62.94767,0.63933,1.70486,294.87505,490.7294,0.00011,0.00011,0.01938,0.01843,251123.37426,0.0
0.0076,429.98539,14989120.44219,3051.81857,0.78277,1.31642,62.94256,0.63933,1.70487,294.8444,490.69094,0.00011,0.00011,0.01938,0.01843,251125.24985,0.0
0.0077,429.98723,14989232.32607,3051.84135,0.78271,1.31632,62.93745,0.63934,1.70488,294.81375,490.65249,0.00011,0.00011,0.01938,0.01843,251127.12433,0.0
0.0078,429.98906,14989344.14433,3051.86412,0.78265,1.31621,62.93233,0.63934,1.7049,294.78311,490.61403,0.00011,0.00011,0.01938,0.01842,251128.99772,0.0
0.0079,429.9909,14989455.89699,3051.88687,0.78258,1.3161,62.92722,0.63934,1.70491,294.75247,490.57558,0.00012,0.00012,0.01938,0.01842,251130.87,0.0
0.008,429.99273,14989567.58404,3051.90961,0.78252,1.316,62.92211,0.63935,1.70492,294.72184,490.53714,0.00012,0.00012,0.01938,0.01842,251132.74119,0.0
0.0081,429.99457,14989679.20547,3051.93234,0.78245,1.31589,62.917,0.63935,1.70494,294.6912,490.49869,0.00012,0.00012,0.01937,0.01842,251134.61127,0.0
0.0082,429.9964,14989790.76129,3051.95505,0.78239,1.31578,62.91188,0.63936,1.70495,294.66057,490.46025,0.00012,0.00012,0.01937,0.01842,251136.48026,0.0
0.0083,429.99823,14989902.2515,3051.97775,0.78233,1.31568,62.90677,0.63936,1.70496,294.62995,490.42181,0.00012,0.00012,0.01937,0.01842,251138.34815,0.0
0.0084,430.00006,14990013.67609,3052.00044,0.78226,1.31557,62.90166,0.63936,1.70497,294.59933,490.38337,0.00012,0.00012,0.01937,0.01841,251140.21494,0.0
0.0085,430.00189,14990125.03507,3052.02311,0.7822,1.31546,62.89655,0.63937,1.70499,294.56871,490.34494,0.00012,0.00012,0.01937,0.01841,251142.08063,0.0
0.0086,430.00371,14990236.32842,3052.04577,0.78213,1.31536,62.89143,0.63937,1.705,294.5381,490.30651,0.00013,0.00013,0.01937,0.01841,251143.94522,0.0
0.0087,430.00554,14990347.55615,3052.06842,0.78207,1.31525,62.88632,0.63938,1.70501,294.50749,490.26808,0.00013,0.00013,0.01937,0.01841,251145.80871,0.0
0.0088,430.00736,14990458.71827,3052.09105,0.78201,1.31514,62.88121,0.63938,1.70502,294.47688,490.22965,0.00013,0.00013,0.01936,0.01841,251147.6711,0.0
0.0089,430.00919,14990569.81476,3052.11367,0.78194,1.31504,62.87609,0.63938,1.70504,294.44628,490.19123,0.00013,0.00013,0.01936,0.01841,251149.5324,0.0
0.009,430.01101,14990680.84562,3052.13628,0.78188,1.31493,62.87098,0.63939,1.70505,294.41568,490.15281,0.00013,0.00013,0.01936,0.01841,251151.39259,0.0
0.0091,430.01283,14990791.81086,3052.15887,0.78181,1.31482,62.86587,0.63939,1.70506,294.38508,490.11439,0.00013,0.00013,0.01936,0.0184,251153.25168,0.0
0.0092,430.01465,14990902.71047,3052.18145,0.78175,1.31472,62.86076,0.6394,1.70507,294.35449,490.07598,0.00013,0.00013,0.01936,0.0184,251155.10967,0.0
0.0093,430.01647,14991013.54445,3052.20401,0.78169,1.31461,62.85564,0.6394,1.70509,294.3239,490.03757,0.00014,0.00014,0.01936,0.0184,251156.96657,0.0
0.0094,430.01829,14991124.3128,3052.22657,0.78162,1.3145,62.85053,0.6394,1.7051,294.29332,489.99916,0.00014,0.00014,0.01936,0.0184,251158.82236,0.0
0.0095,430.02011,14991235.01551,3052.24911,0.78156,1.3144,62.84542,0.63941,1.70511,294.26274,489.96075,0.00014,0.00014,0.01935,0.0184,251160.67706,0.0
0.0096,430.02193,14991345.6526,3052.27163,0.78149,1.31429,62.8403,0.63941,1.70513,294.23216,489.92235,0.00014,0.00014,0.01935,0.0184,251162.53065,0.0
0.0097,430.02374,14991456.22405,3052.29414,0.78143,1.31418,62.83519,0.63942,1.70514,294.20159,489.88395,0.00014,0.00014,0.01935,0.0184,251164.38315,0.0
0.0098,430.02556,14991566.72986,3052.31664,0.78137,1.31408,62.83008,0.63942,1.70515,294.17102,489.84555,0.00014,0.00014,0.01935,0.01839,251166.23455,0.0
0.0099,430.02737,14991677.17003,3052.33913,0.7813,1.31397,62.82496,0.63942,1.70516,294.14045,489.80715,0.00014,0.00014,0.01935,0.01839,251168.08484,0.0
0.01,430.02918,14991787.54457,3052.3616,0.78124,1.31386,62.81985,0.63943,1.70518,294.10989,489.76876,0.00015,0.00015,0.01935,0.01839,251169.93404,0.0
0.0101,430.03099,14991897.85346,3052.38406,0.78117,1.31376,62.81474,0.63943,1.70519,294.07933,489.73037,0.00015,0.00015,0.01934,0.01839,251171.78214,0.0
0.0102,430.0328,14992008.09671,3052.40651,0.78111,1.31365,62.80962,0.63944,1.7052,294.04877,489.69198,0.00015,0.00015,0.01934,0.01839,251173.62913,0.0
0.0103,430.03461,14992118.27432,3052.42894,0.78105,1.31354,62.80451,0.63944,1.70521,294.01822,489.6536,0.00015,0.00015,0.01934,0.01839,251175.47503,0.0
0.0104,430.03642,14992228.38628,3052.45136,0.78098,1.31344,62.7994,0.63944,1.70523,293.98767,489.61521,0.00015,0.00015,0.01934,0.01839,251177.31983,0.0
0.0105,430.03823,14992338.43259,3052.47376,0.78092,1.31333,62.79428,0.63945,1.70524,293.95713,489.57683,0.00015,0.00015,0.01934,0.01838,251179.16353,0.0
0.0106,430.04003,14992448.41326,3052.49616,0.78086,1.31322,62.78917,0.63945,1.70525,293.92659,489.53846,0.00015,0.00015,0.01934,0.01838,251181.00612,0.0
0.0107,430.04184,14992558.32828,3052.51854,0.78079,1.31312,62.78406,0.63946,1.70526,293.89605,489.50008,0.00016,0.00016,0.01934,0.01838,251182.84762,0.0
0.0108,430.04364,14992668.17764,3052.5409,0.78073,1.31301,62.77894,0.63946,1.70528,293.86552,489.46171,0.00016,0.00016,0.01933,0.01838,251184.68802,0.0
0.0109,430.04544,14992777.96136,3052.56325,0.78066,1.3129,62.77383,0.63946,1.70529,293.83499,489.42334,0.00016,0.00016,0.01933,0.01838,251186.52732,0.0
0.011,430.04724,14992887.67942,3052.58559,0.7806,1.3128,62.76872,0.63947,1.7053,293.80446,489.38498,0.00016,0.00016,0.01933,0.01838,251188.36552,0.0
0.0111,430.04904,14992997.33182,3052.60792,0.78054,1.31269,62.7636,0.63947,1.70531,293.77394,489.34661,0.00016,0.00016,0.01933,0.01838,251190.20262,0.0
0.0112,430.05084,14993106.91857,3052.63023,0.78047,1.31259,62.75849,0.63948,1.70533,293.74342,489.30825,0.00016,0.00016,0.01933,0.01837,251192.03861,0.0
0.0113,430.05264,14993216.43965,3052.65253,0.78041,1.31248,62.75337,0.63948,1.70534,293.7129,489.26989,0.00016,0.00016,0.01933,0.01837,251193.87351,0.0
0.0114,430.05444,14993325.89508,3052.67481,0.78034,1.31237,62.74826,0.63948,1.70535,293.68239,489.23154,0.00017,0.00017,0.01933,0.01837,251195.70731,0.0
0.0115,430.05623,14993435.28485,3052.69709,0.78028,1.31227,62.74315,0.63949,1.70536,293.65188,489.19319,0.00017,0.00017,0.01932,0.01837,251197.54001,0.0
0.0116,430.05803,14993544.60895,3052.71934,0.78022,1.31216,62.73803,0.63949,1.70538,293.62138,489.15484,0.00017,0.00017,0.01932,0.01837,251199.37161,0.0
0.0117,430.05982,14993653.86739,3052.74159,0.78015,1.31205,62.73292,0.63949,1.70539,293.59088,489.11649,0.00017,0.00017,0.01932,0.01837,251201.2021,0.0
0.0118,430.06161,14993763.06017,3052.76382,0.78009,1.31195,62.7278,0.6395,1.7054,293.56038,489.07815,0.00017,0.00017,0.01932,0.01837,251203.0315,0.0
0.0119,430.06341,14993872.18727,3052.78604,0.78002,1.31184,62.72269,0.6395,1.70541,293.52988,489.0398,0.00017,0.00017,0.01932,0.01836,251204.8598,0.0
0.012,430.0652,14993981.24871,3052.80825,0.77996,1.31173,62.71758,0.63951,1.70543,293.49939,489.00147,0.00017,0.00017,0.01932,0.01836,251206.687,0.0
0.0121,430.06699,14994090.24448,3052.83044,0.7799,1.31163,62.71246,0.63951,1.70544,293.46891,488.96313,0.00018,0.00018,0.01932,0.01836,251208.51309,0.0
0.0122,430.06877,14994199.17458,3052.85262,0.77983,1.31152,62.70735,0.63951,1.70545,293.43843,488.9248,0.00018,0.00018,0.01931,0.01836,251210.33809,0.0
0.0123,430.07056,14994308.039,3052.87478,0.77977,1.31141,62.70223,0.63952,1.70546,293.40795,488.88647,0.00018,0.00018,0.01931,0.01836,251212.16199,0.0
0.0124,430.07235,14994416.83775,3052.89693,0.7797,1.31131,62.69712,0.63952,1.70547,293.37747,488.84814,0.00018,0.00018,0.01931,0.01836,251213.98478,0.0
0.0125,430.07413,14994525.57083,3052.91907,0.77964,1.3112,62.69201,0.63953,1.70549,293.347,488.80981,0.00018,0.00018,0.01931,0.01836,251215.80648,0.0
0.0126,430.07592,14994634.23823,3052.9412,0.77958,1.31109,62.68689,0.63953,1.7055,293.31653,488.77149,0.00018,0.00018,0.01931,0.01835,251217.62708,0.0
0.0127,430.0777,14994742.83994,3052.96331,0.77951,1.31099,62.68178,0.63953,1.70551,293.28607,488.73317,0.00019,0.00019,0.01931,0.01835,251219.44657,0.0
0.0128,430.07948,14994851.37598,3052.9854,0.77945,1.31088,62.67666,0.63954,1.70552,293.2556,488.69485,0.00019,0.00019,0.01931,0.01835,251221.26497,0.0
0.0129,430.08126,14994959.84634,3053.00749,0.77938,1.31077,62.67155,0.63954,1.70554,293.22515,488.65654,0.00019,0.00019,0.0193,0.01835,251223.08226,0.0
0.013,430.08304,14995068.25101,3053.02956,0.77932,1.31067,62.66643,0.63954,1.70555,293.19469,488.61823,0.00019,0.00019,0.0193,0.01835,251224.89845,0.0
0.0131,430.08482,14995176.59,3053.05162,0.77926,1.31056,62.66132,0.63955,1.70556,293.16424,488.57992,0.00019,0.00019,0.0193,0.01835,251226.71355,0.0
0.0132,430.0866,14995284.86331,3053.07366,0.77919,1.31045,62.65621,0.63955,1.70557,293.1338,488.54161,0.00019,0.00019,0.0193,0.01834,251228.52754,0.0
0.0133,430.08837,14995393.07092,3053.0957,0.77913,1.31035,62.65109,0.63956,1.70559,293.10335,488.50331,0.00019,0.00019,0.0193,0.01834,251230.34043,0.0
0.0134,430.09015,14995501.21285,3053.11771,0.77906,1.31024,62.64598,0.63956,1.7056,293.07291,488.46501,0.0002,0.0002,0.0193,0.01834,251232.15222,0.0
0.0135,430.09192,14995609.28909,3053.13972,0.779,1.31013,62.64086,0.63956,1.70561,293.04248,488.42671,0.0002,0.0002,0.0193,0.01834,251233.96292,0.0
0.0136,430.0937,14995717.29964,3053.16171,0.77894,1.31003,62.63575,0.63957,1.70562,293.01205,488.38841,0.0002,0.0002,0.01929,0.01834,251235.77251,0.0
0.0137,430.09547,14995825.24449,3053.18369,0.77887,1.30992,62.63063,0.63957,1.70564,292.98162,488.35012,0.0002,0.0002,0.01929,0.01834,251237.581,0.0
0.0138,430.09724,14995933.12365,3053.20565,0.77881,1.30981,62.62552,0.63958,1.70565,292.95119,488.31183,0.0002,0.0002,0.01929,0.01834,251239.38839,0.0
0.0139,430.09901,14996040.93711,3053.2276,0.77874,1.30971,62.6204,0.63958,1.70566,292.92077,488.27354,0.0002,0.0002,0.01929,0.01833,251241.19468,0.0
0.014,430.10078,14996148.68488,3053.24954,0.77868,1.3096,62.61529,0.63958,1.70567,292.89035,488.23526,0.0002,0.0002,0.01929,0.01833,251242.99986,0.0
0.0141,430.10254,14996256.36695,3053.27146,0.77862,1.30949,62.61017,0.63959,1.70568,292.85994,488.19697,0.00021,0.00021,0.01929,0.01833,251244.80395,0.0
0.0142,430.10431,14996363.98332,3053.29338,0.77855,1.30939,62.60506,0.63959,1.7057,292.82953,488.15869,0.00021,0.00021,0.01929,0.01833,251246.60694,0.0
0.0143,430.10608,14996471.53398,3053.31527,0.77849,1.30928,62.59994,0.63959,1.70571,292.79912,488.12042,0.00021,0.00021,0.01928,0.01833,251248.40882,0.0
0.0144,430.10784,14996579.01895,3053.33716,0.77843,1.30917,62.59483,0.6396,1.70572,292.76872,488.08214,0.00021,0.00021,0.01928,0.01833,251250.20961,0.0
0.0145,430.1096,14996686.4382,3053.35903,0.77836,1.30907,62.58971,0.6396,1.70573,292.73832,488.04387,0.00021,0.00021,0.01928,0.01833,251252.00929,0.0
0.0146,430.11137,14996793.79176,3053.38089,0.7783,1.30896,62.5846,0.63961,1.70575,292.70792,488.0056,0.00021,0.00021,0.01928,0.01832,251253.80788,0.0
0.0147,430.11313,14996901.0796,3053.40273,0.77823,1.30885,62.57948,0.63961,1.70576,292.67753,487.96734,0.00021,0.00021,0.01928,0.01832,251255.60536,0.0
0.0148,430.11489,14997008.30174,3053.42456,0.77817,1.30875,62.57437,0.63961,1.70577,292.64714,487.92908,0.00022,0.00022,0.01928,0.01832,251257.40174,0.0
0.0149,430.11665,14997115.45817,3053.44638,0.77811,1.30864,62.56925,0.63962,1.70578,292.61676,487.89082,0.00022,0.00022,0.01927,0.01832,251259.19702,0.0
0.015,430.11841,14997222.54889,3053.46818,0.77804,1.30853,62.56414,0.63962,1.70579,292.58637,487.85256,0.00022,0.00022,0.01927,0.01832,251260.9912,0.0
0.0151,430.12016,14997329.57389,3053.48997,0.77798,1.30843,62.55902,0.63962,1.70581,292.556,487.8143,0.00022,0.00022,0.01927,0.01832,251262.78428,0.0
0.0152,430.12192,14997436.53318,3053.51175,0.77791,1.30832,62.55391,0.63963,1.70582,292.52562,487.77605,0.00022,0.00022,0.01927,0.01832,251264.57626,0.0
0.0153,430.12367,14997543.42675,3053.53351,0.77785,1.30821,62.54879,0.63963,1.70583,292.49525,487.7378,0.00022,0.00022,0.01927,0.01831,251266.36714,0.0
0.0154,430.12543,14997650.25461,3053.55526,0.77779,1.30811,62.54368,0.63964,1.70584,292.46488,487.69955,0.00022,0.00022,0.01927,0.01831,251268.15692,0.0
