Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.0015,41.83952,1438295.17043,1254.73276,0.86182,72.91667,0.59633,696.69826,2e-05,0.01457,27721.36467,0.0
0.0016,41.84143,1438399.53273,1254.8238,0.86176,72.91162,0.59637,696.64704,2e-05,0.01457,27723.37613,0.0
0.0017,41.84334,1438503.89553,1254.91484,0.8617,72.90657,0.59641,696.59582,2e-05,0.01457,27725.38759,0.0
0.0018,41.84525,1438608.25883,1255.00589,0.86164,72.90153,0.59646,696.54461,2e-05,0.01457,27727.39906,0.0
0.0019,41.84715,1438712.62264,1255.09693,0.86158,72.89648,0.5965,696.4934,2e-05,0.01457,27729.41055,0.0
0.002,41.84906,1438816.98695,1255.18798,0.86152,72.89143,0.59654,696.4422,2e-05,0.01457,27731.42204,0.0
0.0021,41.85097,1438921.35177,1255.27902,0.86146,72.88638,0.59659,696.39101,3e-05,0.01457,27733.43354,0.0
0.0022,41.85288,1439025.71708,1255.37007,0.8614,72.88133,0.59663,696.33982,3e-05,0.01456,27735.44506,0.0
0.0023,41.85479,1439130.0829,1255.46111,0.86134,72.87629,0.59667,696.28864,3e-05,0.01456,27737.45658,0.0
0.0024,41.8567,1439234.44922,1255.55216,0.86128,72.87124,0.59672,696.23746,3e-05,0.01456,27739.46811,0.0
0.0025,41.85861,1439338.81603,1255.64321,0.86122,72.86619,0.59676,696.18629,3e-05,0.01456,27741.47965,0.0
0.0026,41.86051,1439443.18335,1255.73425,0.86116,72.86114,0.5968,696.13512,3e-05,0.01456,27743.4912,0.0
0.0027,41.86242,1439547.55116,1255.8253,0.8611,72.85609,0.59685,696.08396,3e-05,0.01456,27745.50276,0.0
0.0028,41.86433,1439651.91947,1255.91635,0.86105,72.85104,0.59689,696.0328,3e-05,0.01456,27747.51433,0.0
0.0029,41.86624,1439756.28828,1256.0074,0.86099,72.84598,0.59693,695.98165,4e-05,0.01456,27749.52591,0.0
0.003,41.86815,1439860.65758,1256.09845,0.86093,72.84093,0.59698,695.9305,4e-05,0.01455,27751.5375,0.0
0.0031,41.87006,1439965.02738,1256.1895,0.86087,72.83588,0.59702,695.87936,4e-05,0.01455,27753.5491,0.0
0.0032,41.87197,1440069.39767,1256.28055,0.86081,72.83083,0.59706,695.82823,4e-05,0.01455,27755.56071,0.0
0.0033,41.87387,1440173.76845,1256.3716,0.86075,72.82578,0.59711,695.7771,4e-05,0.01455,27757.57233,0.0
0.0034,41.87578,1440278.13973,1256.46265,0.86069,72.82072,0.59715,695.72598,4e-05,0.01455,27759.58396,0.0
0.0035,41.87769,1440382.5115,1256.5537,0.86063,72.81567,0.59719,695.67486,4e-05,0.01455,27761.59559,0.0
0.0036,41.8796,1440486.88376,1256.64475,0.86057,72.81062,0.59724,695.62375,4e-05,0.01455,27763.60724,0.0
0.0037,41.88151,1440591.25651,1256.73581,0.86051,72.80556,0.59728,695.57264,5e-05,0.01455,27765.6189,0.0
0.0038,41.88341,1440695.62974,1256.82686,0.86045,72.80051,0.59732,695.52154,5e-05,0.01454,27767.63056,0.0
0.0039,41.88532,1440800.00347,1256.91791,0.86039,72.79545,0.59737,695.47044,5e-05,0.01454,27769.64224,0.0
0.004,41.88723,1440904.37769,1257.00896,0.86033,72.7904,0.59741,695.41935,5e-05,0.01454,27771.65392,0.0
0.0041,41.88914,1441008.75239,1257.10002,0.86027,72.78534,0.59745,695.36827,5e-05,0.01454,27773.66561,0.0
0.0042,41.89105,1441113.12758,1257.19107,0.86021,72.78028,0.59749,695.31719,5e-05,0.01454,27775.67732,0.0
0.0043,41.89295,1441217.50325,1257.28213,0.86015,72.77523,0.59754,695.26611,5e-05,0.01454,27777.68903,0.0
0.0044,41.89486,1441321.87941,1257.37318,0.86009,72.77017,0.59758,695.21504,5e-05,0.01454,27779.70075,0.0
0.0045,41.89677,1441426.25606,1257.46424,0.86003,72.76511,0.59762,695.16398,6e-05,0.01454,27781.71248,0.0
0.0046,41.89868,1441530.63318,1257.55529,0.85997,72.76006,0.59767,695.11292,6e-05,0.01453,27783.72422,0.0
0.0047,41.90058,1441635.01079,1257.64635,0.85991,72.755,0.59771,695.06187,6e-05,0.01453,27785.73597,0.0
0.0048,41.90249,1441739.38889,1257.73741,0.85985,72.74994,0.59775,695.01082,6e-05,0.01453,27787.74773,0.0
0.0049,41.9044,1441843.76746,1257.82846,0.85979,72.74488,0.5978,694.95978,6e-05,0.01453,27789.7595,0.0
0.005,41.90631,1441948.14651,1257.91952,0.85973,72.73982,0.59784,694.90875,6e-05,0.01453,27791.77128,0.0
0.0051,41.90821,1442052.52604,1258.01058,0.85967,72.73476,0.59788,694.85772,6e-05,0.01453,27793.78306,0.0
0.0052,41.91012,1442156.90605,1258.10164,0.85961,72.7297,0.59793,694.80669,6e-05,0.01453,27795.79486,0.0
0.0053,41.91203,1442261.28654,1258.1927,0.85955,72.72464,0.59797,694.75567,7e-05,0.01453,27797.80666,0.0
0.0054,41.91394,1442365.66751,1258.28376,0.85949,72.71958,0.59801,694.70466,7e-05,0.01452,27799.81848,0.0
0.0055,41.91584,1442470.04895,1258.37482,0.85943,72.71452,0.59806,694.65365,7e-05,0.01452,27801.8303,0.0
0.0056,41.91775,1442574.43087,1258.46588,0.85937,72.70946,0.5981,694.60265,7e-05,0.01452,27803.84214,0.0
0.0057,41.91966,1442678.81326,1258.55694,0.85931,72.7044,0.59814,694.55165,7e-05,0.01452,27805.85398,0.0
0.0058,41.92157,1442783.19613,1258.648,0.85925,72.69934,0.59819,694.50066,7e-05,0.01452,27807.86583,0.0
0.0059,41.92347,1442887.57947,1258.73906,0.85919,72.69428,0.59823,694.44967,7e-05,0.01452,27809.87769,0.0
0.006,41.92538,1442991.96328,1258.83012,0.85913,72.68921,0.59827,694.39869,7e-05,0.01452,27811.88956,0.0
0.0061,41.92729,1443096.34756,1258.92118,0.85907,72.68415,0.59832,694.34772,7e-05,0.01452,27813.90144,0.0
0.0062,41.92919,1443200.73232,1259.01225,0.85901,72.67909,0.59836,694.29675,8e-05,0.01451,27815.91332,0.0
0.0063,41.9311,1443305.11754,1259.10331,0.85895,72.67402,0.5984,694.24578,8e-05,0.01451,27817.92522,0.0
0.0064,41.93301,1443409.50324,1259.19437,0.85889,72.66896,0.59845,694.19482,8e-05,0.01451,27819.93712,0.0
0.0065,41.93491,1443513.8894,1259.28544,0.85883,72.6639,0.59849,694.14387,8e-05,0.01451,27821.94904,0.0
0.0066,41.93682,1443618.27603,1259.3765,0.85877,72.65883,0.59853,694.09292,8e-05,0.01451,27823.96096,0.0
0.0067,41.93873,1443722.66313,1259.46757,0.85871,72.65377,0.59858,694.04198,8e-05,0.01451,27825.9729,0.0
0.0068,41.94064,1443827.0507,1259.55863,0.85865,72.6487,0.59862,693.99104,8e-05,0.01451,27827.98484,0.0
0.0069,41.94254,1443931.43873,1259.6497,0.85859,72.64363,0.59866,693.94011,8e-05,0.01451,27829.99679,0.0
0.007,41.94445,1444035.82722,1259.74076,0.85853,72.63857,0.59871,693.88918,9e-05,0.01451,27832.00875,0.0
0.0071,41.94636,1444140.21618,1259.83183,0.85847,72.6335,0.59875,693.83826,9e-05,0.0145,27834.02072,0.0
0.0072,41.94826,1444244.60561,1259.9229,0.85841,72.62843,0.59879,693.78734,9e-05,0.0145,27836.03269,0.0
0.0073,41.95017,1444348.99549,1260.01396,0.85835,72.62337,0.59884,693.73643,9e-05,0.0145,27838.04468,0.0
0.0074,41.95207,1444453.38584,1260.10503,0.85829,72.6183,0.59888,693.68553,9e-05,0.0145,27840.05667,0.0
0.0075,41.95398,1444557.77665,1260.1961,0.85823,72.61323,0.59892,693.63463,9e-05,0.0145,27842.06868,0.0
0.0076,41.95589,1444662.16792,1260.28717,0.85818,72.60816,0.59897,693.58374,9e-05,0.0145,27844.08069,0.0
0.0077,41.95779,1444766.55964,1260.37824,0.85812,72.60309,0.59901,693.53285,9e-05,0.0145,27846.09271,0.0
0.0078,41.9597,1444870.95183,1260.4693,0.85806,72.59803,0.59905,693.48196,0.0001,0.0145,27848.10474,0.0
0.0079,41.96161,1444975.34448,1260.56037,0.858,72.59296,0.5991,693.43109,0.0001,0.01449,27850.11678,0.0
0.008,41.96351,1445079.73758,1260.65144,0.85794,72.58789,0.59914,693.38022,0.0001,0.01449,27852.12883,0.0
0.0081,41.96542,1445184.13114,1260.74251,0.85788,72.58282,0.59918,693.32935,0.0001,0.01449,27854.14089,0.0
0.0082,41.96733,1445288.52515,1260.83358,0.85782,72.57775,0.59923,693.27849,0.0001,0.01449,27856.15295,0.0
0.0083,41.96923,1445392.91962,1260.92466,0.85776,72.57267,0.59927,693.22763,0.0001,0.01449,27858.16503,0.0
0.0084,41.97114,1445497.31454,1261.01573,0.8577,72.5676,0.59931,693.17678,0.0001,0.01449,27860.17711,0.0
0.0085,41.97304,1445601.70992,1261.1068,0.85764,72.56253,0.59936,693.12594,0.0001,0.01449,27862.1892,0.0
0.0086,41.97495,1445706.10575,1261.19787,0.85758,72.55746,0.5994,693.0751,0.00011,0.01449,27864.2013,0.0
0.0087,41.97686,1445810.50203,1261.28894,0.85752,72.55239,0.59944,693.02426,0.00011,0.01448,27866.21341,0.0
0.0088,41.97876,1445914.89876,1261.38002,0.85746,72.54731,0.59949,692.97343,0.00011,0.01448,27868.22553,0.0
0.0089,41.98067,1446019.29594,1261.47109,0.8574,72.54224,0.59953,692.92261,0.00011,0.01448,27870.23766,0.0
0.009,41.98257,1446123.69357,1261.56216,0.85734,72.53717,0.59957,692.87179,0.00011,0.01448,27872.24979,0.0
0.0091,41.98448,1446228.09165,1261.65324,0.85728,72.53209,0.59962,692.82098,0.00011,0.01448,27874.26194,0.0
0.0092,41.98638,1446332.49018,1261.74431,0.85722,72.52702,0.59966,692.77018,0.00011,0.01448,27876.27409,0.0
0.0093,41.98829,1446436.88916,1261.83539,0.85716,72.52194,0.5997,692.71937,0.00011,0.01448,27878.28625,0.0
0.0094,41.9902,1446541.28858,1261.92646,0.8571,72.51687,0.59975,692.66858,0.00012,0.01448,27880.29842,0.0
0.0095,41.9921,1446645.68844,1262.01754,0.85704,72.51179,0.59979,692.61779,0.00012,0.01447,27882.3106,0.0
0.0096,41.99401,1446750.08876,1262.10862,0.85698,72.50672,0.59983,692.567,0.00012,0.01447,27884.32279,0.0
0.0097,41.99591,1446854.48951,1262.19969,0.85692,72.50164,0.59988,692.51622,0.00012,0.01447,27886.33498,0.0
0.0098,41.99782,1446958.89071,1262.29077,0.85686,72.49657,0.59992,692.46545,0.00012,0.01447,27888.34719,0.0
0.0099,41.99972,1447063.29235,1262.38185,0.8568,72.49149,0.59996,692.41468,0.00012,0.01447,27890.3594,0.0
0.01,42.00163,1447167.69444,1262.47293,0.85674,72.48641,0.60001,692.36392,0.00012,0.01447,27892.37162,0.0
0.0101,42.00353,1447272.09696,1262.564,0.85668,72.48133,0.60005,692.31316,0.00012,0.01447,27894.38385,0.0
0.0102,42.00544,1447376.49993,1262.65508,0.85662,72.47626,0.60009,692.26241,0.00013,0.01447,27896.39609,0.0
0.0103,42.00734,1447480.90333,1262.74616,0.85656,72.47118,0.60014,692.21166,0.00013,0.01446,27898.40834,0.0
0.0104,42.00925,1447585.30717,1262.83724,0.8565,72.4661,0.60018,692.16092,0.00013,0.01446,27900.42059,0.0
0.0105,42.01115,1447689.71146,1262.92832,0.85644,72.46102,0.60022,692.11018,0.00013,0.01446,27902.43286,0.0
0.0106,42.01306,1447794.11617,1263.0194,0.85638,72.45594,0.60027,692.05945,0.00013,0.01446,27904.44513,0.0
0.0107,42.01496,1447898.52133,1263.11048,0.85632,72.45086,0.60031,692.00872,0.00013,0.01446,27906.45741,0.0
0.0108,42.01687,1448002.92692,1263.20156,0.85626,72.44578,0.60035,691.958,0.00013,0.01446,27908.4697,0.0
0.0109,42.01877,1448107.33294,1263.29264,0.8562,72.4407,0.6004,691.90729,0.00013,0.01446,27910.482,0.0
0.011,42.02068,1448211.7394,1263.38372,0.85614,72.43562,0.60044,691.85658,0.00014,0.01446,27912.4943,0.0
0.0111,42.02258,1448316.1463,1263.47481,0.85608,72.43054,0.60048,691.80588,0.00014,0.01445,27914.50662,0.0
0.0112,42.02449,1448420.55362,1263.56589,0.85602,72.42546,0.60053,691.75518,0.00014,0.01445,27916.51894,0.0
0.0113,42.02639,1448524.96138,1263.65697,0.85596,72.42037,0.60057,691.70449,0.00014,0.01445,27918.53127,0.0
0.0114,42.0283,1448629.36957,1263.74805,0.8559,72.41529,0.60061,691.6538,0.00014,0.01445,27920.54361,0.0
0.0115,42.0302,1448733.77818,1263.83914,0.85584,72.41021,0.60065,691.60312,0.00014,0.01445,27922.55595,0.0
0.0116,42.03211,1448838.18723,1263.93022,0.85578,72.40513,0.6007,691.55244,0.00014,0.01445,27924.56831,0.0
0.0117,42.03401,1448942.59671,1264.02131,0.85572,72.40004,0.60074,691.50177,0.00014,0.01445,27926.58067,0.0
0.0118,42.03592,1449047.00661,1264.11239,0.85566,72.39496,0.60078,691.4511,0.00015,0.01445,27928.59305,0.0
0.0119,42.03782,1449151.41694,1264.20348,0.8556,72.38987,0.60083,691.40044,0.00015,0.01444,27930.60543,0.0
0.012,42.03973,1449255.8277,1264.29456,0.85554,72.38479,0.60087,691.34979,0.00015,0.01444,27932.61782,0.0
0.0121,42.04163,1449360.23888,1264.38565,0.85548,72.3797,0.60091,691.29914,0.00015,0.01444,27934.63021,0.0
0.0122,42.04354,1449464.65049,1264.47673,0.85542,72.37462,0.60096,691.24849,0.00015,0.01444,27936.64262,0.0
0.0123,42.04544,1449569.06252,1264.56782,0.85536,72.36953,0.601,691.19785,0.00015,0.01444,27938.65503,0.0
0.0124,42.04734,1449673.47498,1264.65891,0.85529,72.36445,0.60104,691.14722,0.00015,0.01444,27940.66745,0.0
0.0125,42.04925,1449777.88786,1264.74999,0.85523,72.35936,0.60109,691.09659,0.00015,0.01444,27942.67988,0.0
0.0126,42.05115,1449882.30116,1264.84108,0.85517,72.35427,0.60113,691.04597,0.00015,0.01444,27944.69232,0.0
0.0127,42.05306,1449986.71488,1264.93217,0.85511,72.34919,0.60117,690.99535,0.00016,0.01443,27946.70476,0.0
0.0128,42.05496,1450091.12902,1265.02326,0.85505,72.3441,0.60122,690.94474,0.00016,0.01443,27948.71722,0.0
0.0129,42.05687,1450195.54358,1265.11435,0.85499,72.33901,0.60126,690.89413,0.00016,0.01443,27950.72968,0.0
0.013,42.05877,1450299.95856,1265.20543,0.85493,72.33392,0.6013,690.84353,0.00016,0.01443,27952.74215,0.0
0.0131,42.06067,1450404.37395,1265.29652,0.85487,72.32884,0.60135,690.79294,0.00016,0.01443,27954.75463,0.0
0.0132,42.06258,1450508.78977,1265.38761,0.85481,72.32375,0.60139,690.74235,0.00016,0.01443,27956.76711,0.0
0.0133,42.06448,1450613.206,1265.4787,0.85475,72.31866,0.60143,690.69176,0.00016,0.01443,27958.77961,0.0
0.0134,42.06639,1450717.62264,1265.56979,0.85469,72.31357,0.60148,690.64118,0.00016,0.01443,27960.79211,0.0
0.0135,42.06829,1450822.0397,1265.66088,0.85463,72.30848,0.60152,690.59061,0.00017,0.01443,27962.80462,0.0
0.0136,42.07019,1450926.45718,1265.75198,0.85457,72.30339,0.60156,690.54004,0.00017,0.01442,27964.81714,0.0
0.0137,42.0721,1451030.87507,1265.84307,0.85451,72.2983,0.60161,690.48947,0.00017,0.01442,27966.82966,0.0
0.0138,42.074,1451135.29337,1265.93416,0.85445,72.29321,0.60165,690.43892,0.00017,0.01442,27968.8422,0.0
0.0139,42.0759,1451239.71208,1266.02525,0.85439,72.28811,0.60169,690.38836,0.00017,0.01442,27970.85474,0.0
0.014,42.07781,1451344.1312,1266.11634,0.85433,72.28302,0.60174,690.33782,0.00017,0.01442,27972.86729,0.0
0.0141,42.07971,1451448.55073,1266.20744,0.85427,72.27793,0.60178,690.28728,0.00017,0.01442,27974.87985,0.0
0.0142,42.08162,1451552.97068,1266.29853,0.85421,72.27284,0.60182,690.23674,0.00017,0.01442,27976.89241,0.0
0.0143,42.08352,1451657.39103,1266.38962,0.85415,72.26774,0.60187,690.18621,0.00018,0.01442,27978.90498,0.0
0.0144,42.08542,1451761.81179,1266.48072,0.85409,72.26265,0.60191,690.13568,0.00018,0.01441,27980.91757,0.0
0.0145,42.08733,1451866.23295,1266.57181,0.85403,72.25756,0.60195,690.08516,0.00018,0.01441,27982.93016,0.0
0.0146,42.08923,1451970.65453,1266.66291,0.85397,72.25246,0.602,690.03465,0.00018,0.01441,27984.94275,0.0
0.0147,42.09113,1452075.0765,1266.754,0.85391,72.24737,0.60204,689.98414,0.00018,0.01441,27986.95536,0.0
0.0148,42.09304,1452179.49889,1266.8451,0.85385,72.24227,0.60208,689.93363,0.00018,0.01441,27988.96797,0.0
0.0149,42.09494,1452283.92167,1266.93619,0.85379,72.23718,0.60213,689.88313,0.00018,0.01441,27990.98059,0.0
0.015,42.09684,1452388.34486,1267.02729,0.85373,72.23208,0.60217,689.83264,0.00018,0.01441,27992.99322,0.0
0.0151,42.09875,1452492.76846,1267.11839,0.85367,72.22699,0.60221,689.78215,0.00019,0.01441,27995.00585,0.0
0.0152,42.10065,1452597.19245,1267.20948,0.85361,72.22189,0.60226,689.73167,0.00019,0.0144,27997.0185,0.0
0.0153,42.10255,1452701.61685,1267.30058,0.85355,72.21679,0.6023,689.68119,0.00019,0.0144,27999.03115,0.0
0.0154,42.10446,1452806.04164,1267.39168,0.85349,72.2117,0.60234,689.63072,0.00019,0.0144,28001.04381,0.0
0.0155,42.10636,1452910.46684,1267.48278,0.85343,72.2066,0.60239,689.58025,0.00019,0.0144,28003.05647,0.0
0.0156,42.10826,1453014.89243,1267.57387,0.85337,72.2015,0.60243,689.52979,0.00019,0.0144,28005.06915,0.0
0.0157,42.11016,1453119.31842,1267.66497,0.85331,72.1964,0.60247,689.47934,0.00019,0.0144,28007.08183,0.0
0.0158,42.11207,1453223.74481,1267.75607,0.85325,72.19131,0.60252,689.42889,0.00019,0.0144,28009.09452,0.0
0.0159,42.11397,1453328.17159,1267.84717,0.85319,72.18621,0.60256,689.37844,0.0002,0.0144,28011.10722,0.0
0.016,42.11587,1453432.59877,1267.93827,0.85313,72.18111,0.6026,689.328,0.0002,0.01439,28013.11992,0.0
0.0161,42.11778,1453537.02635,1268.02937,0.85307,72.17601,0.60265,689.27757,0.0002,0.01439,28015.13264,0.0
0.0162,42.11968,1453641.45432,1268.12047,0.85301,72.17091,0.60269,689.22714,0.0002,0.01439,28017.14536,0.0
0.0163,42.12158,1453745.88268,1268.21157,0.85295,72.16581,0.60273,689.17671,0.0002,0.01439,28019.15808,0.0
0.0164,42.12348,1453850.31143,1268.30267,0.85289,72.16071,0.60278,689.1263,0.0002,0.01439,28021.17082,0.0
0.0165,42.12539,1453954.74058,1268.39377,0.85283,72.15561,0.60282,689.07588,0.0002,0.01439,28023.18356,0.0
0.0166,42.12729,1454059.17012,1268.48488,0.85277,72.1505,0.60286,689.02548,0.0002,0.01439,28025.19631,0.0
0.0167,42.12919,1454163.60005,1268.57598,0.85271,72.1454,0.60291,688.97507,0.00021,0.01439,28027.20907,0.0
0.0168,42.13109,1454268.03036,1268.66708,0.85265,72.1403,0.60295,688.92468,0.00021,0.01438,28029.22184,0.0
0.0169,42.133,1454372.46107,1268.75818,0.85259,72.1352,0.60299,688.87429,0.00021,0.01438,28031.23461,0.0
0.017,42.1349,1454476.89216,1268.84929,0.85253,72.13009,0.60304,688.8239,0.00021,0.01438,28033.24739,0.0
0.0171,42.1368,1454581.32364,1268.94039,0.85247,72.12499,0.60308,688.77352,0.00021,0.01438,28035.26018,0.0
0.0172,42.1387,1454685.75551,1269.03149,0.8524,72.11989,0.60312,688.72314,0.00021,0.01438,28037.27297,0.0
0.0173,42.1406,1454790.18776,1269.1226,0.85234,72.11478,0.60317,688.67277,0.00021,0.01438,28039.28578,0.0
0.0174,42.14251,1454894.62039,1269.2137,0.85228,72.10968,0.60321,688.62241,0.00021,0.01438,28041.29859,0.0
0.0175,42.14441,1454999.05341,1269.30481,0.85222,72.10458,0.60325,688.57205,0.00022,0.01438,28043.3114,0.0
0.0176,42.14631,1455103.48682,1269.39591,0.85216,72.09947,0.6033,688.52169,0.00022,0.01437,28045.32423,0.0
0.0177,42.14821,1455207.9206,1269.48702,0.8521,72.09436,0.60334,688.47135,0.00022,0.01437,28047.33706,0.0
0.0178,42.15012,1455312.35477,1269.57812,0.85204,72.08926,0.60338,688.421,0.00022,0.01437,28049.3499,0.0
0.0179,42.15202,1455416.78932,1269.66923,0.85198,72.08415,0.60343,688.37066,0.00022,0.01437,28051.36275,0.0
0.018,42.15392,1455521.22425,1269.76034,0.85192,72.07905,0.60347,688.32033,0.00022,0.01437,28053.3756,0.0
0.0181,42.15582,1455625.65955,1269.85144,0.85186,72.07394,0.60351,688.27,0.00022,0.01437,28055.38846,0.0
0.0182,42.15772,1455730.09524,1269.94255,0.8518,72.06883,0.60356,688.21968,0.00022,0.01437,28057.40133,0.0
0.0183,42.15962,1455834.5313,1270.03366,0.85174,72.06372,0.6036,688.16937,0.00023,0.01437,28059.41421,0.0
0.0184,42.16153,1455938.96774,1270.12476,0.85168,72.05862,0.60364,688.11905,0.00023,0.01436,28061.42709,0.0
0.0185,42.16343,1456043.40456,1270.21587,0.85162,72.05351,0.60369,688.06875,0.00023,0.01436,28063.43998,0.0
0.0186,42.16533,1456147.84175,1270.30698,0.85156,72.0484,0.60373,688.01845,0.00023,0.01436,28065.45288,0.0
0.0187,42.16723,1456252.27932,1270.39809,0.8515,72.04329,0.60377,687.96815,0.00023,0.01436,28067.46579,0.0
0.0188,42.16913,1456356.71726,1270.4892,0.85144,72.03818,0.60382,687.91786,0.00023,0.01436,28069.4787,0.0
0.0189,42.17103,1456461.15557,1270.58031,0.85138,72.03307,0.60386,687.86758,0.00023,0.01436,28071.49162,0.0
0.019,42.17294,1456565.59426,1270.67142,0.85132,72.02796,0.6039,687.8173,0.00023,0.01436,28073.50455,0.0
0.0191,42.17484,1456670.03332,1270.76253,0.85126,72.02285,0.60395,687.76703,0.00024,0.01436,28075.51748,0.0
0.0192,42.17674,1456774.47275,1270.85364,0.8512,72.01774,0.60399,687.71676,0.00024,0.01435,28077.53042,0.0
0.0193,42.17864,1456878.91255,1270.94475,0.85114,72.01263,0.60403,687.66649,0.00024,0.01435,28079.54337,0.0
0.0194,42.18054,1456983.35271,1271.03586,0.85108,72.00752,0.60408,687.61624,0.00024,0.01435,28081.55632,0.0
0.0195,42.18244,1457087.79325,1271.12697,0.85102,72.0024,0.60412,687.56598,0.00024,0.01435,28083.56929,0.0
0.0196,42.18434,1457192.23416,1271.21808,0.85096,71.99729,0.60416,687.51574,0.00024,0.01435,28085.58226,0.0
0.0197,42.18624,1457296.67543,1271.3092,0.8509,71.99218,0.60421,687.46549,0.00024,0.01435,28087.59523,0.0
0.0198,42.18815,1457401.11706,1271.40031,0.85084,71.98707,0.60425,687.41526,0.00024,0.01435,28089.60822,0.0
0.0199,42.19005,1457505.55907,1271.49142,0.85077,71.98195,0.60429,687.36503,0.00025,0.01435,28091.62121,0.0
0.02,42.19195,1457610.00143,1271.58253,0.85071,71.97684,0.60434,687.3148,0.00025,0.01434,28093.63421,0.0
0.0201,42.19385,1457714.44416,1271.67365,0.85065,71.97172,0.60438,687.26458,0.00025,0.01434,28095.64721,0.0
0.0202,42.19575,1457818.88726,1271.76476,0.85059,71.96661,0.60442,687.21436,0.00025,0.01434,28097.66022,0.0
0.0203,42.19765,1457923.33071,1271.85587,0.85053,71.96149,0.60447,687.16415,0.00025,0.01434,28099.67324,0.0
0.0204,42.19955,1458027.77453,1271.94699,0.85047,71.95638,0.60451,687.11395,0.00025,0.01434,28101.68627,0.0
0.0205,42.20145,1458132.21871,1272.0381,0.85041,71.95126,0.60455,687.06375,0.00025,0.01434,28103.6993,0.0
0.0206,42.20335,1458236.66325,1272.12922,0.85035,71.94615,0.6046,687.01356,0.00025,0.01434,28105.71234,0.0
0.0207,42.20525,1458341.10815,1272.22033,0.85029,71.94103,0.60464,686.96337,0.00025,0.01434,28107.72539,0.0
0.0208,42.20715,1458445.5534,1272.31145,0.85023,71.93591,0.60468,686.91318,0.00026,0.01434,28109.73844,0.0
0.0209,42.20906,1458549.99902,1272.40256,0.85017,71.9308,0.60473,686.86301,0.00026,0.01433,28111.7515,0.0
0.021,42.21096,1458654.44499,1272.49368,0.85011,71.92568,0.60477,686.81283,0.00026,0.01433,28113.76457,0.0
0.0211,42.21286,1458758.89131,1272.5848,0.85005,71.92056,0.60481,686.76267,0.00026,0.01433,28115.77764,0.0
0.0212,42.21476,1458863.338,1272.67591,0.84999,71.91544,0.60486,686.7125,0.00026,0.01433,28117.79072,0.0
0.0213,42.21666,1458967.78503,1272.76703,0.84993,71.91032,0.6049,686.66235,0.00026,0.01433,28119.80381,0.0
0.0214,42.21856,1459072.23242,1272.85815,0.84987,71.90521,0.60494,686.6122,0.00026,0.01433,28121.8169,0.0
0.0215,42.22046,1459176.68017,1272.94926,0.84981,71.90009,0.60499,686.56205,0.00026,0.01433,28123.83,0.0
0.0216,42.22236,1459281.12826,1273.04038,0.84975,71.89497,0.60503,686.51191,0.00027,0.01433,28125.84311,0.0
0.0217,42.22426,1459385.57671,1273.1315,0.84969,71.88985,0.60507,686.46177,0.00027,0.01432,28127.85623,0.0
